"Time","1000 *
histogram_quantile(
  0.99,
  sum by (le) (rate(consumer_e2e_latency_seconds_bucket[30s]))
)"
2026-06-22 00:31:30,354
2026-06-22 00:31:45,360
2026-06-22 00:32:00,323
2026-06-22 00:32:15,354
2026-06-22 00:32:30,294
2026-06-22 00:32:45,284
2026-06-22 00:33:00,350
2026-06-22 00:33:15,693
2026-06-22 00:33:30,529
2026-06-22 00:33:45,430
2026-06-22 00:34:00,445
2026-06-22 00:34:15,1262
2026-06-22 00:34:30,430
2026-06-22 00:34:45,471
2026-06-22 00:35:00,498
2026-06-22 00:35:15,450
2026-06-22 00:35:30,395
2026-06-22 00:35:45,420
2026-06-22 00:36:00,749
2026-06-22 00:36:15,839
2026-06-22 00:36:30,458
2026-06-22 00:36:45,458
2026-06-22 00:37:00,463
2026-06-22 00:37:15,431
2026-06-22 00:37:30,632
2026-06-22 00:37:45,530
2026-06-22 00:38:00,478
2026-06-22 00:38:15,610
2026-06-22 00:38:30,495
2026-06-22 00:38:45,602
2026-06-22 00:39:00,540
2026-06-22 00:39:15,547
2026-06-22 00:39:30,383
2026-06-22 00:39:45,394
2026-06-22 00:40:00,454
2026-06-22 00:40:15,478
2026-06-22 00:40:30,458
2026-06-22 00:40:45,530
2026-06-22 00:41:00,478
2026-06-22 00:41:15,438
2026-06-22 00:41:30,402
2026-06-22 00:41:45,473
2026-06-22 00:42:00,505
2026-06-22 00:42:15,449
2026-06-22 00:42:30,421
2026-06-22 00:42:45,443
2026-06-22 00:43:00,465
2026-06-22 00:43:15,455
2026-06-22 00:43:30,608
2026-06-22 00:43:45,802
2026-06-22 00:44:00,739
2026-06-22 00:44:15,642
2026-06-22 00:44:30,413
2026-06-22 00:44:45,459
2026-06-22 00:45:00,479
2026-06-22 00:45:15,1080
2026-06-22 00:45:30,1078
2026-06-22 00:45:45,425
2026-06-22 00:46:00,620
2026-06-22 00:46:15,635
2026-06-22 00:46:30,426
2026-06-22 00:46:45,407
2026-06-22 00:47:00,716
2026-06-22 00:47:15,1212
2026-06-22 00:47:30,477
2026-06-22 00:47:45,636
2026-06-22 00:48:00,652
2026-06-22 00:48:15,695
2026-06-22 00:48:30,879
2026-06-22 00:48:45,812
2026-06-22 00:49:00,517
2026-06-22 00:49:15,595
2026-06-22 00:49:30,451
2026-06-22 00:49:45,543
2026-06-22 00:50:00,452
2026-06-22 00:50:15,513
2026-06-22 00:50:30,853
2026-06-22 00:50:45,897
2026-06-22 00:51:00,476
2026-06-22 00:51:15,524
2026-06-22 00:51:30,685
2026-06-22 00:51:45,716
2026-06-22 00:52:00,371
2026-06-22 00:52:15,389
2026-06-22 00:52:30,387
2026-06-22 00:52:45,401
2026-06-22 00:53:00,434
2026-06-22 00:53:15,483
2026-06-22 00:53:30,478
2026-06-22 00:53:45,573
2026-06-22 00:54:00,468
2026-06-22 00:54:15,494
2026-06-22 00:54:30,489
2026-06-22 00:54:45,598
2026-06-22 00:55:00,415
2026-06-22 00:55:15,433
2026-06-22 00:55:30,574
2026-06-22 00:55:45,893
2026-06-22 00:56:00,934
2026-06-22 00:56:15,405
2026-06-22 00:56:30,491
2026-06-22 00:56:45,678
2026-06-22 00:57:00,457
2026-06-22 00:57:15,836
2026-06-22 00:57:30,718
2026-06-22 00:57:45,484
2026-06-22 00:58:00,808
2026-06-22 00:58:15,1071
2026-06-22 00:58:30,439
2026-06-22 00:58:45,436
2026-06-22 00:59:00,425
2026-06-22 00:59:15,539
2026-06-22 00:59:30,716
2026-06-22 00:59:45,491
2026-06-22 01:00:00,812
2026-06-22 01:00:15,911
2026-06-22 01:00:30,475
2026-06-22 01:00:45,454
2026-06-22 01:01:00,485
2026-06-22 01:01:15,460
2026-06-22 01:01:30,934
