index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
3672923,synthetic_3,83,1750889745.5173256,1751153944.298212,264198.78088641167
3672933,synthetic_3,101,1750889745.5174942,1751153944.298218,264198.7807238102
3672943,synthetic_3,105,1750889745.5176747,1751153944.2982256,264198.7805509567
3672953,synthetic_3,94,1750889745.517873,1751153944.2982323,264198.7803592682
3672963,synthetic_3,98,1750889745.5180683,1751153944.2982388,264198.7801704407
3672973,synthetic_3,96,1750889745.518241,1751153944.298245,264198.7800040245
3478923,synthetic_3,90,1750889745.9261634,1751153944.2982526,264198.37208914757
3478933,synthetic_3,103,1750889745.9269848,1751153944.298259,264198.37127423286
3478943,synthetic_3,82,1750889745.928079,1751153944.298265,264198.37018609047
3478953,synthetic_3,84,1750889745.9289234,1751153944.2982712,264198.36934781075
3478963,synthetic_3,90,1750889745.929585,1751153944.2982771,264198.36869215965
3478973,synthetic_3,103,1750889745.9298286,1751153944.2982838,264198.3684551716
3478983,synthetic_3,96,1750889745.930043,1751153944.2982903,264198.3682472706
3478993,synthetic_3,96,1750889745.9302554,1751153944.2982967,264198.36804127693
3479003,synthetic_3,90,1750889745.9304667,1751153944.2983027,264198.36783599854
3479013,synthetic_3,105,1750889745.9306874,1751153944.2983093,264198.36762189865
3479023,synthetic_3,98,1750889745.9309056,1751153944.2983158,264198.36741018295
3479033,synthetic_3,98,1750889745.9311178,1751153944.298322,264198.3672041893
3479043,synthetic_3,90,1750889745.931326,1751153944.2983284,264198.3670024872
3479053,synthetic_3,102,1750889745.9315329,1751153944.298336,264198.36680316925
3479063,synthetic_3,97,1750889745.9317675,1751153944.2983425,264198.36657500267
3479073,synthetic_3,91,1750889745.9319842,1751153944.298349,264198.3663647175
3479083,synthetic_3,96,1750889745.9322128,1751153944.2983549,264198.36614203453
3479093,synthetic_3,89,1750889745.9324179,1751153944.2983627,264198.36594486237
3479103,synthetic_3,96,1750889746.0178478,1751153944.2983687,264198.280520916
3479113,synthetic_3,105,1750889746.0182235,1751153944.298375,264198.2801513672
3479123,synthetic_3,89,1750889746.018559,1751153944.2983813,264198.27982234955
3479133,synthetic_3,91,1750889746.0191312,1751153944.2983885,264198.2792572975
3479143,synthetic_3,90,1750889746.0197275,1751153944.2983954,264198.2786679268
3479153,synthetic_3,96,1750889746.021027,1751153944.2984023,264198.27737522125
3479163,synthetic_3,105,1750889746.0222387,1751153944.2984085,264198.2761697769
3479173,synthetic_3,91,1750889746.0225942,1751153944.2984157,264198.2758214474
3479183,synthetic_3,83,1750889746.0229003,1751153944.2984238,264198.27552342415
3479193,synthetic_3,96,1750889746.0231555,1751153944.29843,264198.27527451515
3479203,synthetic_3,105,1750889746.0234947,1751153944.2984369,264198.27494215965
3479213,synthetic_3,91,1750889746.0237727,1751153944.2984438,264198.2746710777
3479223,synthetic_3,96,1750889746.024092,1751153944.2984507,264198.2743587494
3479233,synthetic_3,83,1750889746.0245717,1751153944.2984571,264198.2738854885
3479243,synthetic_3,90,1750889746.0248466,1751153944.2984629,264198.27361631393
3479253,synthetic_3,89,1750889746.0251694,1751153944.298469,264198.27329969406
3479263,synthetic_3,96,1750889746.0254807,1751153944.2984753,264198.2729945183
3479273,synthetic_3,83,1750889746.025798,1751153944.2984815,264198.27268338203
3479283,synthetic_3,88,1750889746.0261564,1751153944.2984872,264198.27233076096
3479293,synthetic_3,95,1750889746.02647,1751153944.298494,264198.27202415466
3479303,synthetic_3,98,1750889746.0268264,1751153944.2985017,264198.2716753483
3479313,synthetic_3,89,1750889746.027173,1751153944.2985103,264198.27133727074
3479323,synthetic_3,93,1750889746.02747,1751153944.2985172,264198.2710471153
3479333,synthetic_3,91,1750889746.0277824,1751153944.2985234,264198.27074098587
3479343,synthetic_3,102,1750889746.0281026,1751153944.2985303,264198.27042770386
3479353,synthetic_3,91,1750889746.0284095,1751153944.2985377,264198.2701282501
3479363,synthetic_3,88,1750889746.1201704,1751153944.2985446,264198.17837429047
3479373,synthetic_3,90,1750889746.120464,1751153944.2985518,264198.17808771133
3479383,synthetic_3,91,1750889746.1211793,1751153944.2985587,264198.17737936974
3479393,synthetic_3,97,1750889746.1215084,1751153944.2985654,264198.1770570278
3479403,synthetic_3,104,1750889746.1218116,1751153944.2985723,264198.1767606735
3479413,synthetic_3,84,1750889746.1221077,1751153944.2985792,264198.1764714718
3479423,synthetic_3,90,1750889746.1224225,1751153944.2985852,264198.1761627197
3479433,synthetic_3,90,1750889746.122759,1751153944.2985928,264198.1758337021
3479443,synthetic_3,89,1750889746.123077,1751153944.2985992,264198.1755223274
3479453,synthetic_3,90,1750889746.1233852,1751153944.2986052,264198.17522001266
3479463,synthetic_3,88,1750889746.1237495,1751153944.2986112,264198.17486166954
3479473,synthetic_3,84,1750889746.1240506,1751153944.2986176,264198.1745669842
3479483,synthetic_3,97,1750889746.1244042,1751153944.298624,264198.1742198467
3479493,synthetic_3,103,1750889746.124736,1751153944.2986307,264198.1738946438
3479503,synthetic_3,90,1750889746.125023,1751153944.2986372,264198.17361426353
3479513,synthetic_3,97,1750889746.125311,1751153944.2986434,264198.1733324528
3479523,synthetic_3,105,1750889746.1256218,1751153944.2986515,264198.1730296612
3479533,synthetic_3,105,1750889746.1259165,1751153944.298658,264198.1727414131
3676603,synthetic_3,84,1750889746.8214524,1751153944.298664,264197.4772117138
3676613,synthetic_3,90,1750889746.821676,1751153944.29867,264197.4769940376
3676623,synthetic_3,84,1750889746.8234751,1751153944.2986774,264197.475202322
3676633,synthetic_3,103,1750889746.8238254,1751153944.2986836,264197.474858284
3676643,synthetic_3,90,1750889746.8241866,1751153944.29869,264197.47450351715
3676653,synthetic_3,90,1750889746.8245046,1751153944.2986965,264197.47419190407
3676663,synthetic_3,97,1750889746.8247435,1751153944.298703,264197.47395944595
3676673,synthetic_3,91,1750889746.8249884,1751153944.2987092,264197.47372078896
3676683,synthetic_3,90,1750889746.8252368,1751153944.2987154,264197.4734785557
3676693,synthetic_3,103,1750889746.8255024,1751153944.2987216,264197.47321915627
3676703,synthetic_3,98,1750889746.8257246,1751153944.2987282,264197.47300362587
3676713,synthetic_3,90,1750889746.8259814,1751153944.2987344,264197.47275304794
3676723,synthetic_3,102,1750889746.8262382,1751153944.2987413,264197.4725031853
3676733,synthetic_3,97,1750889746.8264933,1751153944.298748,264197.4722547531
3676743,synthetic_3,91,1750889746.8267365,1751153944.2987552,264197.4720187187
3676753,synthetic_3,82,1750889746.82699,1751153944.298763,264197.4717731476
3676763,synthetic_3,90,1750889746.827414,1751153944.298769,264197.4713549614
3676773,synthetic_3,105,1750889746.8276732,1751153944.2987747,264197.47110152245
3676783,synthetic_3,104,1750889746.827946,1751153944.2987812,264197.4708352089
3676793,synthetic_3,89,1750889746.828172,1751153944.2987888,264197.4706168175
3676803,synthetic_3,89,1750889746.91812,1751153944.298795,264197.38067507744
3676813,synthetic_3,90,1750889746.9195864,1751153944.298801,264197.3792145252
3676823,synthetic_3,95,1750889746.9199347,1751153944.2988071,264197.37887239456
3676833,synthetic_3,97,1750889746.9202533,1751153944.2988133,264197.3785600662
3676843,synthetic_3,81,1750889746.92071,1751153944.2988198,264197.3781096935
3676853,synthetic_3,91,1750889746.9210343,1751153944.2988255,264197.3777911663
3676863,synthetic_3,102,1750889746.9213524,1751153944.298832,264197.3774795532
3676873,synthetic_3,93,1750889746.9217124,1751153944.2988384,264197.37712597847
3676883,synthetic_3,105,1750889746.9220636,1751153944.2988462,264197.3767826557
3676893,synthetic_3,94,1750889746.9223938,1751153944.2988527,264197.3764588833
3676903,synthetic_3,105,1750889746.9227595,1751153944.2988591,264197.3760995865
3676913,synthetic_3,101,1750889746.923112,1751153944.2988656,264197.3757536411
3676923,synthetic_3,83,1750889746.923447,1751153944.298872,264197.3754251003
3676933,synthetic_3,90,1750889746.923811,1751153944.2988782,264197.37506723404
3676943,synthetic_3,97,1750889746.9241211,1751153944.2988846,264197.37476348877
3676953,synthetic_3,97,1750889746.9244556,1751153944.298891,264197.3744354248
3676963,synthetic_3,91,1750889747.0212204,1751153944.2988975,264197.2776770592
3677853,synthetic_3,104,1750889747.2217596,1751153944.2989037,264197.07714414597
3677863,synthetic_3,104,1750889747.222058,1751153944.2989101,264197.0768520832
3677873,synthetic_3,91,1750889747.2224145,1751153944.2989168,264197.07650232315
3677883,synthetic_3,97,1750889747.2227435,1751153944.2989259,264197.0761823654
3677893,synthetic_3,105,1750889747.2230701,1751153944.2989323,264197.07586216927
3677903,synthetic_3,84,1750889747.2233949,1751153944.2989385,264197.07554364204
3677913,synthetic_3,84,1750889747.2237048,1751153944.2989447,264197.0752398968
3677923,synthetic_3,83,1750889747.224217,1751153944.298951,264197.07473397255
3677933,synthetic_3,91,1750889747.2245977,1751153944.2989569,264197.07435917854
3677943,synthetic_3,105,1750889747.2250373,1751153944.2989635,264197.0739262104
3677953,synthetic_3,104,1750889747.2254338,1751153944.2989697,264197.0735359192
3677963,synthetic_3,104,1750889747.2257543,1751153944.2989762,264197.0732219219
3677973,synthetic_3,83,1750889747.2263088,1751153944.2989824,264197.0726735592
3677983,synthetic_3,81,1750889747.226677,1751153944.2989886,264197.0723116398
3677993,synthetic_3,83,1750889747.2270405,1751153944.2989948,264197.07195425034
3678003,synthetic_3,98,1750889747.2274718,1751153944.2990005,264197.0715286732
3678013,synthetic_3,84,1750889747.2278938,1751153944.2990084,264197.0711145401
3678023,synthetic_3,83,1750889747.228282,1751153944.2990143,264197.0707323551
3678033,synthetic_3,83,1750889747.317506,1751153944.2990205,264196.9815144539
3678043,synthetic_3,89,1750889747.317766,1751153944.2990265,264196.9812605381
3678053,synthetic_3,105,1750889747.3181057,1751153944.2990327,264196.9809269905
3678063,synthetic_3,96,1750889747.3184595,1751153944.2990391,264196.98057961464
3678073,synthetic_3,96,1750889747.3188612,1751153944.2990456,264196.98018431664
3678083,synthetic_3,95,1750889747.3192222,1751153944.2990518,264196.9798295498
3678093,synthetic_3,91,1750889747.3196027,1751153944.2990582,264196.97945547104
3678103,synthetic_3,104,1750889747.3199852,1751153944.2990663,264196.97908115387
3678113,synthetic_3,89,1750889747.3204024,1751153944.299073,264196.9786705971
3678123,synthetic_3,96,1750889747.3209038,1751153944.2990792,264196.9781754017
3678133,synthetic_3,91,1750889747.3212564,1751153944.2990856,264196.9778292179
3678143,synthetic_3,96,1750889747.3215787,1751153944.2990932,264196.9775145054
3678153,synthetic_3,103,1750889747.321918,1751153944.2991002,264196.9771821499
3678163,synthetic_3,84,1750889747.3222377,1751153944.2991066,264196.9768688679
3678173,synthetic_3,104,1750889747.322575,1751153944.2991126,264196.97653746605
3678183,synthetic_3,83,1750889747.3229237,1751153944.2991188,264196.97619509697
3678193,synthetic_3,83,1750889747.3232758,1751153944.299125,264196.9758491516
3678203,synthetic_3,97,1750889747.3236132,1751153944.2991312,264196.9755179882
3678213,synthetic_3,96,1750889747.3239713,1751153944.2991374,264196.9751660824
3678223,synthetic_3,93,1750889747.3242924,1751153944.2991433,264196.974850893
3678233,synthetic_3,104,1750889747.324669,1751153944.2991498,264196.9744808674
3678243,synthetic_3,98,1750889747.3249917,1751153944.2991564,264196.97416472435
3678253,synthetic_3,91,1750889747.3252695,1751153944.2991626,264196.9738931656
3678263,synthetic_3,88,1750889747.325526,1751153944.2991688,264196.9736428261
3678273,synthetic_3,89,1750889747.3258064,1751153944.2991765,264196.9733700752
3678283,synthetic_3,91,1750889747.3260882,1751153944.2991827,264196.97309446335
3678293,synthetic_3,83,1750889747.326317,1751153944.2991889,264196.9728717804
3678303,synthetic_3,91,1750889747.3265288,1751153944.2991946,264196.97266578674
3678313,synthetic_3,98,1750889747.3267534,1751153944.299202,264196.9724485874
3678323,synthetic_3,84,1750889747.3269715,1751153944.2992084,264196.9722368717
3678333,synthetic_3,82,1750889747.327183,1751153944.2992146,264196.9720315933
3678343,synthetic_3,97,1750889747.3273919,1751153944.299221,264196.97182917595
3678353,synthetic_3,98,1750889747.3276064,1751153944.2992272,264196.9716207981
3678363,synthetic_3,82,1750889747.327824,1751153944.2992332,264196.9714090824
3678373,synthetic_3,83,1750889747.3280451,1751153944.2992394,264196.9711942673
3678383,synthetic_3,83,1750889747.3282604,1751153944.2992454,264196.97098493576
3678393,synthetic_3,90,1750889747.4165616,1751153944.2992516,264196.88268995285
3678403,synthetic_3,90,1750889747.4181364,1751153944.299259,264196.8811225891
3678413,synthetic_3,98,1750889747.4184623,1751153944.2992647,264196.88080239296
3678423,synthetic_3,97,1750889747.4188356,1751153944.299271,264196.88043546677
3678433,synthetic_3,104,1750889747.4192276,1751153944.2992775,264196.8800499439
3678443,synthetic_3,96,1750889747.4197965,1751153944.2992842,264196.8794877529
3678453,synthetic_3,94,1750889747.4202049,1751153944.2992904,264196.8790855408
3678463,synthetic_3,83,1750889747.4206426,1751153944.2992969,264196.87865424156
3678473,synthetic_3,83,1750889747.4210112,1751153944.299303,264196.8782918453
3678483,synthetic_3,88,1750889747.42136,1751153944.299309,264196.8779489994
3678493,synthetic_3,96,1750889747.4217098,1751153944.299315,264196.8776051998
3486253,synthetic_3,96,1750889748.420401,1751153944.2993212,264195.8789200783
3486263,synthetic_3,82,1750889748.4206603,1751153944.2993274,264195.87866711617
3486273,synthetic_3,95,1750889748.4209425,1751153944.2993348,264195.87839221954
3486283,synthetic_3,90,1750889748.4212935,1751153944.2993424,264195.8780488968
3486293,synthetic_3,97,1750889748.4215946,1751153944.2993488,264195.8777542114
3486303,synthetic_3,90,1750889748.4219341,1751153944.299355,264195.87742090225
3486313,synthetic_3,97,1750889748.4222977,1751153944.2993617,264195.87706398964
3486323,synthetic_3,102,1750889748.4226644,1751153944.2993681,264195.87670373917
3486333,synthetic_3,84,1750889748.4230924,1751153944.2993746,264195.8762822151
3486343,synthetic_3,84,1750889748.4234784,1751153944.2993805,264195.8759021759
3486353,synthetic_3,90,1750889748.4238546,1751153944.2993867,264195.87553215027
3486363,synthetic_3,97,1750889748.4242144,1751153944.299393,264195.8751785755
3486373,synthetic_3,101,1750889748.4246,1751153944.2993994,264195.87479949
3486383,synthetic_3,84,1750889748.4252143,1751153944.2994056,264195.8741912842
3486393,synthetic_3,97,1750889748.4255846,1751153944.2994118,264195.873827219
3486403,synthetic_3,96,1750889748.4259615,1751153944.2994194,264195.87345790863
3486413,synthetic_3,96,1750889748.4263103,1751153944.299426,264195.87311577797
3486423,synthetic_3,88,1750889748.427456,1751153944.2994323,264195.8719763756
3486433,synthetic_3,91,1750889748.4279635,1751153944.2994382,264195.8714747429
3486443,synthetic_3,91,1750889748.4282558,1751153944.2994444,264195.8711886406
3486453,synthetic_3,83,1750889748.428531,1751153944.2994506,264195.87091970444
3486463,synthetic_3,95,1750889748.4287863,1751153944.2994568,264195.870670557
3486473,synthetic_3,84,1750889748.4290447,1751153944.2994635,264195.870418787
3486483,synthetic_3,83,1750889748.4292953,1751153944.2994697,264195.87017440796
3486493,synthetic_3,103,1750889748.4295688,1751153944.299476,264195.86990714073
3486503,synthetic_3,97,1750889748.4300373,1751153944.299484,264195.86944675446
3486513,synthetic_3,105,1750889748.4303508,1751153944.29949,264195.8691391945
3486523,synthetic_3,94,1750889748.4306386,1751153944.2994964,264195.86885786057
3486533,synthetic_3,104,1750889748.4308832,1751153944.299504,264195.8686208725
3486543,synthetic_3,84,1750889748.4311333,1751153944.2995102,264195.8683769703
3486553,synthetic_3,98,1750889748.4313738,1751153944.2995167,264195.86814284325
3486563,synthetic_3,82,1750889748.4316142,1751153944.299523,264195.8679089546
3486573,synthetic_3,104,1750889748.4318595,1751153944.299529,264195.86766958237
3486583,synthetic_3,89,1750889748.4321122,1751153944.2995355,264195.867423296
3486593,synthetic_3,90,1750889748.4323552,1751153944.2995417,264195.8671865463
3486603,synthetic_3,80,1750889748.5181072,1751153944.2995481,264195.7814409733
3486613,synthetic_3,105,1750889748.5185778,1751153944.299554,264195.7809762955
3486623,synthetic_3,105,1750889748.5190623,1751153944.2995608,264195.78049850464
3486633,synthetic_3,83,1750889748.5195456,1751153944.2995667,264195.78002119064
3486643,synthetic_3,81,1750889748.51996,1751153944.299573,264195.77961301804
3486653,synthetic_3,102,1750889748.5204084,1751153944.299579,264195.77917051315
3486663,synthetic_3,83,1750889748.5208695,1751153944.2995863,264195.7787168026
3486673,synthetic_3,97,1750889748.5212798,1751153944.2995925,264195.7783126831
3486683,synthetic_3,91,1750889748.5217125,1751153944.2996023,264195.77788972855
3486693,synthetic_3,102,1750889748.52216,1751153944.2996085,264195.77744841576
3486703,synthetic_3,104,1750889748.522586,1751153944.2996147,264195.77702856064
3486713,synthetic_3,96,1750889748.522993,1751153944.2996223,264195.7766292095
3486723,synthetic_3,105,1750889748.5232978,1751153944.299629,264195.7763311863
3486733,synthetic_3,90,1750889748.5236382,1751153944.2996354,264195.77599716187
3486743,synthetic_3,102,1750889748.6190052,1751153944.2996418,264195.68063664436
3486753,synthetic_3,97,1750889748.6193552,1751153944.2996483,264195.6802930832
3486763,synthetic_3,91,1750889748.6197002,1751153944.2996547,264195.6799545288
3486773,synthetic_3,90,1750889748.6200964,1751153944.2996624,264195.6795659065
3488243,synthetic_3,83,1750889749.221198,1751153944.2996686,264195.0784704685
3488253,synthetic_3,104,1750889749.2216792,1751153944.2996745,264195.0779953003
3488263,synthetic_3,103,1750889749.2223687,1751153944.2996812,264195.0773124695
3488273,synthetic_3,96,1750889749.222744,1751153944.2996876,264195.07694363594
3488283,synthetic_3,97,1750889749.223352,1751153944.299695,264195.07634305954
3488293,synthetic_3,104,1750889749.223673,1751153944.2997015,264195.076028347
3488303,synthetic_3,102,1750889749.2239943,1751153944.2997086,264195.07571434975
3488313,synthetic_3,96,1750889749.2243545,1751153944.2997153,264195.075360775
3488323,synthetic_3,102,1750889749.2249224,1751153944.2997224,264195.0748000145
3488333,synthetic_3,87,1750889749.225396,1751153944.299729,264195.0743331909
3488343,synthetic_3,91,1750889749.2257915,1751153944.2997355,264195.0739440918
3488353,synthetic_3,105,1750889749.2261767,1751153944.2997417,264195.07356500626
3488363,synthetic_3,104,1750889749.2265337,1751153944.2997496,264195.07321596146
3488373,synthetic_3,103,1750889749.2268937,1751153944.299756,264195.0728623867
3488383,synthetic_3,103,1750889749.2272182,1751153944.299764,264195.07254576683
3488393,synthetic_3,89,1750889749.2275279,1751153944.2997704,264195.0722424984
3488403,synthetic_3,98,1750889749.3177707,1751153944.2997768,264194.982006073
3488413,synthetic_3,97,1750889749.319398,1751153944.299783,264194.9803850651
3488423,synthetic_3,96,1750889749.3205912,1751153944.2997894,264194.9791982174
3488433,synthetic_3,98,1750889749.3219757,1751153944.2997956,264194.9778199196
3488443,synthetic_3,91,1750889749.3237212,1751153944.299802,264194.97608089447
3488453,synthetic_3,103,1750889749.3251314,1751153944.2998085,264194.9746770859
3488463,synthetic_3,90,1750889749.3265972,1751153944.2998147,264194.97321748734
3488473,synthetic_3,94,1750889749.3274436,1751153944.2998211,264194.9723775387
3488483,synthetic_3,94,1750889749.328726,1751153944.2998273,264194.971101284
3488493,synthetic_3,83,1750889749.3289382,1751153944.2998352,264194.9708969593
3488503,synthetic_3,96,1750889749.3291643,1751153944.2998416,264194.9706773758
3488513,synthetic_3,104,1750889749.3293824,1751153944.2998476,264194.97046518326
3488523,synthetic_3,91,1750889749.3295972,1751153944.2998543,264194.97025704384
3488533,synthetic_3,103,1750889749.3298109,1751153944.2998607,264194.9700498581
3488543,synthetic_3,104,1750889749.330203,1751153944.2998672,264194.96966409683
3488553,synthetic_3,84,1750889749.3304098,1751153944.2998734,264194.9694635868
3488563,synthetic_3,89,1750889749.330621,1751153944.2998793,264194.9692583084
3488573,synthetic_3,104,1750889749.3308427,1751153944.2998855,264194.969042778
3488583,synthetic_3,83,1750889749.3310504,1751153944.299892,264194.96884155273
3488593,synthetic_3,83,1750889749.3312643,1751153944.2998998,264194.9686355591
3488603,synthetic_3,96,1750889749.3314798,1751153944.299906,264194.96842622757
3488613,synthetic_3,98,1750889749.3316925,1751153944.2999125,264194.9682199955
3488623,synthetic_3,86,1750889749.3319163,1751153944.29992,264194.96800374985
3488633,synthetic_3,90,1750889749.332133,1751153944.299927,264194.9677939415
3488643,synthetic_3,88,1750889749.332345,1751153944.2999344,264194.96758937836
3488653,synthetic_3,97,1750889749.3325765,1751153944.299941,264194.96736454964
3488663,synthetic_3,97,1750889749.3327973,1751153944.2999482,264194.9671509266
3488673,synthetic_3,84,1750889749.3330016,1751153944.299955,264194.9669532776
3488683,synthetic_3,83,1750889749.3332222,1751153944.299961,264194.9667389393
3488693,synthetic_3,98,1750889749.3334317,1751153944.2999673,264194.96653556824
3488703,synthetic_3,98,1750889749.3336558,1751153944.2999737,264194.9663178921
3488713,synthetic_3,83,1750889749.3338776,1751153944.2999797,264194.96610212326
3488723,synthetic_3,104,1750889749.3340895,1751153944.299986,264194.965896368
3488733,synthetic_3,97,1750889749.3343086,1751153944.2999923,264194.96568369865
3488743,synthetic_3,83,1750889749.334523,1751153944.2999988,264194.96547579765
3488753,synthetic_3,90,1750889749.3347473,1751153944.3000062,264194.96525883675
3488763,synthetic_3,105,1750889749.3349583,1751153944.3000126,264194.9650542736
3488773,synthetic_3,104,1750889749.3351755,1751153944.300019,264194.9648435116
3488783,synthetic_3,84,1750889749.3353796,1751153944.3000257,264194.964646101
3488793,synthetic_3,84,1750889749.3356037,1751153944.300032,264194.9644281864
3488803,synthetic_3,90,1750889749.3358247,1751153944.3000379,264194.96421313286
3488813,synthetic_3,81,1750889749.336032,1751153944.3000455,264194.9640135765
3488823,synthetic_3,87,1750889749.33625,1751153944.3000517,264194.9638016224
3488833,synthetic_3,90,1750889749.3364582,1751153944.3000576,264194.96359944344
3488843,synthetic_3,103,1750889749.416936,1751153944.300064,264194.8831281662
3488853,synthetic_3,102,1750889749.4172144,1751153944.30007,264194.88285565376
3488863,synthetic_3,103,1750889749.4175282,1751153944.300077,264194.88254880905
3488873,synthetic_3,105,1750889749.4178965,1751153944.3000848,264194.88218832016
3488883,synthetic_3,105,1750889749.4182239,1751153944.3000915,264194.8818676472
3488893,synthetic_3,103,1750889749.418593,1751153944.3000977,264194.8815047741
3488903,synthetic_3,84,1750889749.4189696,1751153944.3001041,264194.88113451004
3488913,synthetic_3,102,1750889749.419354,1751153944.3001103,264194.8807563782
3488923,synthetic_3,81,1750889749.419807,1751153944.3001165,264194.88030958176
3488933,synthetic_3,90,1750889749.4202323,1751153944.3001227,264194.8798904419
3488943,synthetic_3,105,1750889749.4208188,1751153944.300129,264194.8793101311
3685903,synthetic_3,91,1750889750.0218475,1751153944.3001356,264194.278288126
