index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
717445,synthetic_5,87,1751150934.226542,1751154117.7973542,3183.570812225342
717455,synthetic_5,101,1751150934.2266824,1751154117.797361,3183.570678472519
717465,synthetic_5,89,1751150934.2268207,1751154117.7973673,3183.5705466270447
717475,synthetic_5,87,1751150934.2269576,1751154117.7973738,3183.570416212082
717485,synthetic_5,89,1751150934.227089,1751154117.7973802,3183.5702912807465
717495,synthetic_5,97,1751150934.2272227,1751154117.7973864,3183.5701637268066
717505,synthetic_5,102,1751150934.227359,1751154117.7973995,3183.5700404644012
717515,synthetic_5,87,1751150934.2274923,1751154117.7974067,3183.569914340973
717525,synthetic_5,89,1751150934.2276368,1751154117.797413,3183.5697762966156
717535,synthetic_5,87,1751150934.2277691,1751154117.7974195,3183.569650411606
717545,synthetic_5,82,1751150934.2279053,1751154117.7974257,3183.56952047348
717555,synthetic_5,89,1751150934.2280405,1751154117.7974324,3183.569391965866
717565,synthetic_5,90,1751150934.2281713,1751154117.7974384,3183.5692670345306
717575,synthetic_5,83,1751150934.2283092,1751154117.7974448,3183.5691356658936
717585,synthetic_5,94,1751150934.2284427,1751154117.7974513,3183.569008588791
717595,synthetic_5,95,1751150934.317394,1751154117.7974582,3183.4800641536713
717605,synthetic_5,102,1751150934.3175592,1751154117.7974646,3183.4799053668976
717615,synthetic_5,83,1751150934.3177671,1751154117.7974713,3183.479704141617
717625,synthetic_5,103,1751150934.3179288,1751154117.797484,3183.479555130005
717635,synthetic_5,102,1751150934.3180995,1751154117.797497,3183.479397535324
717645,synthetic_5,101,1751150934.3182647,1751154117.797504,3183.4792392253876
717655,synthetic_5,96,1751150934.3184168,1751154117.7975106,3183.4790937900543
717665,synthetic_5,88,1751150934.318582,1751154117.7975173,3183.478935241699
717675,synthetic_5,101,1751150934.31875,1751154117.797524,3183.4787740707397
717685,synthetic_5,101,1751150934.3189263,1751154117.7975304,3183.478604078293
717695,synthetic_5,88,1751150934.3191159,1751154117.7975376,3183.47842168808
717705,synthetic_5,83,1751150934.3192885,1751154117.7975438,3183.4782552719116
717715,synthetic_5,89,1751150934.3194666,1751154117.79755,3183.478083372116
717725,synthetic_5,83,1751150934.3196435,1751154117.7975566,3183.4779131412506
717735,synthetic_5,97,1751150934.3198233,1751154117.7975628,3183.477739572525
717745,synthetic_5,101,1751150934.3200955,1751154117.7975695,3183.477473974228
717755,synthetic_5,89,1751150934.3203158,1751154117.7975872,3183.4772713184357
717765,synthetic_5,103,1751150934.3205235,1751154117.7975943,3183.4770708084106
717775,synthetic_5,102,1751150934.3208144,1751154117.7976017,3183.47678732872
717785,synthetic_5,100,1751150934.3210158,1751154117.7976093,3183.4765934944153
717795,synthetic_5,95,1751150934.3211877,1751154117.7976165,3183.476428747177
717805,synthetic_5,102,1751150934.3213747,1751154117.7976227,3183.476248025894
717815,synthetic_5,83,1751150934.3215604,1751154117.797629,3183.4760687351227
717825,synthetic_5,87,1751150934.321745,1751154117.7976353,3183.4758903980255
717835,synthetic_5,88,1751150934.3219461,1751154117.7976422,3183.4756960868835
669915,synthetic_5,83,1751150935.2222352,1751154117.797649,3182.5754137039185
669925,synthetic_5,97,1751150935.2224157,1751154117.7976625,3182.575246810913
669935,synthetic_5,97,1751150935.2225838,1751154117.7976701,3182.5750863552094
669945,synthetic_5,103,1751150935.2227752,1751154117.797677,3182.574901819229
669955,synthetic_5,82,1751150935.2229526,1751154117.7976904,3182.5747377872467
669965,synthetic_5,89,1751150935.223234,1751154117.7976975,3182.5744636058807
669975,synthetic_5,82,1751150935.2234678,1751154117.7977054,3182.5742375850677
669985,synthetic_5,79,1751150935.223732,1751154117.7977135,3182.573981523514
669995,synthetic_5,100,1751150935.223993,1751154117.7977216,3182.5737285614014
670005,synthetic_5,97,1751150935.2242382,1751154117.7977297,3182.5734915733337
670015,synthetic_5,101,1751150935.2245226,1751154117.797737,3182.5732142925262
670025,synthetic_5,103,1751150935.2247417,1751154117.7977436,3182.5730018615723
670035,synthetic_5,82,1751150935.2249022,1751154117.7977507,3182.572848558426
670045,synthetic_5,83,1751150935.2250896,1751154117.7977571,3182.5726675987244
670055,synthetic_5,83,1751150935.2252536,1751154117.7977638,3182.572510242462
670065,synthetic_5,102,1751150935.2254066,1751154117.7977703,3182.572363615036
670075,synthetic_5,82,1751150935.225562,1751154117.797777,3182.5722148418427
670085,synthetic_5,102,1751150935.225698,1751154117.7977893,3182.5720913410187
670095,synthetic_5,89,1751150935.225837,1751154117.7977962,3182.571959257126
670105,synthetic_5,102,1751150935.225977,1751154117.7978032,3182.5718262195587
670115,synthetic_5,81,1751150935.2261114,1751154117.7978098,3182.5716984272003
670125,synthetic_5,93,1751150935.226247,1751154117.7978165,3182.571569442749
670135,synthetic_5,103,1751150935.2263825,1751154117.797823,3182.5714404582977
670145,synthetic_5,82,1751150935.2265224,1751154117.797836,3182.5713136196136
670155,synthetic_5,99,1751150935.22666,1751154117.7978425,3182.571182489395
670165,synthetic_5,90,1751150935.2267966,1751154117.797849,3182.571052312851
670175,synthetic_5,94,1751150935.2269354,1751154117.7978559,3182.5709204673767
670185,synthetic_5,86,1751150935.22707,1751154117.797862,3182.5707919597626
670195,synthetic_5,96,1751150935.2272072,1751154117.7978685,3182.570661306381
670205,synthetic_5,82,1751150935.2273421,1751154117.7978754,3182.5705332756042
670215,synthetic_5,90,1751150935.2274761,1751154117.7978873,3182.5704112052917
670225,synthetic_5,89,1751150935.2276092,1751154117.797894,3182.570284843445
670235,synthetic_5,103,1751150935.2277393,1751154117.7979004,3182.5701611042023
670245,synthetic_5,90,1751150935.2278786,1751154117.797907,3182.5700285434723
670255,synthetic_5,101,1751150935.2280161,1751154117.7979133,3182.569897174835
670265,synthetic_5,102,1751150935.2281497,1751154117.79792,3182.569770336151
670275,synthetic_5,89,1751150935.2282803,1751154117.7979267,3182.56964635849
670285,synthetic_5,83,1751150935.2284167,1751154117.797933,3182.5695164203644
670295,synthetic_5,83,1751150935.3188972,1751154117.7979395,3182.4790422916412
670305,synthetic_5,89,1751150935.3191423,1751154117.7979455,3182.4788031578064
670315,synthetic_5,96,1751150935.3193922,1751154117.7979522,3182.4785599708557
670325,synthetic_5,95,1751150935.319632,1751154117.7979596,3182.478327512741
670335,synthetic_5,89,1751150935.3198872,1751154117.797973,3182.478085756302
670345,synthetic_5,103,1751150935.3201509,1751154117.79798,3182.4778292179108
670355,synthetic_5,89,1751150935.3203933,1751154117.797993,3182.477599620819
670365,synthetic_5,97,1751150935.3206735,1751154117.7979996,3182.477326154709
670375,synthetic_5,89,1751150935.320897,1751154117.7980065,3182.4771094322205
670385,synthetic_5,102,1751150935.321115,1751154117.7980134,3182.476898431778
670395,synthetic_5,95,1751150935.321328,1751154117.7980204,3182.4766924381256
670405,synthetic_5,82,1751150935.3215344,1751154117.7980273,3182.476492881775
670415,synthetic_5,96,1751150935.3217468,1751154117.798034,3182.476287126541
670425,synthetic_5,83,1751150935.3219585,1751154117.7980409,3182.4760823249817
670435,synthetic_5,104,1751150935.3222003,1751154117.7980473,3182.475847005844
670445,synthetic_5,102,1751150935.3224092,1751154117.7980545,3182.475645303726
670455,synthetic_5,87,1751150935.322635,1751154117.7980616,3182.475426673889
670465,synthetic_5,89,1751150935.3228357,1751154117.798074,3182.4752383232117
670475,synthetic_5,96,1751150935.3230472,1751154117.798081,3182.475033760071
670485,synthetic_5,83,1751150935.3232665,1751154117.7980876,3182.4748210906982
670495,synthetic_5,89,1751150935.3234735,1751154117.798096,3182.474622488022
670505,synthetic_5,103,1751150935.3237047,1751154117.7981029,3182.474398136139
670515,synthetic_5,103,1751150935.3239431,1751154117.7981105,3182.4741673469543
670525,synthetic_5,90,1751150935.3241575,1751154117.7981179,3182.4739603996277
670535,synthetic_5,103,1751150935.324396,1751154117.7981243,3182.47372841835
670545,synthetic_5,97,1751150935.3246372,1751154117.7981312,3182.473494052887
670555,synthetic_5,96,1751150935.3248754,1751154117.7981384,3182.473263025284
670565,synthetic_5,104,1751150935.3251028,1751154117.7981453,3182.473042488098
670575,synthetic_5,90,1751150935.3252897,1751154117.7981596,3182.472869873047
670585,synthetic_5,104,1751150935.3254855,1751154117.7981668,3182.472681283951
670595,synthetic_5,81,1751150935.325666,1751154117.7981799,3182.4725139141083
670605,synthetic_5,81,1751150935.3258505,1751154117.7981875,3182.4723370075226
670615,synthetic_5,88,1751150935.326035,1751154117.798194,3182.472158908844
670625,synthetic_5,82,1751150935.326215,1751154117.7982006,3182.471985578537
670635,synthetic_5,82,1751150935.3264008,1751154117.798207,3182.4718062877655
670645,synthetic_5,90,1751150935.3265753,1751154117.7982128,3182.4716374874115
670655,synthetic_5,95,1751150935.326759,1751154117.7982194,3182.471460342407
670665,synthetic_5,89,1751150935.3269434,1751154117.7982264,3182.4712829589844
670675,synthetic_5,95,1751150935.3271286,1751154117.798233,3182.4711043834686
670685,synthetic_5,104,1751150935.3273132,1751154117.7982402,3182.470927000046
670695,synthetic_5,101,1751150935.327492,1751154117.7982476,3182.4707555770874
670705,synthetic_5,103,1751150935.327669,1751154117.798255,3182.4705860614777
670715,synthetic_5,90,1751150935.3278475,1751154117.7982621,3182.4704146385193
670725,synthetic_5,103,1751150935.3280296,1751154117.7982745,3182.470244884491
670735,synthetic_5,103,1751150935.3282251,1751154117.7982821,3182.4700570106506
670745,synthetic_5,104,1751150935.3284032,1751154117.7982898,3182.4698865413666
725175,synthetic_5,83,1751150936.0204298,1751154117.7982967,3181.7778668403625
725185,synthetic_5,102,1751150936.0214298,1751154117.798303,3181.776873111725
725195,synthetic_5,90,1751150936.0225794,1751154117.7983098,3181.775730371475
725205,synthetic_5,102,1751150936.0228353,1751154117.7983227,3181.775487422943
725215,synthetic_5,103,1751150936.0230458,1751154117.7983296,3181.7752838134766
725225,synthetic_5,96,1751150936.0232625,1751154117.7983365,3181.775074005127
725235,synthetic_5,88,1751150936.0234613,1751154117.798343,3181.7748816013336
725245,synthetic_5,86,1751150936.0236807,1751154117.7983496,3181.774668931961
725255,synthetic_5,83,1751150936.0239003,1751154117.7983563,3181.77445602417
725265,synthetic_5,95,1751150936.0241125,1751154117.7983627,3181.774250268936
725275,synthetic_5,95,1751150936.024304,1751154117.7983751,3181.7740712165833
725285,synthetic_5,83,1751150936.0245538,1751154117.7983823,3181.7738285064697
725295,synthetic_5,89,1751150936.0247493,1751154117.7983887,3181.7736394405365
725305,synthetic_5,104,1751150936.0249064,1751154117.7983954,3181.773488998413
725315,synthetic_5,90,1751150936.0250764,1751154117.7984028,3181.773326396942
725325,synthetic_5,103,1751150936.0252264,1751154117.7984097,3181.7731833457947
725335,synthetic_5,88,1751150936.0253983,1751154117.7984169,3181.7730185985565
725345,synthetic_5,90,1751150936.0255673,1751154117.7984238,3181.7728564739227
725355,synthetic_5,96,1751150936.025719,1751154117.7984304,3181.7727115154266
725365,synthetic_5,89,1751150936.025882,1751154117.798438,3181.772556066513
725375,synthetic_5,103,1751150936.0260367,1751154117.7984452,3181.7724084854126
725385,synthetic_5,90,1751150936.0262077,1751154117.7984521,3181.77224445343
725395,synthetic_5,89,1751150936.0263762,1751154117.798465,3181.772088766098
725405,synthetic_5,95,1751150936.0265496,1751154117.7984722,3181.7719225883484
725415,synthetic_5,97,1751150936.0266948,1751154117.7984788,3181.771784067154
725425,synthetic_5,88,1751150936.026847,1751154117.7984936,3181.7716467380524
725435,synthetic_5,88,1751150936.026998,1751154117.7985003,3181.7715022563934
725445,synthetic_5,80,1751150936.027168,1751154117.798507,3181.7713389396667
725455,synthetic_5,96,1751150936.027319,1751154117.798514,3181.771194934845
725465,synthetic_5,87,1751150936.0274768,1751154117.7985208,3181.7710440158844
725475,synthetic_5,83,1751150936.0276742,1751154117.7985277,3181.7708535194397
