index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
53630,synthetic_0,96,1751150730.2219713,1751154422.730065,3692.5080938339233
53640,synthetic_0,81,1751150730.2221785,1751154422.7300887,3692.5079102516174
53650,synthetic_0,96,1751150730.2224445,1751154422.7300978,3692.507653236389
53660,synthetic_0,102,1751150730.2226632,1751154422.7301056,3692.5074424743652
53670,synthetic_0,80,1751150730.222867,1751154422.730113,3692.507246017456
53680,synthetic_0,103,1751150730.2230852,1751154422.7301202,3692.5070350170135
53690,synthetic_0,103,1751150730.2233014,1751154422.7301273,3692.5068259239197
53700,synthetic_0,81,1751150730.223511,1751154422.7301345,3692.506623506546
53710,synthetic_0,95,1751150730.2237122,1751154422.7301412,3692.5064289569855
53720,synthetic_0,87,1751150730.2239163,1751154422.7301483,3692.506232023239
53730,synthetic_0,94,1751150730.2241151,1751154422.730157,3692.506041765213
53740,synthetic_0,94,1751150730.2243214,1751154422.730164,3692.5058426856995
53750,synthetic_0,95,1751150730.2245274,1751154422.730171,3692.505643606186
53760,synthetic_0,99,1751150730.224735,1751154422.7301784,3692.5054433345795
53770,synthetic_0,95,1751150730.224943,1751154422.7301853,3692.5052423477173
53780,synthetic_0,81,1751150730.2251415,1751154422.7301922,3692.5050506591797
53790,synthetic_0,101,1751150730.2253406,1751154422.730199,3692.504858493805
53800,synthetic_0,99,1751150730.22555,1751154422.7302063,3692.50465631485
53810,synthetic_0,94,1751150730.2257473,1751154422.7302132,3692.504465818405
53820,synthetic_0,96,1751150730.2259402,1751154422.7302215,3692.504281282425
53830,synthetic_0,100,1751150730.226151,1751154422.7302284,3692.50407743454
53840,synthetic_0,96,1751150730.2263525,1751154422.7302358,3692.5038833618164
53850,synthetic_0,88,1751150730.2265596,1751154422.730246,3692.50368642807
53860,synthetic_0,89,1751150730.2267618,1751154422.730253,3692.503491163254
53870,synthetic_0,86,1751150730.2269566,1751154422.7302597,3692.503303050995
53880,synthetic_0,95,1751150730.2271428,1751154422.7302666,3692.5031237602234
53890,synthetic_0,81,1751150730.2273316,1751154422.7302735,3692.5029418468475
53900,synthetic_0,95,1751150730.227521,1751154422.7302802,3692.502759218216
53910,synthetic_0,95,1751150730.2277284,1751154422.730287,3692.502558708191
53920,synthetic_0,101,1751150730.2279303,1751154422.7302938,3692.5023634433746
53930,synthetic_0,89,1751150730.2281237,1751154422.7303007,3692.502177000046
53940,synthetic_0,81,1751150730.2283518,1751154422.7303073,3692.501955509186
53950,synthetic_0,80,1751150730.2285604,1751154422.730314,3692.5017535686493
53960,synthetic_0,88,1751150730.2287474,1751154422.730321,3692.501573562622
53970,synthetic_0,89,1751150730.2289388,1751154422.7303276,3692.5013887882233
53980,synthetic_0,81,1751150730.2291229,1751154422.7303362,3692.501213312149
53990,synthetic_0,96,1751150730.2293384,1751154422.730343,3692.5010046958923
54000,synthetic_0,81,1751150730.2295244,1751154422.7303498,3692.500825405121
54010,synthetic_0,82,1751150730.2297158,1751154422.7303565,3692.500640630722
54020,synthetic_0,93,1751150730.229904,1751154422.7303631,3692.5004591941833
54030,synthetic_0,88,1751150730.2301092,1751154422.73037,3692.5002608299255
54040,synthetic_0,89,1751150730.2303016,1751154422.730377,3692.500075340271
54050,synthetic_0,81,1751150730.2304866,1751154422.7303834,3692.4998967647552
54060,synthetic_0,94,1751150730.2306757,1751154422.73039,3692.4997143745422
54070,synthetic_0,100,1751150730.2308688,1751154422.7303994,3692.4995305538177
54080,synthetic_0,82,1751150730.2310705,1751154422.7304063,3692.4993357658386
54090,synthetic_0,100,1751150730.231258,1751154422.730413,3692.4991550445557
54100,synthetic_0,96,1751150730.2314544,1751154422.73042,3692.498965740204
54110,synthetic_0,81,1751150730.2316487,1751154422.73043,3692.4987812042236
54120,synthetic_0,88,1751150730.2318418,1751154422.7304366,3692.498594760895
54130,synthetic_0,81,1751150730.2320282,1751154422.7304435,3692.4984152317047
54140,synthetic_0,101,1751150730.2322166,1751154422.7304504,3692.498233795166
54150,synthetic_0,94,1751150730.23241,1751154422.7304575,3692.4980475902557
54160,synthetic_0,94,1751150730.3168075,1751154422.7304647,3692.4136571884155
54170,synthetic_0,89,1751150730.3170128,1751154422.7304716,3692.4134588241577
54180,synthetic_0,88,1751150730.3171964,1751154422.7304785,3692.4132821559906
54190,synthetic_0,87,1751150730.3173752,1751154422.7304852,3692.4131100177765
54200,synthetic_0,100,1751150730.3175688,1751154422.730492,3692.412923336029
54210,synthetic_0,88,1751150730.3177612,1751154422.7304988,3692.412737607956
54220,synthetic_0,95,1751150730.3179584,1751154422.730506,3692.4125475883484
54230,synthetic_0,80,1751150730.3181567,1751154422.7305129,3692.4123561382294
55800,synthetic_0,102,1751150730.5185826,1751154422.7305207,3692.2119381427765
55810,synthetic_0,88,1751150730.5187757,1751154422.7305293,3692.2117536067963
55820,synthetic_0,86,1751150730.518979,1751154422.7305362,3692.211557149887
55830,synthetic_0,87,1751150730.5191748,1751154422.7305431,3692.2113683223724
55840,synthetic_0,87,1751150730.519383,1751154422.73055,3692.2111670970917
55850,synthetic_0,89,1751150730.5195847,1751154422.7305584,3692.210973739624
55860,synthetic_0,96,1751150730.5197818,1751154422.7305653,3692.210783481598
55870,synthetic_0,88,1751150730.519981,1751154422.730572,3692.2105910778046
55880,synthetic_0,87,1751150730.520184,1751154422.730579,3692.210394859314
55890,synthetic_0,87,1751150730.520386,1751154422.7305856,3692.2101995944977
55900,synthetic_0,89,1751150730.5206015,1751154422.7305932,3692.2099916934967
