index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
1539235,synthetic_5,91,1750889083.5208988,1751150845.749138,261762.22823929787
1539245,synthetic_5,90,1750889083.5212045,1751150845.7491672,261762.22796273232
1539255,synthetic_5,96,1750889083.521544,1751150845.7491834,261762.22763943672
1539265,synthetic_5,90,1750889083.5218785,1751150845.7491913,261762.22731280327
1539275,synthetic_5,90,1750889083.5222106,1751150845.7491977,261762.2269871235
1539285,synthetic_5,84,1750889083.5225327,1751150845.7492063,261762.22667360306
1539295,synthetic_5,89,1750889083.5228279,1751150845.7492127,261762.22638487816
1539305,synthetic_5,84,1750889083.5231378,1751150845.7492192,261762.2260813713
1539315,synthetic_5,105,1750889083.5234466,1751150845.7492254,261762.22577881813
1539325,synthetic_5,103,1750889083.5237513,1751150845.7492323,261762.22548103333
1539335,synthetic_5,97,1750889083.524058,1751150845.749239,261762.22518086433
1539345,synthetic_5,88,1750889083.524329,1751150845.7492456,261762.22491669655
1539355,synthetic_5,103,1750889083.524601,1751150845.749252,261762.22465109825
1539365,synthetic_5,91,1750889083.5248127,1751150845.749259,261762.2244462967
1539375,synthetic_5,98,1750889083.5250309,1751150845.7492652,261762.22423434258
1539385,synthetic_5,91,1750889083.5252597,1751150845.749273,261762.22401332855
1539395,synthetic_5,105,1750889083.5254858,1751150845.7492795,261762.22379374504
1539405,synthetic_5,91,1750889083.5257046,1751150845.7492862,261762.2235815525
1539415,synthetic_5,91,1750889083.5259104,1751150845.7492924,261762.22338199615
1539425,synthetic_5,98,1750889083.5261145,1751150845.7492983,261762.22318387032
1539435,synthetic_5,105,1750889083.5263255,1751150845.7493052,261762.222979784
1539445,synthetic_5,84,1750889083.5265343,1751150845.7493117,261762.22277736664
1539455,synthetic_5,105,1750889083.5267448,1751150845.7493181,261762.22257328033
1539465,synthetic_5,89,1750889083.5269604,1751150845.7493248,261762.22236442566
1539475,synthetic_5,95,1750889083.5271707,1751150845.7493312,261762.22216057777
1539485,synthetic_5,90,1750889083.5273697,1751150845.749338,261762.22196817398
1539495,synthetic_5,89,1750889083.527584,1751150845.7493446,261762.2217605114
1539505,synthetic_5,97,1750889083.5277948,1751150845.7493536,261762.22155880928
1539515,synthetic_5,91,1750889083.5279975,1751150845.7493603,261762.2213628292
1539525,synthetic_5,90,1750889083.528208,1751150845.7493668,261762.2211587429
1539535,synthetic_5,88,1750889083.5284102,1751150845.749373,261762.22096276283
1539545,synthetic_5,83,1750889083.617828,1751150845.7493794,261762.13155150414
1539555,synthetic_5,91,1750889083.6180747,1751150845.7493858,261762.1313111782
1539565,synthetic_5,84,1750889083.6183054,1751150845.749392,261762.1310865879
1539575,synthetic_5,90,1750889083.6185496,1751150845.7493985,261762.13084888458
1539585,synthetic_5,88,1750889083.6189141,1751150845.7494047,261762.13049054146
1539595,synthetic_5,89,1750889083.619164,1751150845.7494113,261762.1302473545
1539605,synthetic_5,97,1750889083.6194613,1751150845.7494175,261762.12995624542
1539615,synthetic_5,98,1750889083.6197312,1751150845.7494242,261762.1296930313
1539625,synthetic_5,104,1750889083.6200736,1751150845.7494304,261762.1293568611
1539635,synthetic_5,104,1750889083.6203947,1751150845.7494388,261762.12904405594
1520145,synthetic_5,96,1750889084.8272765,1751150845.7494457,261760.92216920853
1520155,synthetic_5,88,1750889084.827499,1751150845.749452,261760.9219532013
1520165,synthetic_5,104,1750889084.827714,1751150845.7494583,261760.92174434662
1520175,synthetic_5,97,1750889084.8279276,1751150845.7494648,261760.92153716087
1520185,synthetic_5,87,1750889084.828135,1751150845.7494717,261760.92133665085
1520195,synthetic_5,84,1750889084.8283296,1751150845.749478,261760.9211485386
1520205,synthetic_5,84,1750889084.9187436,1751150845.7494843,261760.83074069023
1520215,synthetic_5,103,1750889084.920278,1751150845.749492,261760.82921385765
1520225,synthetic_5,98,1750889084.9205155,1751150845.7494986,261760.82898306847
1520235,synthetic_5,83,1750889084.9207425,1751150845.749505,261760.82876253128
1520245,synthetic_5,81,1750889084.920957,1751150845.7495112,261760.82855415344
1520255,synthetic_5,89,1750889084.9211924,1751150845.7495177,261760.8283252716
1520265,synthetic_5,84,1750889084.9214058,1751150845.7495255,261760.8281197548
1520275,synthetic_5,90,1750889084.9216075,1751150845.7495322,261760.8279247284
1520285,synthetic_5,83,1750889084.9218311,1751150845.7495387,261760.82770752907
1520295,synthetic_5,105,1750889084.9220443,1751150845.7495446,261760.82750034332
1520305,synthetic_5,97,1750889084.9222505,1751150845.7495513,261760.82730078697
1520315,synthetic_5,90,1750889084.9224856,1751150845.749558,261760.82707238197
1520325,synthetic_5,81,1750889084.9227173,1751150845.7495642,261760.826846838
1520335,synthetic_5,83,1750889084.9229395,1751150845.7495706,261760.82663106918
1520345,synthetic_5,98,1750889084.9231784,1751150845.749577,261760.82639861107
1520355,synthetic_5,101,1750889084.923361,1751150845.7495837,261760.82622265816
1520365,synthetic_5,84,1750889084.9235766,1751150845.74959,261760.82601332664
1520375,synthetic_5,98,1750889084.9238257,1751150845.7495964,261760.82577061653
1520385,synthetic_5,81,1750889084.924045,1751150845.749603,261760.82555794716
1520395,synthetic_5,82,1750889084.924258,1751150845.7496107,261760.82535266876
1520405,synthetic_5,84,1750889084.9244974,1751150845.749617,261760.8251197338
1520415,synthetic_5,90,1750889085.0227835,1751150845.7496233,261760.7268397808
1520425,synthetic_5,97,1750889085.0230823,1751150845.7496297,261760.72654747963
1520435,synthetic_5,90,1750889085.023384,1751150845.7496376,261760.72625350952
1520445,synthetic_5,88,1750889085.023599,1751150845.7496438,261760.72604489326
1520455,synthetic_5,83,1750889085.0239294,1751150845.74965,261760.725720644
1520465,synthetic_5,100,1750889085.024236,1751150845.7496564,261760.725420475
1520475,synthetic_5,97,1750889085.0246258,1751150845.7496629,261760.72503709793
1520485,synthetic_5,95,1750889085.0251265,1751150845.749669,261760.7245426178
1520495,synthetic_5,81,1750889085.025477,1751150845.7496755,261760.7241985798
1520505,synthetic_5,84,1750889085.0258136,1751150845.7496822,261760.72386860847
1520515,synthetic_5,104,1750889085.026122,1751150845.7496886,261760.72356653214
