index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
5514655,synthetic_5,97,1750890440.5209646,1751154238.549854,263798.02888941765
5907605,synthetic_5,91,1750890440.4256139,1751154238.5499098,263798.12429594994
5514665,synthetic_5,104,1750890440.5212545,1751154238.5499208,263798.02866625786
5907615,synthetic_5,104,1750890440.4257963,1751154238.549929,263798.1241326332
5907625,synthetic_5,97,1750890440.4259937,1751154238.5499363,263798.1239426136
5907635,synthetic_5,84,1750890440.4261715,1751154238.549944,263798.12377238274
5907645,synthetic_5,89,1750890440.4263408,1751154238.5499513,263798.1236104965
5514675,synthetic_5,103,1750890440.5215735,1751154238.549958,263798.0283844471
5907655,synthetic_5,83,1750890440.4265177,1751154238.5499651,263798.1234474182
5907665,synthetic_5,103,1750890440.4266772,1751154238.5499718,263798.1232945919
5907675,synthetic_5,105,1750890440.4268546,1751154238.5499787,263798.1231241226
5907685,synthetic_5,104,1750890440.4270263,1751154238.5499852,263798.12295889854
5907695,synthetic_5,91,1750890440.4271858,1751154238.549993,263798.1228072643
5907705,synthetic_5,96,1750890440.4273605,1751154238.5500002,263798.12263965607
5514685,synthetic_5,82,1750890440.5218925,1751154238.5500069,263798.02811431885
5907715,synthetic_5,84,1750890440.4275174,1751154238.550013,263798.12249565125
5907725,synthetic_5,103,1750890440.4276688,1751154238.5500195,263798.12235069275
5907735,synthetic_5,97,1750890440.4278238,1751154238.5500276,263798.1222038269
5907745,synthetic_5,89,1750890440.427978,1751154238.550035,263798.12205696106
5514695,synthetic_5,84,1750890440.5222125,1751154238.550042,263798.02782940865
5907755,synthetic_5,104,1750890440.4281313,1751154238.5500493,263798.121917963
5907765,synthetic_5,104,1750890440.5168881,1751154238.5500565,263798.0331683159
5907775,synthetic_5,98,1750890440.5171866,1751154238.5500634,263798.03287672997
5907785,synthetic_5,81,1750890440.517366,1751154238.5500703,263798.03270435333
5514705,synthetic_5,83,1750890440.522505,1751154238.550077,263798.0275719166
5907795,synthetic_5,103,1750890440.517565,1751154238.5500844,263798.0325193405
5907805,synthetic_5,90,1750890440.5177376,1751154238.5500915,263798.032353878
5514715,synthetic_5,90,1750890440.5228524,1751154238.5500987,263798.0272462368
5907815,synthetic_5,90,1750890440.5179622,1751154238.5501053,263798.032143116
5907825,synthetic_5,97,1750890440.5182598,1751154238.5501122,263798.03185248375
5907835,synthetic_5,102,1750890440.5186715,1751154238.550119,263798.0314474106
5907845,synthetic_5,104,1750890440.5195415,1751154238.5501258,263798.0305843353
5514725,synthetic_5,96,1750890440.5232215,1751154238.5501325,263798.0269110203
5907855,synthetic_5,84,1750890440.5198944,1751154238.5501404,263798.03024601936
5907865,synthetic_5,97,1750890440.5201144,1751154238.5501473,263798.03003287315
5514735,synthetic_5,97,1750890440.5235522,1751154238.5501542,263798.0266020298
5907875,synthetic_5,97,1750890440.5202992,1751154238.5501611,263798.02986192703
5907885,synthetic_5,91,1750890440.5205908,1751154238.550168,263798.02957725525
5907895,synthetic_5,83,1750890440.5208051,1751154238.5501745,263798.02936935425
5907905,synthetic_5,104,1750890440.521052,1751154238.5501814,263798.02912950516
5907915,synthetic_5,91,1750890440.5212715,1751154238.550188,263798.02891659737
5514745,synthetic_5,82,1750890440.523866,1751154238.5501962,263798.0263302326
5907925,synthetic_5,90,1750890440.5216012,1751154238.550203,263798.02860188484
5907935,synthetic_5,96,1750890440.521914,1751154238.5502098,263798.0282957554
5907945,synthetic_5,97,1750890440.5222187,1751154238.550217,263798.027998209
5907955,synthetic_5,101,1750890440.522502,1751154238.5502238,263798.02772188187
5907965,synthetic_5,87,1750890440.5227854,1751154238.5502307,263798.0274453163
5907975,synthetic_5,104,1750890440.5230935,1751154238.5502377,263798.02714419365
5907985,synthetic_5,88,1750890440.523426,1751154238.5502446,263798.02681851387
5907995,synthetic_5,103,1750890440.5236914,1751154238.5502515,263798.02656006813
5908005,synthetic_5,83,1750890440.523977,1751154238.5502586,263798.02628159523
5908015,synthetic_5,105,1750890440.5242116,1751154238.5502653,263798.02605366707
5908025,synthetic_5,97,1750890440.5244114,1751154238.5502722,263798.02586078644
5908035,synthetic_5,96,1750890440.5246258,1751154238.5502808,263798.0256550312
5908045,synthetic_5,95,1750890440.5248003,1751154238.5502877,263798.02548742294
5908055,synthetic_5,103,1750890440.5249708,1751154238.550295,263798.02532434464
5908065,synthetic_5,83,1750890440.5253208,1751154238.550302,263798.0249812603
5908075,synthetic_5,97,1750890440.5254776,1751154238.5503085,263798.0248308182
5908085,synthetic_5,84,1750890440.5256388,1751154238.5503156,263798.0246767998
5908095,synthetic_5,104,1750890440.5257971,1751154238.5503223,263798.02452516556
5908105,synthetic_5,104,1750890440.5259538,1751154238.550329,263798.0243752003
5908115,synthetic_5,84,1750890440.5261016,1751154238.550336,263798.0242342949
5908125,synthetic_5,83,1750890440.5262578,1751154238.5503426,263798.02408480644
5908135,synthetic_5,100,1750890440.526411,1751154238.5503492,263798.023938179
5908145,synthetic_5,91,1750890440.5265648,1751154238.5503561,263798.0237913132
5514755,synthetic_5,96,1750890440.524186,1751154238.5503635,263798.02617764473
