index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
426603,synthetic_3,82,1751150861.2235603,1751154183.4476495,3322.2240891456604
426613,synthetic_3,89,1751150861.2237284,1751154183.447691,3322.223962545395
426623,synthetic_3,103,1751150861.2239034,1751154183.4477,3322.223796606064
426633,synthetic_3,103,1751150861.2240915,1751154183.447708,3322.223616361618
426643,synthetic_3,87,1751150861.2242482,1751154183.4477322,3322.2234840393066
426653,synthetic_3,86,1751150861.2243812,1751154183.4477394,3322.223358154297
402223,synthetic_3,94,1751150861.220271,1751154183.4477458,3322.2274746894836
402233,synthetic_3,102,1751150861.321033,1751154183.4477522,3322.126719236374
426663,synthetic_3,97,1751150861.3211792,1751154183.4477587,3322.1265795230865
426673,synthetic_3,104,1751150861.3213727,1751154183.4477654,3322.1263926029205
402243,synthetic_3,96,1751150861.3216474,1751154183.4477715,3322.1261241436005
402253,synthetic_3,90,1751150861.3218782,1751154183.4477777,3322.125899553299
402263,synthetic_3,104,1751150861.3221123,1751154183.4477837,3322.1256713867188
426683,synthetic_3,89,1751150861.321581,1751154183.4477901,3322.126209259033
402273,synthetic_3,94,1751150861.3223386,1751154183.447796,3322.1254575252533
426693,synthetic_3,97,1751150861.3217995,1751154183.4478025,3322.1260030269623
402283,synthetic_3,82,1751150861.3225167,1751154183.4478087,3322.1252920627594
426703,synthetic_3,99,1751150861.322057,1751154183.447828,3322.125771045685
402293,synthetic_3,90,1751150861.3227284,1751154183.447835,3322.125106573105
426713,synthetic_3,96,1751150861.322276,1751154183.4478412,3322.1255650520325
402303,synthetic_3,90,1751150861.3229768,1751154183.4478474,3322.1248705387115
402313,synthetic_3,97,1751150861.3232617,1751154183.4478538,3322.124592065811
426723,synthetic_3,97,1751150861.3224747,1751154183.4478598,3322.1253850460052
402323,synthetic_3,89,1751150861.3235364,1751154183.4478662,3322.124329805374
426733,synthetic_3,82,1751150861.322638,1751154183.4478722,3322.1252341270447
402333,synthetic_3,90,1751150861.3237948,1751154183.447879,3322.1240842342377
402343,synthetic_3,83,1751150861.3240407,1751154183.4478853,3322.1238446235657
426743,synthetic_3,95,1751150861.322866,1751154183.4478917,3322.1250257492065
402353,synthetic_3,97,1751150861.3243113,1751154183.447898,3322.123586654663
426753,synthetic_3,85,1751150861.323119,1751154183.4479105,3322.124791622162
402363,synthetic_3,82,1751150861.324573,1751154183.4479172,3322.123344182968
426763,synthetic_3,89,1751150861.3233569,1751154183.4479232,3322.1245663166046
402373,synthetic_3,88,1751150861.3248317,1751154183.4479291,3322.1230974197388
402383,synthetic_3,79,1751150861.325048,1751154183.4479358,3322.1228878498077
426773,synthetic_3,82,1751150861.323579,1751154183.4479423,3322.124363183975
402393,synthetic_3,89,1751150861.3252897,1751154183.447948,3322.122658252716
402403,synthetic_3,104,1751150861.3255403,1751154183.4479542,3322.1224138736725
426783,synthetic_3,83,1751150861.3238146,1751154183.4479609,3322.1241462230682
426793,synthetic_3,97,1751150861.3240647,1751154183.4479735,3322.1239087581635
402413,synthetic_3,83,1751150861.3257167,1751154183.4479795,3322.1222627162933
426803,synthetic_3,101,1751150861.324281,1751154183.4479854,3322.123704433441
402423,synthetic_3,83,1751150861.3259687,1751154183.4479926,3322.122023820877
402433,synthetic_3,96,1751150861.3261998,1751154183.4480052,3322.1218054294586
