index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
3185144,synthetic_4,101,1750889595.7228026,1751153852.7771828,264257.05438017845
3185154,synthetic_4,104,1750889595.7231014,1751153852.7772295,264257.05412817
3185164,synthetic_4,82,1750889595.723375,1751153852.77724,264257.0538649559
3185174,synthetic_4,103,1750889595.7236462,1751153852.7772474,264257.05360126495
3185184,synthetic_4,99,1750889595.7239015,1751153852.7772546,264257.0533530712
3185194,synthetic_4,104,1750889595.724166,1751153852.7772617,264257.05309581757
3185204,synthetic_4,91,1750889595.7244015,1751153852.777275,264257.05287361145
3185214,synthetic_4,84,1750889595.7246652,1751153852.7772825,264257.0526173115
3185224,synthetic_4,98,1750889595.7248802,1751153852.7772913,264257.0524110794
3185234,synthetic_4,96,1750889595.725096,1751153852.777298,264257.0522019863
3185244,synthetic_4,104,1750889595.7253091,1751153852.7773044,264257.0519952774
3185254,synthetic_4,96,1750889595.7255247,1751153852.7773113,264257.05178666115
3185264,synthetic_4,91,1750889595.7257342,1751153852.7773175,264257.0515832901
3185274,synthetic_4,91,1750889595.7259452,1751153852.7773237,264257.05137848854
3185284,synthetic_4,83,1750889595.7261512,1751153852.7773302,264257.0511789322
3185294,synthetic_4,98,1750889595.7263508,1751153852.7773366,264257.05098581314
3185304,synthetic_4,90,1750889595.7265606,1751153852.7773433,264257.0507826805
3185314,synthetic_4,96,1750889595.7267582,1751153852.77735,264257.05059170723
3185324,synthetic_4,97,1750889595.7269638,1751153852.7773564,264257.0503926277
3185334,synthetic_4,90,1750889595.7271726,1751153852.7773633,264257.0501906872
3185344,synthetic_4,89,1750889595.727371,1751153852.7773714,264257.05000042915
3185354,synthetic_4,84,1750889595.7275817,1751153852.777378,264257.04979634285
3185364,synthetic_4,84,1750889595.7277873,1751153852.777384,264257.0495967865
3185374,synthetic_4,103,1750889595.7279916,1751153852.7773914,264257.04939985275
3185384,synthetic_4,105,1750889595.7282057,1751153852.777398,264257.0491924286
3185394,synthetic_4,103,1750889595.7284117,1751153852.7774053,264257.0489935875
3185404,synthetic_4,96,1750889595.8225765,1751153852.7774122,264256.9548356533
3185414,synthetic_4,105,1750889595.8228276,1751153852.7774208,264256.9545931816
3185424,synthetic_4,91,1750889595.8230665,1751153852.7774277,264256.95436120033
3185434,synthetic_4,93,1750889595.823311,1751153852.777434,264256.9541230202
