index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
4235303,synthetic_3,102,1750890010.822444,1751154039.5877953,264028.7653512955
4235313,synthetic_3,91,1750890010.8228257,1751154039.5880113,264028.76518559456
4235323,synthetic_3,105,1750890010.8233442,1751154039.5880423,264028.76469802856
4235333,synthetic_3,97,1750890010.8237464,1751154039.5880618,264028.76431536674
4235343,synthetic_3,88,1750890010.8241,1751154039.588078,264028.76397800446
4235353,synthetic_3,82,1750890010.9186814,1751154039.5880926,264028.6694111824
4235363,synthetic_3,90,1750890010.9189284,1751154039.5881062,264028.6691777706
4235373,synthetic_3,83,1750890010.9193325,1751154039.5881193,264028.66878676414
4235383,synthetic_3,88,1750890010.919869,1751154039.5881321,264028.66826319695
4235393,synthetic_3,96,1750890010.920167,1751154039.5881467,264028.66797971725
4235403,synthetic_3,96,1750890010.9205647,1751154039.5881605,264028.66759586334
4235413,synthetic_3,90,1750890010.9208908,1751154039.5881755,264028.6672847271
4235423,synthetic_3,97,1750890010.9212165,1751154039.588194,264028.66697740555
4235433,synthetic_3,98,1750890010.9215834,1751154039.588215,264028.6666316986
4235443,synthetic_3,84,1750890010.9219499,1751154039.5882313,264028.6662814617
4235453,synthetic_3,94,1750890010.9223123,1751154039.5882437,264028.66593146324
4235463,synthetic_3,91,1750890010.9228961,1751154039.5882576,264028.6653614044
4235473,synthetic_3,84,1750890010.9232311,1751154039.5882719,264028.66504073143
4235483,synthetic_3,98,1750890010.9235666,1751154039.5882885,264028.6647219658
4235493,synthetic_3,84,1750890010.9239511,1751154039.5883024,264028.6643512249
4235503,synthetic_3,104,1750890010.9243932,1751154039.5883155,264028.6639223099
4235513,synthetic_3,90,1750890011.017597,1751154039.588329,264028.5707321167
4235523,synthetic_3,91,1750890011.0179484,1751154039.5883427,264028.5703942776
4235533,synthetic_3,84,1750890011.0184145,1751154039.5883553,264028.56994080544
4235543,synthetic_3,104,1750890011.0188375,1751154039.5883682,264028.5695307255
4235553,synthetic_3,84,1750890011.0192702,1751154039.5883863,264028.56911611557
4235563,synthetic_3,104,1750890011.0197036,1751154039.588402,264028.5686984062
4235573,synthetic_3,82,1750890011.02012,1751154039.588416,264028.5682961941
4235583,synthetic_3,97,1750890011.0206015,1751154039.588429,264028.56782746315
4235593,synthetic_3,96,1750890011.0210176,1751154039.5884428,264028.567425251
4235603,synthetic_3,90,1750890011.021441,1751154039.5884564,264028.56701540947
4235613,synthetic_3,83,1750890011.0220091,1751154039.5884705,264028.5664613247
4235623,synthetic_3,90,1750890011.0226984,1751154039.5884912,264028.565792799
4235633,synthetic_3,84,1750890011.0231457,1751154039.5885067,264028.56536102295
4235643,synthetic_3,84,1750890011.0235996,1751154039.5885193,264028.56491971016
4235653,synthetic_3,89,1750890011.0239983,1751154039.5885327,264028.56453442574
4235663,synthetic_3,104,1750890011.0244615,1751154039.5885453,264028.5640838146
4235673,synthetic_3,105,1750890011.0248647,1751154039.5885572,264028.56369256973
4235683,synthetic_3,83,1750890011.025183,1751154039.5885735,264028.5633904934
4235693,synthetic_3,102,1750890011.0254545,1751154039.5885897,264028.5631351471
4235703,synthetic_3,101,1750890011.0257182,1751154039.5886068,264028.5628886223
4235713,synthetic_3,89,1750890011.0259693,1751154039.5886238,264028.56265449524
