index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
565473,synthetic_3,101,1751150906.1220777,1751154185.158633,3279.036555290222
565483,synthetic_3,88,1751150906.1224053,1751154185.1586776,3279.036272287369
565493,synthetic_3,95,1751150906.1227248,1751154185.1586878,3279.0359630584717
565503,synthetic_3,102,1751150906.1230423,1751154185.1586957,3279.0356533527374
565513,synthetic_3,89,1751150906.1233957,1751154185.1587167,3279.035320997238
565523,synthetic_3,89,1751150906.123698,1751154185.1587236,3279.0350255966187
565533,synthetic_3,83,1751150906.1240258,1751154185.1587303,3279.0347044467926
565543,synthetic_3,90,1751150906.1242533,1751154185.1587367,3279.03448343277
565553,synthetic_3,104,1751150906.1244566,1751154185.1587431,3279.0342864990234
565563,synthetic_3,83,1751150906.1247344,1751154185.1587496,3279.0340151786804
565573,synthetic_3,103,1751150906.1248808,1751154185.158756,3279.0338752269745
565583,synthetic_3,100,1751150906.1250288,1751154185.1587648,3279.0337359905243
565593,synthetic_3,97,1751150906.1251745,1751154185.1587718,3279.0335972309113
565603,synthetic_3,81,1751150906.1253307,1751154185.1587782,3279.0334475040436
565613,synthetic_3,89,1751150906.1254768,1751154185.1587846,3279.033307790756
565623,synthetic_3,103,1751150906.1256268,1751154185.158791,3279.0331642627716
565633,synthetic_3,95,1751150906.1257787,1751154185.1587977,3279.033019065857
565643,synthetic_3,89,1751150906.1259313,1751154185.1588047,3279.032873392105
565653,synthetic_3,89,1751150906.1261077,1751154185.158811,3279.032703399658
565663,synthetic_3,103,1751150906.1262944,1751154185.158818,3279.0325236320496
565673,synthetic_3,96,1751150906.126524,1751154185.1588247,3279.032300710678
565683,synthetic_3,103,1751150906.1266887,1751154185.1588314,3279.03214263916
565693,synthetic_3,96,1751150906.126839,1751154185.1588378,3279.031998872757
565703,synthetic_3,87,1751150906.1269827,1751154185.1588445,3279.031861782074
565713,synthetic_3,83,1751150906.1271298,1751154185.1588523,3279.031722545624
565723,synthetic_3,97,1751150906.1272712,1751154185.1588593,3279.031588077545
565733,synthetic_3,88,1751150906.127417,1751154185.1588671,3279.031450033188
565743,synthetic_3,90,1751150906.1275618,1751154185.1588738,3279.0313119888306
565753,synthetic_3,96,1751150906.1276996,1751154185.1588802,3279.0311806201935
565763,synthetic_3,103,1751150906.1278465,1751154185.158887,3279.031040430069
565773,synthetic_3,97,1751150906.1279895,1751154185.1588933,3279.030903816223
565783,synthetic_3,83,1751150906.1281343,1751154185.1589,3279.030765771866
565793,synthetic_3,101,1751150906.1282816,1751154185.1589065,3279.0306248664856
565803,synthetic_3,90,1751150906.1284306,1751154185.1589139,3279.0304832458496
565813,synthetic_3,83,1751150906.2198021,1751154185.1589203,3278.9391181468964
565823,synthetic_3,96,1751150906.2200875,1751154185.158927,3278.9388394355774
565833,synthetic_3,95,1751150906.2203531,1751154185.1589332,3278.9385800361633
565843,synthetic_3,95,1751150906.220624,1751154185.1589417,3278.9383177757263
565853,synthetic_3,103,1751150906.2209077,1751154185.1589484,3278.9380407333374
565863,synthetic_3,83,1751150906.2211328,1751154185.1589549,3278.9378221035004
565873,synthetic_3,104,1751150906.2213519,1751154185.1589608,3278.9376089572906
565883,synthetic_3,83,1751150906.2215688,1751154185.1589682,3278.9373993873596
565893,synthetic_3,83,1751150906.2217875,1751154185.1589751,3278.9371876716614
565903,synthetic_3,90,1751150906.2219849,1751154185.1589813,3278.936996459961
565913,synthetic_3,90,1751150906.2221925,1751154185.1589878,3278.93679523468
565923,synthetic_3,83,1751150906.2223995,1751154185.1589944,3278.9365949630737
565933,synthetic_3,89,1751150906.2225893,1751154185.1590009,3278.9364116191864
565943,synthetic_3,95,1751150906.222794,1751154185.159009,3278.9362149238586
565953,synthetic_3,90,1751150906.2230022,1751154185.159016,3278.936013698578
565963,synthetic_3,103,1751150906.2232242,1751154185.1590223,3278.9357981681824
565973,synthetic_3,90,1751150906.2234545,1751154185.1590304,3278.9355759620667
565983,synthetic_3,102,1751150906.2236512,1751154185.159037,3278.935385942459
565993,synthetic_3,90,1751150906.2238526,1751154185.1590438,3278.93519115448
566003,synthetic_3,89,1751150906.2240763,1751154185.159051,3278.93497467041
566013,synthetic_3,96,1751150906.319144,1751154185.1590574,3278.839913368225
566023,synthetic_3,97,1751150906.3193345,1751154185.159064,3278.8397295475006
567453,synthetic_3,83,1751150906.7207446,1751154185.1590705,3278.438325881958
567463,synthetic_3,82,1751150906.721057,1751154185.1590774,3278.438020467758
567473,synthetic_3,97,1751150906.7213573,1751154185.1590838,3278.43772649765
567483,synthetic_3,96,1751150906.7216647,1751154185.1590903,3278.4374256134033
567493,synthetic_3,81,1751150906.7219696,1751154185.1590967,3278.4371271133423
606683,synthetic_3,103,1751150906.7229722,1751154185.159103,3278.4361307621
567503,synthetic_3,104,1751150906.7223222,1751154185.1591113,3278.436789035797
606693,synthetic_3,82,1751150906.723174,1751154185.159118,3278.435943841934
567513,synthetic_3,82,1751150906.7226388,1751154185.1591244,3278.436485528946
606703,synthetic_3,86,1751150906.7234094,1751154185.159131,3278.4357216358185
606713,synthetic_3,102,1751150906.7236257,1751154185.1591375,3278.435511827469
606723,synthetic_3,95,1751150906.7238302,1751154185.1591442,3278.435313940048
567523,synthetic_3,83,1751150906.7229688,1751154185.1591504,3278.4361815452576
567533,synthetic_3,101,1751150906.7232964,1751154185.1591585,3278.4358620643616
567543,synthetic_3,87,1751150906.7236638,1751154185.159165,3278.435501098633
567553,synthetic_3,103,1751150906.7240148,1751154185.1591716,3278.4351568222046
567563,synthetic_3,103,1751150906.724358,1751154185.1591783,3278.434820175171
606733,synthetic_3,89,1751150906.7240481,1751154185.159185,3278.435136795044
606743,synthetic_3,82,1751150906.7242634,1751154185.1591911,3278.43492770195
606753,synthetic_3,83,1751150906.7244315,1751154185.1591988,3278.4347672462463
606763,synthetic_3,88,1751150906.724613,1751154185.159205,3278.4345920085907
606773,synthetic_3,90,1751150906.7248483,1751154185.159212,3278.4343638420105
606783,synthetic_3,97,1751150906.7250354,1751154185.1592185,3278.4341831207275
606793,synthetic_3,81,1751150906.72524,1751154185.1592247,3278.4339847564697
606803,synthetic_3,82,1751150906.7253964,1751154185.1592307,3278.4338343143463
606813,synthetic_3,90,1751150906.7255955,1751154185.1592371,3278.4336416721344
606823,synthetic_3,97,1751150906.7257729,1751154185.159243,3278.433470249176
606833,synthetic_3,103,1751150906.7259345,1751154185.1592493,3278.4333148002625
606843,synthetic_3,83,1751150906.7260876,1751154185.1592562,3278.4331686496735
606853,synthetic_3,95,1751150906.7262263,1751154185.1592627,3278.433036327362
606863,synthetic_3,82,1751150906.726361,1751154185.1592686,3278.4329075813293
606873,synthetic_3,95,1751150906.7264986,1751154185.1592748,3278.4327762126923
606883,synthetic_3,103,1751150906.7266376,1751154185.1592827,3278.4326450824738
606893,synthetic_3,97,1751150906.7267766,1751154185.1592891,3278.432512521744
606903,synthetic_3,95,1751150906.726909,1751154185.1592953,3278.4323863983154
606913,synthetic_3,101,1751150906.7270422,1751154185.1593032,3278.432260990143
606923,synthetic_3,101,1751150906.72718,1751154185.1593096,3278.4321296215057
606933,synthetic_3,83,1751150906.7273142,1751154185.159316,3278.4320018291473
567573,synthetic_3,102,1751150906.8188362,1751154185.159322,3278.3404858112335
606943,synthetic_3,83,1751150906.7274492,1751154185.1593285,3278.4318792819977
606953,synthetic_3,102,1751150906.7275846,1751154185.1593347,3278.431750059128
606963,synthetic_3,99,1751150906.72772,1751154185.159341,3278.4316210746765
606973,synthetic_3,102,1751150906.7278621,1751154185.1593473,3278.4314851760864
567583,synthetic_3,95,1751150906.8191028,1751154185.1593535,3278.3402507305145
606983,synthetic_3,97,1751150906.7279994,1751154185.15936,3278.4313604831696
606993,synthetic_3,98,1751150906.728139,1751154185.1593676,3278.4312286376953
607003,synthetic_3,80,1751150906.728274,1751154185.1593742,3278.431100130081
567593,synthetic_3,83,1751150906.8194108,1751154185.1593804,3278.3399696350098
567603,synthetic_3,88,1751150906.819752,1751154185.1593866,3278.339634656906
567613,synthetic_3,82,1751150906.8200696,1751154185.1593928,3278.339323282242
567623,synthetic_3,96,1751150906.8204114,1751154185.1593988,3278.338987350464
567633,synthetic_3,104,1751150906.8207362,1751154185.1594055,3278.3386693000793
567643,synthetic_3,88,1751150906.82108,1751154185.1594121,3278.3383321762085
567653,synthetic_3,88,1751150906.8214252,1751154185.1594188,3278.337993621826
567663,synthetic_3,102,1751150906.8217626,1751154185.1594255,3278.337662935257
567673,synthetic_3,82,1751150906.822079,1751154185.1594322,3278.3373532295227
567683,synthetic_3,83,1751150906.8224218,1751154185.1594398,3278.3370180130005
567693,synthetic_3,87,1751150906.822737,1751154185.159446,3278.336709022522
567703,synthetic_3,103,1751150906.8230457,1751154185.1594539,3278.336408138275
567713,synthetic_3,101,1751150906.8233922,1751154185.1594608,3278.3360686302185
567723,synthetic_3,82,1751150906.823731,1751154185.1594675,3278.335736513138
607013,synthetic_3,83,1751150906.7284155,1751154185.159474,3278.43105840683
567733,synthetic_3,95,1751150906.824101,1751154185.1594799,3278.335378885269
607023,synthetic_3,102,1751150906.8198423,1751154185.159486,3278.339643716812
567743,synthetic_3,87,1751150906.824456,1751154185.1594925,3278.3350365161896
567753,synthetic_3,83,1751150906.8247879,1751154185.159499,3278.334711074829
607033,synthetic_3,82,1751150906.8201237,1751154185.1595051,3278.339381456375
607043,synthetic_3,96,1751150906.8203251,1751154185.1595113,3278.339186191559
607053,synthetic_3,104,1751150906.8205616,1751154185.1595178,3278.33895611763
607063,synthetic_3,83,1751150906.8207843,1751154185.1595242,3278.3387398719788
607073,synthetic_3,96,1751150906.8209734,1751154185.1595314,3278.338557958603
607083,synthetic_3,81,1751150906.821157,1751154185.1595376,3278.33838057518
607093,synthetic_3,88,1751150906.8214111,1751154185.1595438,3278.338132619858
607103,synthetic_3,97,1751150906.8216212,1751154185.1595502,3278.3379290103912
607113,synthetic_3,87,1751150906.8218005,1751154185.1595564,3278.337755918503
607123,synthetic_3,102,1751150906.822014,1751154185.1595628,3278.3375487327576
607133,synthetic_3,96,1751150906.822219,1751154185.1595695,3278.3373506069183
607143,synthetic_3,95,1751150906.8224254,1751154185.1595762,3278.337150812149
607153,synthetic_3,81,1751150906.822641,1751154185.159584,3278.3369431495667
607163,synthetic_3,82,1751150906.8228073,1751154185.1595905,3278.3367831707
607173,synthetic_3,83,1751150906.8229938,1751154185.1595962,3278.336602449417
607183,synthetic_3,90,1751150906.8231778,1751154185.1596024,3278.336424589157
607193,synthetic_3,104,1751150906.8233585,1751154185.1596088,3278.336250305176
