index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
3284265,synthetic_5,103,1750889678.8272653,1751153857.8848836,264179.0576183796
3284275,synthetic_5,90,1750889678.8274288,1751153857.8849382,264179.0575094223
3284285,synthetic_5,105,1750889678.8275924,1751153857.8849492,264179.0573568344
3284295,synthetic_5,84,1750889678.8277586,1751153857.8849578,264179.05719923973
3284305,synthetic_5,88,1750889678.827918,1751153857.8849657,264179.0570476055
3284315,synthetic_5,97,1750889678.8280728,1751153857.8849733,264179.05690050125
3284325,synthetic_5,104,1750889678.828228,1751153857.8849826,264179.0567545891
3284335,synthetic_5,97,1750889678.828382,1751153857.8849924,264179.05661034584
3284345,synthetic_5,103,1750889678.9212236,1751153857.885002,264178.96377825737
3284355,synthetic_5,97,1750889678.921537,1751153857.8850124,264178.9634754658
3284365,synthetic_5,91,1750889678.9217155,1751153857.8850243,264178.9633088112
3284375,synthetic_5,98,1750889678.9219804,1751153857.8850334,264178.96305298805
3284385,synthetic_5,84,1750889678.9221635,1751153857.885043,264178.9628794193
3284395,synthetic_5,84,1750889678.9223564,1751153857.885052,264178.9626955986
3284405,synthetic_5,84,1750889678.9225314,1751153857.8850625,264178.9625310898
3284415,synthetic_5,83,1750889678.9227126,1751153857.885071,264178.96235847473
3284425,synthetic_5,90,1750889678.9229033,1751153857.8850803,264178.9621770382
3284435,synthetic_5,83,1750889678.9230826,1751153857.88509,264178.9620075226
3284445,synthetic_5,91,1750889678.9232812,1751153857.8850987,264178.961817503
3284455,synthetic_5,84,1750889678.9234707,1751153857.8851082,264178.96163749695
3284465,synthetic_5,97,1750889678.9236715,1751153857.8851173,264178.9614458084
3284475,synthetic_5,84,1750889678.9238553,1751153857.8851264,264178.9612710476
3284485,synthetic_5,104,1750889678.924041,1751153857.885136,264178.96109485626
3284495,synthetic_5,103,1750889678.9242241,1751153857.885146,264178.9609217644
3284505,synthetic_5,104,1750889678.9244144,1751153857.8851547,264178.96074032784
3284515,synthetic_5,101,1750889678.9246237,1751153857.8851645,264178.9605407715
3284525,synthetic_5,95,1750889678.9248161,1751153857.8851738,264178.960357666
3284535,synthetic_5,84,1750889678.9250093,1751153857.8851852,264178.96017599106
3284545,synthetic_5,82,1750889678.9251862,1751153857.8851945,264178.9600083828
3284555,synthetic_5,83,1750889678.925364,1751153857.8852034,264178.959839344
3284565,synthetic_5,97,1750889678.925566,1751153857.885212,264178.95964598656
3284575,synthetic_5,90,1750889678.9257646,1751153857.8852208,264178.95945620537
3284585,synthetic_5,89,1750889678.925949,1751153857.885232,264178.95928287506
3284595,synthetic_5,104,1750889678.9261494,1751153857.8852415,264178.9590921402
3284605,synthetic_5,90,1750889678.9263272,1751153857.8852508,264178.95892357826
3284615,synthetic_5,90,1750889678.9265232,1751153857.8852599,264178.9587366581
3284625,synthetic_5,102,1750889678.9266977,1751153857.885269,264178.9585711956
3284635,synthetic_5,105,1750889678.9268494,1751153857.885279,264178.95842957497
3284645,synthetic_5,103,1750889678.926999,1751153857.8852882,264178.9582891464
3284655,synthetic_5,82,1750889678.927152,1751153857.8852973,264178.95814538
3284665,synthetic_5,89,1750889678.9273045,1751153857.8853083,264178.9580037594
3284675,synthetic_5,95,1750889678.927452,1751153857.8853178,264178.957865715
3284685,synthetic_5,83,1750889678.9275997,1751153857.885327,264178.95772743225
3284695,synthetic_5,91,1750889678.9277494,1751153857.8853362,264178.9575867653
3284705,synthetic_5,91,1750889678.9278965,1751153857.8853447,264178.9574482441
3284715,synthetic_5,86,1750889678.9280455,1751153857.8853533,264178.95730781555
3284725,synthetic_5,97,1750889678.9281945,1751153857.8853624,264178.95716786385
3284735,synthetic_5,90,1750889678.928346,1751153857.8853724,264178.9570264816
3284745,synthetic_5,105,1750889678.9285128,1751153857.8853815,264178.9568686485
3284755,synthetic_5,97,1750889678.928667,1751153857.8853905,264178.9567234516
3284765,synthetic_5,83,1750889678.9288216,1751153857.8853998,264178.9565782547
3284775,synthetic_5,91,1750889678.9289722,1751153857.8854089,264178.95643663406
3284785,synthetic_5,89,1750889678.9291248,1751153857.8854196,264178.956294775
3284795,synthetic_5,105,1750889678.9292731,1751153857.8854308,264178.9561576843
3284805,synthetic_5,90,1750889678.929422,1751153857.88544,264178.95601820946
3284815,synthetic_5,83,1750889678.9295676,1751153857.8854487,264178.9558811188
3284825,synthetic_5,84,1750889678.9297245,1751153857.8854578,264178.95573329926
3284835,synthetic_5,103,1750889678.9298787,1751153857.8854663,264178.9555876255
3284845,synthetic_5,84,1750889678.9300227,1751153857.8854754,264178.9554526806
3284855,synthetic_5,95,1750889678.9301732,1751153857.8854842,264178.95531105995
3284865,synthetic_5,105,1750889678.9303303,1751153857.8854935,264178.95516324043
3284875,synthetic_5,84,1750889678.9304788,1751153857.8855028,264178.955024004
3284885,synthetic_5,83,1750889678.9306257,1751153857.8855112,264178.9548854828
3284895,synthetic_5,89,1750889678.930777,1751153857.88552,264178.9547429085
3284905,synthetic_5,98,1750889678.9309287,1751153857.8855283,264178.9545996189
3284915,synthetic_5,88,1750889678.931075,1751153857.8855398,264178.954464674
3284925,synthetic_5,83,1750889678.9312224,1751153857.8855488,264178.9543263912
3284935,synthetic_5,103,1750889678.9313703,1751153857.8855574,264178.95418715477
3284945,synthetic_5,90,1750889678.9315171,1751153857.8855665,264178.95404934883
3284955,synthetic_5,81,1750889678.9316592,1751153857.885575,264178.9539158344
3284965,synthetic_5,90,1750889678.931804,1751153857.885584,264178.95378017426
3284975,synthetic_5,83,1750889678.9319549,1751153857.8855925,264178.95363759995
3284985,synthetic_5,91,1750889678.9321043,1751153857.8856015,264178.9534971714
3284995,synthetic_5,83,1750889678.932252,1751153857.8856103,264178.9533584118
3285005,synthetic_5,97,1750889678.9324007,1751153857.8856184,264178.9532177448
3285015,synthetic_5,91,1750889679.0196064,1751153857.8856294,264178.86602306366
3285025,synthetic_5,91,1750889679.0217457,1751153857.885638,264178.8638923168
3285035,synthetic_5,82,1750889679.0219812,1751153857.8856473,264178.8636660576
3285045,synthetic_5,84,1750889679.0222054,1751153857.8856587,264178.8634533882
3285055,synthetic_5,91,1750889679.0223906,1751153857.8856678,264178.8632771969
3285065,synthetic_5,90,1750889679.0225754,1751153857.8856769,264178.8631014824
3285075,synthetic_5,91,1750889679.0227633,1751153857.885685,264178.8629217148
3285085,synthetic_5,89,1750889679.022943,1751153857.885693,264178.8627500534
3285095,synthetic_5,81,1750889679.0231242,1751153857.885702,264178.8625776768
3285105,synthetic_5,90,1750889679.023313,1751153857.8857105,264178.8623974323
3285115,synthetic_5,90,1750889679.023496,1751153857.8857188,264178.8622229099
3286615,synthetic_5,104,1750889679.5184276,1751153857.8857274,264178.36729979515
3286625,synthetic_5,96,1750889679.5236928,1751153857.885737,264178.362044096
3286635,synthetic_5,90,1750889679.5238824,1751153857.8857458,264178.3618633747
3286645,synthetic_5,82,1750889679.5240932,1751153857.8857543,264178.36166119576
3286655,synthetic_5,94,1750889679.5242994,1751153857.885763,264178.36146354675
3286665,synthetic_5,96,1750889679.5245364,1751153857.885774,264178.36123752594
3286675,synthetic_5,83,1750889679.5247931,1751153857.885783,264178.36098980904
3286685,synthetic_5,90,1750889679.5250037,1751153857.8857927,264178.3607890606
3286695,synthetic_5,97,1750889679.5252063,1751153857.885803,264178.3605966568
3286705,synthetic_5,82,1750889679.5253868,1751153857.885812,264178.36042523384
3286715,synthetic_5,98,1750889679.5255792,1751153857.8858206,264178.3602414131
3286725,synthetic_5,91,1750889679.5257742,1751153857.8858337,264178.36005949974
3286735,synthetic_5,83,1750889679.5259826,1751153857.8858438,264178.3598611355
3286745,synthetic_5,96,1750889679.5261803,1751153857.8858538,264178.35967350006
3286755,synthetic_5,97,1750889679.5263605,1751153857.8858626,264178.3595020771
3286765,synthetic_5,82,1750889679.5265496,1751153857.8858714,264178.35932183266
3286775,synthetic_5,91,1750889679.5267346,1751153857.8858798,264178.3591451645
3286785,synthetic_5,96,1750889679.5269356,1751153857.8858886,264178.3589529991
