index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
172341,synthetic_1,95,1751152815.426764,1751154586.8207128,1771.3939487934113
172351,synthetic_1,103,1751152815.4268918,1751154586.8207762,1771.393884420395
172361,synthetic_1,83,1751152815.4270194,1751154586.8207886,1771.3937692642212
172371,synthetic_1,103,1751152815.4271498,1751154586.8207967,1771.39364695549
172381,synthetic_1,95,1751152815.4272807,1751154586.8208053,1771.393524646759
172391,synthetic_1,93,1751152815.427415,1751154586.8208268,1771.3934118747711
172401,synthetic_1,90,1751152815.4275484,1751154586.820835,1771.393286705017
172411,synthetic_1,81,1751152815.427679,1751154586.820842,1771.3931629657745
172421,synthetic_1,89,1751152815.4278085,1751154586.820849,1771.3930404186249
172431,synthetic_1,82,1751152815.4279385,1751154586.8208592,1771.3929207324982
172441,synthetic_1,96,1751152815.4280753,1751154586.8208666,1771.3927912712097
172451,synthetic_1,83,1751152815.4282036,1751154586.820874,1771.39267039299
172461,synthetic_1,88,1751152815.4283335,1751154586.8208811,1771.3925476074219
172471,synthetic_1,83,1751152815.4284658,1751154586.8208883,1771.3924224376678
172481,synthetic_1,83,1751152815.5179684,1751154586.8208952,1771.3029267787933
172491,synthetic_1,83,1751152815.5181863,1751154586.820902,1771.3027157783508
172501,synthetic_1,97,1751152815.5183778,1751154586.8209088,1771.302531003952
172511,synthetic_1,101,1751152815.5185187,1751154586.820917,1771.3023982048035
172521,synthetic_1,88,1751152815.5186675,1751154586.8209245,1771.3022570610046
172531,synthetic_1,96,1751152815.5188143,1751154586.8209317,1771.3021173477173
172541,synthetic_1,83,1751152815.5189745,1751154586.820939,1771.301964521408
172551,synthetic_1,95,1751152815.5191305,1751154586.820946,1771.3018155097961
172561,synthetic_1,104,1751152815.5192811,1751154586.8209543,1771.3016731739044
172571,synthetic_1,81,1751152815.519433,1751154586.820962,1771.301528930664
172581,synthetic_1,100,1751152815.5195787,1751154586.8209686,1771.3013899326324
172591,synthetic_1,95,1751152815.5197346,1751154586.8209767,1771.3012421131134
172601,synthetic_1,104,1751152815.5198963,1751154586.8209846,1771.3010883331299
172611,synthetic_1,103,1751152815.5200534,1751154586.8209934,1771.3009400367737
172621,synthetic_1,103,1751152815.5202081,1751154586.8210008,1771.3007926940918
172631,synthetic_1,90,1751152815.5203547,1751154586.821008,1771.300653219223
172641,synthetic_1,95,1751152815.520533,1751154586.821015,1771.3004817962646
172651,synthetic_1,97,1751152815.5206885,1751154586.821022,1771.3003334999084
172661,synthetic_1,103,1751152815.5208454,1751154586.8210292,1771.3001837730408
172671,synthetic_1,89,1751152815.521005,1751154586.821037,1771.3000321388245
172681,synthetic_1,90,1751152815.5211592,1751154586.8210442,1771.2998850345612
172691,synthetic_1,88,1751152815.5213015,1751154586.821053,1771.2997515201569
172701,synthetic_1,94,1751152815.5214524,1751154586.8210602,1771.2996077537537
172711,synthetic_1,97,1751152815.5215995,1751154586.8210676,1771.2994680404663
172721,synthetic_1,81,1751152815.5217493,1751154586.8210745,1771.2993252277374
172731,synthetic_1,102,1751152815.521893,1751154586.8210814,1771.299188375473
172741,synthetic_1,89,1751152815.522042,1751154586.8210883,1771.2990462779999
172751,synthetic_1,82,1751152815.522193,1751154586.8210957,1771.2989027500153
172761,synthetic_1,96,1751152815.5223427,1751154586.8211024,1771.2987596988678
