index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
1597364,synthetic_4,84,1750889100.6219828,1751150915.4906197,261814.86863684654
1597374,synthetic_4,96,1750889100.6221619,1751150915.490702,261814.8685400486
1597384,synthetic_4,96,1750889100.6223361,1751150915.4907131,261814.8683769703
1597394,synthetic_4,91,1750889100.6224859,1751150915.490721,261814.86823511124
1565664,synthetic_4,96,1750889100.6217036,1751150915.490728,261814.86902427673
1565674,synthetic_4,84,1750889100.6219308,1751150915.490735,261814.86880421638
1565684,synthetic_4,98,1750889100.6221251,1751150915.4907417,261814.86861658096
1565694,synthetic_4,83,1750889100.6223304,1751150915.4907484,261814.8684179783
1565704,synthetic_4,83,1750889100.6225252,1751150915.4907553,261814.86823010445
1565714,synthetic_4,90,1750889100.6227417,1751150915.4907618,261814.86802005768
1597404,synthetic_4,88,1750889100.62265,1751150915.4907682,261814.86811828613
1597414,synthetic_4,96,1750889100.622827,1751150915.4907742,261814.8679471016
1597424,synthetic_4,104,1750889100.6229954,1751150915.490781,261814.86778569221
1597434,synthetic_4,97,1750889100.6231773,1751150915.4907954,261814.86761808395
1565724,synthetic_4,90,1750889100.6229622,1751150915.4908023,261814.86784005165
1565734,synthetic_4,88,1750889100.623153,1751150915.4908082,261814.86765527725
1565744,synthetic_4,82,1750889100.623316,1751150915.4908147,261814.86749863625
1565754,synthetic_4,98,1750889100.6234765,1751150915.4908211,261814.86734461784
1565764,synthetic_4,98,1750889100.6236355,1751150915.4908276,261814.86719202995
1565774,synthetic_4,83,1750889100.6237874,1751150915.4908366,261814.86704921722
1565784,synthetic_4,91,1750889100.6239457,1751150915.4908428,261814.86689710617
1597444,synthetic_4,97,1750889100.6233556,1751150915.4908493,261814.86749362946
1597454,synthetic_4,91,1750889100.6235256,1751150915.4908557,261814.8673300743
1597464,synthetic_4,91,1750889100.6236963,1751150915.490862,261814.8671655655
1597474,synthetic_4,97,1750889100.6239643,1751150915.4908683,261814.8669040203
1565794,synthetic_4,84,1750889100.6240957,1751150915.4908752,261814.8667795658
1565804,synthetic_4,84,1750889100.6242516,1751150915.4908874,261814.8666357994
1565814,synthetic_4,104,1750889100.6244085,1751150915.4908938,261814.86648535728
1565824,synthetic_4,97,1750889100.6245887,1751150915.4909003,261814.86631155014
1565834,synthetic_4,89,1750889100.624742,1751150915.4909067,261814.8661646843
1565844,synthetic_4,104,1750889100.624899,1751150915.490913,261814.86601400375
1597484,synthetic_4,97,1750889100.6241431,1751150915.4909194,261814.86677622795
1597494,synthetic_4,103,1750889100.6243165,1751150915.4909256,261814.86660909653
1597504,synthetic_4,97,1750889100.624505,1751150915.4909325,261814.86642742157
1597514,synthetic_4,104,1750889100.6246755,1751150915.490939,261814.8662633896
1597524,synthetic_4,104,1750889100.6248472,1751150915.4909456,261814.86609840393
1597534,synthetic_4,104,1750889100.6252537,1751150915.4909523,261814.86569857597
1597544,synthetic_4,101,1750889100.625435,1751150915.490959,261814.86552381516
1597554,synthetic_4,89,1750889100.625599,1751150915.4909656,261814.8653666973
1597564,synthetic_4,91,1750889100.6257792,1751150915.4909787,261814.8651995659
1597574,synthetic_4,90,1750889100.6259558,1751150915.490987,261814.86503124237
1565854,synthetic_4,82,1750889100.62506,1751150915.4909937,261814.8659336567
1565864,synthetic_4,84,1750889100.6252131,1751150915.4909997,261814.86578655243
1597584,synthetic_4,105,1750889100.6261623,1751150915.4910061,261814.86484384537
1565874,synthetic_4,97,1750889100.6253765,1751150915.491013,261814.86563658714
1597594,synthetic_4,84,1750889100.6263978,1751150915.4910195,261814.86462163925
1565884,synthetic_4,84,1750889100.6255326,1751150915.4910257,261814.86549305916
1597604,synthetic_4,98,1750889100.6265676,1751150915.491032,261814.864464283
1565894,synthetic_4,90,1750889100.625701,1751150915.4910378,261814.865336895
1597614,synthetic_4,94,1750889100.62674,1751150915.4910443,261814.86430430412
1565904,synthetic_4,98,1750889100.6258714,1751150915.4910505,261814.8651790619
1597624,synthetic_4,91,1750889100.6269026,1751150915.4910572,261814.86415457726
1565914,synthetic_4,97,1750889100.6260326,1751150915.4910703,261814.86503767967
1597634,synthetic_4,103,1750889100.6270742,1751150915.4910774,261814.86400318146
1597644,synthetic_4,94,1750889100.6272507,1751150915.4910843,261814.86383366585
1597654,synthetic_4,83,1750889100.627651,1751150915.491091,261814.86344003677
1597664,synthetic_4,88,1750889100.627794,1751150915.4910967,261814.86330270767
1597674,synthetic_4,82,1750889100.627945,1751150915.4911032,261814.863158226
1597684,synthetic_4,104,1750889100.6280942,1751150915.4911094,261814.86301517487
1597694,synthetic_4,95,1750889100.62824,1751150915.491116,261814.86287593842
1597704,synthetic_4,104,1750889100.6283937,1751150915.4911222,261814.86272859573
1597714,synthetic_4,98,1750889100.7191572,1751150915.4911306,261814.7719733715
1597724,synthetic_4,90,1750889100.7265534,1751150915.491137,261814.76458358765
1597734,synthetic_4,104,1750889100.7268353,1751150915.4911437,261814.7643084526
1565924,synthetic_4,91,1750889100.6262026,1751150915.4911504,261814.86494779587
1565934,synthetic_4,104,1750889100.6263845,1751150915.4911637,261814.86477923393
1565944,synthetic_4,90,1750889100.6265523,1751150915.491171,261814.8646185398
1565954,synthetic_4,81,1750889100.626712,1751150915.4911768,261814.86446475983
1565964,synthetic_4,90,1750889100.6268797,1751150915.4911833,261814.86430358887
1565974,synthetic_4,90,1750889100.6270418,1751150915.4911895,261814.86414766312
1597744,synthetic_4,91,1750889100.7271278,1751150915.491196,261814.76406812668
1597754,synthetic_4,90,1750889100.7274282,1751150915.4912024,261814.76377415657
1597764,synthetic_4,101,1750889100.727713,1751150915.4912086,261814.76349544525
1597774,synthetic_4,82,1750889100.7279701,1751150915.491215,261814.76324486732
1565984,synthetic_4,97,1750889100.6272068,1751150915.4912212,261814.86401438713
1565994,synthetic_4,97,1750889100.6273956,1751150915.4912276,261814.86383199692
1566004,synthetic_4,90,1750889100.627553,1751150915.491234,261814.86368107796
1566014,synthetic_4,102,1750889100.6277072,1751150915.4912481,261814.86354088783
1566024,synthetic_4,90,1750889100.6278636,1751150915.491255,261814.86339139938
1566034,synthetic_4,91,1750889100.6280162,1751150915.4912615,261814.8632452488
1566044,synthetic_4,104,1750889100.628171,1751150915.491268,261814.86309695244
1566054,synthetic_4,84,1750889100.6283247,1751150915.4912748,261814.8629500866
1566064,synthetic_4,83,1750889100.716536,1751150915.4912808,261814.77474474907
1566074,synthetic_4,98,1750889100.7191386,1751150915.4912887,261814.77215003967
1566084,synthetic_4,103,1750889100.7195117,1751150915.4912946,261814.77178287506
1566094,synthetic_4,89,1750889100.7198346,1751150915.4913013,261814.77146673203
1566104,synthetic_4,105,1750889100.7201536,1751150915.4913075,261814.77115392685
1566114,synthetic_4,98,1750889100.7260678,1751150915.4913137,261814.76524591446
