index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec
229101,synthetic_1,88,1750888670.418139,1751150745.4020066,262074.98386764526
229111,synthetic_1,90,1750888670.4184155,1751150745.4020562,262074.98364067078
229121,synthetic_1,102,1750888670.4186647,1751150745.4020665,262074.98340177536
229131,synthetic_1,96,1750888670.4188735,1751150745.4020748,262074.98320126534
229141,synthetic_1,82,1750888670.4191494,1751150745.4020832,262074.9829337597
229151,synthetic_1,89,1750888670.4194098,1751150745.4020908,262074.982681036
229161,synthetic_1,89,1750888670.4196496,1751150745.4021192,262074.98246955872
229171,synthetic_1,102,1750888670.4199142,1751150745.4021268,262074.9822125435
229181,synthetic_1,82,1750888670.4201062,1751150745.402134,262074.9820277691
229191,synthetic_1,89,1750888670.4203231,1751150745.4021406,262074.9818174839
229201,synthetic_1,95,1750888670.420623,1751150745.4021473,262074.98152422905
229211,synthetic_1,89,1750888670.420864,1751150745.402154,262074.9812898636
229221,synthetic_1,82,1750888670.4210975,1751150745.4021618,262074.9810643196
229231,synthetic_1,89,1750888670.4212878,1751150745.4021702,262074.98088240623
229241,synthetic_1,83,1750888670.4215062,1751150745.4021778,262074.9806716442
229251,synthetic_1,94,1750888670.421715,1751150745.4021857,262074.98047065735
229261,synthetic_1,79,1750888670.4219427,1751150745.402194,262074.98025131226
229271,synthetic_1,88,1750888670.422187,1751150745.4022024,262074.98001527786
229281,synthetic_1,83,1750888670.4223876,1751150745.4022105,262074.97982287407
229291,synthetic_1,97,1750888670.4226205,1751150745.4022274,262074.97960686684
229301,synthetic_1,90,1750888670.4228663,1751150745.4022362,262074.97936987877
228071,synthetic_1,83,1750888670.1229973,1751150745.4022448,262075.27924752235
229311,synthetic_1,89,1750888670.4230652,1751150745.402253,262074.97918772697
229321,synthetic_1,97,1750888670.4232943,1751150745.402261,262074.97896671295
228081,synthetic_1,83,1750888670.1232262,1751150745.4022691,262075.2790429592
229331,synthetic_1,96,1750888670.4235075,1751150745.4022775,262074.97877001762
229341,synthetic_1,94,1750888670.4237251,1751150745.4022858,262074.9785606861
229351,synthetic_1,81,1750888670.4239788,1751150745.4022946,262074.97831583023
229361,synthetic_1,83,1750888670.4241867,1751150745.4023027,262074.97811603546
229371,synthetic_1,102,1750888670.4244366,1751150745.4023185,262074.97788190842
229381,synthetic_1,90,1750888670.4247231,1751150745.402327,262074.97760391235
229391,synthetic_1,96,1750888670.424974,1751150745.4023352,262074.97736120224
229401,synthetic_1,102,1750888670.4251573,1751150745.402351,262074.97719359398
228091,synthetic_1,96,1750888670.123466,1751150745.4023597,262075.27889370918
228101,synthetic_1,82,1750888670.1237073,1751150745.402368,262075.27866077423
229411,synthetic_1,95,1750888670.4253647,1751150745.4023762,262074.97701144218
229421,synthetic_1,97,1750888670.4256227,1751150745.4023848,262074.97676205635
229431,synthetic_1,103,1750888670.4258034,1751150745.4023929,262074.9765894413
229441,synthetic_1,104,1750888670.4259973,1751150745.4024014,262074.97640419006
229451,synthetic_1,103,1750888670.4262233,1751150745.40241,262074.97618675232
229461,synthetic_1,95,1750888670.4263878,1751150745.4024172,262074.97602939606
229471,synthetic_1,94,1750888670.4265804,1751150745.402424,262074.97584366798
228111,synthetic_1,80,1750888670.1239316,1751150745.4024305,262075.27849888802
228121,synthetic_1,95,1750888670.1241398,1751150745.402437,262075.2782971859
228131,synthetic_1,103,1750888670.124331,1751150745.4024432,262075.27811217308
228141,synthetic_1,96,1750888670.1245391,1751150745.402471,262075.27793192863
228151,synthetic_1,89,1750888670.1247265,1751150745.4024782,262075.2777516842
228161,synthetic_1,102,1750888670.1249125,1751150745.4024847,262075.277572155
228171,synthetic_1,102,1750888670.1251094,1751150745.402491,262075.27738165855
228181,synthetic_1,82,1750888670.1253057,1751150745.402498,262075.2771923542
228191,synthetic_1,97,1750888670.1254919,1751150745.4025116,262075.27701973915
228201,synthetic_1,96,1750888670.125684,1751150745.402518,262075.27683401108
228211,synthetic_1,102,1750888670.125876,1751150745.4025247,262075.27664875984
228221,synthetic_1,83,1750888670.1260686,1751150745.4025319,262075.2764632702
228231,synthetic_1,104,1750888670.1262636,1751150745.4025383,262075.2762746811
228241,synthetic_1,89,1750888670.1264472,1751150745.402545,262075.2760977745
228251,synthetic_1,88,1750888670.1266422,1751150745.4025514,262075.2759091854
228261,synthetic_1,82,1750888670.1268294,1751150745.4025576,262075.2757282257
228271,synthetic_1,103,1750888670.1270227,1751150745.4025712,262075.2755484581
228281,synthetic_1,104,1750888670.1272242,1751150745.402578,262075.27535390854
228291,synthetic_1,97,1750888670.1274142,1751150745.4025848,262075.27517056465
228301,synthetic_1,97,1750888670.1276124,1751150745.4025917,262075.27497935295
228311,synthetic_1,89,1750888670.127798,1751150745.4025981,262075.27480006218
228321,synthetic_1,83,1750888670.1279943,1751150745.4026046,262075.274610281
228331,synthetic_1,103,1750888670.128184,1751150745.402611,262075.2744269371
228341,synthetic_1,89,1750888670.1283784,1751150745.402618,262075.2742395401
228351,synthetic_1,93,1750888670.21675,1751150745.4026246,262075.18587470055
228361,synthetic_1,101,1750888670.2169628,1751150745.4026308,262075.18566799164
228371,synthetic_1,100,1750888670.217163,1751150745.4026372,262075.18547415733
228381,synthetic_1,82,1750888670.2173657,1751150745.402644,262075.18527817726
228391,synthetic_1,95,1750888670.2175667,1751150745.4026573,262075.18509054184
228401,synthetic_1,89,1750888670.217785,1751150745.4026704,262075.18488550186
228411,synthetic_1,101,1750888670.2180004,1751150745.4026768,262075.18467640877
228421,synthetic_1,82,1750888670.218216,1751150745.402683,262075.18446707726
228431,synthetic_1,96,1750888670.2184439,1751150745.4026895,262075.1842455864
228441,synthetic_1,83,1750888670.2186763,1751150745.402696,262075.18401956558
228451,synthetic_1,102,1750888670.2189095,1751150745.4027026,262075.18379306793
228461,synthetic_1,104,1750888670.2191365,1751150745.4027095,262075.18357300758
228471,synthetic_1,88,1750888670.219372,1751150745.402716,262075.18334388733
228481,synthetic_1,103,1750888670.2196162,1751150745.4027224,262075.183106184
228491,synthetic_1,96,1750888670.219849,1751150745.402729,262075.18287992477
228501,synthetic_1,88,1750888670.220073,1751150745.4027355,262075.18266248703
228511,synthetic_1,82,1750888670.2202897,1751150745.4027417,262075.18245196342
228521,synthetic_1,82,1750888670.2206435,1751150745.402755,262075.1821115017
228531,synthetic_1,102,1750888670.221045,1751150745.4027617,262075.18171668053
228541,synthetic_1,89,1750888670.2212656,1751150745.4027684,262075.18150281906
228551,synthetic_1,96,1750888670.221479,1751150745.4027748,262075.18129587173
228561,synthetic_1,83,1750888670.2216904,1751150745.4027815,262075.18109107018
228571,synthetic_1,83,1750888670.2218883,1751150745.402788,262075.18089962006
228581,synthetic_1,103,1750888670.2220826,1751150745.4027941,262075.1807115078
228591,synthetic_1,82,1750888670.2222698,1751150745.4028006,262075.1805307865
228601,synthetic_1,82,1750888670.222469,1751150745.402807,262075.18033790588
228611,synthetic_1,83,1750888670.2226603,1751150745.402814,262075.18015360832
228621,synthetic_1,87,1750888670.2228496,1751150745.4028285,262075.1799788475
228631,synthetic_1,83,1750888670.2230403,1751150745.4028354,262075.17979502678
228641,synthetic_1,95,1750888670.223234,1751150745.4028418,262075.1796078682
228651,synthetic_1,102,1750888670.223421,1751150745.4028547,262075.1794335842
228661,synthetic_1,82,1750888670.2236462,1751150745.4028616,262075.1792154312
228671,synthetic_1,88,1750888670.2238395,1751150745.402868,262075.17902851105
228681,synthetic_1,81,1750888670.2240343,1751150745.4028747,262075.1788403988
228691,synthetic_1,88,1750888670.2242289,1751150745.4028816,262075.17865276337
228701,synthetic_1,83,1750888670.2244184,1751150745.4028883,262075.17846989632
228711,synthetic_1,83,1750888670.2246275,1751150745.4028943,262075.1782667637
228721,synthetic_1,88,1750888670.224819,1751150745.4029007,262075.17808175087
228731,synthetic_1,104,1750888670.2250142,1751150745.4029074,262075.17789316177
228741,synthetic_1,102,1750888670.225205,1751150745.402914,262075.17770910263
228751,synthetic_1,96,1750888670.2253885,1751150745.4029205,262075.17753195763
228761,synthetic_1,91,1750888670.2255812,1751150745.4029272,262075.17734599113
228771,synthetic_1,88,1750888670.2257662,1751150745.4029336,262075.17716741562
228781,synthetic_1,90,1750888670.2259617,1751150745.4029477,262075.17698597908
228791,synthetic_1,102,1750888670.226153,1751150745.4029543,262075.1768014431
228801,synthetic_1,81,1750888670.2263455,1751150745.4029608,262075.1766152382
228811,synthetic_1,97,1750888670.2265408,1751150745.4029672,262075.17642641068
228821,synthetic_1,89,1750888670.2267354,1751150745.4029737,262075.17623829842
228831,synthetic_1,82,1750888670.2269263,1751150745.40298,262075.17605376244
228841,synthetic_1,81,1750888670.227122,1751150745.4029932,262075.1758711338
228851,synthetic_1,104,1750888670.2273157,1751150745.403,262075.17568445206
228861,synthetic_1,102,1750888670.2275128,1751150745.4030068,262075.1754939556
228871,synthetic_1,89,1750888670.2277079,1751150745.4030135,262075.17530560493
228881,synthetic_1,83,1750888670.2278962,1751150745.4030197,262075.17512345314
228891,synthetic_1,82,1750888670.2280915,1751150745.403026,262075.17493462563
228901,synthetic_1,82,1750888670.2282875,1751150745.4030325,262075.17474508286
228911,synthetic_1,81,1750888670.3166318,1751150745.4030457,262075.08641386032
