index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
3471232,synthetic_2,98,1750889743.3253355,1751153879.9394145,264136.6140785217,1751153883.0683556,3.128941059112549,1751153891.9811637,264148.65582823753,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471242,synthetic_2,97,1750889743.3257227,1751153879.939472,264136.61374926567,1751153883.0683556,3.1288836002349854,1751153891.9811637,264148.65544104576,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471252,synthetic_2,95,1750889743.326154,1751153879.9394832,264136.61332917213,1751153883.0683556,3.128872394561768,1751153891.9811637,264148.65500974655,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471262,synthetic_2,89,1750889743.3265226,1751153879.9394925,264136.61296987534,1751153883.0683556,3.1288630962371826,1751153891.9811637,264148.6546411514,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471272,synthetic_2,98,1750889743.3269076,1751153879.9395008,264136.612593174,1751153883.0683556,3.128854751586914,1751153891.9811637,264148.6542561054,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471282,synthetic_2,98,1750889743.327304,1751153879.9395094,264136.6122052669,1751153883.0683556,3.1288461685180664,1751153891.9811637,264148.65385985374,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471292,synthetic_2,104,1750889743.3276513,1751153879.9395232,264136.6118719578,1751153883.0683556,3.1288323402404785,1751153891.9811637,264148.6535124779,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471302,synthetic_2,98,1750889743.327906,1751153879.939532,264136.6116259098,1751153883.0683556,3.128823518753052,1751153891.9811637,264148.65325784683,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471312,synthetic_2,91,1750889743.3281193,1751153879.93954,264136.6114206314,1751153883.0683556,3.1288156509399414,1751153891.9811637,264148.6530444622,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471322,synthetic_2,91,1750889743.3283453,1751153879.9395497,264136.61120438576,1751153883.0683556,3.1288058757781982,1751153891.9811637,264148.6528184414,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471332,synthetic_2,105,1750889743.4174411,1751153879.939557,264136.5221159458,1751153883.0683556,3.128798484802246,1751153891.9811637,264148.5637226105,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471342,synthetic_2,81,1750889743.41806,1751153879.9395657,264136.52150559425,1751153883.0683556,3.1287899017333984,1751153891.9811637,264148.56310367584,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471352,synthetic_2,98,1750889743.4184265,1751153879.939573,264136.5211467743,1751153883.0683556,3.1287825107574463,1751153891.9811637,264148.5627372265,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471362,synthetic_2,97,1750889743.418785,1751153879.939581,264136.52079582214,1751153883.0683556,3.128774642944336,1751153891.9811637,264148.56237864494,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471372,synthetic_2,83,1750889743.419177,1751153879.939589,264136.52041196823,1751153883.0683556,3.1287665367126465,1751153891.9811637,264148.5619866848,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471382,synthetic_2,82,1750889743.4195566,1751153879.939597,264136.52004027367,1751153883.0683556,3.128758668899536,1751153891.9811637,264148.5616071224,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471392,synthetic_2,83,1750889743.420124,1751153879.9396043,264136.5194802284,1751153883.0683556,3.128751277923584,1751153891.9811637,264148.5610396862,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471402,synthetic_2,103,1750889743.420501,1751153879.9396124,264136.5191113949,1751153883.0683556,3.1287431716918945,1751153891.9811637,264148.56066274643,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471412,synthetic_2,97,1750889743.4209137,1751153879.9396205,264136.5187067985,1751153883.0683556,3.128735065460205,1751153891.9811637,264148.56025004387,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471422,synthetic_2,97,1750889743.4213293,1751153879.9396286,264136.5182993412,1751153883.0683556,3.128726959228516,1751153891.9811637,264148.5598344803,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471432,synthetic_2,103,1750889743.4217365,1751153879.9396365,264136.5178999901,1751153883.0683556,3.1287190914154053,1751153891.9811637,264148.55942726135,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471442,synthetic_2,95,1750889743.422106,1751153879.939644,264136.5175380707,1751153883.0683556,3.128711462020874,1751153891.9811637,264148.55905771255,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471452,synthetic_2,103,1750889743.4225209,1751153879.9396536,264136.5171327591,1751153883.0683556,3.12870192527771,1751153891.9811637,264148.5586428642,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471462,synthetic_2,90,1750889743.4228995,1751153879.9396613,264136.5167617798,1751153883.0683556,3.1286942958831787,1751153891.9811637,264148.5582642555,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3471472,synthetic_2,83,1750889743.4232326,1751153879.939669,264136.5164361,1751153883.0683556,3.1286866664886475,1751153891.9811637,264148.55793118477,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472122,synthetic_2,103,1750889743.624094,1751153879.939676,264136.315582037,1751153883.0683556,3.1286795139312744,1751153891.9811637,264148.35706973076,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472132,synthetic_2,89,1750889743.717008,1751153879.9396837,264136.2226755619,1751153883.0683556,3.128671884536743,1751153891.9811637,264148.2641556263,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472142,synthetic_2,90,1750889743.7184918,1751153879.939693,264136.2212011814,1751153883.0683556,3.128662586212158,1751153891.9811637,264148.2626719475,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472152,synthetic_2,96,1750889743.718737,1751153879.9397,264136.22096300125,1751153883.0683556,3.1286556720733643,1751153891.9811637,264148.2624268532,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472162,synthetic_2,82,1750889743.719067,1751153879.9397082,264136.22064113617,1751153883.0683556,3.128647327423096,1751153891.9811637,264148.26209664345,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472172,synthetic_2,82,1750889743.719721,1751153879.9397154,264136.21999430656,1751153883.0683556,3.1286401748657227,1751153891.9811637,264148.2614426613,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472182,synthetic_2,84,1750889743.7200189,1751153879.939723,264136.21970415115,1751153883.0683556,3.1286325454711914,1751153891.9811637,264148.2611448765,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472192,synthetic_2,96,1750889743.720236,1751153879.9397306,264136.2194945812,1751153883.0683556,3.12862491607666,1751153891.9811637,264148.26092767715,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472202,synthetic_2,104,1750889743.7206423,1751153879.9397397,264136.21909737587,1751153883.0683556,3.1286158561706543,1751153891.9811637,264148.2605214119,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472212,synthetic_2,90,1750889743.7209654,1751153879.93975,264136.2187845707,1751153883.0683556,3.128605604171753,1751153891.9811637,264148.2601983547,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472222,synthetic_2,89,1750889743.7213593,1751153879.9397578,264136.218398571,1751153883.0683556,3.1285977363586426,1751153891.9811637,264148.2598044872,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472232,synthetic_2,96,1750889743.7217245,1751153879.9397671,264136.2180428505,1751153883.0683556,3.1285884380340576,1751153891.9811637,264148.25943922997,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472242,synthetic_2,102,1750889743.721983,1751153879.9397757,264136.2177927494,1751153883.0683556,3.12857985496521,1751153891.9811637,264148.2591807842,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
3472252,synthetic_2,104,1750889743.722292,1751153879.9397843,264136.217492342,1751153883.0683556,3.1285712718963623,1751153891.9811637,264148.25887179375,True,False,False,False,consumer_pod0_proc0_20250628_233759_945031.csv
