index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
2432091,synthetic_1,105,1750889359.2312157,1751153713.5116687,264354.2804532051,1751153715.602677,2.0910086631774902,1751153723.3397968,264364.10858106613,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432101,synthetic_1,82,1750889359.231362,1751153713.5117466,264354.28038454056,1751153715.602677,2.090930700302124,1751153723.3397968,264364.1084346771,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432111,synthetic_1,83,1750889359.231511,1751153713.511762,264354.28025078773,1751153715.602677,2.090915441513061,1751153723.3397968,264364.1082856655,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432121,synthetic_1,81,1750889359.2316616,1751153713.511773,264354.2801117897,1751153715.602677,2.090904235839844,1751153723.3397968,264364.1081352234,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432131,synthetic_1,90,1750889359.2318082,1751153713.5117848,264354.2799766064,1751153715.602677,2.090892553329468,1751153723.3397968,264364.10798859596,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432141,synthetic_1,98,1750889359.2319598,1751153713.5117958,264354.2798359394,1751153715.602677,2.090881586074829,1751153723.3397968,264364.10783696175,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432151,synthetic_1,105,1750889359.2321136,1751153713.5118084,264354.2796947956,1751153715.602677,2.0908689498901367,1751153723.3397968,264364.10768318176,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432161,synthetic_1,91,1750889359.2322729,1751153713.5118203,264354.2795474529,1751153715.602677,2.0908570289611816,1751153723.3397968,264364.10752391815,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432171,synthetic_1,96,1750889359.2324214,1751153713.511831,264354.279409647,1751153715.602677,2.090846300125122,1751153723.3397968,264364.1073753834,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432181,synthetic_1,103,1750889359.317478,1751153713.5118425,264354.1943643093,1751153715.602677,2.090834856033325,1751153723.3397968,264364.02231884,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432191,synthetic_1,103,1750889359.3177953,1751153713.511854,264354.1940586567,1751153715.602677,2.0908234119415283,1751153723.3397968,264364.0220015049,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432201,synthetic_1,105,1750889359.3181045,1751153713.511865,264354.19376063347,1751153715.602677,2.0908124446868896,1751153723.3397968,264364.021692276,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432211,synthetic_1,84,1750889359.3183806,1751153713.5118833,264354.19350266457,1751153715.602677,2.090794086456299,1751153723.3397968,264364.0214161873,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432221,synthetic_1,91,1750889359.3187797,1751153713.511894,264354.1931142807,1751153715.602677,2.0907833576202397,1751153723.3397968,264364.0210170746,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432231,synthetic_1,84,1750889359.3190846,1751153713.5119047,264354.1928200722,1751153715.602677,2.09077262878418,1751153723.3397968,264364.0207121372,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432241,synthetic_1,91,1750889359.3193924,1751153713.5119154,264354.1925230026,1751153715.602677,2.09076189994812,1751153723.3397968,264364.02040433884,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
2432251,synthetic_1,97,1750889359.319703,1751153713.511926,264354.1922225952,1751153715.602677,2.09075140953064,1751153723.3397968,264364.0200936794,True,False,False,False,consumer_pod0_proc0_20250628_233513_518644.csv
