index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
640270,synthetic_0,82,1750888807.128149,1751150816.7384143,262009.61026525497,1751150818.7111,1.9726858139038088,1751150822.8314936,262015.7033445835,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640280,synthetic_0,102,1750888807.1283398,1751150816.7384446,262009.61010479927,1751150818.7111,1.9726555347442627,1751150822.8314936,262015.70315384865,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640290,synthetic_0,90,1750888807.1285188,1751150816.7384548,262009.6099359989,1751150818.7111,1.972645282745361,1751150822.8314936,262015.7029747963,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640300,synthetic_0,104,1750888807.128677,1751150816.7384622,262009.6097855568,1751150818.7111,1.9726378917694087,1751150822.8314936,262015.70281672478,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640310,synthetic_0,103,1750888807.1288378,1751150816.7384696,262009.6096317768,1751150818.7111,1.972630500793457,1751150822.8314936,262015.70265579224,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640320,synthetic_0,103,1750888807.1289852,1751150816.7384768,262009.60949158669,1751150818.7111,1.972623348236084,1751150822.8314936,262015.70250844955,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640330,synthetic_0,82,1750888807.1291394,1751150816.7384837,262009.609344244,1751150818.7111,1.97261643409729,1751150822.8314936,262015.70235419273,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640340,synthetic_0,86,1750888807.1292822,1751150816.7384908,262009.60920858383,1751150818.7111,1.972609281539917,1751150822.8314936,262015.70221138,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640350,synthetic_0,102,1750888807.129437,1751150816.7384975,262009.6090605259,1751150818.7111,1.972602605819702,1751150822.8314936,262015.70205664635,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640360,synthetic_0,83,1750888807.129588,1751150816.7385046,262009.60891652107,1751150818.7111,1.972595453262329,1751150822.8314936,262015.7019057274,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640370,synthetic_0,104,1750888807.1297352,1751150816.738516,262009.60878062248,1751150818.7111,1.972584009170532,1751150822.8314936,262015.7017583847,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640380,synthetic_0,89,1750888807.1298814,1751150816.7385228,262009.60864138603,1751150818.7111,1.9725773334503172,1751150822.8314936,262015.70161223412,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640390,synthetic_0,90,1750888807.1300302,1751150816.7385297,262009.60849952692,1751150818.7111,1.9725704193115237,1751150822.8314936,262015.70146346092,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640400,synthetic_0,88,1750888807.1301792,1751150816.738536,262009.60835695267,1751150818.7111,1.9725642204284668,1751150822.8314936,262015.7013144493,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640410,synthetic_0,95,1750888807.130331,1751150816.7385428,262009.6082117557,1751150818.7111,1.9725573062896729,1751150822.8314936,262015.70116257668,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640420,synthetic_0,100,1750888807.130487,1751150816.7385497,262009.6080627441,1751150818.7111,1.972550392150879,1751150822.8314936,262015.70100665092,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640430,synthetic_0,95,1750888807.1306393,1751150816.7385566,262009.6079173088,1751150818.7111,1.972543478012085,1751150822.8314936,262015.70085430145,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640440,synthetic_0,83,1750888807.1307957,1751150816.7385635,262009.6077680588,1751150818.7111,1.972536563873291,1751150822.8314936,262015.70069789886,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640450,synthetic_0,94,1750888807.13095,1751150816.7385707,262009.6076207161,1751150818.7111,1.972529411315918,1751150822.8314936,262015.70054364204,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640460,synthetic_0,96,1750888807.1310964,1751150816.7385776,262009.60748124123,1751150818.7111,1.972522497177124,1751150822.8314936,262015.70039725304,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
640470,synthetic_0,89,1750888807.131247,1751150816.738587,262009.607339859,1751150818.7111,1.972513198852539,1751150822.8314936,262015.7002465725,True,False,False,False,consumer_pod0_proc0_20250628_224656_743183.csv
