index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
1793881,synthetic_1,83,1750889163.125396,1751150790.985112,261627.85971593857,1751150793.368496,2.3833839893341064,1751150811.1321998,261648.006803751,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793891,synthetic_1,103,1750889163.125541,1751150790.9851794,261627.85963845253,1751150793.368496,2.3833165168762207,1751150811.1321998,261648.0066587925,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793901,synthetic_1,88,1750889163.125686,1751150790.98519,261627.85950398445,1751150793.368496,2.38330602645874,1751150811.1321998,261648.006513834,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793911,synthetic_1,89,1750889163.125835,1751150790.9851975,261627.85936260223,1751150793.368496,2.383298397064209,1751150811.1321998,261648.0063648224,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793921,synthetic_1,91,1750889163.1259832,1751150790.9852097,261627.85922646525,1751150793.368496,2.383286237716675,1751150811.1321998,261648.00621652603,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793931,synthetic_1,102,1750889163.126126,1751150790.9852183,261627.8590922356,1751150793.368496,2.383277654647827,1751150811.1321998,261648.0060737133,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793941,synthetic_1,90,1750889163.126279,1751150790.9852254,261627.8589463234,1751150793.368496,2.383270502090454,1751150811.1321998,261648.00592064857,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793951,synthetic_1,90,1750889163.1264417,1751150790.9852328,261627.8587911129,1751150793.368496,2.383263111114502,1751150811.1321998,261648.0057580471,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793961,synthetic_1,103,1750889163.126601,1751150790.9852414,261627.8586404324,1751150793.368496,2.3832545280456543,1751150811.1321998,261648.0055987835,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793971,synthetic_1,96,1750889163.1267507,1751150790.9852493,261627.8584985733,1751150793.368496,2.383246660232544,1751150811.1321998,261648.00544905663,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793981,synthetic_1,98,1750889163.1269035,1751150790.9852562,261627.8583526612,1751150793.368496,2.38323974609375,1751150811.1321998,261648.00529623032,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1793991,synthetic_1,81,1750889163.127051,1751150790.985263,261627.85821199417,1751150793.368496,2.383232831954956,1751150811.1321998,261648.00514864922,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1794001,synthetic_1,100,1750889163.127206,1751150790.9852698,261627.8580636978,1751150793.368496,2.383226156234741,1751150811.1321998,261648.00499367714,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1794011,synthetic_1,82,1750889163.127364,1751150790.9852777,261627.85791373253,1751150793.368496,2.383218288421631,1751150811.1321998,261648.00483584404,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
1794021,synthetic_1,103,1750889163.1275136,1751150790.985285,261627.85777139664,1751150793.368496,2.3832108974456787,1751150811.1321998,261648.00468611717,False,False,False,False,consumer_pod0_proc0_20250628_224630_990084.csv
