index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
3070162,synthetic_2,94,1750889606.719245,1751153807.2510023,264200.53175735474,1751153809.956698,2.705695629119873,1751153815.3012853,264208.5820403099,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070172,synthetic_2,84,1750889606.7195542,1751153807.25106,264200.53150582314,1751153809.956698,2.7056379318237305,1751153815.3012853,264208.581731081,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070182,synthetic_2,83,1750889606.719821,1751153807.251072,264200.5312509537,1751153809.956698,2.7056260108947754,1751153815.3012853,264208.5814642906,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070192,synthetic_2,87,1750889606.720158,1751153807.2510817,264200.53092360497,1751153809.956698,2.705616235733032,1751153815.3012853,264208.58112716675,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070202,synthetic_2,90,1750889606.720463,1751153807.2510908,264200.5306277275,1751153809.956698,2.7056071758270264,1751153815.3012853,264208.5808222294,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070212,synthetic_2,102,1750889606.720816,1751153807.2511,264200.5302839279,1751153809.956698,2.7055978775024414,1751153815.3012853,264208.5804693699,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070222,synthetic_2,103,1750889606.7210937,1751153807.251129,264200.5300350189,1751153809.956698,2.70556902885437,1751153815.3012853,264208.58019161224,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070232,synthetic_2,89,1750889606.7214198,1751153807.25114,264200.5297203064,1751153809.956698,2.7055578231811523,1751153815.3012853,264208.5798654556,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070242,synthetic_2,103,1750889606.7217305,1751153807.2511487,264200.52941823006,1751153809.956698,2.7055492401123047,1751153815.3012853,264208.5795547962,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070252,synthetic_2,91,1750889606.7220762,1751153807.251158,264200.52908182144,1751153809.956698,2.70553994178772,1751153815.3012853,264208.5792090893,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070262,synthetic_2,84,1750889606.7223792,1751153807.2511666,264200.5287873745,1751153809.956698,2.705531358718872,1751153815.3012853,264208.57890605927,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070272,synthetic_2,96,1750889606.7227151,1751153807.251175,264200.52845978737,1751153809.956698,2.7055230140686035,1751153815.3012853,264208.5785701275,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070282,synthetic_2,103,1750889606.7230215,1751153807.2511835,264200.52816176414,1751153809.956698,2.705514430999756,1751153815.3012853,264208.5782637596,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070292,synthetic_2,103,1750889606.723375,1751153807.2511923,264200.5278172493,1751153809.956698,2.705505609512329,1751153815.3012853,264208.57791018486,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070302,synthetic_2,105,1750889606.7236862,1751153807.251201,264200.5275144577,1751153809.956698,2.705497026443481,1751153815.3012853,264208.5775990486,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070312,synthetic_2,83,1750889606.7240283,1751153807.2512095,264200.5271811485,1751153809.956698,2.705488443374634,1751153815.3012853,264208.57725691795,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070322,synthetic_2,91,1750889606.7243202,1751153807.2512178,264200.52689766884,1751153809.956698,2.705480098724365,1751153815.3012853,264208.5769650936,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070332,synthetic_2,84,1750889606.7246895,1751153807.2512264,264200.5265367031,1751153809.956698,2.7054715156555176,1751153815.3012853,264208.57659578323,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070342,synthetic_2,98,1750889606.7250338,1751153807.251243,264200.5262093544,1751153809.956698,2.7054548263549805,1751153815.3012853,264208.5762515068,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070352,synthetic_2,91,1750889606.7252724,1751153807.251257,264200.5259845257,1751153809.956698,2.7054409980773926,1751153815.3012853,264208.5760128498,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070362,synthetic_2,82,1750889606.725486,1751153807.251264,264200.5257778168,1751153809.956698,2.7054338455200195,1751153815.3012853,264208.57579922676,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070372,synthetic_2,105,1750889606.7256804,1751153807.2512703,264200.52558994293,1751153809.956698,2.705427646636963,1751153815.3012853,264208.5756049156,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070382,synthetic_2,84,1750889606.7258887,1751153807.2512767,264200.5253880024,1751153809.956698,2.705421209335327,1751153815.3012853,264208.5753965378,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070392,synthetic_2,104,1750889606.7260964,1751153807.2512834,264200.52518701553,1751153809.956698,2.7054145336151123,1751153815.3012853,264208.5751888752,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070402,synthetic_2,83,1750889606.7263129,1751153807.25129,264200.5249772072,1751153809.956698,2.705407857894897,1751153815.3012853,264208.5749723911,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070412,synthetic_2,90,1750889606.7264977,1751153807.2512968,264200.5247991085,1751153809.956698,2.7054011821746826,1751153815.3012853,264208.57478761673,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070422,synthetic_2,102,1750889606.7266495,1751153807.2513032,264200.5246536732,1751153809.956698,2.705394744873047,1751153815.3012853,264208.5746357441,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070432,synthetic_2,96,1750889606.7268076,1751153807.25131,264200.5245025158,1751153809.956698,2.705387830734253,1751153815.3012853,264208.5744776726,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070442,synthetic_2,96,1750889606.726962,1751153807.2513168,264200.5243546963,1751153809.956698,2.705381155014038,1751153815.3012853,264208.57432317734,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070452,synthetic_2,102,1750889606.7271202,1751153807.2513237,264200.5242033005,1751153809.956698,2.705374240875244,1751153815.3012853,264208.5741651058,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
3070462,synthetic_2,84,1750889606.7272832,1751153807.25133,264200.5240468979,1751153809.956698,2.7053680419921875,1751153815.3012853,264208.5740020275,True,False,False,False,consumer_pod0_proc0_20250628_233647_256050.csv
