index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
2075711,synthetic_1,96,1750889251.027519,1751150827.3281713,261576.30065226555,1751150829.404497,2.0763254165649414,1751150834.4847453,261583.4572262764,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075721,synthetic_1,105,1750889251.0276656,1751150827.32823,261576.3005645275,1751150829.404497,2.0762667655944824,1751150834.4847453,261583.45707964897,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075731,synthetic_1,91,1750889251.0278146,1751150827.3282433,261576.3004286289,1751150829.404497,2.0762534141540527,1751150834.4847453,261583.45693063736,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075741,synthetic_1,98,1750889251.027959,1751150827.3282516,261576.3002922535,1751150829.404497,2.076245069503784,1751150834.4847453,261583.4567861557,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075751,synthetic_1,97,1750889251.0281024,1751150827.3282597,261576.30015707016,1751150829.404497,2.0762369632720947,1751150834.4847453,261583.45664286613,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075761,synthetic_1,96,1750889251.0282462,1751150827.328268,261576.30002188683,1751150829.404497,2.076228618621826,1751150834.4847453,261583.45649909973,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075771,synthetic_1,90,1750889251.028416,1751150827.328276,261576.2998600006,1751150829.404497,2.076220750808716,1751150834.4847453,261583.4563293457,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075781,synthetic_1,97,1750889251.1200535,1751150827.3282833,261576.2082297802,1751150829.404497,2.076213359832764,1751150834.4847453,261583.3646917343,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075791,synthetic_1,82,1750889251.12045,1751150827.328297,261576.20784688,1751150829.404497,2.076199769973755,1751150834.4847453,261583.36429524422,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075801,synthetic_1,98,1750889251.1208549,1751150827.328307,261576.2074520588,1751150829.404497,2.0761897563934326,1751150834.4847453,261583.36389040947,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075811,synthetic_1,102,1750889251.1211708,1751150827.3283148,261576.207144022,1751150829.404497,2.0761818885803223,1751150834.4847453,261583.36357450485,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075821,synthetic_1,90,1750889251.1214874,1751150827.3283236,261576.2068362236,1751150829.404497,2.0761730670928955,1751150834.4847453,261583.36325788498,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075831,synthetic_1,103,1750889251.1217344,1751150827.3283308,261576.2065963745,1751150829.404497,2.0761659145355225,1751150834.4847453,261583.36301088333,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075841,synthetic_1,88,1750889251.1219084,1751150827.3283386,261576.2064301968,1751150829.404497,2.076158046722412,1751150834.4847453,261583.36283683777,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075851,synthetic_1,81,1750889251.1221125,1751150827.3283467,261576.2062342167,1751150829.404497,2.0761499404907227,1751150834.4847453,261583.36263275146,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075861,synthetic_1,105,1750889251.1223128,1751150827.328354,261576.2060413361,1751150829.404497,2.0761427879333496,1751150834.4847453,261583.36243247986,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075871,synthetic_1,95,1750889251.122507,1751150827.3283615,261576.2058544159,1751150829.404497,2.0761351585388184,1751150834.4847453,261583.36223816872,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
2075881,synthetic_1,105,1750889251.1227062,1751150827.32837,261576.20566368103,1751150829.404497,2.0761265754699707,1751150834.4847453,261583.3620390892,True,False,False,False,consumer_pod0_proc0_20250628_224707_333260.csv
