which,label,n,gev_c,gev_loc,gev_scale,F_u,KS_D,KS_p_asym,KS_p_boot,KS_D_boot_mean
trunc_gev,POLL_TIMEOUT=20ms (trim 0m),120766,-1.658439239838678,0.012256341908052994,0.005161743501000405,0.9695143027362608,0.3112821118679432,0.0,0.0,0.0024828522370429745
trunc_gev,POLL_TIMEOUT=3ms (trim 0m),109446,-1.108749104968771,0.00937674398012596,0.004882103023112191,0.9924976480829906,0.18601174889181207,0.0,0.0,0.0026065870433086913
trunc_gev,POLL_TIMEOUT=5ms (trim 0m),7964,-0.6695055150855087,0.0075003932929338085,0.004099921412729867,0.9995041010400824,0.23847934942063487,0.0,0.0,0.009783634946419846
