timestamp_epoch,seconds_from_evaluation_start,valid,processing_backlog_offsets
1789204343.073,0.00028586387634277344,True,125.0
1789204345.073,2.0002858638763428,True,136.0
1789204347.073,4.000285863876343,True,133.0
1789204349.073,6.000285863876343,True,129.0
1789204351.073,8.000285863876343,True,133.0
1789204353.073,10.000285863876343,True,148.0
1789204355.073,12.000285863876343,True,150.0
1789204357.073,14.000285863876343,True,150.0
1789204359.073,16.000285863876343,True,149.0
1789204361.073,18.000285863876343,True,148.0
1789204363.073,20.000285863876343,True,150.0
1789204365.073,22.000285863876343,True,461.0
1789204367.073,24.000285863876343,True,579.0
1789204369.073,26.000285863876343,True,572.0
1789204371.073,28.000285863876343,True,108.0
1789204373.073,30.000285863876343,True,108.0
1789204375.073,32.00028586387634,True,131.0
1789204377.073,34.00028586387634,True,164.0
1789204379.073,36.00028586387634,True,167.0
1789204381.073,38.00028586387634,True,214.0
1789204383.073,40.00028586387634,True,220.0
1789204385.073,42.00028586387634,True,137.0
1789204387.073,44.00028586387634,True,142.0
1789204389.073,46.00028586387634,True,153.0
1789204391.073,48.00028586387634,True,122.0
1789204393.073,50.00028586387634,True,95.0
1789204395.073,52.00028586387634,True,114.0
1789204397.073,54.00028586387634,True,117.0
1789204399.073,56.00028586387634,True,130.0
1789204401.073,58.00028586387634,True,146.0
1789204403.073,60.00028586387634,True,138.0
1789204405.073,62.00028586387634,True,160.0
1789204407.073,64.00028586387634,True,342.0
1789204409.073,66.00028586387634,True,342.0
1789204411.073,68.00028586387634,True,109.0
1789204413.073,70.00028586387634,True,113.0
1789204415.073,72.00028586387634,True,118.0
1789204417.073,74.00028586387634,True,118.0
1789204419.073,76.00028586387634,True,110.0
1789204421.073,78.00028586387634,True,116.0
1789204423.073,80.00028586387634,True,117.0
1789204425.073,82.00028586387634,True,121.0
1789204427.073,84.00028586387634,True,133.0
1789204429.073,86.00028586387634,True,131.0
1789204431.073,88.00028586387634,True,257.0
1789204433.073,90.00028586387634,True,260.0
1789204435.073,92.00028586387634,True,368.0
1789204437.073,94.00028586387634,True,954.0
1789204439.073,96.00028586387634,True,975.0
1789204441.073,98.00028586387634,True,162.0
1789204443.073,100.00028586387634,True,137.0
1789204445.073,102.00028586387634,True,124.0
1789204447.073,104.00028586387634,True,101.0
1789204449.073,106.00028586387634,True,102.0
1789204451.073,108.00028586387634,True,129.0
1789204453.073,110.00028586387634,True,144.0
1789204455.073,112.00028586387634,True,429.0
1789204457.073,114.00028586387634,True,807.0
1789204459.073,116.00028586387634,True,805.0
1789204461.073,118.00028586387634,True,293.0
