index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
87620,synthetic_0,87,1751154990.8207283,1751155005.3029203,14.482192039489746,1751155756.1165392,750.8136188983917
87630,synthetic_0,86,1751154990.820923,1751155005.3029788,14.48205542564392,1751155756.1165392,750.8135604858398
87640,synthetic_0,88,1751154990.8211296,1751155005.3029888,14.48185920715332,1751155756.1165392,750.8135504722595
87650,synthetic_0,103,1751154990.8213427,1751155005.3029966,14.481653928756714,1751155756.1165392,750.8135426044464
87660,synthetic_0,101,1751154990.821549,1751155005.3030047,14.48145580291748,1751155756.1165392,750.8135344982147
81621,synthetic_1,94,1751154990.819462,1751155005.303015,14.483552932739258,1751155756.1165392,750.8135242462158
87652,synthetic_2,80,1751154990.821375,1751155005.3030255,14.481650829315186,1751155756.1165392,750.8135137557983
87662,synthetic_2,94,1751154990.8216016,1751155005.3030324,14.481430768966677,1751155756.1165392,750.8135068416595
87672,synthetic_2,101,1751154990.8218148,1751155005.303039,14.481224298477173,1751155756.1165392,750.8135001659393
87682,synthetic_2,79,1751154990.82201,1751155005.3030465,14.48103642463684,1751155756.1165392,750.8134927749634
81282,synthetic_2,96,1751154990.723951,1751155005.3030534,14.579102039337158,1751155756.1165392,750.8134858608246
87692,synthetic_2,96,1751154990.8222234,1751155005.3030612,14.48083782196045,1751155756.1165392,750.8134779930115
87702,synthetic_2,95,1751154990.8224185,1751155005.3030694,14.480650901794434,1751155756.1165392,750.8134698867798
87712,synthetic_2,96,1751154990.8226354,1751155005.3030765,14.480441093444824,1751155756.1165392,750.8134627342224
87722,synthetic_2,99,1751154990.82287,1751155005.303083,14.480212926864624,1751155756.1165392,750.8134562969208
87732,synthetic_2,93,1751154990.8230848,1751155005.30309,14.480005025863647,1751155756.1165392,750.8134491443634
87742,synthetic_2,89,1751154990.8232808,1751155005.3030963,14.47981572151184,1751155756.1165392,750.8134429454803
87752,synthetic_2,100,1751154990.8234997,1751155005.3031042,14.479604482650757,1751155756.1165392,750.8134350776672
81631,synthetic_1,80,1751154990.8197205,1751155005.303113,14.483392715454102,1751155756.1165392,750.8134262561798
81641,synthetic_1,95,1751154990.8200023,1751155005.30312,14.483117580413818,1751155756.1165392,750.813419342041
81651,synthetic_1,101,1751154990.8202534,1751155005.3031266,14.48287320137024,1751155756.1165392,750.8134126663208
87670,synthetic_0,88,1751154990.821772,1751155005.3031335,14.481361627578735,1751155756.1165392,750.813405752182
87680,synthetic_0,100,1751154990.821968,1751155005.3031402,14.48117208480835,1751155756.1165392,750.8133990764618
87690,synthetic_0,102,1751154990.8221805,1751155005.3031478,14.48096752166748,1751155756.1165392,750.8133914470673
87700,synthetic_0,88,1751154990.822384,1751155005.303156,14.480772018432615,1751155756.1165392,750.8133833408356
87710,synthetic_0,96,1751154990.8226013,1751155005.3031638,14.480562448501589,1751155756.1165392,750.8133754730225
87720,synthetic_0,102,1751154990.8228238,1751155005.30317,14.480346202850342,1751155756.1165392,750.8133692741394
81661,synthetic_1,95,1751154990.820738,1751155005.303177,14.482439041137695,1751155756.1165392,750.813362121582
81671,synthetic_1,88,1751154990.8209455,1751155005.3031836,14.482237815856934,1751155756.1165392,750.8133556842804
81681,synthetic_1,102,1751154990.821173,1751155005.303191,14.482017993927002,1751155756.1165392,750.8133482933044
87730,synthetic_0,89,1751154990.8230429,1751155005.3031998,14.480156898498535,1751155756.1165392,750.813339471817
87740,synthetic_0,82,1751154990.8232434,1751155005.3032062,14.479962825775146,1751155756.1165392,750.8133330345154
87750,synthetic_0,88,1751154990.8234622,1751155005.3032126,14.479750394821169,1751155756.1165392,750.8133265972137
