index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
3691,synthetic_1,80,1751154846.2198253,1751154861.2509396,15.031114339828491,1751154975.3961425,114.14520287513733
3701,synthetic_1,87,1751154846.2200096,1751154861.2510087,15.030999183654783,1751154975.3961425,114.14513373374939
3711,synthetic_1,100,1751154846.2202115,1751154861.2510211,15.0308096408844,1751154975.3961425,114.14512133598328
3721,synthetic_1,88,1751154846.2204034,1751154861.2510304,15.030627012252808,1751154975.3961425,114.14511203765869
3731,synthetic_1,88,1751154846.220605,1751154861.2510383,15.030433654785156,1751154975.3961425,114.14510416984558
3741,synthetic_1,102,1751154846.2207882,1751154861.2510457,15.03025722503662,1751154975.3961425,114.14509677886963
3751,synthetic_1,78,1751154846.2209723,1751154861.251053,15.030080556869509,1751154975.3961425,114.14508938789368
3761,synthetic_1,102,1751154846.2211475,1751154861.2510602,15.02991271018982,1751154975.3961425,114.1450822353363
3771,synthetic_1,95,1751154846.2213132,1751154861.2510674,15.029754161834717,1751154975.3961425,114.14507508277893
3781,synthetic_1,92,1751154846.2214837,1751154861.251075,15.02959156036377,1751154975.3961425,114.1450674533844
3791,synthetic_1,81,1751154846.2216628,1751154861.2510834,15.029420614242554,1751154975.3961425,114.14505910873413
3801,synthetic_1,80,1751154846.2218244,1751154861.2510912,15.029266834259031,1751154975.3961425,114.14505124092102
3811,synthetic_1,88,1751154846.2219968,1751154861.251098,15.029101133346558,1751154975.3961425,114.1450445652008
3821,synthetic_1,94,1751154846.222174,1751154861.2511046,15.0289306640625,1751154975.3961425,114.14503788948059
3831,synthetic_1,85,1751154846.2223427,1751154861.2511113,15.028768539428713,1751154975.3961425,114.14503121376038
3841,synthetic_1,99,1751154846.2225113,1751154861.2511182,15.02860689163208,1751154975.3961425,114.14502429962158
3851,synthetic_1,102,1751154846.2226913,1751154861.251125,15.028434038162231,1751154975.3961425,114.14501738548279
11801,synthetic_1,82,1751154846.2299411,1751154861.2511327,15.021191596984863,1751154975.3961425,114.14500975608826
11811,synthetic_1,81,1751154846.2300725,1751154861.2511394,15.021067142486572,1751154975.3961425,114.14500308036804
11821,synthetic_1,95,1751154846.230207,1751154861.251146,15.020939111709597,1751154975.3961425,114.14499640464783
11831,synthetic_1,101,1751154846.2303464,1751154861.251153,15.020806550979614,1751154975.3961425,114.14498949050903
11841,synthetic_1,98,1751154846.2304804,1751154861.25116,15.020679473876951,1751154975.3961425,114.14498257637024
11851,synthetic_1,81,1751154846.230618,1751154861.251167,15.020549058914185,1751154975.3961425,114.14497542381287
11861,synthetic_1,95,1751154846.230759,1751154861.2511733,15.020414352416992,1751154975.3961425,114.14496922492981
11871,synthetic_1,100,1751154846.2309,1751154861.2511806,15.020280599594116,1751154975.3961425,114.14496183395386
11881,synthetic_1,103,1751154846.2310364,1751154861.2511888,15.02015233039856,1751154975.3961425,114.14495372772217
11891,synthetic_1,88,1751154846.231179,1751154861.2511957,15.02001667022705,1751154975.3961425,114.14494681358337
11901,synthetic_1,94,1751154846.2313087,1751154861.2512023,15.019893646240234,1751154975.3961425,114.14494013786316
11911,synthetic_1,89,1751154846.231449,1751154861.2512093,15.019760608673096,1751154975.3961425,114.14493322372437
3861,synthetic_1,102,1751154846.22287,1751154861.2512164,15.0283465385437,1751154975.3961425,114.14492607116699
3871,synthetic_1,102,1751154846.2230394,1751154861.251223,15.028183937072754,1751154975.3961425,114.14491939544678
3881,synthetic_1,86,1751154846.223214,1751154861.2512305,15.028016567230225,1751154975.3961425,114.14491200447083
11921,synthetic_1,88,1751154846.2315896,1751154861.251237,15.019647359848022,1751154975.3961425,114.14490556716919
11931,synthetic_1,88,1751154846.231743,1751154861.251244,15.019500732421877,1751154975.3961425,114.14489841461182
11941,synthetic_1,89,1751154846.2318835,1751154861.251251,15.019367456436155,1751154975.3961425,114.14489150047302
3891,synthetic_1,94,1751154846.2233918,1751154861.2512577,15.027865886688232,1751154975.3961425,114.14488482475281
3901,synthetic_1,81,1751154846.2235644,1751154861.2512646,15.027700185775757,1751154975.3961425,114.14487791061401
3911,synthetic_1,102,1751154846.2237427,1751154861.2512712,15.027528524398804,1751154975.3961425,114.1448712348938
3921,synthetic_1,100,1751154846.2239332,1751154861.2512782,15.027344942092896,1751154975.3961425,114.144864320755
3931,synthetic_1,99,1751154846.224131,1751154861.251285,15.027153730392456,1751154975.3961425,114.14485740661621
3941,synthetic_1,100,1751154846.2243116,1751154861.2512925,15.026980876922607,1751154975.3961425,114.14485001564026
3951,synthetic_1,86,1751154846.224514,1751154861.2513,15.02678608894348,1751154975.3961425,114.14484238624573
3961,synthetic_1,94,1751154846.2247016,1751154861.2513068,15.026605129241943,1751154975.3961425,114.14483571052551
3971,synthetic_1,81,1751154846.2248838,1751154861.2513134,15.026429653167725,1751154975.3961425,114.1448290348053
3981,synthetic_1,88,1751154846.2250545,1751154861.25132,15.026265382766724,1751154975.3961425,114.14482259750366
3991,synthetic_1,80,1751154846.2252295,1751154861.2513268,15.026097297668455,1751154975.3961425,114.14481568336487
4001,synthetic_1,87,1751154846.2253983,1751154861.2513337,15.025935173034668,1751154975.3961425,114.14480876922607
4011,synthetic_1,87,1751154846.2255616,1751154861.2513404,15.025778770446776,1751154975.3961425,114.14480209350586
4021,synthetic_1,93,1751154846.225729,1751154861.2513468,15.025617837905884,1751154975.3961425,114.14479565620422
4031,synthetic_1,80,1751154846.2258835,1751154861.2513535,15.02547025680542,1751154975.3961425,114.14478898048401
4041,synthetic_1,101,1751154846.2260413,1751154861.2513604,15.02531909942627,1751154975.3961425,114.14478206634521
4051,synthetic_1,93,1751154846.2261972,1751154861.251367,15.025170087814333,1751154975.3961425,114.144775390625
4061,synthetic_1,101,1751154846.2263544,1751154861.2513742,15.025019884109495,1751154975.3961425,114.14476823806763
4071,synthetic_1,80,1751154846.226511,1751154861.2513824,15.024871349334717,1751154975.3961425,114.14476013183594
4081,synthetic_1,80,1751154846.226668,1751154861.2513888,15.024720907211304,1751154975.3961425,114.1447536945343
4091,synthetic_1,100,1751154846.2268243,1751154861.251395,15.02457046508789,1751154975.3961425,114.14474749565125
4101,synthetic_1,88,1751154846.2269788,1751154861.251402,15.024423122406006,1751154975.3961425,114.14474058151245
4111,synthetic_1,81,1751154846.2271311,1751154861.2514086,15.024277448654177,1751154975.3961425,114.14473390579224
4121,synthetic_1,88,1751154846.2272942,1751154861.2514153,15.024121046066284,1751154975.3961425,114.14472723007202
4131,synthetic_1,92,1751154846.227451,1751154861.251422,15.02397084236145,1751154975.3961425,114.1447205543518
4141,synthetic_1,101,1751154846.2276113,1751154861.2514286,15.023817300796509,1751154975.3961425,114.14471387863159
4151,synthetic_1,99,1751154846.227773,1751154861.251436,15.02366304397583,1751154975.3961425,114.14470648765564
4161,synthetic_1,81,1751154846.2279286,1751154861.251443,15.023514032363892,1751154975.3961425,114.14469957351685
4171,synthetic_1,80,1751154846.228083,1751154861.251449,15.023366451263428,1751154975.3961425,114.14469337463379
4181,synthetic_1,80,1751154846.228238,1751154861.2514558,15.023217916488647,1751154975.3961425,114.14468669891357
4191,synthetic_1,88,1751154846.2283907,1751154861.2514627,15.023072004318236,1751154975.3961425,114.14467978477478
4201,synthetic_1,80,1751154846.3167837,1751154861.2514694,14.934685707092283,1751154975.3961425,114.14467310905457
4211,synthetic_1,101,1751154846.3169825,1751154861.251476,14.934493780136108,1751154975.3961425,114.14466643333435
4221,synthetic_1,81,1751154846.3171434,1751154861.2514832,14.934339761734009,1751154975.3961425,114.14465928077698
4231,synthetic_1,86,1751154846.317313,1751154861.25149,14.934176921844482,1751154975.3961425,114.14465236663818
4241,synthetic_1,81,1751154846.3174798,1751154861.251496,14.934016227722168,1751154975.3961425,114.1446464061737
4251,synthetic_1,99,1751154846.3176432,1751154861.251503,14.933859825134276,1751154975.3961425,114.14463949203491
4261,synthetic_1,86,1751154846.317809,1751154861.25151,14.933700799942017,1751154975.3961425,114.14463257789612
4271,synthetic_1,95,1751154846.3179717,1751154861.2515166,14.933545112609863,1751154975.3961425,114.1446259021759
4281,synthetic_1,92,1751154846.318136,1751154861.2515233,14.933387279510498,1751154975.3961425,114.14461922645569
4291,synthetic_1,102,1751154846.3182983,1751154861.2515304,14.933232069015505,1751154975.3961425,114.14461207389832
4301,synthetic_1,88,1751154846.3184612,1751154861.251537,14.93307614326477,1751154975.3961425,114.1446053981781
4311,synthetic_1,91,1751154846.31863,1751154861.2515442,14.93291425704956,1751154975.3961425,114.14459824562073
4321,synthetic_1,101,1751154846.3187947,1751154861.251551,14.932755947113035,1751154975.3961425,114.14459156990051
4331,synthetic_1,94,1751154846.3189678,1751154861.251559,14.932591199874878,1751154975.3961425,114.14458346366882
4341,synthetic_1,95,1751154846.319136,1751154861.251566,14.932429790496826,1751154975.3961425,114.14457654953003
4351,synthetic_1,100,1751154846.319299,1751154861.2515724,14.932273387908936,1751154975.3961425,114.1445701122284
