index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
598220,synthetic_0,103,1751150904.224096,1751154701.7731886,3797.549092531204,1751156577.0475392,1875.274350643158
598230,synthetic_0,89,1751150904.224314,1751154701.7732382,3797.548924207688,1751156577.0475392,1875.2743010520935
598240,synthetic_0,81,1751150904.2245822,1751154701.7732484,3797.548666238785,1751156577.0475392,1875.2742908000946
598250,synthetic_0,83,1751150904.2248046,1751154701.7732573,3797.548452615738,1751156577.0475392,1875.2742819786072
598260,synthetic_0,83,1751150904.2249985,1751154701.773265,3797.548266410828,1751156577.0475392,1875.2742743492126
598270,synthetic_0,83,1751150904.225248,1751154701.7732725,3797.54802441597,1751156577.0475392,1875.2742667198181
598280,synthetic_0,104,1751150904.2254305,1751154701.773279,3797.547848701477,1751156577.0475392,1875.2742602825165
598290,synthetic_0,103,1751150904.2256277,1751154701.7732863,3797.5476586818695,1751156577.0475392,1875.2742528915405
598300,synthetic_0,88,1751150904.225809,1751154701.7732935,3797.5474846363063,1751156577.0475392,1875.2742457389832
598310,synthetic_0,82,1751150904.225996,1751154701.773301,3797.547304868698,1751156577.0475392,1875.2742383480072
598320,synthetic_0,96,1751150904.2261798,1751154701.7733076,3797.547127723694,1751156577.0475392,1875.274231672287
598330,synthetic_0,104,1751150904.2263546,1751154701.7733202,3797.54696559906,1751156577.0475392,1875.2742190361023
598340,synthetic_0,89,1751150904.2265482,1751154701.7733293,3797.54678106308,1751156577.0475392,1875.2742099761963
598350,synthetic_0,82,1751150904.226729,1751154701.7733362,3797.546607494354,1751156577.0475392,1875.2742030620575
598360,synthetic_0,82,1751150904.2268865,1751154701.7733426,3797.546456098557,1751156577.0475392,1875.2741966247559
598370,synthetic_0,96,1751150904.2270348,1751154701.7733493,3797.546314477921,1751156577.0475392,1875.2741899490356
598380,synthetic_0,89,1751150904.2271793,1751154701.7733562,3797.5461769104,1751156577.0475392,1875.2741830348969
598390,synthetic_0,96,1751150904.227316,1751154701.7733643,3797.546048164368,1751156577.0475392,1875.2741749286652
598400,synthetic_0,95,1751150904.227455,1751154701.7733712,3797.545916557312,1751156577.0475392,1875.2741680145264
598410,synthetic_0,103,1751150904.2276242,1751154701.7733784,3797.54575419426,1751156577.0475392,1875.274160861969
598420,synthetic_0,83,1751150904.2277665,1751154701.7733855,3797.545619249344,1751156577.0475392,1875.2741537094116
598430,synthetic_0,81,1751150904.227896,1751154701.7733924,3797.545496463776,1751156577.0475392,1875.2741467952728
598440,synthetic_0,96,1751150904.2280333,1751154701.7733989,3797.545365571976,1751156577.0475392,1875.2741403579712
598450,synthetic_0,97,1751150904.2281723,1751154701.7734056,3797.5452330112457,1751156577.0475392,1875.274133682251
598460,synthetic_0,90,1751150904.2283084,1751154701.7734125,3797.5451040267935,1751156577.0475392,1875.2741267681122
598470,synthetic_0,96,1751150904.2284443,1751154701.7734206,3797.544976234436,1751156577.0475392,1875.2741186618805
598480,synthetic_0,89,1751150904.320725,1751154701.7734275,3797.452702760696,1751156577.0475392,1875.2741117477417
598490,synthetic_0,96,1751150904.320892,1751154701.7734344,3797.4525423049927,1751156577.0475392,1875.274104833603
598500,synthetic_0,83,1751150904.3210742,1751154701.7734416,3797.452367305756,1751156577.0475392,1875.2740976810455
598510,synthetic_0,103,1751150904.3212605,1751154701.7734482,3797.4521877765656,1751156577.0475392,1875.2740910053253
598520,synthetic_0,102,1751150904.321447,1751154701.7734554,3797.452008485794,1751156577.0475392,1875.274083852768
598530,synthetic_0,96,1751150904.321652,1751154701.7734623,3797.451810598373,1751156577.0475392,1875.2740769386292
598540,synthetic_0,89,1751150904.321863,1751154701.7734706,3797.4516077041626,1751156577.0475392,1875.2740685939789
598550,synthetic_0,82,1751150904.3220465,1751154701.7734785,3797.451432228088,1751156577.0475392,1875.2740607261658
598560,synthetic_0,83,1751150904.3222568,1751154701.7734854,3797.451228618622,1751156577.0475392,1875.274053812027
598570,synthetic_0,96,1751150904.3224282,1751154701.7734916,3797.4510633945465,1751156577.0475392,1875.274047613144
598580,synthetic_0,96,1751150904.3226311,1751154701.7734983,3797.4508674144745,1751156577.0475392,1875.2740409374237
598590,synthetic_0,102,1751150904.322826,1751154701.7735057,3797.4506797790527,1751156577.0475392,1875.2740335464478
598600,synthetic_0,97,1751150904.3230093,1751154701.7735138,3797.450504541397,1751156577.0475392,1875.274025440216
