index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
6380,synthetic_0,98,1751154969.320247,1751154975.338415,6.018167972564697,1751154982.6845076,7.346092700958252
6390,synthetic_0,88,1751154969.3204656,1751154975.338509,6.018043756484985,1751154982.6845076,7.345998525619507
6400,synthetic_0,77,1751154969.320724,1751154975.3385258,6.017801761627197,1751154982.6845076,7.34598183631897
6410,synthetic_0,81,1751154969.3209388,1751154975.3385377,6.017598628997803,1751154982.6845076,7.345969915390015
6420,synthetic_0,100,1751154969.3211527,1751154975.3385491,6.017396450042725,1751154982.6845076,7.345958471298218
6430,synthetic_0,98,1751154969.32136,1751154975.3385637,6.017203569412232,1751154982.6845076,7.345943927764893
6440,synthetic_0,80,1751154969.3215892,1751154975.3385763,6.016987085342407,1751154982.6845076,7.3459312915802
6450,synthetic_0,80,1751154969.3218324,1751154975.3385906,6.01675820350647,1751154982.6845076,7.345916986465454
6460,synthetic_0,80,1751154969.322075,1751154975.3386023,6.016527414321899,1751154982.6845076,7.345905303955078
6470,synthetic_0,86,1751154969.3222752,1751154975.3386145,6.016339302062988,1751154982.6845076,7.345893144607544
6480,synthetic_0,81,1751154969.3225029,1751154975.3386254,6.016122579574585,1751154982.6845076,7.345882177352905
6490,synthetic_0,99,1751154969.322721,1751154975.3386357,6.015914678573608,1751154982.6845076,7.345871925354004
6500,synthetic_0,95,1751154969.3229983,1751154975.338647,6.015648603439331,1751154982.6845076,7.345860719680786
6510,synthetic_0,81,1751154969.3232176,1751154975.3386593,6.015441656112671,1751154982.6845076,7.345848321914673
6520,synthetic_0,95,1751154969.3234255,1751154975.3386698,6.015244245529175,1751154982.6845076,7.345837831497192
6530,synthetic_0,86,1751154969.32365,1751154975.3386807,6.015030860900879,1751154982.6845076,7.345826864242554
6540,synthetic_0,101,1751154969.3238776,1751154975.338691,6.014813423156738,1751154982.6845076,7.345816612243652
6550,synthetic_0,101,1751154969.3241017,1751154975.3387024,6.01460075378418,1751154982.6845076,7.3458051681518555
6560,synthetic_0,81,1751154969.3242974,1751154975.338714,6.014416456222534,1751154982.6845076,7.345793724060059
6570,synthetic_0,81,1751154969.3245544,1751154975.338724,6.014169692993164,1751154982.6845076,7.345783710479736
6580,synthetic_0,87,1751154969.324809,1751154975.338734,6.013925075531006,1751154982.6845076,7.345773696899414
6590,synthetic_0,93,1751154969.3250325,1751154975.3387446,6.013712167739868,1751154982.6845076,7.3457629680633545
6600,synthetic_0,93,1751154969.3252666,1751154975.3387556,6.013489007949829,1751154982.6845076,7.345752000808716
6610,synthetic_0,80,1751154969.3254952,1751154975.338766,6.013270854949951,1751154982.6845076,7.345741510391235
6620,synthetic_0,101,1751154969.3257096,1751154975.338776,6.013066530227661,1751154982.6845076,7.345731496810913
6630,synthetic_0,79,1751154969.32595,1751154975.3387876,6.0128374099731445,1751154982.6845076,7.345720052719116
6640,synthetic_0,95,1751154969.3261597,1751154975.3387978,6.012638330459595,1751154982.6845076,7.345709800720215
6650,synthetic_0,94,1751154969.326387,1751154975.338809,6.01242208480835,1751154982.6845076,7.345698595046997
6660,synthetic_0,102,1751154969.3265884,1751154975.3388195,6.012231349945068,1751154982.6845076,7.345688104629517
6670,synthetic_0,101,1751154969.3268046,1751154975.3388302,6.012025594711304,1751154982.6845076,7.345677375793457
6680,synthetic_0,102,1751154969.3270152,1751154975.3388407,6.0118255615234375,1751154982.6845076,7.345666885375977
6690,synthetic_0,92,1751154969.327282,1751154975.338851,6.011569023132324,1751154982.6845076,7.345656633377075
6700,synthetic_0,94,1751154969.4169748,1751154975.3388612,5.921886444091797,1751154982.6845076,7.345646381378174
6710,synthetic_0,87,1751154969.4171634,1751154975.338873,5.921709299087524,1751154982.6845076,7.345634698867798
6720,synthetic_0,80,1751154969.417343,1751154975.3388832,5.9215404987335205,1751154982.6845076,7.3456244468688965
6730,synthetic_0,92,1751154969.417543,1751154975.3388934,5.921350479125977,1751154982.6845076,7.345614194869995
6740,synthetic_0,79,1751154969.4177203,1751154975.338904,5.9211835861206055,1751154982.6845076,7.345603704452515
6750,synthetic_0,94,1751154969.4178822,1751154975.3389142,5.921031951904297,1751154982.6845076,7.345593452453613
6760,synthetic_0,99,1751154969.418049,1751154975.3389242,5.920874834060669,1751154982.6845076,7.345583438873291
6770,synthetic_0,81,1751154969.4182098,1751154975.3389356,5.9207258224487305,1751154982.6845076,7.345571994781494
6780,synthetic_0,80,1751154969.418352,1751154975.338946,5.920593976974487,1751154982.6845076,7.345561504364014
6790,synthetic_0,95,1751154969.4185054,1751154975.3389566,5.9204511642456055,1751154982.6845076,7.345551013946533
6800,synthetic_0,88,1751154969.4186604,1751154975.3389668,5.920306444168091,1751154982.6845076,7.345540761947632
6810,synthetic_0,79,1751154969.4188216,1751154975.3389769,5.92015528678894,1751154982.6845076,7.34553074836731
6820,synthetic_0,79,1751154969.418985,1751154975.3389874,5.920002698898315,1751154982.6845076,7.345520257949829
6830,synthetic_0,99,1751154969.4191504,1751154975.338998,5.919847726821899,1751154982.6845076,7.3455095291137695
6840,synthetic_0,80,1751154969.4193268,1751154975.3390095,5.919682741165161,1751154982.6845076,7.345498085021973
6850,synthetic_0,100,1751154969.419491,1751154975.3390195,5.919528484344482,1751154982.6845076,7.34548807144165
6860,synthetic_0,87,1751154969.4196534,1751154975.33903,5.919376611709595,1751154982.6845076,7.34547758102417
6870,synthetic_0,95,1751154969.4198115,1751154975.33904,5.919228553771973,1751154982.6845076,7.345467567443848
6880,synthetic_0,80,1751154969.419976,1751154975.3390503,5.919074296951294,1751154982.6845076,7.345457315444946
6890,synthetic_0,80,1751154969.4201388,1751154975.3390603,5.91892147064209,1751154982.6845076,7.345447301864624
6900,synthetic_0,95,1751154969.4203117,1751154975.3390696,5.918758153915405,1751154982.6845076,7.345438003540039
6910,synthetic_0,94,1751154969.4204988,1751154975.3390815,5.9185826778411865,1751154982.6845076,7.345426082611084
6920,synthetic_0,100,1751154969.4206731,1751154975.3390925,5.918419122695923,1751154982.6845076,7.345415115356445
6930,synthetic_0,87,1751154969.4208398,1751154975.3391025,5.918262720108032,1751154982.6845076,7.345405101776123
6940,synthetic_0,77,1751154969.420998,1751154975.339112,5.918113946914673,1751154982.6845076,7.345395565032959
6950,synthetic_0,101,1751154969.421156,1751154975.339122,5.91796612739563,1751154982.6845076,7.345385551452637
6960,synthetic_0,97,1751154969.42132,1751154975.3391333,5.917813301086426,1751154982.6845076,7.345374345779419
6970,synthetic_0,80,1751154969.4214811,1751154975.339144,5.917662858963013,1751154982.6845076,7.345363616943359
6980,synthetic_0,95,1751154969.4216473,1751154975.339154,5.917506694793701,1751154982.6845076,7.345353603363037
6990,synthetic_0,94,1751154969.4218123,1751154975.3391645,5.917351961135864,1751154982.6845076,7.345343112945557
7000,synthetic_0,81,1751154969.4219725,1751154975.339174,5.917201519012451,1751154982.6845076,7.345333576202393
7010,synthetic_0,94,1751154969.4221334,1751154975.3391836,5.917050123214722,1751154982.6845076,7.3453240394592285
