index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
37425,synthetic_5,82,1751154973.4215815,1751154997.1484234,23.726841688156128,1751155922.9005072,925.7520837783813
37435,synthetic_5,102,1751154973.421729,1751154997.148499,23.72676992416382,1751155922.9005072,925.7520081996918
37445,synthetic_5,82,1751154973.4218714,1751154997.1485126,23.726641178131104,1751155922.9005072,925.7519946098328
37455,synthetic_5,82,1751154973.4220035,1751154997.148521,23.72651743888855,1751155922.9005072,925.7519862651825
37465,synthetic_5,103,1751154973.4221442,1751154997.1485283,23.726384162902832,1751155922.9005072,925.7519788742065
37475,synthetic_5,95,1751154973.4222827,1751154997.148536,23.726253271102905,1751155922.9005072,925.751971244812
37485,synthetic_5,82,1751154973.4224186,1751154997.1485443,23.72612571716309,1751155922.9005072,925.7519629001617
37495,synthetic_5,101,1751154973.4225588,1751154997.1485512,23.725992441177368,1751155922.9005072,925.751955986023
37505,synthetic_5,101,1751154973.4226997,1751154997.1485589,23.72585940361023,1751155922.9005072,925.7519483566284
37615,synthetic_5,88,1751154972.6321516,1751154997.1485665,24.516414880752563,1751155922.9005072,925.7519407272339
37515,synthetic_5,95,1751154973.4228368,1751154997.148574,23.72573709487915,1751155922.9005072,925.7519330978394
37525,synthetic_5,99,1751154973.42298,1751154997.148581,23.725600957870483,1751155922.9005072,925.7519261837006
37535,synthetic_5,100,1751154973.4231246,1751154997.1485882,23.72546362876892,1751155922.9005072,925.7519190311432
9853,synthetic_3,86,1751154969.5176568,1751154997.1485963,27.630939483642575,1751155922.9005072,925.7519109249115
9863,synthetic_3,93,1751154969.5178516,1751154997.1486032,27.63075160980225,1751155922.9005072,925.7519040107727
9873,synthetic_3,81,1751154969.5180454,1751154997.1486118,27.630566358566284,1751155922.9005072,925.7518954277039
37545,synthetic_5,81,1751154973.4232664,1751154997.1486194,23.725353002548218,1751155922.9005072,925.7518877983093
37555,synthetic_5,93,1751154973.423447,1751154997.148626,23.725179195404053,1751155922.9005072,925.7518811225891
37565,synthetic_5,81,1751154973.4236038,1751154997.148634,23.725030183792114,1751155922.9005072,925.751873254776
37575,synthetic_5,88,1751154973.4237373,1751154997.1486409,23.72490358352661,1751155922.9005072,925.7518663406372
37585,synthetic_5,80,1751154973.423876,1751154997.1486478,23.724771738052368,1751155922.9005072,925.7518594264984
37595,synthetic_5,95,1751154973.4240153,1751154997.1486547,23.724639415740967,1751155922.9005072,925.7518525123596
37605,synthetic_5,95,1751154973.4241557,1751154997.148662,23.724506616592407,1751155922.9005072,925.7518451213837
37615,synthetic_5,100,1751154973.4243002,1751154997.1486695,23.724369525909424,1751155922.9005072,925.7518377304077
37625,synthetic_5,86,1751154973.4244456,1751154997.148677,23.724231481552124,1751155922.9005072,925.7518301010132
37635,synthetic_5,86,1751154973.424612,1751154997.1486847,23.72407269477844,1751155922.9005072,925.7518224716187
37645,synthetic_5,79,1751154973.4247544,1751154997.1486917,23.723937273025516,1751155922.9005072,925.7518155574799
9883,synthetic_3,80,1751154969.518239,1751154997.1486988,27.630459785461422,1751155922.9005072,925.7518084049225
9893,synthetic_3,99,1751154969.518429,1751154997.1487052,27.63027620315552,1751155922.9005072,925.7518019676208
9903,synthetic_3,94,1751154969.5186317,1751154997.1487129,27.63008141517639,1751155922.9005072,925.7517943382263
21924,synthetic_4,80,1751154970.7278085,1751154997.148721,26.420912504196167,1751155922.9005072,925.7517862319946
9913,synthetic_3,100,1751154969.518831,1751154997.148728,27.629897117614743,1751155922.9005072,925.7517793178558
37625,synthetic_5,101,1751154972.63229,1751154997.1487353,24.51644539833069,1751155922.9005072,925.7517719268799
37655,synthetic_5,95,1751154973.4249015,1751154997.1487432,23.723841667175293,1751155922.9005072,925.7517640590668
37665,synthetic_5,95,1751154973.4250438,1751154997.1487508,23.7237069606781,1751155922.9005072,925.7517564296722
37675,synthetic_5,87,1751154973.4251835,1751154997.148758,23.72357439994812,1751155922.9005072,925.7517492771149
37685,synthetic_5,82,1751154973.4253232,1751154997.1487648,23.72344160079956,1751155922.9005072,925.7517423629761
37695,synthetic_5,94,1751154973.425461,1751154997.1487718,23.723310708999637,1751155922.9005072,925.7517354488373
37705,synthetic_5,81,1751154973.425599,1751154997.1487792,23.723179817199707,1751155922.9005072,925.7517280578613
21934,synthetic_4,102,1751154970.727954,1751154997.1487863,26.420832633972168,1751155922.9005072,925.751720905304
37715,synthetic_5,80,1751154973.425739,1751154997.1487937,23.72305464744568,1751155922.9005072,925.751713514328
37725,synthetic_5,102,1751154973.4258842,1751154997.1488008,23.72291660308838,1751155922.9005072,925.7517063617706
37735,synthetic_5,82,1751154973.4260223,1751154997.148808,23.72278571128845,1751155922.9005072,925.7516992092133
37745,synthetic_5,88,1751154973.4261663,1751154997.148815,23.72264838218689,1751155922.9005072,925.7516922950745
37755,synthetic_5,102,1751154973.4263165,1751154997.148822,23.722505807876587,1751155922.9005072,925.7516851425171
37765,synthetic_5,81,1751154973.4264612,1751154997.1488297,23.722368478775024,1751155922.9005072,925.7516775131226
37775,synthetic_5,88,1751154973.426605,1751154997.1488366,23.72223162651062,1751155922.9005072,925.7516705989838
37785,synthetic_5,88,1751154973.426746,1751154997.1488433,23.722097158432007,1751155922.9005072,925.7516639232635
37795,synthetic_5,89,1751154973.4268844,1751154997.1488504,23.7219660282135,1751155922.9005072,925.7516567707062
37635,synthetic_5,88,1751154972.6324365,1751154997.148857,24.51642084121704,1751155922.9005072,925.751650094986
9923,synthetic_3,95,1751154969.519025,1751154997.1488645,27.629838943481445,1751155922.9005072,925.75164270401
9933,synthetic_3,95,1751154969.5198114,1751154997.1488714,27.62906002998352,1751155922.9005072,925.7516357898712
37805,synthetic_5,96,1751154973.4270332,1751154997.1488783,23.721845149993896,1751155922.9005072,925.7516288757324
37815,synthetic_5,100,1751154973.4271724,1751154997.148886,23.721713542938232,1751155922.9005072,925.7516212463379
37825,synthetic_5,88,1751154973.427312,1751154997.1488943,23.721582174301147,1751155922.9005072,925.7516129016876
37645,synthetic_5,82,1751154972.7171364,1751154997.1489012,24.431764841079712,1751155922.9005072,925.7516059875488
9943,synthetic_3,80,1751154969.5201006,1751154997.1489077,27.628807067871094,1751155922.9005072,925.7515995502472
9953,synthetic_3,100,1751154969.5203643,1751154997.1489146,27.6285502910614,1751155922.9005072,925.7515926361084
9963,synthetic_3,81,1751154969.5206497,1751154997.1489215,27.62827181816101,1751155922.9005072,925.7515857219696
21944,synthetic_4,93,1751154970.7280958,1751154997.148929,26.420833349227905,1751155922.9005072,925.7515780925751
24214,synthetic_4,81,1751154971.918965,1751154997.148937,25.229971885681152,1751155922.9005072,925.751570224762
24224,synthetic_4,94,1751154971.9191675,1751154997.1489437,25.22977614402771,1751155922.9005072,925.7515635490417
28435,synthetic_5,88,1751154972.532104,1751154997.1489506,24.616846561431885,1751155922.9005072,925.751556634903
28445,synthetic_5,81,1751154972.532305,1751154997.1489575,24.616652488708496,1751155922.9005072,925.7515497207642
31093,synthetic_3,102,1751154972.8222082,1751154997.1489644,24.326756238937374,1751155922.9005072,925.7515428066254
