index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
24780,synthetic_0,81,1751154971.218714,1751154983.6514068,12.432692766189575,1751155985.9823039,1002.3308970928192
24771,synthetic_1,102,1751154971.2185264,1751154983.6514702,12.43294382095337,1751155985.9823039,1002.3308336734772
24781,synthetic_1,95,1751154971.2187335,1751154983.6514828,12.432749271392822,1751155985.9823039,1002.3308210372925
22122,synthetic_2,103,1751154970.8175838,1751154983.6514933,12.833909511566162,1751155985.9823039,1002.330810546875
21601,synthetic_1,102,1751154971.6240172,1751154983.651502,12.027484893798828,1751155985.9823039,1002.3308019638062
21611,synthetic_1,103,1751154971.6242156,1751154983.6515098,12.027294158935549,1751155985.9823039,1002.330794095993
21621,synthetic_1,95,1751154971.6244078,1751154983.6515164,12.027108669281006,1751155985.9823039,1002.3307874202728
21631,synthetic_1,102,1751154971.6246123,1751154983.6515236,12.02691125869751,1751155985.9823039,1002.3307802677155
21641,synthetic_1,93,1751154971.624817,1751154983.6515305,12.026713609695436,1751155985.9823039,1002.3307733535767
21651,synthetic_1,89,1751154971.6250036,1751154983.651539,12.026535511016846,1751155985.9823039,1002.3307647705078
15451,synthetic_1,88,1751154970.1196918,1751154983.651546,13.531854152679443,1751155985.9823039,1002.330757856369
22422,synthetic_2,94,1751154970.8224602,1751154983.6515548,12.829094648361206,1751155985.9823039,1002.3307490348816
24791,synthetic_1,98,1751154971.21893,1751154983.6515622,12.432632207870483,1751155985.9823039,1002.3307416439056
24801,synthetic_1,94,1751154971.2191474,1751154983.6515691,12.432421684265137,1751155985.9823039,1002.3307347297668
24811,synthetic_1,81,1751154971.2193432,1751154983.651576,12.432232856750488,1751155985.9823039,1002.330727815628
24821,synthetic_1,101,1751154971.2195492,1751154983.6515827,12.43203353881836,1751155985.9823039,1002.3307211399078
24790,synthetic_0,89,1751154971.2189083,1751154983.65159,12.432681798934937,1751155985.9823039,1002.3307137489319
24800,synthetic_0,101,1751154971.2191267,1751154983.651598,12.43247127532959,1751155985.9823039,1002.3307058811188
24810,synthetic_0,103,1751154971.2193255,1751154983.6516063,12.432280778884888,1751155985.9823039,1002.3306975364685
22432,synthetic_2,101,1751154970.822675,1751154983.6516137,12.828938484191896,1751155985.9823039,1002.3306901454926
36070,synthetic_0,95,1751154972.522971,1751154983.6516204,11.128649711608888,1751155985.9823039,1002.3306834697723
21661,synthetic_1,81,1751154971.6251907,1751154983.6516275,12.026436805725098,1751155985.9823039,1002.330676317215
21671,synthetic_1,89,1751154971.6253974,1751154983.6516345,12.02623701095581,1751155985.9823039,1002.3306694030762
21681,synthetic_1,88,1751154971.625599,1751154983.651641,12.026042222976685,1751155985.9823039,1002.3306629657745
21691,synthetic_1,94,1751154971.6257882,1751154983.6516476,12.025859355926514,1751155985.9823039,1002.3306562900543
21701,synthetic_1,95,1751154971.625984,1751154983.6516564,12.025672435760498,1751155985.9823039,1002.3306474685669
24820,synthetic_0,88,1751154971.219529,1751154983.6516633,12.43213438987732,1751155985.9823039,1002.3306405544281
24830,synthetic_0,81,1751154971.2197442,1751154983.6516702,12.431926012039185,1751155985.9823039,1002.3306336402893
24840,synthetic_0,92,1751154971.219947,1751154983.651677,12.431729555130005,1751155985.9823039,1002.3306269645691
24850,synthetic_0,87,1751154971.2201524,1751154983.651683,12.431530952453612,1751155985.9823039,1002.330620765686
24831,synthetic_1,94,1751154971.219771,1751154983.6516898,12.431918859481812,1751155985.9823039,1002.3306140899658
24841,synthetic_1,95,1751154971.219967,1751154983.6516967,12.431729793548584,1751155985.9823039,1002.330607175827
24860,synthetic_0,81,1751154971.2203522,1751154983.6517034,12.43135118484497,1751155985.9823039,1002.3306005001068
24870,synthetic_0,94,1751154971.220622,1751154983.6517105,12.4310884475708,1751155985.9823039,1002.3305933475494
24880,synthetic_0,89,1751154971.2208242,1751154983.6517172,12.430892944335938,1751155985.9823039,1002.3305866718292
36080,synthetic_0,103,1751154972.5231268,1751154983.651724,11.128597021102903,1751155985.9823039,1002.3305797576904
24851,synthetic_1,94,1751154971.220172,1751154983.6517303,12.431558609008787,1751155985.9823039,1002.3305735588074
24861,synthetic_1,82,1751154971.220374,1751154983.6517377,12.431363582611084,1751155985.9823039,1002.3305661678314
24871,synthetic_1,101,1751154971.220649,1751154983.651744,12.431094884872437,1751155985.9823039,1002.3305599689484
15461,synthetic_1,80,1751154970.119845,1751154983.6517506,13.531905889511108,1751155985.9823039,1002.3305532932281
21711,synthetic_1,102,1751154971.626175,1751154983.651757,12.02558207511902,1751155985.9823039,1002.3305468559265
21721,synthetic_1,88,1751154971.626377,1751154983.6517642,12.025387048721312,1751155985.9823039,1002.3305397033691
21731,synthetic_1,88,1751154971.6265736,1751154983.6517708,12.025197267532349,1751155985.9823039,1002.3305330276489
22442,synthetic_2,89,1751154970.82289,1751154983.651778,12.828887939453123,1751155985.9823039,1002.3305258750916
21741,synthetic_1,88,1751154971.626762,1751154983.6517844,12.025022506713867,1751155985.9823039,1002.3305194377899
21751,synthetic_1,88,1751154971.6269555,1751154983.651791,12.024835348129272,1751155985.9823039,1002.3305127620697
15471,synthetic_1,102,1751154970.119993,1751154983.6517975,13.53180456161499,1751155985.9823039,1002.3305063247681
21761,synthetic_1,86,1751154971.62715,1751154983.6518044,12.024654388427734,1751155985.9823039,1002.3304994106293
21771,synthetic_1,87,1751154971.6273398,1751154983.651811,12.024471044540403,1751155985.9823039,1002.3304929733276
36090,synthetic_0,102,1751154972.5232809,1751154983.6518176,11.128536701202393,1751155985.9823039,1002.3304862976074
24881,synthetic_1,94,1751154971.2208436,1751154983.6518245,12.430980920791626,1751155985.9823039,1002.3304793834686
