t_bucket,pods,throughput,p99_max,p99_med,window_total,window_viol,total_lag,max_lag,viol_rate,skew_ratio
9270,8,229.15,2036958.744,1564.0819999999999,13749,6242,310251.0,309429.0,0.45399665430213104,7.981274
9300,8,229.933334,2050287.785,1412.345,13796,6272,312361.0,311384.0,0.4546245288489417,7.977225
9330,8,230.45,2064360.173,1057.7265,13827,6222,314471.0,313618.0,0.449989151659796,7.980076
9360,8,228.216668,2078226.723,1196.4495000000002,13693,6212,316688.0,315880.0,0.4536624552691156,7.981529
9390,8,226.816667,2092112.83,1112.3615,13609,6195,318891.0,318078.0,0.4552134616797707,7.981932
9420,8,228.766666,2106472.86,1181.083,13726,6153,321038.0,320205.0,0.4482733498470057,7.98143
9450,8,229.6,2120081.577,1133.4335,13776,6125,323181.0,322345.0,0.4446138211382114,7.981627
9480,8,228.6,2134303.284,1057.051,13716,6103,325313.0,324492.0,0.44495479731700205,7.981577
9510,8,227.23333300000002,2145891.632,1101.0214999999998,13634,6075,287367.0,286502.0,0.4455772333871204,7.977779
9540,8,227.91666800000002,1899041.939,1297.463,13675,6149,289481.0,288612.0,0.4496526508226691,7.977886
9570,8,229.733332,1913086.228,1064.8004999999998,13784,6149,291653.0,290750.0,0.4460969239698201,7.977501
9600,8,228.233333,1927462.712,1039.2265,13694,6072,293888.0,293035.0,0.44340587118446034,7.978654
9630,8,227.26666799999998,1941341.536,1067.578,13636,6134,296066.0,295126.0,0.44983866236432973,7.976944
9660,8,227.6,1955274.864,954.9304999999999,13656,6145,298223.0,297378.0,0.4499853544229643,7.979553
9690,8,228.6,1969909.281,1194.79,13716,6141,300324.0,299442.0,0.4477252843394576,7.978445
9720,8,229.449999,1982651.324,1146.0385,13767,6151,302551.0,301600.0,0.44679305585821166,7.976937
9750,8,227.033333,1997912.778,901.3745,13622,6103,304722.0,303899.0,0.44802525326677434,7.980096
9780,8,229.033333,2012042.825,1173.4555,13742,6139,306874.0,306013.0,0.44673264444767863,7.980025
9810,8,228.53333500000002,2025970.791,1333.11,13712,6188,309102.0,308247.0,0.45128354725787634,7.980247
9840,8,226.25,2041094.751,1074.86,13575,6132,311262.0,310420.0,0.4517127071823204,7.980667
9870,8,227.91666600000002,2054502.611,1038.433,13675,6099,313428.0,312527.0,0.4459963436928702,7.978988
9900,8,227.7,2069033.481,1181.04,13662,6127,315677.0,314810.0,0.44847020933977455,7.980582
9930,8,226.616666,2081350.372,1205.8455,13597,6149,317827.0,316894.0,0.45223211002427005,7.978474
9960,8,228.816665,2096309.728,1018.9345000000001,13729,6139,319911.0,319025.0,0.44715565591084566,7.979839
9990,8,232.233334,2109821.403,1050.5955,13934,6144,321973.0,321074.0,0.44093584039041195,7.97967
10020,8,229.716666,2124617.696,1195.7605,13783,6113,324150.0,323339.0,0.44351737647827033,7.981782
10050,8,226.099999,2138460.817,1389.2935,13566,6179,326424.0,325536.0,0.4554769276131505,7.980168
10080,8,225.466667,2152063.225,1154.5855000000001,13528,6164,328629.0,327666.0,0.4556475458308693,7.978159
10110,8,226.35000000000002,2163142.787,1222.1354999999999,13581,6145,315023.0,314241.0,0.45247036300714233,7.981991
10140,8,228.966668,2077091.366,1397.992,13738,6242,317190.0,316383.0,0.45436016887465425,7.981961
10170,8,230.083334,2090110.569,1210.77,13805,6206,319301.0,318397.0,0.4495472654835205,7.9793
10200,8,228.783333,2105500.786,1102.095,13727,6153,321439.0,320664.0,0.4482406935237124,7.982748
10230,8,227.5,2119348.8,1034.3905,13650,6183,323651.0,322752.0,0.45296703296703295,7.979578
10260,8,227.816667,2133684.383,1005.8525,13669,6185,325781.0,324979.0,0.4524837222913161,7.98207
10290,8,229.516666,2147989.646,1121.2635,13771,6139,327840.0,327020.0,0.44579188149008786,7.9815
10320,8,229.333333,2161377.414,1070.691,13760,6130,330050.0,329140.0,0.44549418604651164,7.979732
10350,8,230.216666,2175587.553,1307.495,13813,6185,332182.0,331337.0,0.4477665966842829,7.981956
10380,8,228.016666,2189832.309,1350.033,13681,6163,334434.0,333394.0,0.45047876617206345,7.977412
10410,8,227.433333,2201089.31,1100.0335,13646,6134,335396.0,334494.0,0.4495090136303679,7.980555
10440,8,230.066666,1950944.77,1193.892,13804,6200,297105.0,296257.0,0.4491451753115039,7.979342
10470,8,229.366666,1965024.203,1174.595,13762,6233,299249.0,298446.0,0.45291382066560093,7.9812
10500,8,229.98333300000002,1978557.998,1377.8935000000001,13799,6251,301331.0,300477.0,0.4530038408580332,7.979817
10530,8,229.499999,1991414.094,966.858,13770,6192,303487.0,302468.0,0.4496732026143791,7.975215
10560,8,226.983334,2006904.019,1149.7565,13619,6158,305680.0,304751.0,0.4521624201483222,7.977801
10590,8,226.01666699999998,2021050.479,1257.9785000000002,13561,6167,307901.0,307026.0,0.45475997345328517,7.979287
10620,8,216.350001,2035081.041,1176.9544999999998,12981,6158,309701.0,308917.0,0.4743856405515754,7.980057
