timestamp_epoch,seconds_from_evaluation_start,valid,processing_backlog_offsets
1789221375.206,0.00018906593322753906,True,13228.0
1789221377.206,2.0001890659332275,True,14177.0
1789221379.206,4.0001890659332275,True,14177.0
1789221381.206,6.0001890659332275,True,15320.0
1789221383.206,8.000189065933228,True,15320.0
1789221385.206,10.000189065933228,True,15655.0
1789221387.206,12.000189065933228,True,16943.0
1789221389.206,14.000189065933228,True,16943.0
1789221391.206,16.000189065933228,True,17915.0
1789221393.206,18.000189065933228,True,17915.0
1789221395.206,20.000189065933228,True,18148.0
1789221397.206,22.000189065933228,True,19408.0
1789221399.206,24.000189065933228,True,19408.0
1789221401.206,26.000189065933228,True,20241.0
1789221403.206,28.000189065933228,True,20241.0
1789221405.206,30.000189065933228,True,20547.0
1789221407.206,32.00018906593323,True,21527.0
1789221409.206,34.00018906593323,True,21527.0
1789221411.206,36.00018906593323,True,23035.0
1789221413.206,38.00018906593323,True,23035.0
1789221415.206,40.00018906593323,True,23264.0
1789221417.206,42.00018906593323,True,23977.0
1789221419.206,44.00018906593323,True,23977.0
1789221421.206,46.00018906593323,True,25296.0
1789221423.206,48.00018906593323,True,25296.0
1789221425.206,50.00018906593323,True,25486.0
1789221427.206,52.00018906593323,True,26113.0
1789221429.206,54.00018906593323,True,26113.0
1789221431.206,56.00018906593323,True,27431.0
1789221433.206,58.00018906593323,True,27431.0
1789221435.206,60.00018906593323,True,27608.0
1789221437.206,62.00018906593323,True,28373.0
1789221439.206,64.00018906593323,True,28373.0
1789221441.206,66.00018906593323,True,29849.0
1789221443.206,68.00018906593323,True,29849.0
1789221445.206,70.00018906593323,True,29993.0
1789221447.206,72.00018906593323,True,30685.0
1789221449.206,74.00018906593323,False,
1789221451.206,76.00018906593323,False,
1789221453.206,78.00018906593323,False,
1789221455.206,80.00018906593323,False,
1789221457.206,82.00018906593323,False,
1789221459.206,84.00018906593323,False,
1789221461.206,86.00018906593323,False,
1789221463.206,88.00018906593323,False,
1789221465.206,90.00018906593323,False,
1789221467.206,92.00018906593323,True,28560.0
1789221469.206,94.00018906593323,True,26702.0
1789221471.206,96.00018906593323,True,24381.0
1789221473.206,98.00018906593323,True,23715.0
1789221475.206,100.00018906593323,True,23648.0
1789221477.206,102.00018906593323,True,22110.0
1789221479.206,104.00018906593323,True,21105.0
1789221481.206,106.00018906593323,True,19725.0
1789221483.206,108.00018906593323,True,18809.0
1789221485.206,110.00018906593323,True,19037.0
1789221487.206,112.00018906593323,True,18197.0
1789221489.206,114.00018906593323,True,18139.0
1789221491.206,116.00018906593323,True,18128.0
1789221493.206,118.00018906593323,True,18130.0
1789221495.206,120.00018906593323,True,18298.0
1789221497.206,122.00018906593323,True,18100.0
1789221499.206,124.00018906593323,True,18099.0
1789221501.206,126.00018906593323,True,17775.0
1789221503.206,128.00018906593323,True,17776.0
1789221505.206,130.00018906593323,True,17945.0
1789221507.206,132.00018906593323,True,17757.0
1789221509.206,134.00018906593323,True,17762.0
1789221511.206,136.00018906593323,True,17599.0
1789221513.206,138.00018906593323,True,17601.0
1789221515.206,140.00018906593323,True,17746.0
1789221517.206,142.00018906593323,True,17586.0
1789221519.206,144.00018906593323,True,17579.0
1789221521.206,146.00018906593323,True,17551.0
1789221523.206,148.00018906593323,True,17549.0
1789221525.206,150.00018906593323,True,17693.0
