pod,traffic_mode,topics,window_total,window_viol,msg_rate_window,lat_window_seconds,lat_count_window,lat_p95_ms,lat_p99_ms,cpu_percent,mem_percent,uptime_sec,total_lag,max_lag,lag_skew_ratio,consumed_total,file,viol_rate,t_bucket
consumer-sts-0,skew,B0-R100-20260224-025824_0,1269,56,21.15,30.0,615,919.686,1527.825,6.4,14.6,390.373,16.0,4.0,2.0,7725,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04412923561859732,390
consumer-sts-0,skew,B0-R100-20260224-025824_0,1215,60,20.25,30.0,598,417.054,1438.137,7.5,14.6,420.401,7.0,2.0,2.285714,8323,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04938271604938271,420
consumer-sts-0,skew,B0-R100-20260224-025824_0,1193,40,19.883333,30.0,594,665.494,973.089,6.4,14.6,450.433,19.0,4.0,1.684211,8917,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03352891869237217,450
consumer-sts-0,skew,B0-R100-20260224-025824_0,1177,31,19.616667,30.0,583,482.863,941.747,8.3,14.6,480.461,8.0,4.0,4.0,9500,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.026338147833474938,480
consumer-sts-0,skew,B0-R100-20260224-025824_0,1202,24,20.033333,30.0,618,334.502,1074.745,6.6,14.6,510.489,9.0,3.0,2.666667,10118,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.019966722129783693,510
consumer-sts-0,skew,B0-R100-20260224-025824_0,1211,14,20.183333,30.0,587,305.842,646.58,8.1,14.6,540.521,16.0,5.0,2.5,10705,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.011560693641618497,540
consumer-sts-0,skew,B0-R100-20260224-025824_0,1276,61,21.266667,30.0,689,1827.254,3498.265,8.2,14.6,570.549,20.0,4.0,1.6,11394,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04780564263322884,570
consumer-sts-0,skew,B0-R100-20260224-025824_0,1243,76,20.716667,30.0,554,444.971,1179.965,7.7,14.6,600.577,14.0,7.0,4.0,11948,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.061142397425583264,600
consumer-sts-0,skew,B0-R100-20260224-025824_0,1136,50,18.933333,30.0,581,831.677,1253.548,6.2,14.6,630.605,14.0,6.0,3.428571,12529,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04401408450704225,630
consumer-sts-0,skew,B0-R100-20260224-025824_0,1193,60,19.883333,30.0,611,571.808,1262.617,7.2,14.6,660.636,12.0,4.0,2.666667,13140,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.050293378038558254,660
consumer-sts-0,skew,B0-R100-20260224-025824_0,1139,64,18.983333,30.0,526,1027.05,1605.376,5.9,14.6,690.665,9.0,3.0,2.666667,13666,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.056189640035118525,690
consumer-sts-0,skew,B0-R100-20260224-025824_0,1204,212,20.066667,30.0,678,5597.346,6612.989,8.4,14.7,720.693,23.0,7.0,2.434783,14344,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.1760797342192691,720
consumer-sts-0,skew,B0-R100-20260224-025824_0,1225,194,20.416667,30.0,547,760.827,1145.718,6.4,14.7,750.721,12.0,6.0,4.0,14891,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.15836734693877552,750
consumer-sts-0,skew,B0-R100-20260224-025824_0,1200,37,20.0,30.0,653,524.138,1310.091,7.3,14.7,780.746,13.0,5.0,3.076923,15544,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.030833333333333334,780
consumer-sts-0,skew,B0-R100-20260224-025824_0,1292,44,21.533333,30.0,639,625.062,1203.568,6.2,14.6,810.777,12.0,4.0,2.666667,16183,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.034055727554179564,810
consumer-sts-0,skew,B0-R100-20260224-025824_0,1290,49,21.5,30.0,651,493.543,1152.751,7.0,14.6,840.805,7.0,2.0,2.285714,16834,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03798449612403101,840
consumer-sts-0,skew,B0-R100-20260224-025824_0,1256,41,20.933333,30.0,603,479.743,1104.198,7.5,14.6,870.833,11.0,3.0,2.181818,17437,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03264331210191083,870
consumer-sts-0,skew,B0-R100-20260224-025824_0,1189,31,19.816667,30.0,586,425.266,841.556,7.1,14.6,900.861,6.0,2.0,2.666667,18023,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.02607232968881413,900
consumer-sts-0,skew,B0-R100-20260224-025824_0,1193,35,19.883333,30.0,607,595.718,1280.018,6.2,14.6,930.889,10.0,4.0,3.2,18630,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.02933780385582565,930
consumer-sts-0,skew,B0-R100-20260224-025824_0,1268,60,21.133333,30.0,659,923.799,1367.712,7.1,14.6,960.917,19.0,8.0,3.368421,19289,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.0473186119873817,960
consumer-sts-0,skew,B0-R100-20260224-025824_0,1282,58,21.366667,30.0,623,579.099,1113.073,5.8,14.6,990.945,12.0,4.0,2.666667,19912,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.0452418096723869,990
consumer-sts-0,skew,B0-R100-20260224-025824_0,1286,57,21.433333,30.0,663,946.326,1497.522,7.4,14.6,1020.969,26.0,10.0,3.076923,20575,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04432348367029549,1020
consumer-sts-0,skew,B0-R100-20260224-025824_0,1297,46,21.616667,30.0,633,288.889,999.698,6.0,14.6,1051.001,15.0,5.0,2.666667,21208,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03546646106399383,1050
consumer-sts-0,skew,B0-R100-20260224-025824_0,1240,70,20.666667,30.0,605,1419.571,1819.525,8.3,14.6,1081.032,18.0,7.0,3.111111,21813,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.056451612903225805,1080
consumer-sts-0,skew,B0-R100-20260224-025824_0,1200,70,20.0,30.0,595,346.513,868.612,7.6,14.6,1111.061,11.0,6.0,4.363636,22408,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.058333333333333334,1110
consumer-sts-0,skew,B0-R100-20260224-025824_0,1210,43,20.166667,30.0,615,887.487,1497.573,7.8,14.6,1141.09,14.0,5.0,2.857143,23023,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03553719008264463,1140
consumer-sts-0,skew,B0-R100-20260224-025824_0,1175,67,19.583333,30.0,560,912.465,1339.34,6.0,14.6,1171.121,14.0,4.0,2.285714,23583,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.05702127659574468,1170
consumer-sts-0,skew,B0-R100-20260224-025824_0,1139,43,18.983333,30.0,576,540.709,1003.812,7.4,14.6,1201.149,8.0,4.0,4.0,24159,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03775241439859526,1200
consumer-sts-0,skew,B0-R100-20260224-025824_0,1115,22,18.583333,30.0,539,424.082,1018.467,5.7,14.6,1231.177,12.0,7.0,4.666667,24698,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.019730941704035873,1230
consumer-sts-0,skew,B0-R100-20260224-025824_0,1120,20,18.666667,30.0,581,320.842,890.271,8.3,14.6,1261.205,10.0,4.0,3.2,25279,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.017857142857142856,1260
consumer-sts-0,skew,B0-R100-20260224-025824_0,1215,22,20.25,30.0,632,365.485,1020.893,6.5,14.6,1291.233,12.0,5.0,3.333333,25911,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.01810699588477366,1290
consumer-sts-0,skew,B0-R100-20260224-025824_0,1250,17,20.833333,30.0,618,231.303,708.861,7.7,14.6,1321.261,7.0,2.0,2.285714,26529,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.0136,1320
consumer-sts-0,skew,B0-R100-20260224-025824_0,1174,38,19.566667,30.0,556,884.472,1241.523,6.6,14.6,1351.293,15.0,5.0,2.666667,27085,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03236797274275979,1350
consumer-sts-0,skew,B0-R100-20260224-025824_0,1177,37,19.616667,30.0,621,270.46,572.294,7.3,14.6,1381.311,9.0,5.0,4.444444,27706,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03143585386576041,1380
consumer-sts-0,skew,B0-R100-20260224-025824_0,1208,5,20.133333,30.0,586,268.033,659.649,6.4,14.6,1411.321,9.0,3.0,2.666667,28293,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.0041390728476821195,1410
consumer-sts-0,skew,B0-R100-20260224-025824_0,1223,22,20.383333,30.0,619,467.829,1323.662,8.0,14.6,1441.353,20.0,8.0,3.2,28912,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.017988552739165987,1440
consumer-sts-0,skew,B0-R100-20260224-025824_0,1190,35,19.833333,30.0,571,501.85,1132.162,8.6,14.6,1471.381,12.0,5.0,3.333333,29483,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.029411764705882353,1470
consumer-sts-0,skew,B0-R100-20260224-025824_0,1147,45,19.116667,30.0,576,794.707,1002.146,6.6,14.6,1501.401,15.0,4.0,2.133333,30059,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03923278116826504,1500
consumer-sts-0,skew,B0-R100-20260224-025824_0,1166,55,19.433333,30.0,590,753.827,1341.776,5.6,14.6,1531.429,7.0,3.0,3.428571,30649,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04716981132075472,1530
consumer-sts-0,skew,B0-R100-20260224-025824_0,1162,64,19.366667,30.0,572,1018.322,1549.175,7.2,14.6,1561.457,13.0,3.0,1.846154,31221,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.055077452667814115,1560
consumer-sts-0,skew,B0-R100-20260224-025824_0,1147,62,19.116667,30.0,575,656.18,1152.197,6.4,14.6,1591.485,8.0,4.0,4.0,31796,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.05405405405405406,1590
consumer-sts-0,skew,B0-R100-20260224-025824_0,1226,40,20.433333,30.0,651,457.384,1021.582,8.1,14.6,1621.513,12.0,3.0,2.0,32447,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03262642740619902,1620
consumer-sts-0,skew,B0-R100-20260224-025824_0,1214,37,20.233333,30.0,562,610.701,1244.155,6.2,14.6,1651.541,9.0,5.0,4.444444,33009,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.030477759472817133,1650
consumer-sts-0,skew,B0-R100-20260224-025824_0,1164,38,19.4,30.0,598,466.254,957.121,7.6,14.6,1681.569,8.0,3.0,3.0,33607,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03264604810996564,1680
consumer-sts-0,skew,B0-R100-20260224-025824_0,1221,43,20.35,30.0,623,720.981,1090.148,8.1,14.6,1711.597,17.0,5.0,2.352941,34230,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03521703521703522,1710
consumer-sts-0,skew,B0-R100-20260224-025824_0,1172,44,19.533333,30.0,549,602.867,1171.666,9.6,14.6,1741.625,14.0,7.0,4.0,34779,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03754266211604096,1740
consumer-sts-0,skew,B0-R100-20260224-025824_0,1171,41,19.516667,30.0,622,643.105,1168.785,7.3,14.6,1771.653,18.0,7.0,3.111111,35401,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.035012809564474806,1770
consumer-sts-0,skew,B0-R100-20260224-025824_0,1262,39,21.033333,30.0,639,515.284,990.082,8.6,14.6,1801.681,13.0,6.0,3.692308,36040,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.030903328050713153,1800
consumer-sts-0,skew,B0-R100-20260224-025824_0,1241,42,20.683333,30.0,601,671.334,1230.091,7.1,14.6,1831.709,18.0,5.0,2.222222,36642,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03384367445608381,1830
consumer-sts-0,skew,B0-R100-20260224-025824_0,1208,51,20.133333,30.0,609,696.376,1179.972,8.3,14.6,1861.737,7.0,3.0,3.428571,37251,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.042218543046357616,1860
consumer-sts-0,skew,B0-R100-20260224-025824_0,1248,37,20.8,30.0,635,208.279,954.029,7.3,14.6,1891.765,9.0,3.0,2.666667,37890,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.029647435897435896,1890
consumer-sts-0,skew,B0-R100-20260224-025824_0,1268,32,21.133333,30.0,623,454.97,1160.917,9.4,14.6,1921.793,8.0,3.0,3.0,38513,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.025236593059936908,1920
consumer-sts-0,skew,B0-R100-20260224-025824_0,1267,47,21.116667,30.0,644,633.256,1586.755,7.0,14.6,1951.821,6.0,1.0,1.333333,39157,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.037095501183898975,1950
consumer-sts-0,skew,B0-R100-20260224-025824_0,1211,45,20.183333,30.0,566,281.898,1261.536,8.5,14.6,1981.849,16.0,6.0,3.0,39724,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.037159372419488024,1980
consumer-sts-0,skew,B0-R100-20260224-025824_0,1145,49,19.083333,30.0,566,868.1,1406.158,8.6,14.6,2011.877,15.0,8.0,4.266667,40290,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04279475982532751,2010
consumer-sts-0,skew,B0-R100-20260224-025824_0,1174,46,19.566667,30.0,607,515.464,1197.608,9.2,14.6,2041.905,9.0,2.0,1.777778,40897,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.039182282793867124,2040
consumer-sts-0,skew,B0-R100-20260224-025824_0,1228,27,20.466667,30.0,620,272.639,985.015,7.3,14.6,2071.934,17.0,4.0,1.882353,41517,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.021986970684039087,2070
consumer-sts-0,skew,B0-R100-20260224-025824_0,1205,32,20.083333,30.0,583,550.5,1099.364,7.6,14.6,2101.965,5.0,3.0,4.8,42100,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.026556016597510373,2100
consumer-sts-0,skew,B0-R100-20260224-025824_0,1178,32,19.633333,30.0,590,335.355,925.749,7.0,14.6,2131.993,19.0,5.0,2.105263,42690,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.027164685908319185,2130
consumer-sts-0,skew,B0-R100-20260224-025824_0,1166,43,19.433333,30.0,576,902.533,1350.228,9.5,14.6,2162.021,10.0,3.0,2.4,43266,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03687821612349914,2160
consumer-sts-0,skew,B0-R100-20260224-025824_0,1220,50,20.333333,30.0,644,680.074,942.502,8.5,14.6,2192.049,8.0,3.0,3.0,43910,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.040983606557377046,2190
consumer-sts-0,skew,B0-R100-20260224-025824_0,1236,19,20.6,30.0,592,190.757,570.57,10.3,14.6,2222.052,15.0,6.0,3.2,44502,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.015372168284789644,2220
consumer-sts-0,skew,B0-R100-20260224-025824_0,1245,27,20.75,30.0,638,789.75,1234.437,9.6,14.6,2252.081,11.0,3.0,2.181818,45140,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.021686746987951807,2250
consumer-sts-0,skew,B0-R100-20260224-025824_0,1235,67,20.583333,30.0,597,1037.169,1675.07,11.6,14.6,2282.109,8.0,5.0,5.0,45737,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.05425101214574899,2280
consumer-sts-0,skew,B0-R100-20260224-025824_0,1199,42,19.983333,30.0,599,262.107,733.093,11.0,14.6,2312.137,9.0,5.0,4.444444,46339,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03502919099249374,2310
consumer-sts-0,skew,B0-R100-20260224-025824_0,1192,2,19.866667,30.0,594,274.572,585.846,10.6,14.6,2342.165,15.0,5.0,2.666667,46933,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.0016778523489932886,2340
consumer-sts-0,skew,B0-R100-20260224-025824_0,1173,6,19.55,30.0,559,192.565,696.437,8.3,14.6,2372.193,8.0,4.0,4.0,47495,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.005115089514066497,2370
consumer-sts-0,skew,B0-R100-20260224-025824_0,1175,19,19.583333,30.0,588,509.085,1032.698,11.6,14.6,2402.221,16.0,4.0,2.0,48083,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.016170212765957447,2400
consumer-sts-0,skew,B0-R100-20260224-025824_0,1218,49,20.3,30.0,630,871.364,1492.77,10.9,14.7,2432.25,14.0,6.0,3.428571,48713,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.040229885057471264,2430
consumer-sts-0,skew,B0-R100-20260224-025824_0,1213,36,20.216667,30.0,583,170.431,605.975,12.2,14.7,2462.281,12.0,4.0,2.666667,49296,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.02967848309975268,2460
consumer-sts-0,skew,B0-R100-20260224-025824_0,1121,15,18.683333,30.0,517,418.809,1257.45,26.2,14.9,2492.309,11.0,5.0,3.636364,49813,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.013380909901873328,2490
consumer-sts-0,skew,B0-R100-20260224-025824_0,1148,32,19.133333,30.0,631,661.282,885.423,30.5,14.9,2522.337,13.0,5.0,3.076923,50444,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.027874564459930314,2520
consumer-sts-0,skew,B0-R100-20260224-025824_0,1258,20,20.966667,30.0,624,267.803,568.543,27.8,14.9,2552.365,13.0,5.0,3.076923,51071,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.01589825119236884,2550
consumer-sts-0,skew,B0-R100-20260224-025824_0,1219,20,20.316667,30.0,577,141.696,1069.15,30.6,14.9,2582.393,8.0,2.0,2.0,51648,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.016406890894175553,2580
consumer-sts-0,skew,B0-R100-20260224-025824_0,1143,57,19.05,30.0,544,1298.126,1669.231,30.5,14.9,2612.425,22.0,6.0,2.181818,52192,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.049868766404199474,2610
consumer-sts-0,skew,B0-R100-20260224-025824_0,1099,59,18.316667,30.0,555,454.75,1010.608,29.3,14.9,2642.453,14.0,4.0,2.285714,52748,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.05368516833484986,2640
consumer-sts-0,skew,B0-R100-20260224-025824_0,1178,32,19.633333,30.0,619,247.998,1010.86,28.8,14.9,2672.481,11.0,5.0,3.636364,53370,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.027164685908319185,2670
consumer-sts-0,skew,B0-R100-20260224-025824_0,1222,60,20.366667,30.0,594,949.971,1364.808,28.2,14.9,2702.509,19.0,6.0,2.526316,53964,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.049099836333878884,2700
consumer-sts-0,skew,B0-R100-20260224-025824_0,1233,83,20.55,30.0,639,1052.792,1446.396,28.9,14.9,2732.537,13.0,5.0,3.076923,54603,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.06731549067315491,2730
consumer-sts-0,skew,B0-R100-20260224-025824_0,1268,62,21.133333,30.0,629,635.251,855.874,28.1,14.9,2762.565,12.0,3.0,2.0,55232,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04889589905362776,2760
consumer-sts-0,skew,B0-R100-20260224-025824_0,1206,20,20.1,30.0,551,142.711,728.075,26.6,14.9,2792.593,16.0,5.0,2.5,55783,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.01658374792703151,2790
consumer-sts-0,skew,B0-R100-20260224-025824_0,1177,39,19.616667,30.0,596,947.944,1780.753,28.7,14.9,2822.621,18.0,5.0,2.222222,56379,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03313508920985556,2820
consumer-sts-0,skew,B0-R100-20260224-025824_0,1216,63,20.266667,30.0,619,742.533,1226.394,26.6,14.9,2852.649,11.0,7.0,5.090909,57000,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.05180921052631579,2850
consumer-sts-0,skew,B0-R100-20260224-025824_0,1225,41,20.416667,30.0,604,552.569,1106.412,27.7,14.9,2882.665,10.0,3.0,2.4,57606,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03346938775510204,2880
consumer-sts-0,skew,B0-R100-20260224-025824_0,1205,33,20.083333,30.0,583,231.503,904.331,28.7,14.9,2912.694,17.0,7.0,3.294118,58191,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.027385892116182572,2910
consumer-sts-0,skew,B0-R100-20260224-025824_0,1231,47,20.516667,30.0,648,850.201,1836.785,27.8,14.9,2942.725,24.0,9.0,3.0,58840,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.038180341186027617,2940
consumer-sts-0,skew,B0-R100-20260224-025824_0,1249,49,20.816667,30.0,596,389.565,970.988,26.6,14.9,2972.757,14.0,5.0,2.857143,59440,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03923138510808647,2970
consumer-sts-0,skew,B0-R100-20260224-025824_0,1212,37,20.2,30.0,596,694.578,1351.932,25.7,14.7,3002.785,10.0,3.0,2.4,60036,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03052805280528053,3000
consumer-sts-0,skew,B0-R100-20260224-025824_0,1204,53,20.066667,30.0,608,827.516,1318.3,24.9,15.0,3032.813,12.0,4.0,2.666667,60644,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04401993355481727,3030
consumer-sts-0,skew,B0-R100-20260224-025824_0,1191,42,19.85,30.0,582,280.081,918.998,26.1,15.0,3062.841,15.0,5.0,2.666667,61227,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03526448362720403,3060
consumer-sts-0,skew,B0-R100-20260224-025824_0,1192,44,19.866667,30.0,609,837.108,1416.828,26.4,15.0,3092.872,9.0,3.0,2.666667,61836,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03691275167785235,3090
consumer-sts-0,skew,B0-R100-20260224-025824_0,1196,43,19.933333,30.0,587,219.369,923.164,26.9,15.0,3122.901,15.0,6.0,3.2,62423,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.03595317725752508,3120
consumer-sts-0,skew,B0-R100-20260224-025824_0,1197,24,19.95,30.0,606,390.543,881.661,27.6,15.0,3152.929,13.0,5.0,3.076923,63033,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.020050125313283207,3150
consumer-sts-0,skew,B0-R100-20260224-025824_0,1227,16,20.45,30.0,615,271.832,704.695,27.3,15.0,3182.957,9.0,3.0,2.666667,63652,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.013039934800325998,3180
consumer-sts-0,skew,B0-R100-20260224-025824_0,1219,3,20.316667,30.0,605,304.065,668.984,29.3,15.0,3212.989,14.0,5.0,2.857143,64257,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.002461033634126333,3210
consumer-sts-0,skew,B0-R100-20260224-025824_0,1175,15,19.583333,30.0,563,625.094,974.768,27.8,15.0,3243.017,11.0,4.0,2.909091,64822,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.01276595744680851,3240
consumer-sts-0,skew,B0-R100-20260224-025824_0,1162,35,19.366667,30.0,598,546.418,1038.188,28.3,15.0,3273.049,13.0,5.0,3.076923,65422,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.030120481927710843,3270
consumer-sts-0,skew,B0-R100-20260224-025824_0,1201,42,20.016667,30.0,599,544.149,1148.982,27.1,15.0,3303.077,16.0,6.0,3.0,66025,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.034970857618651124,3300
consumer-sts-0,skew,B0-R100-20260224-025824_0,1227,68,20.45,30.0,627,1015.806,1906.358,25.5,15.0,3333.109,15.0,3.0,1.6,66653,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.05541972290138549,3330
consumer-sts-0,skew,B0-R100-20260224-025824_0,1164,73,19.4,30.0,537,786.773,1211.794,25.3,14.9,3363.137,12.0,5.0,3.333333,67190,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.0627147766323024,3360
consumer-sts-0,skew,B0-R100-20260224-025824_0,1167,47,19.45,30.0,623,622.24,1027.399,27.2,15.0,3393.166,16.0,3.0,1.5,67817,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.04027420736932305,3390
consumer-sts-0,skew,B0-R100-20260224-025824_0,1268,17,21.133333,30.0,643,253.861,547.643,27.4,15.0,3423.197,9.0,4.0,3.555556,68461,consumer_metrics_run-20260224-025824_consumer-sts-0.csv,0.013406940063091483,3420
