"Time","avg_over_time(
  (sum(consumer_total_lag))[20m:]
)
"
2026-06-22 01:17:00,101
2026-06-22 01:17:15,101
2026-06-22 01:17:30,102
2026-06-22 01:17:45,101
2026-06-22 01:18:00,102
2026-06-22 01:18:15,103
2026-06-22 01:18:30,103
2026-06-22 01:18:45,103
2026-06-22 01:19:00,103
2026-06-22 01:19:15,104
2026-06-22 01:19:30,105
2026-06-22 01:19:45,106
2026-06-22 01:20:00,106
2026-06-22 01:20:15,106
2026-06-22 01:20:30,107
2026-06-22 01:20:45,107
2026-06-22 01:21:00,108
2026-06-22 01:21:15,108
2026-06-22 01:21:30,109
2026-06-22 01:21:45,108
2026-06-22 01:22:00,109
2026-06-22 01:22:15,109
2026-06-22 01:22:30,110
2026-06-22 01:22:45,111
2026-06-22 01:23:00,111
2026-06-22 01:23:15,112
2026-06-22 01:23:30,112
2026-06-22 01:23:45,113
2026-06-22 01:24:00,111
2026-06-22 01:24:15,112
2026-06-22 01:24:30,113
2026-06-22 01:24:45,113
2026-06-22 01:25:00,113
2026-06-22 01:25:15,113
2026-06-22 01:25:30,113
2026-06-22 01:25:45,112
2026-06-22 01:26:00,112
2026-06-22 01:26:15,112
2026-06-22 01:26:30,112
2026-06-22 01:26:45,112
2026-06-22 01:27:00,111
2026-06-22 01:27:15,111
2026-06-22 01:27:30,111
2026-06-22 01:27:45,111
2026-06-22 01:28:00,110
2026-06-22 01:28:15,111
2026-06-22 01:28:30,109
2026-06-22 01:28:45,110
2026-06-22 01:29:00,110
2026-06-22 01:29:15,110
2026-06-22 01:29:30,110
2026-06-22 01:29:45,111
2026-06-22 01:30:00,111
2026-06-22 01:30:15,111
2026-06-22 01:30:30,111
2026-06-22 01:30:45,110
2026-06-22 01:31:00,110
2026-06-22 01:31:15,112
2026-06-22 01:31:30,112
2026-06-22 01:31:45,111
2026-06-22 01:32:00,112
