which,label,n,gev_c,gev_loc,gev_scale,gev_type,KS_D,KS_p_asym,KS_p_boot,KS_D_boot_mean
full_gev,POLL_TIMEOUT=20ms,125448,-1.016461000585184,0.0219629497651957,0.0026302340752078,Weibull (upper-bounded),0.33334217866580534,0.0,0.0,0.002392572581413542
full_gev,POLL_TIMEOUT=3ms,114084,-1.6840766683463886,0.0069775824855799,0.0022278136015042,Weibull (upper-bounded),0.3946519267431565,0.0,0.0,0.002675923760427202
full_gev,POLL_TIMEOUT=5ms,8238,-1.2730554408635373,0.0045651455386804,0.0009368824843765,Weibull (upper-bounded),0.5378278100864702,0.0,0.0,0.009218934208069617
