index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
52032,synthetic_2,102,1751152786.7241538,1751154601.779122,1815.054968118668,1751154608.6336293,6.854507207870483
54682,synthetic_2,82,1751152786.5256724,1751154601.7791874,1815.253515005112,1751154608.6336293,6.85444188117981
54692,synthetic_2,87,1751152786.525812,1751154601.7791996,1815.2533876895905,1751154608.6336293,6.854429721832275
54702,synthetic_2,87,1751152786.525952,1751154601.7792149,1815.253262758255,1751154608.6336293,6.854414463043213
54712,synthetic_2,94,1751152786.5260932,1751154601.7792234,1815.253130197525,1751154608.6336293,6.854405879974365
54722,synthetic_2,94,1751152786.526242,1751154601.779232,1815.2529900074005,1751154608.6336293,6.854397296905518
54732,synthetic_2,94,1751152786.5263834,1751154601.77924,1815.252856492996,1751154608.6336293,6.854389429092407
52042,synthetic_2,89,1751152786.7242868,1751154601.7792475,1815.054960727692,1751154608.6336293,6.854381799697876
52052,synthetic_2,80,1751152786.724416,1751154601.7792554,1815.054839372635,1751154608.6336293,6.854373931884766
52062,synthetic_2,103,1751152786.7245643,1751154601.7792633,1815.054698944092,1751154608.6336293,6.854366064071655
54742,synthetic_2,101,1751152786.5265243,1751154601.7792716,1815.252747297287,1751154608.6336293,6.854357719421387
54752,synthetic_2,100,1751152786.52667,1751154601.7792826,1815.2526125907896,1751154608.6336293,6.854346752166748
54762,synthetic_2,103,1751152786.5268142,1751154601.7792902,1815.252475976944,1751154608.6336293,6.854339122772217
54772,synthetic_2,80,1751152786.526958,1751154601.779298,1815.2523400783537,1751154608.6336293,6.8543312549591064
54782,synthetic_2,101,1751152786.5271106,1751154601.7793057,1815.2521948814392,1751154608.6336293,6.854323625564575
54792,synthetic_2,94,1751152786.5272543,1751154601.779313,1815.252058982849,1751154608.6336293,6.854316234588623
52072,synthetic_2,103,1751152786.7246995,1751154601.779323,1815.0546236038208,1751154608.6336293,6.854306221008301
52082,synthetic_2,102,1751152786.7248302,1751154601.7793322,1815.0545020103452,1751154608.6336293,6.854297161102295
52092,synthetic_2,81,1751152786.7249658,1751154601.7793398,1815.0543739795685,1751154608.6336293,6.854289531707764
52102,synthetic_2,101,1751152786.7250955,1751154601.7793474,1815.0542516708372,1751154608.6336293,6.854281902313232
52112,synthetic_2,89,1751152786.7252262,1751154601.779355,1815.0541288852687,1751154608.6336293,6.854274272918701
52122,synthetic_2,88,1751152786.7253597,1751154601.7793634,1815.0540037155151,1751154608.6336293,6.854265928268433
52132,synthetic_2,95,1751152786.7254972,1751154601.779371,1815.0538737773893,1751154608.6336293,6.854258298873901
