index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
1337863,synthetic_3,90,1750889023.7229092,1751150858.573874,261834.85096478465,1751150861.0199227,2.4460487365722656
1337873,synthetic_3,90,1750889023.723062,1751150858.5739026,261834.8508405685,1751150861.0199227,2.4460201263427734
1337883,synthetic_3,88,1750889023.7232056,1751150858.573917,261834.85071134567,1751150861.0199227,2.4460058212280273
1337893,synthetic_3,84,1750889023.7233603,1751150858.5739243,261834.8505642414,1751150861.0199227,2.445998430252075
1337903,synthetic_3,104,1750889023.723519,1751150858.573932,261834.8504126072,1751150861.0199227,2.445990800857544
1337913,synthetic_3,90,1750889023.723667,1751150858.5739398,261834.8502728939,1751150861.0199227,2.4459829330444336
1337923,synthetic_3,96,1750889023.7239933,1751150858.573948,261834.8499546051,1751150861.0199227,2.445974826812744
1337933,synthetic_3,90,1750889023.7241454,1751150858.5739553,261834.84980988505,1751150861.0199227,2.445967435836792
1337943,synthetic_3,91,1750889023.7243004,1751150858.573962,261834.84966158867,1751150861.0199227,2.445960760116577
1337953,synthetic_3,98,1750889023.7244573,1751150858.573969,261834.84951162335,1751150861.0199227,2.445953845977783
1337963,synthetic_3,97,1750889023.724651,1751150858.5739758,261834.8493247032,1751150861.0199227,2.4459469318389893
1337973,synthetic_3,95,1750889023.72482,1751150858.5739825,261834.84916257855,1751150861.0199227,2.4459402561187744
1337983,synthetic_3,91,1750889023.7249796,1751150858.5739892,261834.84900951383,1751150861.0199227,2.4459335803985596
1337993,synthetic_3,83,1750889023.7251503,1751150858.5739956,261834.84884524345,1751150861.0199227,2.445927143096924
1338003,synthetic_3,96,1750889023.725319,1751150858.5740025,261834.84868335724,1751150861.0199227,2.44592022895813
1338013,synthetic_3,91,1750889023.7254848,1751150858.5740104,261834.8485255241,1751150861.0199227,2.4459123611450195
1338023,synthetic_3,104,1750889023.7256427,1751150858.574017,261834.8483743668,1751150861.0199227,2.4459056854248047
1338033,synthetic_3,101,1750889023.7258103,1751150858.574024,261834.84821367264,1751150861.0199227,2.4458987712860107
1338043,synthetic_3,103,1750889023.725973,1751150858.5740309,261834.8480579853,1751150861.0199227,2.445891857147217
1338053,synthetic_3,83,1750889023.7261362,1751150858.5740392,261834.84790301323,1751150861.0199227,2.4458835124969482
1338063,synthetic_3,81,1750889023.7263,1751150858.574046,261834.8477458954,1751150861.0199227,2.4458768367767334
1338073,synthetic_3,102,1750889023.7264793,1751150858.5740523,261834.84757304192,1751150861.0199227,2.4458703994750977
1338083,synthetic_3,91,1750889023.7266464,1751150858.574059,261834.8474125862,1751150861.0199227,2.445863723754883
1338093,synthetic_3,96,1750889023.7268066,1751150858.5740657,261834.84725904465,1751150861.0199227,2.445857048034668
1338103,synthetic_3,84,1750889023.726967,1751150858.574072,261834.84710478783,1751150861.0199227,2.4458508491516113
1338113,synthetic_3,98,1750889023.7271273,1751150858.5740788,261834.84695148468,1751150861.0199227,2.4458439350128174
1338123,synthetic_3,84,1750889023.7272882,1751150858.5740857,261834.84679722783,1751150861.0199227,2.4458370208740234
1338133,synthetic_3,105,1750889023.7274504,1751150858.5740917,261834.8466413021,1751150861.0199227,2.445831060409546
1338143,synthetic_3,98,1750889023.7276037,1751150858.5740998,261834.8464961052,1751150861.0199227,2.4458229541778564
