index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
2420384,synthetic_4,82,1750889389.9193428,1751153767.923813,264378.0044705868,1751153770.7020175,2.7782044410705566
2420394,synthetic_4,97,1750889389.9196775,1751153767.9238725,264378.0041947365,1751153770.7020175,2.7781450748443604
2420404,synthetic_4,88,1750889389.9199312,1751153767.9238834,264378.0039522648,1751153770.7020175,2.7781341075897217
2420414,synthetic_4,103,1750889389.920273,1751153767.9238987,264378.00362563133,1751153770.7020175,2.778118848800659
2420424,synthetic_4,96,1750889389.9205878,1751153767.9239068,264378.00331902504,1751153770.7020175,2.7781107425689697
2420434,synthetic_4,90,1750889389.9213326,1751153767.9239166,264378.00258398056,1751153770.7020175,2.7781009674072266
2420444,synthetic_4,104,1750889389.9215577,1751153767.9239235,264378.002366066,1751153770.7020175,2.7780940532684326
2420454,synthetic_4,98,1750889389.9218054,1751153767.923931,264378.00212550163,1751153770.7020175,2.7780866622924805
2420464,synthetic_4,88,1750889389.922068,1751153767.9239378,264378.0018696785,1751153770.7020175,2.7780797481536865
2420474,synthetic_4,97,1750889389.9223988,1751153767.9239447,264378.00154590607,1751153770.7020175,2.7780728340148926
2420484,synthetic_4,97,1750889389.9227583,1751153767.9239511,264378.0011928081,1751153770.7020175,2.778066396713257
2420494,synthetic_4,83,1750889389.9230683,1751153767.9239578,264378.0008893013,1751153770.7020175,2.778059720993042
2420504,synthetic_4,83,1750889389.923286,1751153767.9239647,264378.0006787777,1751153770.7020175,2.778052806854248
2420514,synthetic_4,105,1750889389.9235148,1751153767.9239714,264378.0004565716,1751153770.7020175,2.778046131134033
2420524,synthetic_4,105,1750889389.9237368,1751153767.9239786,264378.00024175644,1751153770.7020175,2.77803897857666
2420534,synthetic_4,104,1750889389.923957,1751153767.9239855,264378.0000281334,1751153770.7020175,2.778032064437866
2420544,synthetic_4,94,1750889389.924178,1751153767.9239924,264377.99981451035,1751153770.7020175,2.7780251502990723
2420554,synthetic_4,98,1750889389.9243937,1751153767.9239998,264377.9996061325,1751153770.7020175,2.77801775932312
2529544,synthetic_4,102,1750889391.7207327,1751153767.924008,264376.2032754421,1751153770.7020175,2.7780096530914307
2529554,synthetic_4,97,1750889391.7210407,1751153767.9240155,264376.2029747963,1751153770.7020175,2.7780020236968994
2529564,synthetic_4,84,1750889391.7212963,1751153767.924022,264376.2027256489,1751153770.7020175,2.7779955863952637
2529574,synthetic_4,82,1750889391.721577,1751153767.9240284,264376.2024514675,1751153770.7020175,2.777989149093628
2529584,synthetic_4,103,1750889391.721784,1751153767.9240346,264376.20225048065,1751153770.7020175,2.7779829502105713
2529594,synthetic_4,84,1750889391.7219968,1751153767.9240415,264376.2020447254,1751153770.7020175,2.7779760360717773
2529604,synthetic_4,81,1750889391.722197,1751153767.9240494,264376.2018523216,1751153770.7020175,2.777968168258667
2529614,synthetic_4,83,1750889391.7224147,1751153767.924056,264376.2016413212,1751153770.7020175,2.777961492538452
2529624,synthetic_4,90,1750889391.7226331,1751153767.9240625,264376.20142912865,1751153770.7020175,2.7779550552368164
2529634,synthetic_4,81,1750889391.7228084,1751153767.924069,264376.2012605667,1751153770.7020175,2.7779486179351807
2529644,synthetic_4,84,1750889391.7230332,1751153767.9240754,264376.2010421753,1751153770.7020175,2.777942180633545
2529654,synthetic_4,104,1750889391.7232752,1751153767.924081,264376.2008061409,1751153770.7020175,2.7779364585876465
2529664,synthetic_4,105,1750889391.7236838,1751153767.9240882,264376.2004044056,1751153770.7020175,2.7779293060302734
2529674,synthetic_4,90,1750889391.7239523,1751153767.9240966,264376.2001442909,1751153770.7020175,2.777920961380005
2529684,synthetic_4,90,1750889391.724177,1751153767.924103,264376.1999261379,1751153770.7020175,2.777914524078369
2529694,synthetic_4,84,1750889391.7244394,1751153767.9241097,264376.1996700764,1751153770.7020175,2.7779078483581543
2529704,synthetic_4,105,1750889391.7248197,1751153767.924116,264376.19929623604,1751153770.7020175,2.7779016494750977
2529714,synthetic_4,102,1750889391.725053,1751153767.9241228,264376.1990697384,1751153770.7020175,2.7778947353363037
2529724,synthetic_4,96,1750889391.7253158,1751153767.9241295,264376.19881367683,1751153770.7020175,2.777888059616089
2529734,synthetic_4,90,1750889391.725497,1751153767.9241362,264376.19863915443,1751153770.7020175,2.777881383895874
2529744,synthetic_4,103,1750889391.7256775,1751153767.924142,264376.19846463203,1751153770.7020175,2.7778756618499756
2529754,synthetic_4,88,1750889391.7258654,1751153767.924149,264376.19828367233,1751153770.7020175,2.7778685092926025
2529764,synthetic_4,97,1750889391.7260523,1751153767.9241557,264376.19810318947,1751153770.7020175,2.7778618335723877
2529774,synthetic_4,83,1750889391.726206,1751153767.9241629,264376.19795680046,1751153770.7020175,2.7778546810150146
2529784,synthetic_4,91,1750889391.7263577,1751153767.924169,264376.1978113651,1751153770.7020175,2.777848482131958
2529794,synthetic_4,105,1750889391.7265067,1751153767.9241753,264376.1976685524,1751153770.7020175,2.7778422832489014
2529804,synthetic_4,104,1750889391.7266614,1751153767.9241834,264376.197521925,1751153770.7020175,2.777834177017212
2529814,synthetic_4,102,1750889391.7268336,1751153767.9241917,264376.197357893,1751153770.7020175,2.7778258323669434
2529824,synthetic_4,97,1750889391.7269874,1751153767.9241982,264376.1972107887,1751153770.7020175,2.7778193950653076
2529834,synthetic_4,103,1750889391.7271323,1751153767.9242046,264376.19707226753,1751153770.7020175,2.777812957763672
2529844,synthetic_4,90,1750889391.7272837,1751153767.9242115,264376.1969277859,1751153770.7020175,2.777806043624878
2529854,synthetic_4,105,1750889391.7274375,1751153767.9242177,264376.1967802048,1751153770.7020175,2.7777998447418213
2529864,synthetic_4,90,1750889391.7275803,1751153767.9242237,264376.1966433525,1751153770.7020175,2.7777938842773438
2529874,synthetic_4,84,1750889391.7277377,1751153767.9242303,264376.196492672,1751153770.7020175,2.777787208557129
2529884,synthetic_4,91,1750889391.727919,1751153767.9242363,264376.1963171959,1751153770.7020175,2.7777812480926514
2529894,synthetic_4,84,1750889391.7280653,1751153767.9242432,264376.19617795944,1751153770.7020175,2.7777743339538574
2529904,synthetic_4,89,1750889391.728213,1751153767.9242496,264376.1960365772,1751153770.7020175,2.7777678966522217
2529914,synthetic_4,105,1750889391.7283726,1751153767.9242558,264376.1958832741,1751153770.7020175,2.777761697769165
2529924,synthetic_4,97,1750889391.8172846,1751153767.924264,264376.1069793701,1751153770.7020175,2.7777535915374756
2529934,synthetic_4,98,1750889391.8180363,1751153767.9242706,264376.10623431206,1751153770.7020175,2.7777469158172607
2529944,synthetic_4,81,1750889391.81832,1751153767.924277,264376.10595703125,1751153770.7020175,2.777740478515625
2529954,synthetic_4,89,1750889391.818666,1751153767.9242828,264376.10561680794,1751153770.7020175,2.7777347564697266
2426234,synthetic_4,103,1750889391.8237252,1751153767.9242887,264376.1005635261,1751153770.7020175,2.777728796005249
2426244,synthetic_4,84,1750889391.8239882,1751153767.9242954,264376.1003072262,1751153770.7020175,2.777722120285034
2426254,synthetic_4,89,1750889391.8241844,1751153767.9243016,264376.1001172066,1751153770.7020175,2.7777159214019775
2529964,synthetic_4,97,1750889391.8189993,1751153767.924308,264376.10530877113,1751153770.7020175,2.777709484100342
2426264,synthetic_4,83,1750889391.8243637,1751153767.9243145,264376.0999507904,1751153770.7020175,2.777703046798706
2426274,synthetic_4,96,1750889391.824571,1751153767.9243207,264376.09974980354,1751153770.7020175,2.7776968479156494
2426284,synthetic_4,91,1750889391.8247397,1751153767.9243271,264376.0995874405,1751153770.7020175,2.7776904106140137
2529974,synthetic_4,89,1750889391.8193374,1751153767.924335,264376.1049976349,1751153770.7020175,2.7776825428009033
2529984,synthetic_4,96,1750889391.8197002,1751153767.924341,264376.1046407223,1751153770.7020175,2.777676582336426
2529994,synthetic_4,84,1750889391.8201425,1751153767.9243486,264376.1042060852,1751153770.7020175,2.7776689529418945
2530004,synthetic_4,105,1750889391.8205235,1751153767.9243548,264376.1038312912,1751153770.7020175,2.777662754058838
2426294,synthetic_4,97,1750889391.8249192,1751153767.924361,264376.09944176674,1751153770.7020175,2.7776565551757812
2426304,synthetic_4,101,1750889391.8250978,1751153767.9243674,264376.0992696285,1751153770.7020175,2.7776501178741455
2426314,synthetic_4,96,1750889391.825262,1751153767.924374,264376.0991117954,1751153770.7020175,2.7776434421539307
2530014,synthetic_4,97,1750889391.8208628,1751153767.9243798,264376.1035170555,1751153770.7020175,2.7776377201080322
2530024,synthetic_4,103,1750889391.8211825,1751153767.9243865,264376.1032040119,1751153770.7020175,2.7776310443878174
2530034,synthetic_4,104,1750889391.8215537,1751153767.9243927,264376.1028389931,1751153770.7020175,2.7776248455047607
2426324,synthetic_4,83,1750889391.8254433,1751153767.9244,264376.09895658493,1751153770.7020175,2.7776174545288086
2426334,synthetic_4,97,1750889391.8256066,1751153767.924406,264376.0987994671,1751153770.7020175,2.777611494064331
2426344,synthetic_4,83,1750889391.825765,1751153767.9244125,264376.09864735603,1751153770.7020175,2.7776050567626953
2530044,synthetic_4,97,1750889391.821918,1751153767.924418,264376.10249996185,1751153770.7020175,2.777599573135376
2530054,synthetic_4,98,1750889391.8222845,1751153767.9244244,264376.1021399498,1751153770.7020175,2.7775931358337402
2426354,synthetic_4,103,1750889391.825919,1751153767.9244318,264376.09851288795,1751153770.7020175,2.777585744857788
2426364,synthetic_4,98,1750889391.8260753,1751153767.9244382,264376.09836292267,1751153770.7020175,2.7775793075561523
2530064,synthetic_4,84,1750889391.8226695,1751153767.9244444,264376.1017749309,1751153770.7020175,2.7775731086730957
2426374,synthetic_4,95,1750889391.82623,1751153767.9244506,264376.0982205868,1751153770.7020175,2.777566909790039
2530074,synthetic_4,102,1750889391.823032,1751153767.9244566,264376.10142469406,1751153770.7020175,2.7775609493255615
2530084,synthetic_4,83,1750889391.8233705,1751153767.924463,264376.101092577,1751153770.7020175,2.777554512023926
2530094,synthetic_4,103,1750889391.8238587,1751153767.9244704,264376.1006116867,1751153770.7020175,2.7775471210479736
2530104,synthetic_4,105,1750889391.8240912,1751153767.9244957,264376.10040426254,1751153770.7020175,2.777521848678589
2426384,synthetic_4,98,1750889391.8263848,1751153767.924502,264376.09811735153,1751153770.7020175,2.7775156497955322
2426394,synthetic_4,91,1750889391.8265429,1751153767.924508,264376.09796500206,1751153770.7020175,2.7775094509124756
2426404,synthetic_4,98,1750889391.8266926,1751153767.924514,264376.0978214741,1751153770.7020175,2.777503490447998
2530114,synthetic_4,97,1750889391.824313,1751153767.9245205,264376.1002075672,1751153770.7020175,2.7774970531463623
2426414,synthetic_4,83,1750889391.826847,1751153767.9245267,264376.097679615,1751153770.7020175,2.7774908542633057
2426424,synthetic_4,84,1750889391.8269954,1751153767.9245343,264376.09753894806,1751153770.7020175,2.7774832248687744
2426434,synthetic_4,94,1750889391.827147,1751153767.9245403,264376.0973935127,1751153770.7020175,2.777477264404297
2426444,synthetic_4,95,1750889391.827308,1751153767.9245465,264376.09723854065,1751153770.7020175,2.7774710655212402
2426454,synthetic_4,91,1750889391.8274665,1751153767.924553,264376.0970864296,1751153770.7020175,2.7774646282196045
2426464,synthetic_4,104,1750889391.8276258,1751153767.924559,264376.09693336487,1751153770.7020175,2.777458429336548
2426474,synthetic_4,96,1750889391.827777,1751153767.9245656,264376.0967888832,1751153770.7020175,2.777451992034912
2426484,synthetic_4,81,1750889391.8279305,1751153767.9245718,264376.0966413021,1751153770.7020175,2.7774457931518555
2426494,synthetic_4,103,1750889391.8280838,1751153767.9245777,264376.0964939594,1751153770.7020175,2.777439832687378
2426504,synthetic_4,104,1750889391.8282363,1751153767.924584,264376.0963475704,1751153770.7020175,2.7774336338043213
2426514,synthetic_4,103,1750889391.8283892,1751153767.9245903,264376.0962011814,1751153770.7020175,2.7774271965026855
2426524,synthetic_4,96,1750889391.9197445,1751153767.9245968,264376.0048522949,1751153770.7020175,2.77742075920105
2426534,synthetic_4,90,1750889391.921041,1751153767.924603,264376.0035619736,1751153770.7020175,2.777414560317993
2426544,synthetic_4,102,1750889391.921428,1751153767.9246087,264376.00318074226,1751153770.7020175,2.7774088382720947
2530124,synthetic_4,84,1750889391.9180253,1751153767.9246163,264376.0065910816,1751153770.7020175,2.7774012088775635
2426554,synthetic_4,83,1750889391.9216712,1751153767.924625,264376.0029537678,1751153770.7020175,2.777392625808716
2426564,synthetic_4,88,1750889391.9218612,1751153767.9246314,264376.00277018547,1751153770.7020175,2.77738618850708
2426574,synthetic_4,104,1750889391.922114,1751153767.9246376,264376.00252342224,1751153770.7020175,2.7773799896240234
2426584,synthetic_4,88,1750889391.922372,1751153767.9246435,264376.0022716522,1751153770.7020175,2.777374029159546
2426594,synthetic_4,97,1750889391.9227536,1751153767.92465,264376.0018963814,1751153770.7020175,2.77736759185791
2426604,synthetic_4,104,1750889391.9231186,1751153767.9246569,264376.0015382767,1751153770.7020175,2.777360677719116
2426614,synthetic_4,91,1750889391.9234765,1751153767.9246638,264376.0011873245,1751153770.7020175,2.7773537635803223
2426624,synthetic_4,94,1750889391.9238307,1751153767.9246702,264376.0008394718,1751153770.7020175,2.7773473262786865
2426634,synthetic_4,83,1750889391.9241052,1751153767.924677,264376.0005717277,1751153770.7020175,2.7773406505584717
2426644,synthetic_4,96,1750889391.924546,1751153767.9246848,264376.0001387596,1751153770.7020175,2.7773327827453613
2426654,synthetic_4,84,1750889391.9247437,1751153767.9246912,264375.9999475479,1751153770.7020175,2.7773263454437256
2426664,synthetic_4,103,1750889391.9249382,1751153767.9246986,264375.9997603893,1751153770.7020175,2.7773189544677734
2426674,synthetic_4,83,1750889391.9251168,1751153767.9247053,264375.99958848953,1751153770.7020175,2.7773122787475586
2426684,synthetic_4,105,1750889391.9252863,1751153767.9247117,264375.9994254112,1751153770.7020175,2.777305841445923
2426694,synthetic_4,97,1750889391.925453,1751153767.924718,264375.9992649555,1751153770.7020175,2.777299642562866
2426704,synthetic_4,103,1750889391.9256868,1751153767.9247243,264375.9990375042,1751153770.7020175,2.7772932052612305
2426714,synthetic_4,104,1750889391.9258397,1751153767.9247303,264375.9988908768,1751153770.7020175,2.777287244796753
2426724,synthetic_4,83,1750889391.9259834,1751153767.924737,264375.99875354767,1751153770.7020175,2.777280569076538
2426734,synthetic_4,105,1750889391.926129,1751153767.9247432,264375.9986138344,1751153770.7020175,2.7772743701934814
2426744,synthetic_4,104,1750889391.9262776,1751153767.9247494,264375.9984717369,1751153770.7020175,2.777268171310425
2426754,synthetic_4,84,1750889391.9264247,1751153767.9247568,264375.9983320236,1751153770.7020175,2.7772607803344727
