index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
474384,synthetic_4,100,1750888750.1197126,1751150304.4465804,261554.32686781883,1751150407.3165154,102.86993503570557
474394,synthetic_4,97,1750888750.1200712,1751150304.4466505,261554.32657909396,1751150407.3165154,102.86986494064331
474404,synthetic_4,82,1750888750.120315,1751150304.446662,261554.32634687424,1751150407.3165154,102.86985349655151
474414,synthetic_4,94,1750888750.120629,1751150304.4466872,261554.3260581493,1751150407.3165154,102.86982822418213
474424,synthetic_4,102,1750888750.1209004,1751150304.446696,261554.32579565048,1751150407.3165154,102.8698194026947
474434,synthetic_4,97,1750888750.1211865,1751150304.4467046,261554.32551813129,1751150407.3165154,102.86981081962585
474444,synthetic_4,88,1750888750.1214504,1751150304.446713,261554.3252625465,1751150407.3165154,102.86980247497559
474454,synthetic_4,82,1750888750.121732,1751150304.446725,261554.3249926567,1751150407.3165154,102.86979055404663
474464,synthetic_4,104,1750888750.1220298,1751150304.4467344,261554.32470464704,1751150407.3165154,102.86978101730347
474474,synthetic_4,104,1750888750.1222951,1751150304.4467435,261554.3244483471,1751150407.3165154,102.86977195739746
474484,synthetic_4,89,1750888750.1225808,1751150304.446753,261554.3241722584,1751150407.3165154,102.8697624206543
474494,synthetic_4,82,1750888750.1228733,1751150304.4467633,261554.3238899708,1751150407.3165154,102.8697521686554
474504,synthetic_4,89,1750888750.123175,1751150304.4467726,261554.3235976696,1751150407.3165154,102.86974287033081
474514,synthetic_4,103,1750888750.1234622,1751150304.4467814,261554.3233191967,1751150407.3165154,102.86973404884338
474524,synthetic_4,89,1750888750.1237314,1751150304.4467914,261554.3230600357,1751150407.3165154,102.86972403526306
474534,synthetic_4,103,1750888750.1240125,1751150304.4468002,261554.3227877617,1751150407.3165154,102.86971521377563
474544,synthetic_4,96,1750888750.124262,1751150304.4468095,261554.32254743576,1751150407.3165154,102.86970591545105
474554,synthetic_4,97,1750888750.1245604,1751150304.4468198,261554.3222594261,1751150407.3165154,102.86969566345215
474564,synthetic_4,89,1750888750.124812,1751150304.446829,261554.32201719284,1751150407.3165154,102.86968636512756
471594,synthetic_4,83,1750888751.2410946,1751150304.4468377,261553.2057430744,1751150407.3165154,102.86967778205872
471604,synthetic_4,101,1750888751.2413423,1751150304.446848,261553.2055053711,1751150407.3165154,102.86966753005981
471614,synthetic_4,95,1750888751.2415907,1751150304.4468577,261553.2052669525,1751150407.3165154,102.86965775489807
