index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
1374320,synthetic_0,91,1750889037.528468,1751150303.9475594,261266.41909122467,1751150392.0828393,88.13527989387512
1374330,synthetic_0,89,1750889037.6174314,1751150303.947627,261266.33019566536,1751150392.0828393,88.13521218299866
1374340,synthetic_0,95,1750889037.617807,1751150303.9476411,261266.3298342228,1751150392.0828393,88.13519811630249
1374350,synthetic_0,104,1750889037.6180997,1751150303.9476535,261266.32955384252,1751150392.0828393,88.13518571853638
1374360,synthetic_0,82,1750889037.618526,1751150303.9476652,261266.32913923264,1751150392.0828393,88.135174036026
1374370,synthetic_0,98,1750889037.618822,1751150303.947676,261266.328854084,1751150392.0828393,88.13516330718994
1374380,synthetic_0,102,1750889037.619166,1751150303.947687,261266.32852077484,1751150392.0828393,88.1351523399353
1374390,synthetic_0,103,1750889037.6195712,1751150303.947698,261266.32812690732,1751150392.0828393,88.13514113426208
1374400,synthetic_0,87,1750889037.6198845,1751150303.947709,261266.327824831,1751150392.0828393,88.13513016700745
1374410,synthetic_0,96,1750889037.620221,1751150303.9477203,261266.32749938965,1751150392.0828393,88.13511896133423
1374420,synthetic_0,84,1750889037.6205676,1751150303.9477425,261266.327174902,1751150392.0828393,88.13509678840637
1374430,synthetic_0,96,1750889037.6208606,1751150303.9477532,261266.3268926144,1751150392.0828393,88.13508605957031
1374440,synthetic_0,90,1750889037.6211398,1751150303.9477632,261266.3266234398,1751150392.0828393,88.13507604598999
1374450,synthetic_0,103,1750889037.6214056,1751150303.9477737,261266.32636785507,1751150392.0828393,88.13506555557251
1374460,synthetic_0,96,1750889037.6218135,1751150303.947784,261266.3259704113,1751150392.0828393,88.13505530357361
1374470,synthetic_0,104,1750889037.6220834,1751150303.9477942,261266.32571077347,1751150392.0828393,88.1350450515747
1374480,synthetic_0,104,1750889037.6223674,1751150303.9478078,261266.3254404068,1751150392.0828393,88.1350314617157
1374490,synthetic_0,88,1750889037.622665,1751150303.9478192,261266.3251543045,1751150392.0828393,88.1350200176239
1374500,synthetic_0,96,1750889037.623006,1751150303.9478292,261266.3248231411,1751150392.0828393,88.13501000404358
1374510,synthetic_0,103,1750889037.6233056,1751150303.9478393,261266.3245337009,1751150392.0828393,88.13499999046326
1374520,synthetic_0,89,1750889037.623595,1751150303.9478498,261266.3242547512,1751150392.0828393,88.13498950004578
1374530,synthetic_0,80,1750889037.623904,1751150303.9478598,261266.3239557743,1751150392.0828393,88.13497948646545
1374540,synthetic_0,105,1750889037.624189,1751150303.9478698,261266.3236811161,1751150392.0828393,88.13496947288513
1374550,synthetic_0,83,1750889037.6244135,1751150303.9478805,261266.32346701625,1751150392.0828393,88.13495874404907
1374560,synthetic_0,91,1750889037.7216363,1751150303.9478922,261266.2262556553,1751150392.0828393,88.1349470615387
1374570,synthetic_0,104,1750889037.721951,1751150303.947903,261266.22595191,1751150392.0828393,88.13493633270264
1374580,synthetic_0,82,1750889037.722274,1751150303.947913,261266.2256388664,1751150392.0828393,88.13492631912231
1374590,synthetic_0,91,1750889037.7226014,1751150303.947923,261266.2253215313,1751150392.0828393,88.13491630554199
