index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
1700083,synthetic_3,105,1750889133.818827,1751150930.421502,261796.6026751995,1751150932.9165154,2.4950132369995117
1700093,synthetic_3,84,1750889133.8195074,1751150930.421561,261796.60205364227,1751150932.9165154,2.4949543476104736
1700103,synthetic_3,105,1750889133.8198702,1751150930.4215736,261796.60170340535,1751150932.9165154,2.4949417114257812
1700113,synthetic_3,86,1750889133.820339,1751150930.4215834,261796.6012444496,1751150932.9165154,2.494931936264038
1700123,synthetic_3,97,1750889133.8207955,1751150930.4215922,261796.60079669952,1751150932.9165154,2.4949231147766113
1700133,synthetic_3,97,1750889133.8211825,1751150930.4216008,261796.6004185677,1751150932.9165154,2.4949145317077637
1700143,synthetic_3,97,1750889133.8215966,1751150930.42161,261796.60001325607,1751150932.9165154,2.4949052333831787
1700153,synthetic_3,90,1750889133.8219712,1751150930.4216263,261796.59965515137,1751150932.9165154,2.4948890209198
1700163,synthetic_3,82,1750889133.822373,1751150930.4216342,261796.59926128387,1751150932.9165154,2.4948811531066895
1700173,synthetic_3,84,1750889133.8227465,1751150930.4216423,261796.5988957882,1751150932.9165154,2.494873046875
1700183,synthetic_3,89,1750889133.823175,1751150930.4216502,261796.59847521785,1751150932.9165154,2.4948651790618896
1700193,synthetic_3,103,1750889133.8235648,1751150930.421658,261796.59809327128,1751150932.9165154,2.4948573112487793
1700203,synthetic_3,91,1750889133.8239903,1751150930.4216669,261796.5976765156,1751150932.9165154,2.4948484897613525
1700213,synthetic_3,102,1750889133.8243651,1751150930.4216766,261796.59731149676,1751150932.9165154,2.4948387145996094
1700223,synthetic_3,103,1750889133.8248067,1751150930.4216847,261796.59687805176,1751150932.9165154,2.49483060836792
1700233,synthetic_3,98,1750889133.8251808,1751150930.4216926,261796.5965118408,1751150932.9165154,2.4948227405548096
1700243,synthetic_3,98,1750889133.8253837,1751150930.4217002,261796.596316576,1751150932.9165154,2.4948151111602783
1700253,synthetic_3,103,1750889133.8255308,1751150930.4217088,261796.5961780548,1751150932.9165154,2.4948065280914307
1700263,synthetic_3,84,1750889133.8256798,1751150930.4217165,261796.5960366726,1751150932.9165154,2.4947988986968994
1700273,synthetic_3,84,1750889133.8258266,1751150930.421724,261796.5958974361,1751150932.9165154,2.494791269302368
1700283,synthetic_3,91,1750889133.8259676,1751150930.4217331,261796.59576559067,1751150932.9165154,2.4947822093963623
1700293,synthetic_3,84,1750889133.8261168,1751150930.4217408,261796.59562397003,1751150932.9165154,2.494774580001831
1700303,synthetic_3,83,1750889133.8262613,1751150930.4217484,261796.59548711777,1751150932.9165154,2.4947669506073
1700313,synthetic_3,84,1750889133.8264098,1751150930.4217558,261796.595345974,1751150932.9165154,2.4947595596313477
1700323,synthetic_3,104,1750889133.8265593,1751150930.4217637,261796.59520435333,1751150932.9165154,2.4947516918182373
1700333,synthetic_3,89,1750889133.8267088,1751150930.4217718,261796.59506297112,1751150932.9165154,2.494743585586548
1700343,synthetic_3,103,1750889133.8268516,1751150930.42178,261796.59492850304,1751150932.9165154,2.4947352409362793
1700353,synthetic_3,84,1750889133.8269944,1751150930.4217885,261796.59479403496,1751150932.9165154,2.4947268962860107
1700363,synthetic_3,104,1750889133.8271475,1751150930.4217963,261796.5946485996,1751150932.9165154,2.4947190284729004
1700373,synthetic_3,91,1750889133.8272967,1751150930.421804,261796.5945072174,1751150932.9165154,2.494711399078369
1700383,synthetic_3,84,1750889133.8274589,1751150930.4218123,261796.59435367584,1751150932.9165154,2.4947030544281006
1700393,synthetic_3,90,1750889133.8276162,1751150930.4218197,261796.5942034721,1751150932.9165154,2.4946956634521484
1700403,synthetic_3,82,1750889133.827769,1751150930.421827,261796.5940580368,1751150932.9165154,2.4946882724761963
1700413,synthetic_3,102,1750889133.8279262,1751150930.421837,261796.5939109325,1751150932.9165154,2.494678258895874
1700423,synthetic_3,95,1750889133.8280797,1751150930.421845,261796.5937654972,1751150932.9165154,2.4946703910827637
1700433,synthetic_3,98,1750889133.8282382,1751150930.421855,261796.593616724,1751150932.9165154,2.4946603775024414
1700443,synthetic_3,89,1750889133.8283913,1751150930.4218633,261796.59347200397,1751150932.9165154,2.494652032852173
1700453,synthetic_3,90,1750889133.9171553,1751150930.4218717,261796.50471639636,1751150932.9165154,2.4946436882019043
1700463,synthetic_3,91,1750889133.9176035,1751150930.421879,261796.504275322,1751150932.9165154,2.494636297225952
1700473,synthetic_3,105,1750889133.9180918,1751150930.421887,261796.5037951469,1751150932.9165154,2.494628429412842
1700483,synthetic_3,96,1750889133.91854,1751150930.4218955,261796.50335550308,1751150932.9165154,2.494619846343994
1700493,synthetic_3,105,1750889133.9190462,1751150930.4219036,261796.50285744667,1751150932.9165154,2.4946117401123047
1702733,synthetic_3,96,1750889134.5207748,1751150930.421911,261795.9011361599,1751150932.9165154,2.4946043491363525
1702743,synthetic_3,86,1750889134.521128,1751150930.4219186,261795.90079069135,1751150932.9165154,2.4945967197418213
1702753,synthetic_3,97,1750889134.521491,1751150930.4219255,261795.900434494,1751150932.9165154,2.4945898056030273
1702763,synthetic_3,102,1750889134.522164,1751150930.4219332,261795.89976906776,1751150932.9165154,2.494582176208496
1702773,synthetic_3,95,1750889134.522699,1751150930.421942,261795.899242878,1751150932.9165154,2.4945733547210693
1702783,synthetic_3,105,1750889134.5229225,1751150930.42195,261795.899027586,1751150932.9165154,2.49456524848938
1702793,synthetic_3,83,1750889134.523105,1751150930.421958,261795.898853302,1751150932.9165154,2.4945573806762695
1702803,synthetic_3,83,1750889134.5234015,1751150930.421965,261795.898563385,1751150932.9165154,2.4945504665374756
1702813,synthetic_3,97,1750889134.523665,1751150930.4219725,261795.89830732343,1751150932.9165154,2.4945428371429443
1702823,synthetic_3,84,1750889134.5239525,1751150930.42198,261795.8980276585,1751150932.9165154,2.494535446166992
1702833,synthetic_3,84,1750889134.5241866,1751150930.4219873,261795.897800684,1751150932.9165154,2.49452805519104
1702843,synthetic_3,98,1750889134.5244534,1751150930.421995,261795.89754152295,1751150932.9165154,2.494520425796509
1702853,synthetic_3,91,1750889134.5246975,1751150930.4220028,261795.89730525017,1751150932.9165154,2.4945125579833984
1702863,synthetic_3,95,1750889134.524933,1751150930.4220104,261795.897077322,1751150932.9165154,2.494504928588867
1702873,synthetic_3,103,1750889134.5251024,1751150930.4220195,261795.89691710472,1751150932.9165154,2.4944958686828613
1702883,synthetic_3,102,1750889134.525267,1751150930.4220276,261795.89676070213,1751150932.9165154,2.494487762451172
1702893,synthetic_3,101,1750889134.5254412,1751150930.4220352,261795.89659404755,1751150932.9165154,2.4944801330566406
1702903,synthetic_3,90,1750889134.5256035,1751150930.422045,261795.89644145968,1751150932.9165154,2.4944703578948975
1702913,synthetic_3,104,1750889134.5257874,1751150930.422052,261795.8962647915,1751150932.9165154,2.4944634437561035
1702923,synthetic_3,93,1750889134.52595,1751150930.4220595,261795.896109581,1751150932.9165154,2.4944558143615723
1702933,synthetic_3,97,1750889134.526126,1751150930.422067,261795.89594101903,1751150932.9165154,2.49444842338562
1702943,synthetic_3,89,1750889134.526291,1751150930.4220743,261795.8957834244,1751150932.9165154,2.494441032409668
1702953,synthetic_3,103,1750889134.5264568,1751150930.4220817,261795.895624876,1751150932.9165154,2.494433641433716
1702963,synthetic_3,90,1750889134.5266106,1751150930.4220896,261795.89547896385,1751150932.9165154,2.4944257736206055
1702973,synthetic_3,90,1750889134.5267498,1751150930.4220974,261795.8953475952,1751150932.9165154,2.494417905807495
1702983,synthetic_3,90,1750889134.5268905,1751150930.4221046,261795.8952140808,1751150932.9165154,2.494410753250122
1702993,synthetic_3,95,1750889134.5270357,1751150930.422112,261795.8950765133,1751150932.9165154,2.49440336227417
1703003,synthetic_3,98,1750889134.5271802,1751150930.42212,261795.89493989944,1751150932.9165154,2.4943952560424805
1703013,synthetic_3,97,1750889134.5273235,1751150930.4221275,261795.89480423927,1751150932.9165154,2.4943878650665283
