index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
3756132,synthetic_2,104,1750889845.624592,1751153747.3076358,263901.68304371834,1751153750.5166955,3.209059715270996
3756142,synthetic_2,82,1750889845.6250088,1751153747.3076851,263901.6826763153,1751153750.5166955,3.209010362625122
3756152,synthetic_2,84,1750889845.6252885,1751153747.3076978,263901.6824092865,1751153750.5166955,3.2089977264404297
3756162,synthetic_2,94,1750889845.6255374,1751153747.307706,263901.68216848373,1751153750.5166955,3.208989381790161
3756172,synthetic_2,105,1750889845.6258156,1751153747.3077135,263901.68189811707,1751153750.5166955,3.208981990814209
3756182,synthetic_2,104,1750889845.6260834,1751153747.3077223,263901.68163895607,1751153750.5166955,3.2089731693267822
3756192,synthetic_2,90,1750889845.626312,1751153747.3077302,263901.68141818047,1751153750.5166955,3.208965301513672
3756202,synthetic_2,89,1750889845.6265423,1751153747.3077376,263901.6811952591,1751153750.5166955,3.2089579105377197
3756212,synthetic_2,97,1750889845.6267831,1751153747.3077447,263901.6809616089,1751153750.5166955,3.2089507579803467
3756222,synthetic_2,90,1750889845.6270096,1751153747.3077595,263901.6807498932,1751153750.5166955,3.2089359760284424
3756232,synthetic_2,104,1750889845.6272347,1751153747.307767,263901.6805319786,1751153750.5166955,3.2089285850524902
3756242,synthetic_2,98,1750889845.6274576,1751153747.3077743,263901.68031692505,1751153750.5166955,3.208921194076538
3756252,synthetic_2,91,1750889845.6276777,1751153747.307783,263901.6801052093,1751153750.5166955,3.2089126110076904
3756262,synthetic_2,101,1750889845.6279194,1751153747.3077962,263901.67987680435,1751153750.5166955,3.2088992595672607
3756272,synthetic_2,82,1750889845.6281483,1751153747.3078043,263901.67965602875,1751153750.5166955,3.2088911533355713
3756282,synthetic_2,84,1750889845.6283848,1751153747.3078125,263901.67942762375,1751153750.5166955,3.208883047103882
3756292,synthetic_2,102,1750889845.7178736,1751153747.3078194,263901.58994579315,1751153750.5166955,3.208876132965088
3756302,synthetic_2,96,1750889845.7183197,1751153747.3078272,263901.5895075798,1751153750.5166955,3.2088682651519775
3756312,synthetic_2,90,1750889845.7187755,1751153747.3078349,263901.58905911446,1751153750.5166955,3.2088606357574463
