index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec
1305001,synthetic_1,84,1750889013.7192228,1751150897.4082224,261883.6889996529,1751150899.6453125,2.2370901107788086
1295501,synthetic_1,96,1750889013.630937,1751150897.4082713,261883.7773342133,1751150899.6453125,2.2370412349700928
1305011,synthetic_1,105,1750889013.7194505,1751150897.40829,261883.6888394356,1751150899.6453125,2.237022638320923
1295511,synthetic_1,84,1750889013.6310892,1751150897.408305,261883.7772157192,1751150899.6453125,2.2370076179504395
1295521,synthetic_1,83,1750889013.6312428,1751150897.4083188,261883.77707600596,1751150899.6453125,2.2369937896728516
1295531,synthetic_1,95,1750889013.6313796,1751150897.408332,261883.7769522667,1751150899.6453125,2.236980438232422
1295541,synthetic_1,91,1750889013.6315193,1751150897.408345,261883.77682566643,1751150899.6453125,2.2369675636291504
1295551,synthetic_1,103,1750889013.631672,1751150897.4083583,261883.77668643,1751150899.6453125,2.2369542121887207
1295561,synthetic_1,83,1750889013.631814,1751150897.4083714,261883.77655744556,1751150899.6453125,2.23694109916687
1295571,synthetic_1,83,1750889013.631952,1751150897.4083843,261883.77643227577,1751150899.6453125,2.2369282245635986
1295581,synthetic_1,97,1750889013.6321008,1751150897.4084027,261883.7763018608,1751150899.6453125,2.236909866333008
1305021,synthetic_1,90,1750889013.719672,1751150897.4084158,261883.68874382973,1751150899.6453125,2.2368967533111572
1305031,synthetic_1,88,1750889013.719924,1751150897.4084294,261883.68850541115,1751150899.6453125,2.2368831634521484
1305041,synthetic_1,90,1750889013.7201424,1751150897.4084437,261883.68830108643,1751150899.6453125,2.2368688583374023
1295591,synthetic_1,99,1750889013.6322403,1751150897.4084575,261883.7762169838,1751150899.6453125,2.2368550300598145
1295601,synthetic_1,91,1750889013.6323855,1751150897.4084957,261883.77611017227,1751150899.6453125,2.236816883087158
1295611,synthetic_1,88,1750889013.718543,1751150897.4085076,261883.68996453285,1751150899.6453125,2.236804962158203
1295621,synthetic_1,105,1750889013.7213812,1751150897.4085162,261883.6871349812,1751150899.6453125,2.2367963790893555
1295631,synthetic_1,95,1750889013.721552,1751150897.4085245,261883.6869726181,1751150899.6453125,2.236788034439087
1295641,synthetic_1,91,1750889013.7217307,1751150897.4085336,261883.68680286407,1751150899.6453125,2.236778974533081
1295651,synthetic_1,84,1750889013.7219713,1751150897.4085414,261883.68657016757,1751150899.6453125,2.2367711067199707
1295661,synthetic_1,83,1750889013.722142,1751150897.4085493,261883.68640732765,1751150899.6453125,2.2367632389068604
1295671,synthetic_1,103,1750889013.7223122,1751150897.4085574,261883.68624520305,1751150899.6453125,2.236755132675171
1295681,synthetic_1,98,1750889013.7224915,1751150897.408569,261883.6860775948,1751150899.6453125,2.236743450164795
1295691,synthetic_1,96,1750889013.7226715,1751150897.4085777,261883.6859061718,1751150899.6453125,2.2367348670959473
1295701,synthetic_1,90,1750889013.722855,1751150897.4085872,261883.68573188785,1751150899.6453125,2.236725330352783
1295711,synthetic_1,97,1750889013.7230208,1751150897.4085948,261883.68557405472,1751150899.6453125,2.236717700958252
1295721,synthetic_1,104,1750889013.7231903,1751150897.4086018,261883.68541121483,1751150899.6453125,2.236710786819458
1295731,synthetic_1,96,1750889013.723372,1751150897.4086084,261883.685236454,1751150899.6453125,2.236704111099243
1295741,synthetic_1,95,1750889013.723549,1751150897.4086154,261883.6850667,1751150899.6453125,2.236697196960449
1295751,synthetic_1,84,1750889013.7237282,1751150897.408622,261883.6848938465,1751150899.6453125,2.2366905212402344
1295761,synthetic_1,98,1750889013.7238977,1751150897.4086285,261883.68473100665,1751150899.6453125,2.2366840839385986
1295771,synthetic_1,89,1750889013.72409,1751150897.408635,261883.68454504013,1751150899.6453125,2.236677646636963
1295781,synthetic_1,84,1750889013.7242572,1751150897.4086418,261883.68438458443,1751150899.6453125,2.236670732498169
1305051,synthetic_1,83,1750889013.7203443,1751150897.408648,261883.68830370903,1751150899.6453125,2.2366645336151123
1295791,synthetic_1,89,1750889013.724445,1751150897.408656,261883.68421077728,1751150899.6453125,2.236656665802002
1295801,synthetic_1,98,1750889013.8202174,1751150897.4086628,261883.58844542503,1751150899.6453125,2.236649751663208
1295811,synthetic_1,91,1750889013.820356,1751150897.4086711,261883.58831501007,1751150899.6453125,2.2366414070129395
1311671,synthetic_1,84,1750889015.9221098,1751150897.408677,261881.48656749725,1751150899.6453125,2.236635446548462
1311681,synthetic_1,97,1750889015.92249,1751150897.408684,261881.4861938953,1751150899.6453125,2.236628532409668
1311691,synthetic_1,103,1750889015.922912,1751150897.4086907,261881.4857788086,1751150899.6453125,2.236621856689453
1311701,synthetic_1,103,1750889015.923319,1751150897.4086976,261881.4853785038,1751150899.6453125,2.236614942550659
1311711,synthetic_1,90,1750889015.923781,1751150897.4087043,261881.48492360115,1751150899.6453125,2.2366082668304443
1311721,synthetic_1,104,1750889015.924228,1751150897.4087107,261881.4844827652,1751150899.6453125,2.2366018295288086
1311731,synthetic_1,91,1750889015.9246278,1751150897.4087176,261881.48408985135,1751150899.6453125,2.2365949153900146
1311741,synthetic_1,81,1750889015.924873,1751150897.4087243,261881.4838511944,1751150899.6453125,2.2365882396698
1311751,synthetic_1,90,1750889015.925105,1751150897.4087305,261881.483625412,1751150899.6453125,2.236582040786743
1311761,synthetic_1,95,1750889015.9253306,1751150897.408737,261881.4834063053,1751150899.6453125,2.2365756034851074
1311771,synthetic_1,97,1750889015.9255605,1751150897.4087455,261881.48318505287,1751150899.6453125,2.2365670204162598
1311781,synthetic_1,90,1750889015.9258027,1751150897.4087522,261881.4829494953,1751150899.6453125,2.236560344696045
1311791,synthetic_1,105,1750889015.9260287,1751150897.4087589,261881.48273015025,1751150899.6453125,2.23655366897583
1311801,synthetic_1,98,1750889015.9262607,1751150897.4087656,261881.48250484467,1751150899.6453125,2.2365469932556152
1311811,synthetic_1,90,1750889015.926499,1751150897.4087715,261881.4822728634,1751150899.6453125,2.2365410327911377
1311821,synthetic_1,83,1750889015.9267266,1751150897.4087784,261881.48205184937,1751150899.6453125,2.2365341186523438
1311831,synthetic_1,90,1750889015.926954,1751150897.4087849,261881.4818308353,1751150899.6453125,2.236527681350708
1311841,synthetic_1,105,1750889015.9271903,1751150897.4087913,261881.4816007614,1751150899.6453125,2.2365212440490723
1311851,synthetic_1,101,1750889015.927426,1751150897.408798,261881.481372118,1751150899.6453125,2.2365145683288574
1311861,synthetic_1,91,1750889015.9276571,1751150897.408805,261881.4811475277,1751150899.6453125,2.2365076541900635
1311871,synthetic_1,91,1750889015.9278872,1751150897.4088128,261881.48092556,1751150899.6453125,2.236499786376953
1311881,synthetic_1,91,1750889015.928125,1751150897.4088194,261881.4806947708,1751150899.6453125,2.2364931106567383
1311891,synthetic_1,83,1750889015.928357,1751150897.408826,261881.4804689884,1751150899.6453125,2.2364864349365234
1311901,synthetic_1,104,1750889016.0206404,1751150897.4088335,261881.3881933689,1751150899.6453125,2.2364790439605713
1311911,synthetic_1,97,1750889016.0211103,1751150897.4088404,261881.3877301216,1751150899.6453125,2.2364721298217773
1311921,synthetic_1,95,1750889016.021545,1751150897.408847,261881.38730216023,1751150899.6453125,2.2364654541015625
1311931,synthetic_1,90,1750889016.0219045,1751150897.4088535,261881.38694906235,1751150899.6453125,2.2364590167999268
1311941,synthetic_1,88,1750889016.022207,1751150897.4088607,261881.38665366173,1751150899.6453125,2.2364518642425537
1311951,synthetic_1,97,1750889016.0225208,1751150897.4088674,261881.3863465786,1751150899.6453125,2.236445188522339
1311961,synthetic_1,83,1750889016.0227945,1751150897.408874,261881.3860795498,1751150899.6453125,2.236438512802124
1311971,synthetic_1,97,1750889016.023054,1751150897.4088805,261881.3858263493,1751150899.6453125,2.2364320755004883
1311981,synthetic_1,84,1750889016.0233192,1751150897.408887,261881.38556742668,1751150899.6453125,2.2364256381988525
1311991,synthetic_1,90,1750889016.023589,1751150897.408893,261881.3853046894,1751150899.6453125,2.236419439315796
1312001,synthetic_1,96,1750889016.0238123,1751150897.4088998,261881.3850872517,1751150899.6453125,2.236412763595581
1312011,synthetic_1,102,1750889016.02403,1751150897.4089065,261881.38487648964,1751150899.6453125,2.236406087875366
1312021,synthetic_1,89,1750889016.0245745,1751150897.408913,261881.3843383789,1751150899.6453125,2.2363996505737305
1312031,synthetic_1,105,1750889016.0248666,1751150897.4089208,261881.384054184,1751150899.6453125,2.23639178276062
1312041,synthetic_1,90,1750889016.0251253,1751150897.4089274,261881.38380217552,1751150899.6453125,2.2363851070404053
1312051,synthetic_1,83,1750889016.025383,1751150897.408934,261881.38355088237,1751150899.6453125,2.2363784313201904
1312061,synthetic_1,90,1750889016.0255444,1751150897.4089406,261881.38339614868,1751150899.6453125,2.2363719940185547
1312071,synthetic_1,103,1750889016.0257237,1751150897.4089472,261881.38322377205,1751150899.6453125,2.23636531829834
1312081,synthetic_1,97,1750889016.025878,1751150897.408955,261881.38307738304,1751150899.6453125,2.2363574504852295
1312091,synthetic_1,91,1750889016.0260217,1751150897.4089618,261881.3829402924,1751150899.6453125,2.2363507747650146
1312101,synthetic_1,95,1750889016.026162,1751150897.4089682,261881.3828060627,1751150899.6453125,2.236344337463379
1312111,synthetic_1,102,1750889016.026309,1751150897.408975,261881.38266587257,1751150899.6453125,2.236337661743164
1312121,synthetic_1,105,1750889016.0264566,1751150897.4089816,261881.3825249672,1751150899.6453125,2.236330986022949
1312131,synthetic_1,97,1750889016.0266054,1751150897.4089885,261881.3823831081,1751150899.6453125,2.2363240718841553
1312141,synthetic_1,102,1750889016.0267506,1751150897.4089952,261881.38224458692,1751150899.6453125,2.2363173961639404
1312151,synthetic_1,102,1750889016.0269115,1751150897.409002,261881.3820905685,1751150899.6453125,2.2363104820251465
1312161,synthetic_1,96,1750889016.0270565,1751150897.4090102,261881.38195371628,1751150899.6453125,2.236302375793457
1312171,synthetic_1,97,1750889016.0272038,1751150897.4090168,261881.3818130493,1751150899.6453125,2.236295700073242
1312181,synthetic_1,97,1750889016.0273428,1751150897.4090233,261881.3816804886,1751150899.6453125,2.2362892627716064
1312191,synthetic_1,104,1750889016.0274863,1751150897.4090295,261881.3815433979,1751150899.6453125,2.23628306388855
1312201,synthetic_1,89,1750889016.0276315,1751150897.4090364,261881.3814048767,1751150899.6453125,2.236276149749756
1312211,synthetic_1,103,1750889016.0277815,1751150897.4090426,261881.3812608719,1751150899.6453125,2.236269950866699
1312221,synthetic_1,83,1750889016.0279255,1751150897.4090502,261881.3811244965,1751150899.6453125,2.236262321472168
1312231,synthetic_1,100,1750889016.02807,1751150897.4090564,261881.3809864521,1751150899.6453125,2.2362561225891113
1312241,synthetic_1,105,1750889016.0282168,1751150897.409063,261881.380846262,1751150899.6453125,2.2362494468688965
1312251,synthetic_1,91,1750889016.0283687,1751150897.4090698,261881.38070106503,1751150899.6453125,2.2362427711486816
1312261,synthetic_1,83,1750889016.1180284,1751150897.4090762,261881.2910478115,1751150899.6453125,2.236236333847046
1312271,synthetic_1,104,1750889016.118283,1751150897.409083,261881.29079961777,1751150899.6453125,2.236229658126831
1312281,synthetic_1,84,1750889016.1184757,1751150897.4090905,261881.29061484337,1751150899.6453125,2.2362220287323
1312291,synthetic_1,98,1750889016.1186504,1751150897.409098,261881.29044771197,1751150899.6453125,2.2362146377563477
1312301,synthetic_1,95,1750889016.1188471,1751150897.409105,261881.2902579308,1751150899.6453125,2.2362074851989746
1312311,synthetic_1,97,1750889016.1190505,1751150897.4091115,261881.29006147385,1751150899.6453125,2.236201047897339
1312321,synthetic_1,104,1750889016.1192644,1751150897.4091184,261881.28985404968,1751150899.6453125,2.236194133758545
1312331,synthetic_1,83,1750889016.119473,1751150897.409125,261881.28965210915,1751150899.6453125,2.23618745803833
1312341,synthetic_1,82,1750889016.1197112,1751150897.4091315,261881.2894203663,1751150899.6453125,2.2361810207366943
1312351,synthetic_1,90,1750889016.119938,1751150897.4091375,261881.28919959068,1751150899.6453125,2.236175060272217
1312361,synthetic_1,83,1750889016.1202247,1751150897.4091444,261881.28891968727,1751150899.6453125,2.236168146133423
1312371,synthetic_1,84,1750889016.1205423,1751150897.409151,261881.28860878944,1751150899.6453125,2.236161470413208
1312381,synthetic_1,97,1750889016.1208467,1751150897.4091573,261881.2883105278,1751150899.6453125,2.2361552715301514
1312391,synthetic_1,103,1750889016.121137,1751150897.4091637,261881.2880268097,1751150899.6453125,2.2361488342285156
1312401,synthetic_1,91,1750889016.1214092,1751150897.4091702,261881.28776097295,1751150899.6453125,2.23614239692688
1312411,synthetic_1,84,1750889016.1217196,1751150897.409178,261881.2874584198,1751150899.6453125,2.2361345291137695
1312421,synthetic_1,98,1750889016.1220193,1751150897.4091845,261881.28716516492,1751150899.6453125,2.236128091812134
1302651,synthetic_1,98,1750889016.2254655,1751150897.409191,261881.18372535703,1751150899.6453125,2.236121654510498
