pod,traffic_mode,topics,window_total,window_viol,msg_rate_window,lat_window_seconds,lat_count_window,lat_p95_ms,lat_p99_ms,cpu_percent,mem_percent,uptime_sec,total_lag,max_lag,lag_skew_ratio,consumed_total,file,viol_rate,t_bucket
consumer-sts-7,skew,B0-R100-20260224-003716_0,1587,52,26.45,30.0,842,390.491,921.634,42.1,15.6,360.315,18.0,10.0,4.444444,10062,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.03276622558286074,360
consumer-sts-7,skew,B0-R100-20260224-003716_0,1682,29,28.033333,30.0,840,571.924,822.149,42.0,15.6,390.345,24.0,5.0,1.666667,10902,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.017241379310344827,390
consumer-sts-7,skew,B0-R100-20260224-003716_0,1709,26,28.483333,30.0,869,275.128,1101.808,41.8,15.6,420.36,6.0,2.0,2.666667,11771,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.015213575190169689,420
consumer-sts-7,skew,B0-R100-20260224-003716_0,1753,60,29.216667,30.0,881,770.734,1574.39,42.2,15.7,450.391,5.0,2.0,3.2,12652,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.034227039361095266,450
consumer-sts-7,skew,B0-R100-20260224-003716_0,1699,53,28.316667,30.0,811,395.452,813.884,41.9,15.7,480.422,18.0,7.0,3.111111,13463,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.031194820482636845,480
consumer-sts-7,skew,B0-R100-20260224-003716_0,1714,42,28.566667,30.0,903,514.868,1312.302,41.9,15.7,510.453,24.0,9.0,3.0,14366,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.024504084014002333,510
consumer-sts-7,skew,B0-R100-20260224-003716_0,1743,76,29.05,30.0,840,874.62,1600.925,42.0,15.8,540.483,23.0,6.0,2.086957,15206,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.04360298336201951,540
consumer-sts-7,skew,B0-R100-20260224-003716_0,1638,68,27.3,30.0,798,575.63,983.226,42.2,15.8,570.513,11.0,3.0,2.181818,16004,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.04151404151404151,570
consumer-sts-7,skew,B0-R100-20260224-003716_0,1654,44,27.566667,30.0,856,449.749,1040.525,41.9,15.8,600.523,21.0,8.0,3.047619,16860,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.026602176541717048,600
consumer-sts-7,skew,B0-R100-20260224-003716_0,1697,54,28.283333,30.0,840,674.76,1230.447,42.3,15.8,630.554,26.0,6.0,1.846154,17700,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.03182086034177961,630
consumer-sts-7,skew,B0-R100-20260224-003716_0,1629,35,27.15,30.0,789,211.005,403.703,42.1,15.8,660.584,9.0,6.0,5.333333,18489,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.021485573971761818,660
consumer-sts-7,skew,B0-R100-20260224-003716_0,1720,1,28.666667,30.0,931,312.405,749.67,42.2,15.8,690.615,19.0,4.0,1.684211,19420,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.0005813953488372093,690
consumer-sts-7,skew,B0-R100-20260224-003716_0,1835,12,30.583333,30.0,904,536.945,871.926,41.7,15.2,720.63,11.0,3.0,2.181818,20324,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.006539509536784741,720
consumer-sts-7,skew,B0-R100-20260224-003716_0,1785,14,29.75,30.0,881,322.203,659.092,41.9,16.3,750.661,11.0,3.0,2.181818,21205,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.00784313725490196,750
consumer-sts-7,skew,B0-R100-20260224-003716_0,1692,32,28.2,30.0,811,613.154,1243.44,41.8,15.7,780.691,9.0,3.0,2.666667,22016,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.018912529550827423,780
consumer-sts-7,skew,B0-R100-20260224-003716_0,1687,34,28.116667,30.0,873,348.665,725.501,42.4,15.7,810.722,24.0,7.0,2.333333,22889,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.02015411973918198,810
consumer-sts-7,skew,B0-R100-20260224-003716_0,1708,36,28.466667,30.0,835,423.69,1695.03,41.6,15.9,840.753,11.0,5.0,3.636364,23724,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.02107728337236534,840
consumer-sts-7,skew,B0-R100-20260224-003716_0,1678,52,27.966667,30.0,843,365.862,987.063,42.2,16.2,870.784,16.0,7.0,3.5,24567,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.03098927294398093,870
consumer-sts-7,skew,B0-R100-20260224-003716_0,1673,47,27.883333,30.0,830,473.329,1018.269,42.0,15.6,900.814,23.0,11.0,3.826087,25397,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.028093245666467422,900
consumer-sts-7,skew,B0-R100-20260224-003716_0,1749,56,29.15,30.0,919,556.589,1074.488,42.2,15.6,930.845,18.0,5.0,2.222222,26316,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.03201829616923957,930
consumer-sts-7,skew,B0-R100-20260224-003716_0,1732,65,28.866667,30.0,813,698.775,1183.545,42.1,15.6,960.853,17.0,6.0,2.823529,27129,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.037528868360277134,960
consumer-sts-7,skew,B0-R100-20260224-003716_0,1667,36,27.783333,30.0,852,204.343,715.318,42.0,15.6,990.884,10.0,3.0,2.4,27981,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.021595680863827234,990
consumer-sts-7,skew,B0-R100-20260224-003716_0,1675,5,27.916667,30.0,823,269.188,698.068,41.7,15.6,1020.914,12.0,5.0,3.333333,28804,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.0029850746268656717,1020
consumer-sts-7,skew,B0-R100-20260224-003716_0,1688,27,28.133333,30.0,865,611.569,925.609,42.0,15.7,1050.944,18.0,6.0,2.666667,29669,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.015995260663507108,1050
consumer-sts-7,skew,B0-R100-20260224-003716_0,1778,32,29.633333,30.0,913,248.845,786.427,42.1,15.7,1080.975,7.0,3.0,3.428571,30582,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.01799775028121485,1080
consumer-sts-7,skew,B0-R100-20260224-003716_0,1768,58,29.466667,30.0,855,953.853,1768.406,41.5,15.7,1111.005,13.0,3.0,1.846154,31437,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.032805429864253395,1110
consumer-sts-7,skew,B0-R100-20260224-003716_0,1725,79,28.75,30.0,870,611.66,1080.581,42.0,15.7,1141.036,19.0,5.0,2.105263,32307,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.04579710144927536,1140
consumer-sts-7,skew,B0-R100-20260224-003716_0,1715,34,28.583333,30.0,845,356.59,762.56,42.0,15.8,1171.053,12.0,4.0,2.666667,33152,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.019825072886297375,1170
consumer-sts-7,skew,B0-R100-20260224-003716_0,1768,29,29.466667,30.0,922,356.344,1120.053,41.9,15.8,1201.084,22.0,7.0,2.545455,34074,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.016402714932126698,1200
consumer-sts-7,skew,B0-R100-20260224-003716_0,1776,35,29.6,30.0,854,411.913,806.754,42.1,15.8,1231.114,18.0,5.0,2.222222,34928,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.019707207207207207,1230
consumer-sts-7,skew,B0-R100-20260224-003716_0,1672,51,27.866667,30.0,818,771.798,1266.484,42.3,15.8,1261.143,30.0,7.0,1.866667,35746,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.030502392344497607,1260
consumer-sts-7,skew,B0-R100-20260224-003716_0,1695,56,28.25,30.0,877,419.647,1139.822,42.1,15.8,1291.174,16.0,5.0,2.5,36623,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.03303834808259587,1290
consumer-sts-7,skew,B0-R100-20260224-003716_0,1804,24,30.066667,30.0,927,451.966,785.178,41.9,15.8,1321.2,12.0,4.0,2.666667,37550,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.013303769401330377,1320
consumer-sts-7,skew,B0-R100-20260224-003716_0,1784,28,29.733333,30.0,857,398.655,969.671,41.8,16.0,1351.231,18.0,5.0,2.222222,38407,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.01569506726457399,1350
consumer-sts-7,skew,B0-R100-20260224-003716_0,1665,29,27.75,30.0,808,433.16,802.239,42.4,16.3,1381.262,11.0,5.0,3.636364,39215,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.017417417417417418,1380
consumer-sts-7,skew,B0-R100-20260224-003716_0,1604,50,26.733333,30.0,796,745.819,1792.026,42.1,15.7,1411.293,28.0,10.0,2.857143,40011,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.03117206982543641,1410
consumer-sts-7,skew,B0-R100-20260224-003716_0,1672,73,27.866667,30.0,876,685.516,1332.809,41.9,15.9,1441.323,31.0,9.0,2.322581,40887,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.04366028708133971,1440
consumer-sts-7,skew,B0-R100-20260224-003716_0,1725,48,28.75,30.0,849,373.871,956.578,41.7,16.0,1471.353,16.0,4.0,2.0,41736,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.02782608695652174,1470
consumer-sts-7,skew,B0-R100-20260224-003716_0,1743,23,29.05,30.0,894,450.399,789.086,41.8,15.7,1501.383,10.0,2.0,1.6,42630,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.013195639701663799,1500
consumer-sts-7,skew,B0-R100-20260224-003716_0,1778,25,29.633333,30.0,881,448.878,947.431,42.2,15.6,1531.413,10.0,3.0,2.4,43511,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.0140607424071991,1530
consumer-sts-7,skew,B0-R100-20260224-003716_0,1773,28,29.55,30.0,892,411.714,830.5,42.0,15.6,1561.443,16.0,9.0,4.5,44403,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.015792442188381276,1560
consumer-sts-7,skew,B0-R100-20260224-003716_0,1747,20,29.116667,30.0,855,479.367,798.8,42.1,15.6,1591.474,12.0,5.0,3.333333,45258,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.011448196908986834,1590
consumer-sts-7,skew,B0-R100-20260224-003716_0,1699,9,28.316667,30.0,843,195.492,449.948,42.1,15.6,1621.504,12.0,4.0,2.666667,46101,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.00529723366686286,1620
consumer-sts-7,skew,B0-R100-20260224-003716_0,1663,28,27.716667,30.0,820,666.193,1170.638,42.1,15.6,1651.505,10.0,4.0,3.2,46921,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.01683704149128082,1650
consumer-sts-7,skew,B0-R100-20260224-003716_0,1471,45,24.516667,30.0,443,731.507,1434.061,42.0,15.7,1681.536,10.0,4.0,3.2,47364,consumer_metrics_run-20260224-003716_consumer-sts-7.csv,0.030591434398368457,1680
