timestamp_epoch,seconds_from_evaluation_start,valid,processing_backlog_offsets
1789290046.028,1.0013580322265625e-05,True,12871.0
1789290048.028,2.0000100135803223,True,12871.0
1789290050.028,4.000010013580322,True,13372.0
1789290052.028,6.000010013580322,True,13784.0
1789290054.028,8.000010013580322,True,13784.0
1789290056.028,10.000010013580322,True,15009.0
1789290058.028,12.000010013580322,True,15009.0
1789290060.028,14.000010013580322,True,15551.0
1789290062.028,16.000010013580322,True,15956.0
1789290064.028,18.000010013580322,True,15956.0
1789290066.028,20.000010013580322,True,17191.0
1789290068.028,22.000010013580322,True,17191.0
1789290070.028,24.000010013580322,True,17608.0
1789290072.028,26.000010013580322,True,18145.0
1789290074.028,28.000010013580322,True,18145.0
1789290076.028,30.000010013580322,True,19252.0
1789290078.028,32.00001001358032,True,19252.0
1789290080.028,34.00001001358032,True,19809.0
1789290082.028,36.00001001358032,True,20230.0
1789290084.028,38.00001001358032,True,20230.0
1789290086.028,40.00001001358032,True,21330.0
1789290088.028,42.00001001358032,True,21330.0
1789290090.028,44.00001001358032,True,21982.0
1789290092.028,46.00001001358032,True,22491.0
1789290094.028,48.00001001358032,True,22491.0
1789290096.028,50.00001001358032,True,23420.0
1789290098.028,52.00001001358032,True,23420.0
1789290100.028,54.00001001358032,True,24094.0
1789290102.028,56.00001001358032,True,24663.0
1789290104.028,58.00001001358032,True,24663.0
1789290106.028,60.00001001358032,True,25490.0
1789290108.028,62.00001001358032,True,25490.0
1789290110.028,64.00001001358032,True,26195.0
1789290112.028,66.00001001358032,True,26767.0
1789290114.028,68.00001001358032,True,26767.0
1789290116.028,70.00001001358032,True,27898.0
1789290118.028,72.00001001358032,True,27898.0
1789290120.028,74.00001001358032,True,28529.0
1789290122.028,76.00001001358032,True,28989.0
1789290124.028,78.00001001358032,True,28989.0
1789290126.028,80.00001001358032,True,29934.0
1789290128.028,82.00001001358032,True,29934.0
1789290130.028,84.00001001358032,True,30426.0
1789290132.028,86.00001001358032,True,30991.0
1789290134.028,88.00001001358032,True,30991.0
1789290136.028,90.00001001358032,True,32138.0
1789290138.028,92.00001001358032,True,32138.0
1789290140.028,94.00001001358032,True,32556.0
1789290142.028,96.00001001358032,True,33199.0
1789290144.028,98.00001001358032,True,33199.0
1789290146.028,100.00001001358032,True,34277.0
1789290148.028,102.00001001358032,True,34277.0
1789290150.028,104.00001001358032,True,34804.0
1789290152.028,106.00001001358032,True,35398.0
1789290154.028,108.00001001358032,True,35398.0
1789290156.028,110.00001001358032,True,36470.0
1789290158.028,112.00001001358032,True,36470.0
1789290160.028,114.00001001358032,True,37054.0
1789290162.028,116.00001001358032,True,37695.0
1789290164.028,118.00001001358032,True,37695.0
1789290166.028,120.00001001358032,True,38775.0
1789290168.028,122.00001001358032,True,38775.0
1789290170.028,124.00001001358032,True,39480.0
1789290172.028,126.00001001358032,True,39848.0
1789290174.028,128.00001001358032,True,39848.0
1789290176.028,130.00001001358032,True,40910.0
1789290178.028,132.00001001358032,True,40910.0
1789290180.028,134.00001001358032,True,41638.0
1789290182.028,136.00001001358032,True,42033.0
1789290184.028,138.00001001358032,True,42033.0
1789290186.028,140.00001001358032,True,42998.0
1789290188.028,142.00001001358032,True,42998.0
1789290190.028,144.00001001358032,True,43594.0
1789290192.028,146.00001001358032,True,44065.0
1789290194.028,148.00001001358032,True,44065.0
1789290196.028,150.00001001358032,True,45407.0
1789290198.028,152.00001001358032,True,45407.0
1789290200.028,154.00001001358032,True,45852.0
1789290202.028,156.00001001358032,True,46267.0
1789290204.028,158.00001001358032,True,46267.0
1789290206.028,160.00001001358032,True,47685.0
1789290208.028,162.00001001358032,True,47685.0
1789290210.028,164.00001001358032,True,48162.0
1789290212.028,166.00001001358032,True,48529.0
1789290214.028,168.00001001358032,True,48529.0
1789290216.028,170.00001001358032,True,49825.0
1789290218.028,172.00001001358032,True,49825.0
1789290220.028,174.00001001358032,True,50358.0
1789290222.028,176.00001001358032,True,50779.0
1789290224.028,178.00001001358032,True,50779.0
1789290226.028,180.00001001358032,True,51933.0
1789290228.028,182.00001001358032,True,51933.0
1789290230.028,184.00001001358032,True,52506.0
1789290232.028,186.00001001358032,True,53022.0
1789290234.028,188.00001001358032,True,53022.0
1789290236.028,190.00001001358032,True,53949.0
1789290238.028,192.00001001358032,True,53949.0
1789290240.028,194.00001001358032,True,54689.0
1789290242.028,196.00001001358032,True,55267.0
1789290244.028,198.00001001358032,True,55267.0
1789290246.028,200.00001001358032,True,56219.0
1789290248.028,202.00001001358032,True,56219.0
1789290250.028,204.00001001358032,True,56917.0
1789290252.028,206.00001001358032,True,57534.0
1789290254.028,208.00001001358032,True,57534.0
1789290256.028,210.00001001358032,True,58588.0
1789290258.028,212.00001001358032,True,58588.0
1789290260.028,214.00001001358032,True,59100.0
1789290262.028,216.00001001358032,True,59695.0
1789290264.028,218.00001001358032,True,59695.0
1789290266.028,220.00001001358032,True,60677.0
1789290268.028,222.00001001358032,True,60677.0
1789290270.028,224.00001001358032,True,61113.0
1789290272.028,226.00001001358032,True,61837.0
1789290274.028,228.00001001358032,True,61837.0
1789290276.028,230.00001001358032,True,62970.0
1789290278.028,232.00001001358032,True,62970.0
1789290280.028,234.00001001358032,True,63434.0
1789290282.028,236.00001001358032,True,64054.0
1789290284.028,238.00001001358032,True,64054.0
