producer_timestamp,latency_sec,msg_rate_per_sec,throughput_KBps,size_bytes
1752722298.0852025,127.01679194116592,31.6983111314105,3.9308901381057,130.968
1752722419.171104,122.88809087848664,171.68087724025636,21.3079874123844,130.268
1752722175.880563,242.38818450069428,11.126170880282178,1.3704836186381997,129.754
1752722159.9597168,251.86179535341262,3.7254172711840923,0.4580207999699001,129.252
1752722230.2264848,189.59758497333527,41.86873419668728,5.196128262298699,130.002
1752722372.970847,54.17209078121185,45.86505887716148,5.690892660711001,130.114
1752722379.7814472,66.16315784311294,182.36167734330132,22.634653864528794,130.558
1752722412.7117126,35.864070915699,188.30301443543297,23.370873995065207,129.668
1752722460.9035752,1.416158863067627,213.03858868865353,26.445871234103596,130.414
1752722364.5189018,93.62626443576812,51.28784089187824,6.367476473163699,130.496
1752722432.5521245,2.9980202207565307,113.67193627961318,14.110756483218497,130.414
1752722468.2133567,1.184582214832306,213.35315588326915,26.486183581488596,130.69
1752722218.7649136,219.99489267873764,153.57806300846573,19.056441401650904,130.162
1752722373.5594542,58.59279165792465,91.30905136784304,11.331767022076,129.81
1752722301.4177697,119.91713448047638,40.156128626161816,4.9838043483591,130.314
1752722277.593749,145.47791523456573,19.476789117323555,2.4121065923517993,130.452
1752722298.030334,131.61673467969894,60.98893904306291,7.561454193834198,130.16
1752722387.7298565,108.56202757406234,60.16981645662791,7.470038470905498,130.188
1752722456.2715635,0.634478720664978,130.06518879302914,16.1508541461696,130.232
1752722311.5455413,132.69307773828507,170.14634681386215,21.117329808070103,130.374
1752722326.9327264,155.97699362421037,35.22612821304051,4.370623020703299,129.868
1752722422.222569,29.288715579509734,191.27261374886467,23.739712933316895,129.946
1752722343.7354112,83.3510208029747,91.05113729680714,11.2953354213301,130.576
1752722444.9685605,0.6118208045959472,113.96353681587584,14.147386993681001,130.728
1752722167.2256706,258.52248885917663,79.11787958625972,9.815125956810402,129.81
1752722395.0901332,56.80515126132965,97.54153344183275,12.108656757428301,130.596
1752722149.5862277,261.7743420009613,1.8108821551058853,0.22322750626049997,129.258
1752722321.8419082,107.47509990644456,52.09726891371452,6.467671715233799,130.196
1752722372.2876832,65.77194977951049,105.4917977666283,13.097913736647795,130.158
1752722259.602713,96.2047375884056,55.471092753877535,6.8872474358435,130.316
1752722381.8789997,46.91669085931778,88.1803006985186,10.945234611047798,130.598
1752722336.5214,119.6985525584221,38.69331947068912,4.8026740024686,130.908
1752722180.4069445,234.58400440979003,15.966615498443096,1.9749084902323002,129.646
1752722250.8764768,170.44056599664688,53.78602190240848,6.6778224923292,130.478
1752722303.0865493,138.12957599830628,169.21618772689357,21.001510242243,130.254
1752722183.3883662,217.68554661369325,133.3442082542467,16.544571699361995,129.388
1752722393.1733882,38.0539070315361,100.91971900250437,12.524714043230404,130.448
1752722158.5372958,253.96860540294648,7.431786102991936,0.9137847428059999,128.864
1752722342.350184,91.23604638910294,63.86063522058226,7.927583026947798,129.512
1752722452.552879,4.204763354301453,210.89734221839157,26.1786990706489,130.652
1752722220.4366674,194.53504276227952,16.172369357286605,2.0014446338042005,130.082
1752722286.49037,148.23275823879243,166.10297667876858,20.614912413891,131.02
1752722377.6012125,60.05509605360031,141.3834449755909,17.5429475884508,130.194
1752722296.6120703,125.7548094739914,62.725004355822385,7.777829030510498,130.668
1752722197.7013793,217.9676481118202,22.03586936619028,2.7221940577355004,130.446
1752722289.7364843,128.1551785712242,30.23710885546591,3.7498421718488006,129.786
1752722411.3853247,109.51184216451645,147.25386554979806,18.271983570657103,130.37
1752722374.7745745,50.312105614185334,92.97615325444288,11.539028347448602,130.352
1752722201.7990923,225.08087093019486,85.95330402114246,10.661218133118403,130.652
1752722448.3326986,11.06121493577957,206.58962376599487,25.642720491433106,129.54
1752722445.3343534,1.2390587730407714,128.27935179676214,15.928207709423704,130.36
1752722377.436925,56.623065437316896,81.70417312071773,10.1402548738533,129.56
1752722454.898152,3.480258162021637,211.62593261570856,26.26985970102719,130.624
1752722408.9377491,23.192358741760255,105.85128404803848,13.137721156641199,130.452
1752722203.173977,211.30549395418169,12.603407383812593,1.5585230072554,130.256
1752722149.6003594,260.3347994747162,1.795016935711644,0.22024810690749996,128.66
1752722484.322412,0.29180365753173826,114.32159967381223,14.1925997067959,129.742
1752722485.523662,0.3118230600357056,134.0035926766696,16.638905117065306,130.076
1752722436.0494874,0.9372533097267151,114.15341203751609,14.1701156928598,129.914
1752722404.3984537,41.24648654460907,103.91263359418646,12.9018978205278,130.328
1752722366.744159,62.848448882102964,89.63981228532452,11.1251482654775,130.516
1752722458.4379735,0.3547873592376709,114.20920188816247,14.177681967184698,130.236
1752722209.6219752,130.8635928082466,29.96159884503731,3.7139504140493007,129.82
1752722330.0893135,271.3363786416054,73.96041310772617,9.178859642921001,128.544
1752722411.4028804,28.786466006278992,104.21726774245052,12.9344050306055,130.136
1752722272.419348,144.00342965888976,26.820080469858606,3.3261139529231993,130.254
