index,producer_timestamp,consumer_receive_timestamp,end_to_end_latency_seconds,size_bytes,msg_rate_per_sec,mb_rate_per_sec,is_out_of_order,is_duplicate,source_file,is_late,merge_timestamp,end_to_end_delay_ms
205357,1752520284.781585,1752702163.1968668,181878.4152817726,b'135',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968883.54945183
203157,1752520284.7991664,1752702163.1968749,181878.397708416,b'128',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968865.96798897
205367,1752520284.8159237,1752702163.1968813,181878.38095760343,b'122',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968849.21073914
203167,1752520284.8342977,1752702163.196889,181878.36259126663,b'129',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968830.83677292
205377,1752520284.8502405,1752702163.196896,181878.3466556072,b'134',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968814.89396095
203177,1752520284.869458,1752702163.1969037,181878.32744550705,b'127',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968795.6764698
205387,1752520284.884589,1752702163.1969106,181878.3123216629,b'121',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968780.5454731
203187,1752520284.9045105,1752702163.1969173,181878.29240703583,b'135',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968760.62393188
205397,1752520284.9188545,1752702163.1969244,181878.278069973,b'142',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968746.2799549
203197,1752520284.939414,1752702163.1969316,181878.25751757625,b'135',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968725.72040558
205407,1752520284.9531586,1752702163.1969388,181878.2437801361,b'142',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968711.9758129
203207,1752520284.9744372,1752702163.196946,181878.2225089073,b'128',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968690.69719315
205417,1752520284.9875958,1752702163.1969554,181878.20935964584,b'121',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968677.53863335
203217,1752520285.0094423,1752702163.1969628,181878.187520504,b'136',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968655.69210052
205427,1752520285.021871,1752702163.19697,181878.1750986576,b'143',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968643.26334
203227,1752520285.0444758,1752702163.1969793,181878.15250349045,b'136',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968620.6586361
205437,1752520285.0560882,1752702163.196987,181878.14089870453,b'135',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968609.04622078
203237,1752520285.0793731,1752702163.196994,181878.11762094495,b'121',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968585.76130867
205447,1752520285.0903192,1752702163.1970031,181878.1066839695,b'136',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968574.81527328
203247,1752520285.114313,1752702163.1970105,181878.08269762996,b'128',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968550.82154274
205457,1752520285.1249318,1752702163.1970706,181878.07213878632,b'143',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968540.20261765
203257,1752520285.1492686,1752702163.1970785,181878.04780983925,b'142',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968515.86580276
205467,1752520285.159287,1752702163.197086,181878.03779911995,b'132',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968505.84745407
203267,1752520285.1841795,1752702163.1970935,181878.01291394237,b'128',14003.791098207295,1.75243790188232,True,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968480.95488548
205477,1752520285.1935213,1752702163.1970997,181878.00357842445,b'121',14003.791098207295,1.75243790188232,False,False,batch_consumer-sts-3_20250716_214359_711955.csv,True,1752702253.6651344,181968471.61316872
