index,producer_timestamp,consumer_receive_timestamp,end_to_end_latency_seconds,size_bytes,msg_rate_per_sec,mb_rate_per_sec,is_out_of_order,is_duplicate,source_file,is_late,merge_timestamp,end_to_end_delay_ms
177462,1752520188.7225182,1752702158.827643,181970.105124712,b'121',13452.159651388833,1.6837659098180944,False,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990754.9829483
175702,1752520188.7543907,1752702158.8276508,181970.0732600689,b'143',13452.159651388833,1.6837659098180944,True,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990723.1104374
177472,1752520188.7567754,1752702158.827658,181970.0708825588,b'122',13452.159651388833,1.6837659098180944,False,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990720.72577477
175712,1752520188.789626,1752702158.8276644,181970.0380384922,b'127',13452.159651388833,1.6837659098180944,True,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990687.87527084
177482,1752520188.7910676,1752702158.8276885,181970.03662085533,b'129',13452.159651388833,1.6837659098180944,False,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990686.4335537
175722,1752520188.824876,1752702158.827696,181970.00282001492,b'134',13452.159651388833,1.6837659098180944,True,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990652.62508392
177492,1752520188.8253212,1752702158.8277037,181970.0023825169,b'127',13452.159651388833,1.6837659098180944,False,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990652.17995644
175732,1752520188.860088,1752702158.8277123,181969.96762418747,b'120',13452.159651388833,1.6837659098180944,True,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990617.41304398
177502,1752520188.8595984,1752702158.8277187,181969.96812033653,b'143',13452.159651388833,1.6837659098180944,False,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990617.90275574
175742,1752520188.895224,1752702158.8277264,181969.93250250816,b'135',13452.159651388833,1.6837659098180944,True,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990582.27705956
177512,1752520188.8938725,1752702158.8277338,181969.93386125565,b'129',13452.159651388833,1.6837659098180944,False,False,batch_consumer-sts-3_20250716_214241_822689.csv,True,1752702179.4775012,181990583.62865448
