index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
4880530,synthetic_0,82,1750890124.224218,1751154106.3166063,263982.0923883915,1751154109.059443,2.7428367137908936,1751154116.3746576,263992.1504397392,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880540,synthetic_0,97,1750890124.224573,1751154106.3166702,263982.0920975208,1751154109.059443,2.7427728176116943,1751154116.3746576,263992.15008473396,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880550,synthetic_0,84,1750890124.2249622,1751154106.3166852,263982.09172296524,1751154109.059443,2.742757797241211,1751154116.3746576,263992.1496953964,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880560,synthetic_0,83,1750890124.225377,1751154106.3166964,263982.09131908417,1751154109.059443,2.742746591567993,1751154116.3746576,263992.1492805481,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880570,synthetic_0,91,1750890124.2256453,1751154106.3167064,263982.09106111526,1751154109.059443,2.742736577987671,1751154116.3746576,263992.1490123272,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880580,synthetic_0,102,1750890124.2260666,1751154106.3167229,263982.0906562805,1751154109.059443,2.742720127105713,1751154116.3746576,263992.14859104156,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880590,synthetic_0,98,1750890124.2264154,1751154106.316735,263982.0903196335,1751154109.059443,2.7427079677581787,1751154116.3746576,263992.1482422352,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880600,synthetic_0,91,1750890124.2267303,1751154106.3167453,263982.09001493454,1751154109.059443,2.7426977157592773,1751154116.3746576,263992.14792728424,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880610,synthetic_0,105,1750890124.2271202,1751154106.3167553,263982.08963513374,1751154109.059443,2.742687702178955,1751154116.3746576,263992.14753746986,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880620,synthetic_0,93,1750890124.22736,1751154106.316766,263982.0894060135,1751154109.059443,2.7426769733428955,1751154116.3746576,263992.1472976208,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880630,synthetic_0,90,1750890124.2275794,1751154106.316776,263982.089196682,1751154109.059443,2.742666959762573,1751154116.3746576,263992.1470782757,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880640,synthetic_0,84,1750890124.2277465,1751154106.3167856,263982.0890390873,1751154109.059443,2.742657423019409,1751154116.3746576,263992.14691114426,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880650,synthetic_0,90,1750890124.2278974,1751154106.316795,263982.0888979435,1751154109.059443,2.742647886276245,1751154116.3746576,263992.1467602253,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
4880660,synthetic_0,82,1750890124.228055,1751154106.3168056,263982.0887506008,1751154109.059443,2.7426373958587646,1751154116.3746576,263992.1466026306,True,False,False,False,consumer_pod0_proc0_20250628_234146_323654.csv
