index,producer_timestamp,consumer_receive_timestamp,end_to_end_latency_seconds,size_bytes,msg_rate_per_sec,mb_rate_per_sec,is_out_of_order,is_duplicate,source_file,is_late,merge_timestamp,end_to_end_delay_ms
507421,1752521324.6599555,1752702168.6481526,180843.98819708824,b'143',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059814.24236298
500241,1752521324.6716645,1752702168.6481602,180843.9764957428,b'122',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059802.53338814
507431,1752521324.694421,1752702168.6481676,180843.95374655724,b'140',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059779.7768116
500251,1752521324.7065446,1752702168.6481738,180843.94162917137,b'129',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059767.65322685
507441,1752521324.7288313,1752702168.6481829,180843.91935157776,b'142',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059745.36657333
500261,1752521324.7414284,1752702168.6481905,180843.9067618847,b'120',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059732.7694893
507451,1752521324.7632897,1752702168.6481977,180843.8849081993,b'142',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059710.9081745
500271,1752521324.776368,1752702168.6482038,180843.87183570865,b'141',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059697.82996178
507461,1752521324.7977872,1752702168.6482112,180843.85042405128,b'135',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059676.41067505
500281,1752521324.8140876,1752702168.6482189,180843.83413124084,b'141',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059660.1102352
507471,1752521324.8323772,1752702168.648226,180843.81584882736,b'129',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059641.82066917
500291,1752521324.8490725,1752702168.6482322,180843.79915976524,b'121',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059625.12540817
507481,1752521324.8667867,1752702168.6482394,180843.7814526558,b'122',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059607.41114616
500301,1752521324.8840086,1752702168.6482468,180843.76423811915,b'122',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059590.18921852
507491,1752521324.9011326,1752702168.648254,180843.74712133408,b'121',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059573.0652809
500311,1752521324.91896,1752702168.64826,180843.72930002213,b'132',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059555.23777008
507501,1752521324.935507,1752702168.6482666,180843.7127594948,b'121',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059538.69080544
500321,1752521324.9539948,1752702168.6482737,180843.69427895543,b'134',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059520.20311356
507511,1752521324.9698374,1752702168.6482823,180843.6784451008,b'127',6249.429703878071,0.782055187871742,False,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059504.3604374
500331,1752521324.9891407,1752702168.6482916,180843.65915083885,b'136',6249.429703878071,0.782055187871742,True,False,batch_consumer-sts-3_20250716_214548_378373.csv,False,1752702384.4741979,181059485.05711555
