index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
3927511,synthetic_1,97,1750889825.1279414,1751153831.9002771,264006.77233576775,1751153834.0499003,2.149623155593872,1751153841.4101589,264016.2822175026,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927521,synthetic_1,91,1750889825.1282022,1751153831.9003358,264006.7721335888,1751153834.0499003,2.149564504623413,1751153841.4101589,264016.28195667267,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927531,synthetic_1,90,1750889825.128444,1751153831.9003532,264006.7719092369,1751153834.0499003,2.1495471000671387,1751153841.4101589,264016.28171491623,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927541,synthetic_1,96,1750889825.2184298,1751153831.900363,264006.6819331646,1751153834.0499003,2.1495373249053955,1751153841.4101589,264016.19172906876,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927551,synthetic_1,84,1750889825.2186377,1751153831.9003713,264006.68173360825,1751153834.0499003,2.149528980255127,1751153841.4101589,264016.19152116776,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927561,synthetic_1,81,1750889825.218837,1751153831.900379,264006.6815419197,1751153834.0499003,2.149521350860596,1751153841.4101589,264016.1913218498,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927571,synthetic_1,97,1750889825.2190447,1751153831.900389,264006.6813442707,1751153834.0499003,2.149511337280273,1751153841.4101589,264016.19111418724,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927581,synthetic_1,101,1750889825.219248,1751153831.9003963,264006.68114829063,1751153834.0499003,2.1495039463043213,1751153841.4101589,264016.1909108162,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927591,synthetic_1,96,1750889825.2194538,1751153831.900404,264006.6809501648,1751153834.0499003,2.14949631690979,1751153841.4101589,264016.19070506096,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927601,synthetic_1,90,1750889825.2196565,1751153831.9004111,264006.6807546616,1751153834.0499003,2.149489164352417,1751153841.4101589,264016.19050240517,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927611,synthetic_1,96,1750889825.2198644,1751153831.9004178,264006.6805534363,1751153834.0499003,2.149482488632202,1751153841.4101589,264016.19029450417,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927621,synthetic_1,95,1750889825.220066,1751153831.9004254,264006.6803593636,1751153834.0499003,2.149474859237671,1751153841.4101589,264016.19009280205,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927631,synthetic_1,83,1750889825.2202666,1751153831.900433,264006.6801664829,1751153834.0499003,2.14946722984314,1751153841.4101589,264016.189892292,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927641,synthetic_1,103,1750889825.220507,1751153831.9004395,264006.6799325943,1751153834.0499003,2.149460792541504,1751153841.4101589,264016.1896519661,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927651,synthetic_1,90,1750889825.2207196,1751153831.9004464,264006.67972683907,1751153834.0499003,2.14945387840271,1751153841.4101589,264016.1894392967,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927661,synthetic_1,88,1750889825.2209213,1751153831.9004536,264006.6795322895,1751153834.0499003,2.149446725845337,1751153841.4101589,264016.1892375946,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927671,synthetic_1,91,1750889825.2211554,1751153831.9004602,264006.6793048382,1751153834.0499003,2.149440050125122,1751153841.4101589,264016.18900346756,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927681,synthetic_1,96,1750889825.2213748,1751153831.9004672,264006.6790924072,1751153834.0499003,2.149433135986328,1751153841.4101589,264016.18878412247,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927691,synthetic_1,84,1750889825.221603,1751153831.9004862,264006.6788835525,1751153834.0499003,2.1494140625,1751153841.4101589,264016.1885559559,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927701,synthetic_1,88,1750889825.22184,1751153831.9004958,264006.6786558628,1751153834.0499003,2.149404525756836,1751153841.4101589,264016.1883189678,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927711,synthetic_1,91,1750889825.2222662,1751153831.9005027,264006.6782364845,1751153834.0499003,2.149397611618042,1751153841.4101589,264016.1878926754,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927721,synthetic_1,97,1750889825.2225945,1751153831.9005098,264006.6779153347,1751153834.0499003,2.149390459060669,1751153841.4101589,264016.187564373,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927731,synthetic_1,90,1750889825.2228546,1751153831.9005182,264006.6776635647,1751153834.0499003,2.1493821144104004,1751153841.4101589,264016.18730425835,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927741,synthetic_1,83,1750889825.2231507,1751153831.900525,264006.67737436295,1751153834.0499003,2.1493752002716064,1751153841.4101589,264016.1870081425,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927751,synthetic_1,98,1750889825.2233915,1751153831.9005332,264006.6771416664,1751153834.0499003,2.149367094039917,1751153841.4101589,264016.1867673397,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927761,synthetic_1,89,1750889825.223679,1751153831.9005406,264006.6768615246,1751153834.0499003,2.149359703063965,1751153841.4101589,264016.1864798069,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927771,synthetic_1,104,1750889825.2240052,1751153831.9005487,264006.6765434742,1751153834.0499003,2.1493515968322754,1751153841.4101589,264016.1861536503,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927781,synthetic_1,91,1750889825.2243989,1751153831.900556,264006.6761572361,1751153834.0499003,2.1493442058563232,1751153841.4101589,264016.1857600212,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927791,synthetic_1,90,1750889825.2251978,1751153831.900563,264006.6753652096,1751153834.0499003,2.1493372917175293,1751153841.4101589,264016.18496108055,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927801,synthetic_1,90,1750889825.2256718,1751153831.90057,264006.6748981476,1751153834.0499003,2.149330377578736,1751153841.4101589,264016.1844871044,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927811,synthetic_1,103,1750889825.2263246,1751153831.9005766,264006.67425203323,1751153834.0499003,2.1493237018585205,1751153841.4101589,264016.18383431435,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927821,synthetic_1,91,1750889825.2268028,1751153831.9005842,264006.67378139496,1751153834.0499003,2.1493160724639893,1751153841.4101589,264016.1833560467,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927831,synthetic_1,90,1750889825.227438,1751153831.9005923,264006.6731543541,1751153834.0499003,2.1493079662323,1751153841.4101589,264016.1827208996,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927841,synthetic_1,91,1750889825.2278545,1751153831.9005997,264006.6727452278,1751153834.0499003,2.149300575256348,1751153841.4101589,264016.1823043823,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927851,synthetic_1,90,1750889825.228115,1751153831.9006069,264006.67249178886,1751153834.0499003,2.1492934226989746,1751153841.4101589,264016.1820437908,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3927861,synthetic_1,96,1750889825.2286606,1751153831.9006133,264006.67195272446,1751153834.0499003,2.149286985397339,1751153841.4101589,264016.1814982891,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699751,synthetic_1,105,1750889825.7215998,1751153831.9006214,264006.1790215969,1751153834.0499003,2.1492788791656494,1751153841.4101589,264015.6885590553,True,True,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699761,synthetic_1,91,1750889825.7218354,1751153831.9006286,264006.1787931919,1751153834.0499003,2.1492717266082764,1751153841.4101589,264015.6883234978,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699771,synthetic_1,87,1750889825.7224526,1751153831.9006362,264006.1781835556,1751153834.0499003,2.149264097213745,1751153841.4101589,264015.6877062321,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699781,synthetic_1,94,1750889825.7226796,1751153831.9006462,264006.1779665947,1751153834.0499003,2.149254083633423,1751153841.4101589,264015.6874792576,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699791,synthetic_1,83,1750889825.7229192,1751153831.9006548,264006.1777355671,1751153834.0499003,2.149245500564575,1751153841.4101589,264015.6872396469,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699801,synthetic_1,84,1750889825.7231345,1751153831.9006636,264006.177529335,1751153834.0499003,2.1492366790771484,1751153841.4101589,264015.68702435493,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699811,synthetic_1,88,1750889825.723536,1751153831.9006715,264006.1771354676,1751153834.0499003,2.149228811264038,1751153841.4101589,264015.68662285805,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699821,synthetic_1,90,1750889825.723908,1751153831.900679,264006.1767714024,1751153834.0499003,2.149221181869507,1751153841.4101589,264015.68625092506,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699831,synthetic_1,105,1750889825.8180635,1751153831.9006896,264006.08262610435,1751153834.0499003,2.1492106914520264,1751153841.4101589,264015.59209537506,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699841,synthetic_1,90,1750889825.8189995,1751153831.9007,264006.08170056343,1751153834.0499003,2.149200201034546,1751153841.4101589,264015.5911593437,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699851,synthetic_1,97,1750889825.8193407,1751153831.9007084,264006.0813677311,1751153834.0499003,2.1491918563842773,1751153841.4101589,264015.59081816673,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699861,synthetic_1,83,1750889825.819733,1751153831.900717,264006.0809841156,1751153834.0499003,2.1491832733154297,1751153841.4101589,264015.59042596817,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699871,synthetic_1,91,1750889825.8201194,1751153831.9007263,264006.0806069374,1751153834.0499003,2.1491739749908447,1751153841.4101589,264015.59003949165,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699881,synthetic_1,97,1750889825.8204668,1751153831.9007351,264006.080268383,1751153834.0499003,2.149165153503418,1751153841.4101589,264015.5896921158,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699891,synthetic_1,84,1750889825.820876,1751153831.900745,264006.07986855507,1751153834.0499003,2.149155378341675,1751153841.4101589,264015.5892829895,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699901,synthetic_1,100,1750889825.821203,1751153831.9007542,264006.07955121994,1751153834.0499003,2.14914608001709,1751153841.4101589,264015.5889558792,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699911,synthetic_1,91,1750889825.821597,1751153831.9007626,264006.07916522026,1751153834.0499003,2.1491377353668213,1751153841.4101589,264015.5885617733,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699921,synthetic_1,90,1750889825.8219774,1751153831.900772,264006.07879447937,1751153834.0499003,2.149128198623657,1751153841.4101589,264015.58818149567,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
3699931,synthetic_1,96,1750889825.822257,1751153831.9007802,264006.078523159,1751153834.0499003,2.149120092391968,1751153841.4101589,264015.5879018307,True,False,False,False,consumer_pod0_proc0_20250628_233711_905340.csv
