index,producer_timestamp,consumer_receive_timestamp,end_to_end_latency_seconds,size_bytes,msg_rate_per_sec,mb_rate_per_sec,is_out_of_order,is_duplicate,source_file,is_late,merge_timestamp,end_to_end_delay_ms
194179,1752520246.2434402,1752702161.0500915,181914.80665159223,b'134',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982211.30394936
192129,1752520246.2872765,1752702161.050101,181914.76282453537,b'140',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982167.46759415
194189,1752520246.277912,1752702161.0501096,181914.77219748497,b'143',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982176.8321991
192139,1752520246.3218884,1752702161.0501182,181914.72822976112,b'128',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982132.85565376
194199,1752520246.3123226,1752702161.0501266,181914.737803936,b'127',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982142.421484
192149,1752520246.356469,1752702161.050134,181914.69366526604,b'128',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982098.27518463
194209,1752520246.3466778,1752702161.0501423,181914.7034645081,b'142',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982108.06632042
192159,1752520246.3915913,1752702161.0501509,181914.6585595608,b'129',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982063.15279007
194219,1752520246.381058,1752702161.0501592,181914.66910123825,b'120',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982073.6861229
194229,1752520246.4154277,1752702161.0501666,181914.6347389221,b'120',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982039.3164158
192169,1752520246.426662,1752702161.0501752,181914.6235132217,b'133',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982028.08213234
194239,1752520246.4497375,1752702161.0501838,181914.6004462242,b'128',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181982005.00655174
192179,1752520246.4615798,1752702161.0501924,181914.5886125565,b'122',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981993.16430092
194249,1752520246.4839888,1752702161.0502028,181914.56621408465,b'139',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981970.75533867
192189,1752520246.4967709,1752702161.0502114,181914.55344057083,b'121',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981957.9732418
194259,1752520246.5183642,1752702161.05022,181914.5318558216,b'127',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981936.37990952
192199,1752520246.531956,1752702161.050228,181914.51827216148,b'133',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981922.78814316
194269,1752520246.5527642,1752702161.050237,181914.49747276303,b'120',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981901.97992325
192209,1752520246.5668397,1752702161.0502443,181914.4834048748,b'134',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981887.9044056
194279,1752520246.5870705,1752702161.050253,181914.4631824493,b'121',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981867.67363548
192219,1752520246.601723,1752702161.050301,181914.44857811928,b'133',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981853.02114487
194289,1752520246.621349,1752702161.05031,181914.4289610386,b'141',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981833.39500427
192229,1752520246.6365902,1752702161.050318,181914.41372776031,b'141',18940.16673588841,2.3701771772495683,True,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981818.15385818
194299,1752520246.6557217,1752702161.0503263,181914.3946046829,b'140',18940.16673588841,2.3701771772495683,False,False,batch_consumer-sts-3_20250716_214336_886776.csv,True,1752702228.454744,181981799.02243614
