index,producer_timestamp,consumer_receive_timestamp,end_to_end_latency_seconds,size_bytes,msg_rate_per_sec,mb_rate_per_sec,is_out_of_order,is_duplicate,source_file,is_late,merge_timestamp,end_to_end_delay_ms
369832,1752520868.1493769,1752702164.5566418,181296.4072649479,b'134',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442545.0451374
374782,1752520868.1502774,1752702164.5566497,181296.40637230876,b'142',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442544.14463043
369842,1752520868.184303,1752702164.556657,181296.3723540306,b'133',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442510.11896133
374792,1752520868.184682,1752702164.5566642,181296.37198209763,b'128',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442509.7401142
369852,1752520868.2192104,1752702164.556672,181296.3374614716,b'136',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442475.21162033
374802,1752520868.2192378,1752702164.5566778,181296.3374400139,b'143',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442475.1842022
369862,1752520868.254248,1752702164.5566845,181296.30243611336,b'141',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442440.17410278
374812,1752520868.2537043,1752702164.5566914,181296.30298686028,b'135',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442440.71769714
369872,1752520868.289345,1752702164.5566986,181296.2673535347,b'142',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442405.0769806
374822,1752520868.2881615,1752702164.5567062,181296.26854467392,b'121',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442406.26049042
369882,1752520868.3243191,1752702164.5567124,181296.2323932648,b'143',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442370.1028824
374832,1752520868.3225827,1752702164.5567198,181296.23413705823,b'142',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442371.8392849
369892,1752520868.359293,1752702164.5567276,181296.19743466377,b'140',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442335.1290226
374842,1752520868.3570347,1752702164.5567348,181296.1997001171,b'122',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442337.38732338
369902,1752520868.394241,1752702164.5567403,181296.1624994278,b'134',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442300.18091202
374852,1752520868.3914506,1752702164.5567477,181296.1652970314,b'129',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442302.97136307
369912,1752520868.429189,1752702164.5567553,181296.1275663376,b'121',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442265.23303986
374862,1752520868.4258091,1752702164.5567644,181296.13095521927,b'141',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442268.61286163
369922,1752520868.4640243,1752702164.5567746,181296.0927503109,b'139',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442230.39770126
374872,1752520868.4600918,1752702164.5567822,181296.09669041637,b'142',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442234.3301773
369932,1752520868.4989848,1752702164.5568202,181296.0578353405,b'126',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442195.43719292
374882,1752520868.4944673,1752702164.5568275,181296.0623602867,b'143',8783.995872970228,1.0992314288194076,False,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442199.95474815
369942,1752520868.5339117,1752702164.5568352,181296.02292346957,b'143',8783.995872970228,1.0992314288194076,True,False,batch_consumer-sts-3_20250716_214451_753599.csv,True,1752702310.694422,181442160.5103016
