index,producer_timestamp,consumer_receive_timestamp,end_to_end_latency_seconds,size_bytes,msg_rate_per_sec,mb_rate_per_sec,is_out_of_order,is_duplicate,source_file,is_late,merge_timestamp,end_to_end_delay_ms
169628,1752520161.8059285,1752702159.5876613,181997.7817327976,b'127',31006.37437008992,3.880029986382992,False,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035459.33365822
167998,1752520161.8485818,1752702159.5876696,181997.73908782005,b'141',31006.37437008992,3.880029986382992,True,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035416.680336
169638,1752520161.840318,1752702159.5876758,181997.7473578453,b'141',31006.37437008992,3.880029986382992,False,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035424.94416237
168008,1752520161.8831227,1752702159.5876834,181997.70456075668,b'122',31006.37437008992,3.880029986382992,True,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035382.13944435
169648,1752520161.874743,1752702159.587691,181997.71294808388,b'120',31006.37437008992,3.880029986382992,False,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035390.51914215
168018,1752520161.9176326,1752702159.5876985,181997.67006587985,b'129',31006.37437008992,3.880029986382992,True,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035347.62954712
169658,1752520161.9090357,1752702159.587705,181997.67866921425,b'127',31006.37437008992,3.880029986382992,False,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035356.22644424
168028,1752520161.9521334,1752702159.5877123,181997.6355788708,b'135',31006.37437008992,3.880029986382992,True,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035313.1287098
169668,1752520161.9434175,1752702159.5877197,181997.64430212972,b'139',31006.37437008992,3.880029986382992,False,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035321.8445778
168038,1752520161.9869173,1752702159.587727,181997.60080981252,b'129',31006.37437008992,3.880029986382992,True,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035278.3448696
169678,1752520161.977733,1752702159.5877345,181997.61000156403,b'119',31006.37437008992,3.880029986382992,False,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035287.52923012
168048,1752520162.0218594,1752702159.5877411,181997.56588172916,b'141',31006.37437008992,3.880029986382992,True,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035243.4027195
169688,1752520162.0120606,1752702159.5877483,181997.57568764687,b'121',31006.37437008992,3.880029986382992,False,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035253.20148468
169698,1752520162.046377,1752702159.5877557,181997.5413787365,b'130',31006.37437008992,3.880029986382992,False,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035218.88518333
168058,1752520162.0592103,1752702159.5877657,181997.5285551548,b'121',31006.37437008992,3.880029986382992,True,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035206.05182648
169708,1752520162.0806563,1752702159.587772,181997.5071156025,b'135',31006.37437008992,3.880029986382992,False,False,batch_consumer-sts-3_20250716_214303_610388.csv,True,1752702197.2652621,182035184.60583687
