index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
1667390,synthetic_0,91,1750889133.4276285,1751150931.3445597,261797.9169311524,1751150933.604499,2.259939670562744,1751153619.5232956,264486.0956671238,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667400,synthetic_0,84,1750889133.4277785,1751150931.3445828,261797.9168043137,1751150933.604499,2.2599165439605717,1751153619.5232956,264486.0955171585,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667410,synthetic_0,81,1750889133.4279325,1751150931.3445938,261797.9166612625,1751150933.604499,2.2599055767059326,1751153619.5232956,264486.0953631401,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667420,synthetic_0,84,1750889133.4280956,1751150931.3446014,261797.9165058136,1751150933.604499,2.2598979473114014,1751153619.5232956,264486.0952000618,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667430,synthetic_0,94,1750889133.428247,1751150931.3446083,261797.916361332,1751150933.604499,2.2598910331726074,1751153619.5232956,264486.095048666,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1699080,synthetic_0,90,1750889133.4204516,1751150931.3446157,261797.9241638184,1751150933.604499,2.2598836421966557,1751153619.5232956,264486.10284399986,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667440,synthetic_0,98,1750889133.4284065,1751150931.3446257,261797.91621899605,1751150933.604499,2.259873628616333,1751153619.5232956,264486.094889164,False,True,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667450,synthetic_0,105,1750889133.5206573,1751150931.344632,261797.8239748478,1751150933.604499,2.2598674297332764,1751153619.5232956,264486.00263834,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667460,synthetic_0,101,1750889133.5210686,1751150931.344639,261797.82357048988,1751150933.604499,2.2598602771759038,1751153619.5232956,264486.00222706795,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667470,synthetic_0,102,1750889133.521241,1751150931.3446462,261797.8234052658,1751150933.604499,2.2598531246185303,1751153619.5232956,264486.0020546913,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667480,synthetic_0,96,1750889133.5214195,1751150931.344653,261797.823233366,1751150933.604499,2.2598464488983154,1751153619.5232956,264486.0018761158,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667490,synthetic_0,89,1750889133.5215971,1751150931.3446596,261797.8230624199,1751150933.604499,2.2598397731781006,1751153619.5232956,264486.00169849396,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667500,synthetic_0,98,1750889133.521958,1751150931.3446655,261797.82270765305,1751150933.604499,2.259833812713623,1751153619.5232956,264486.0013375282,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667510,synthetic_0,91,1750889133.522117,1751150931.3446736,261797.8225569725,1751150933.604499,2.2598257064819336,1751153619.5232956,264486.00117874146,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667520,synthetic_0,81,1750889133.5223038,1751150931.3446798,261797.8223760128,1751150933.604499,2.259819507598877,1751153619.5232956,264486.0009918213,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667530,synthetic_0,90,1750889133.5225005,1751150931.344686,261797.8221855164,1751150933.604499,2.2598133087158203,1751153619.5232956,264486.00079512596,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667540,synthetic_0,103,1750889133.5227065,1751150931.3446925,261797.82198596,1751150933.604499,2.259806871414185,1751153619.5232956,264486.0005891323,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667550,synthetic_0,95,1750889133.5228868,1751150931.3446991,261797.82181239128,1751150933.604499,2.2598001956939697,1751153619.5232956,264486.00040888786,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667560,synthetic_0,96,1750889133.523057,1751150931.344707,261797.82165002823,1751150933.604499,2.25979232788086,1751153619.5232956,264486.000238657,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667570,synthetic_0,90,1750889133.5232608,1751150931.3447137,261797.8214528561,1751150933.604499,2.2597856521606445,1751153619.5232956,264486.0000348091,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667580,synthetic_0,83,1750889133.5234272,1751150931.34472,261797.8212928772,1751150933.604499,2.259779453277588,1751153619.5232956,264485.99986839294,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667590,synthetic_0,83,1750889133.5236151,1751150931.3447268,261797.82111167908,1751150933.604499,2.259772539138794,1751153619.5232956,264485.9996805191,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667600,synthetic_0,91,1750889133.5237978,1751150931.3447332,261797.8209354877,1751150933.604499,2.259766101837158,1751153619.5232956,264485.9994978905,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667610,synthetic_0,91,1750889133.5239842,1751150931.3447397,261797.8207554817,1751150933.604499,2.2597596645355225,1751153619.5232956,264485.99931144714,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667620,synthetic_0,91,1750889133.5241632,1751150931.344746,261797.82058262825,1751150933.604499,2.2597532272338867,1751153619.5232956,264485.9991323948,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1667630,synthetic_0,89,1750889133.5243385,1751150931.3447526,261797.82041406631,1751150933.604499,2.259746789932251,1751153619.5232956,264485.99895715714,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1668180,synthetic_0,84,1750889133.9174926,1751150931.344759,261797.42726635933,1751150933.604499,2.2597403526306152,1751153619.5232956,264485.60580301285,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1668190,synthetic_0,104,1750889133.9178517,1751150931.3447654,261797.42691373825,1751150933.604499,2.2597339153289795,1751153619.5232956,264485.60544395447,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1668200,synthetic_0,83,1750889133.9184864,1751150931.3447723,261797.42628598213,1751150933.604499,2.259727001190185,1751153619.5232956,264485.6048092842,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1668210,synthetic_0,102,1750889133.918801,1751150931.3447788,261797.4259777069,1751150933.604499,2.25972056388855,1751153619.5232956,264485.6044945717,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1668220,synthetic_0,82,1750889133.919186,1751150931.3447857,261797.42559933665,1751150933.604499,2.259713649749756,1751153619.5232956,264485.6041095257,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
1668230,synthetic_0,84,1750889133.9196208,1751150931.344793,261797.4251723289,1751150933.604499,2.259706258773804,1751153619.5232956,264485.6036748886,False,False,False,False,consumer_pod0_proc0_20250628_224851_348861.csv
