index,producer_timestamp,consumer_receive_timestamp,end_to_end_latency_seconds,size_bytes,msg_rate_per_sec,mb_rate_per_sec,is_out_of_order,is_duplicate,source_file,is_late,merge_timestamp,end_to_end_delay_ms
331507,1752520734.1518683,1752702171.1613789,181437.00951051712,b'143',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760671.6322899
335837,1752520734.154143,1752702171.1613867,181437.00724339485,b'141',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760669.35753822
331517,1752520734.1869738,1752702171.161394,181436.97442007065,b'140',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760636.52682304
335847,1752520734.1885283,1752702171.1614013,181436.97287273407,b'142',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760634.9723339
335857,1752520734.222844,1752702171.1614077,181436.93856358528,b'140',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760600.65674782
331527,1752520734.221937,1752702171.1614146,181436.9394776821,b'128',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760601.5636921
335867,1752520734.257193,1752702171.161422,181436.9042286873,b'122',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760566.3075447
331537,1752520734.257058,1752702171.1614294,181436.9043712616,b'141',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760566.44272804
335877,1752520734.2914896,1752702171.1614366,181436.86994695663,b'121',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760532.0110321
331547,1752520734.2920156,1752702171.1614463,181436.8694307804,b'128',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760531.48508072
331557,1752520734.3269072,1752702171.1614535,181436.834546566,b'128',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760496.59347534
335887,1752520734.3257225,1752702171.1614614,181436.8357388973,b'121',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760497.77817726
331567,1752520734.3617887,1752702171.1614685,181436.79967975616,b'143',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760461.71188354
335897,1752520734.3599694,1752702171.1614745,181436.8015050888,b'122',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760463.53125572
331577,1752520734.3966482,1752702171.1614816,181436.76483345032,b'141',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760426.85246468
335907,1752520734.394245,1752702171.161489,181436.76724410057,b'127',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760429.25572395
331587,1752520734.4315135,1752702171.1614964,181436.7299828529,b'119',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760391.98708534
335917,1752520734.4285903,1752702171.1615024,181436.7329118252,b'141',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760394.91033554
335927,1752520734.462902,1752702171.16151,181436.6986079216,b'142',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760360.59856415
331597,1752520734.4663808,1752702171.1615186,181436.6951377392,b'121',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760357.11979866
335937,1752520734.497188,1752702171.1615543,181436.6643664837,b'142',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760326.31254196
331607,1752520734.5012426,1752702171.161562,181436.6603193283,b'122',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760322.2579956
335947,1752520734.5315871,1752702171.1615682,181436.62998104093,b'134',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760291.91350937
331617,1752520734.5361474,1752702171.1615753,181436.62542796132,b'143',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760287.3532772
331627,1752520734.571105,1752702171.1615827,181436.590477705,b'127',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760252.39562988
335957,1752520734.5658667,1752702171.16159,181436.59572315216,b'122',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760257.63392448
331637,1752520734.6059966,1752702171.161596,181436.5555994511,b'128',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760217.5040245
335967,1752520734.6001997,1752702171.1616032,181436.56140351293,b'141',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760223.30093384
331647,1752520734.6408658,1752702171.1616108,181436.520745039,b'128',4348.273758276216,0.5441440598709738,True,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760182.63483047
335977,1752520734.6345165,1752702171.1616194,181436.52710294724,b'141',4348.273758276216,0.5441440598709738,False,False,batch_consumer-sts-3_20250716_214714_180057.csv,True,1752702494.8235006,181760188.98415565
