index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
1189040,synthetic_0,83,1750888978.922968,1751150809.694754,261830.7717859745,1751150811.3827631,1.688009262084961,1751150817.380175,261838.4572072029,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189050,synthetic_0,83,1750888978.923206,1751150809.6948004,261830.7715945244,1751150811.3827631,1.687962770462036,1751150817.380175,261838.45696902275,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189060,synthetic_0,90,1750888978.9233873,1751150809.6948135,261830.77142620087,1751150811.3827631,1.6879496574401855,1751150817.380175,261838.45678782463,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189070,synthetic_0,103,1750888978.9235723,1751150809.6948242,261830.77125191689,1751150811.3827631,1.687938928604126,1751150817.380175,261838.4566028118,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189080,synthetic_0,103,1750888978.9237435,1751150809.6948347,261830.7710912228,1751150811.3827631,1.6879284381866455,1751150817.380175,261838.45643162727,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189090,synthetic_0,82,1750888978.923939,1751150809.6948452,261830.77090620995,1751150811.3827631,1.687917947769165,1751150817.380175,261838.45623612404,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189100,synthetic_0,103,1750888978.9241233,1751150809.6948552,261830.770731926,1751150811.3827631,1.6879079341888428,1751150817.380175,261838.45605182648,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189110,synthetic_0,91,1750888978.9243116,1751150809.6948652,261830.77055358887,1751150811.3827631,1.6878979206085205,1751150817.380175,261838.4558634758,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189120,synthetic_0,104,1750888979.017352,1751150809.6948752,261830.6775231361,1751150811.3827631,1.6878879070281982,1751150817.380175,261838.3628230095,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189130,synthetic_0,105,1750888979.021458,1751150809.6948867,261830.67342853543,1751150811.3827631,1.6878764629364014,1751150817.380175,261838.35871720314,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189140,synthetic_0,82,1750888979.0218766,1751150809.694898,261830.67302131653,1751150811.3827631,1.6878652572631836,1751150817.380175,261838.35829854012,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189150,synthetic_0,101,1750888979.022232,1751150809.6949098,261830.67267775536,1751150811.3827631,1.6878533363342283,1751150817.380175,261838.357943058,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189160,synthetic_0,97,1750888979.0224955,1751150809.6949203,261830.67242479324,1751150811.3827631,1.687842845916748,1751150817.380175,261838.35767960548,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
1189170,synthetic_0,81,1750888979.02274,1751150809.6949325,261830.67219257355,1751150811.3827631,1.687830686569214,1751150817.380175,261838.35743522644,True,False,False,False,consumer_pod0_proc0_20250628_224649_699741.csv
