index,producer_timestamp,consumer_receive_timestamp,source_file,is_late,is_out_of_order,is_duplicate,merge_timestamp,end_to_end_delay_ms
504189,1751925500.9077945,1751928539.2320578,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059660.514116287
504199,1751925500.907981,1751928539.2585447,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059660.3276729584
504209,1751925500.9081635,1751928539.2846425,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059660.145044327
504219,1751925500.9083445,1751928539.3101292,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059659.9640846252
504229,1751925500.9085348,1751928539.336542,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059659.773826599
504239,1751925500.9087226,1751928539.3630562,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059659.585952759
504249,1751925500.9089167,1751928539.3859444,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059659.3918800354
504259,1751925500.909094,1751928539.407362,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059659.2144966125
504269,1751925500.9092696,1751928539.4284816,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059659.0390205383
504279,1751925500.9094436,1751928539.4535935,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059658.8649749756
504289,1751925500.9096274,1751928539.4756987,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059658.681154251
504299,1751925500.909828,1751928539.5016038,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059658.480644226
504719,1751925500.9200923,1751928539.5237007,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059648.2162475586
504729,1751925500.920326,1751928539.546253,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059647.982597351
504739,1751925500.920578,1751928539.568618,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059647.730588913
504749,1751925500.920814,1751928539.5900035,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059647.4945545197
504759,1751925500.9210474,1751928539.9536405,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059647.2611427307
504769,1751925500.9212835,1751928539.9755063,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059647.0251083374
504779,1751925500.9215252,1751928539.997171,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059646.783351898
504789,1751925500.9217684,1751928540.018258,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059646.5401649475
504799,1751925500.922011,1751928541.0410583,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059646.2976932526
504809,1751925500.9222577,1751928541.0677054,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059646.050930023
504819,1751925500.9224875,1751928541.094115,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059645.821094513
504829,1751925500.922719,1751928541.1202836,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059645.5895900726
504839,1751925500.9229512,1751928541.4337444,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059645.3573703766
504849,1751925500.9231822,1751928541.460628,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059645.1263427734
504859,1751925500.9234266,1751928541.487243,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059644.88196373
504869,1751925500.923614,1751928541.513028,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059644.6945667267
504879,1751925500.9238012,1751928541.539397,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059644.507408142
504889,1751925500.9239826,1751928541.5662465,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059644.3259716034
504899,1751925500.9241674,1751928541.5927396,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059644.1411972046
504909,1751925500.9243484,1751928541.618431,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059643.960237503
504919,1751925500.9245324,1751928541.645199,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059643.77617836
504929,1751925500.9247117,1751928541.6719809,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059643.5968875885
504939,1751925500.924916,1751928541.6984825,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059643.392562866
504949,1751925500.9251137,1751928541.7243853,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059643.194913864
504959,1751925500.925312,1751928541.7507863,batch_consumer-sts-1_20250707_224918_968192.csv,True,False,False,1751928560.5683086,3059642.9965496063
