index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
3207515,synthetic_5,90,1750889653.427316,1751153908.418454,264254.9911379814,1751153928.802067,20.383613109588623,1751153929.61604,264276.188724041,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207525,synthetic_5,83,1750889653.4274578,1751153908.418493,264254.991035223,1751153928.802067,20.38357400894165,1751153929.61604,264276.18858218193,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207535,synthetic_5,102,1750889653.427604,1751153908.4185026,264254.9908986092,1751153928.802067,20.383564472198486,1751153929.61604,264276.18843603134,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207545,synthetic_5,104,1750889653.427803,1751153908.418511,264254.9907076359,1751153928.802067,20.383556127548218,1751153929.61604,264276.1882369518,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207555,synthetic_5,105,1750889653.427955,1751153908.4185178,264254.9905631542,1751153928.802067,20.383549213409424,1751153929.61604,264276.1880850792,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207565,synthetic_5,98,1750889653.4281032,1751153908.418525,264254.990421772,1751153928.802067,20.38354206085205,1751153929.61604,264276.18793678284,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207575,synthetic_5,83,1750889653.4282472,1751153908.418532,264254.99028491974,1751153928.802067,20.383535146713257,1751153929.61604,264276.187792778,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207585,synthetic_5,82,1750889653.428397,1751153908.4185388,264254.9901418686,1751153928.802067,20.383528232574463,1751153929.61604,264276.18764305115,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207595,synthetic_5,105,1750889653.5210364,1751153908.4185474,264254.8975110054,1751153928.802067,20.38351964950561,1751153929.61604,264276.0950036049,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207605,synthetic_5,89,1750889653.5212607,1751153908.4185543,264254.8972938061,1751153928.802067,20.38351273536682,1751153929.61604,264276.094779253,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
3207615,synthetic_5,103,1750889653.521459,1751153908.418561,264254.8971018791,1751153928.802067,20.383506059646606,1751153929.61604,264276.09458088875,True,False,False,False,consumer_pod0_proc1_20250628_233828_423032.csv
