index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
2019050,synthetic_0,104,1750889249.6207843,1751150890.3775046,261640.75672006607,1751150891.80785,1.4303455352783203,1751150895.4129596,261645.79217529297,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2019060,synthetic_0,90,1750889249.6211898,1751150890.37753,261640.75634002688,1751150891.80785,1.4303200244903564,1751150895.4129596,261645.79176974297,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071610,synthetic_0,97,1750889249.9219809,1751150890.3775382,261640.4555573464,1751150891.80785,1.430311918258667,1751150895.4129596,261645.4909787178,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071620,synthetic_0,81,1750889249.92233,1751150890.3775458,261640.4552159309,1751150891.80785,1.4303042888641355,1751150895.4129596,261645.490629673,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071630,synthetic_0,102,1750889249.922727,1751150890.3775525,261640.45482492447,1751150891.80785,1.430297613143921,1751150895.4129596,261645.49023246765,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071640,synthetic_0,96,1750889249.9230824,1751150890.37756,261640.4544775486,1751150891.80785,1.4302902221679688,1751150895.4129596,261645.48987722397,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2019590,synthetic_0,96,1750889249.918475,1751150890.3775666,261640.45909166336,1751150891.80785,1.430283546447754,1751150895.4129596,261645.494484663,True,True,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071650,synthetic_0,91,1750889249.9234753,1751150890.3775728,261640.45409750936,1751150891.80785,1.4302773475646973,1751150895.4129596,261645.48948431015,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2019600,synthetic_0,98,1750889249.9190235,1751150890.3775792,261640.4585556984,1751150891.80785,1.4302709102630615,1751150895.4129596,261645.49393606186,True,True,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2019610,synthetic_0,82,1750889249.9196987,1751150890.3775856,261640.45788693428,1751150891.80785,1.4302644729614258,1751150895.4129596,261645.49326086044,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071660,synthetic_0,83,1750889249.9238548,1751150890.377592,261640.4537372589,1751150891.80785,1.43025803565979,1751150895.4129596,261645.48910474777,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2019620,synthetic_0,104,1750889249.9199347,1751150890.3775983,261640.45766353607,1751150891.80785,1.4302518367767334,1751150895.4129596,261645.49302482605,True,True,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2019630,synthetic_0,91,1750889249.9202504,1751150890.3776047,261640.4573543072,1751150891.80785,1.4302453994750977,1751150895.4129596,261645.49270915985,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071670,synthetic_0,89,1750889249.9242504,1751150890.3776107,261640.4533603192,1751150891.80785,1.43023943901062,1751150895.4129596,261645.48870921135,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071680,synthetic_0,103,1750889249.9246693,1751150890.3776188,261640.45294952395,1751150891.80785,1.4302313327789309,1751150895.4129596,261645.4882903099,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2019640,synthetic_0,98,1750889249.9205809,1751150890.3776252,261640.45704436305,1751150891.80785,1.430224895477295,1751150895.4129596,261645.4923787117,True,True,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2019650,synthetic_0,104,1750889249.9212053,1751150890.3776314,261640.45642614365,1751150891.80785,1.4302186965942385,1751150895.4129596,261645.49175429344,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071690,synthetic_0,95,1750889249.9250689,1751150890.3776383,261640.4525694847,1751150891.80785,1.4302117824554443,1751150895.4129596,261645.48789072037,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
2071700,synthetic_0,102,1750889249.92543,1751150890.3776448,261640.45221471784,1751150891.80785,1.4302053451538086,1751150895.4129596,261645.48752951622,True,False,False,False,consumer_pod0_proc0_20250628_224810_381709.csv
