index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
3767780,synthetic_0,102,1750889774.128348,1751153939.1433089,264165.01496100426,1751153941.9885051,2.84519624710083,1751153950.9341092,264176.80576109886,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767790,synthetic_0,103,1750889774.2173526,1751153939.1433756,264164.92602300644,1751153941.9885051,2.8451294898986816,1751153950.9341092,264176.71675658226,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767800,synthetic_0,98,1750889774.2189982,1751153939.143389,264164.92439079285,1751153941.9885051,2.845116138458252,1751153950.9341092,264176.7151110172,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767810,synthetic_0,84,1750889774.21935,1751153939.1434002,264164.9240503311,1751153941.9885051,2.845104932785034,1751153950.9341092,264176.7147591114,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767820,synthetic_0,98,1750889774.2196848,1751153939.1434104,264164.923725605,1751153941.9885051,2.845094680786133,1751153950.9341092,264176.7144243717,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767830,synthetic_0,93,1750889774.220066,1751153939.1434205,264164.9233543873,1751153941.9885051,2.8450846672058105,1751153950.9341092,264176.7140431404,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767840,synthetic_0,89,1750889774.2204406,1751153939.1434307,264164.9229900837,1751153941.9885051,2.845074415206909,1751153950.9341092,264176.7136685848,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767850,synthetic_0,91,1750889774.2206986,1751153939.1434426,264164.9227440357,1751153941.9885051,2.845062494277954,1751153950.9341092,264176.7134106159,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767860,synthetic_0,104,1750889774.2208774,1751153939.1434522,264164.92257475853,1751153941.9885051,2.84505295753479,1751153950.9341092,264176.713231802,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767870,synthetic_0,90,1750889774.2210443,1751153939.1434631,264164.9224185944,1751153941.9885051,2.845041990280152,1751153950.9341092,264176.713064909,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767880,synthetic_0,82,1750889774.2212036,1751153939.143473,264164.9222693444,1751153941.9885051,2.845032215118408,1751153950.9341092,264176.71290564537,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767890,synthetic_0,104,1750889774.221377,1751153939.1434822,264164.9221055508,1751153941.9885051,2.8450229167938232,1751153950.9341092,264176.71273231506,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767900,synthetic_0,104,1750889774.2215335,1751153939.1434946,264164.9219610691,1751153941.9885051,2.84501051902771,1751153950.9341092,264176.71257567406,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767910,synthetic_0,83,1750889774.221734,1751153939.143505,264164.9217710495,1751153941.9885051,2.845000028610229,1751153950.9341092,264176.71237516403,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767920,synthetic_0,90,1750889774.2218983,1751153939.1435146,264164.92161631584,1751153941.9885051,2.844990491867065,1751153950.9341092,264176.71221089363,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767930,synthetic_0,96,1750889774.2220566,1751153939.1435242,264164.92146754265,1751153941.9885051,2.8449809551239014,1751153950.9341092,264176.7120525837,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767940,synthetic_0,105,1750889774.2222202,1751153939.1435342,264164.9213140011,1751153941.9885051,2.844970941543579,1751153950.9341092,264176.71188902855,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767950,synthetic_0,90,1750889774.2223752,1751153939.1435435,264164.92116832733,1751153941.9885051,2.844961643218994,1751153950.9341092,264176.7117340565,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767960,synthetic_0,90,1750889774.2225094,1751153939.1435509,264164.92104148865,1751153941.9885051,2.844954252243042,1751153950.9341092,264176.7115998268,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767970,synthetic_0,104,1750889774.2226636,1751153939.143558,264164.9208943844,1751153941.9885051,2.844947099685669,1751153950.9341092,264176.71144557,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767980,synthetic_0,104,1750889774.2228332,1751153939.1435654,264164.9207322597,1751153941.9885051,2.844939708709717,1751153950.9341092,264176.7112760544,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3767990,synthetic_0,89,1750889774.222989,1751153939.143573,264164.9205839634,1751153941.9885051,2.844932079315185,1751153950.9341092,264176.71112012863,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3768000,synthetic_0,90,1750889774.2231514,1751153939.1435795,264164.92042827606,1751153941.9885051,2.84492564201355,1751153950.9341092,264176.7109577656,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3768010,synthetic_0,84,1750889774.2232988,1751153939.1435874,264164.9202885628,1751153941.9885051,2.8449177742004395,1751153950.9341092,264176.7108104229,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3768020,synthetic_0,105,1750889774.2234707,1751153939.1435945,264164.92012381554,1751153941.9885051,2.8449106216430664,1751153950.9341092,264176.7106385231,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3768030,synthetic_0,103,1750889774.223636,1751153939.1436045,264164.9199683666,1751153941.9885051,2.844900608062744,1751153950.9341092,264176.710473299,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
3768040,synthetic_0,83,1750889774.223808,1751153939.143612,264164.9198038578,1751153941.9885051,2.844893217086792,1751153950.9341092,264176.7103011608,True,False,False,False,consumer_pod0_proc0_20250628_233859_149449.csv
