index,producer_timestamp,consumer_receive_timestamp,end_to_end_latency_seconds,size_bytes,msg_rate_per_sec,mb_rate_per_sec,is_out_of_order,is_duplicate,source_file,is_late,merge_timestamp,end_to_end_delay_ms
254622,1752520454.34121,1752702161.1692898,181706.8280799389,b'127',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181783026.0436535
251572,1752520454.386264,1752702161.1692982,181706.78303408623,b'121',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782980.98945618
254632,1752520454.3755774,1752702161.1693056,181706.7937281132,b'135',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782991.67609215
251582,1752520454.4207883,1752702161.169313,181706.74852466583,b'122',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782946.46525383
254642,1752520454.4099338,1752702161.1693194,181706.75938558576,b'121',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782957.31973648
251592,1752520454.4553454,1752702161.1693263,181706.7139811516,b'120',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782911.90814972
254652,1752520454.4444108,1752702161.169334,181706.72492313385,b'128',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782922.842741
251602,1752520454.4898877,1752702161.169341,181706.67945361137,b'122',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782877.36582756
254662,1752520454.4787865,1752702161.1693475,181706.6905610561,b'122',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782888.46707344
251612,1752520454.5243971,1752702161.1693568,181706.6449596882,b'136',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782842.85640717
254672,1752520454.5132482,1752702161.1693645,181706.6561162472,b'121',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782854.00533676
251622,1752520454.5588918,1752702161.1693716,181706.6104798317,b'135',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782808.36176872
254682,1752520454.54771,1752702161.1693785,181706.6216685772,b'133',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782819.54360008
254692,1752520454.5821245,1752702161.1693847,181706.58726024628,b'121',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782785.12907028
251632,1752520454.5934222,1752702161.169392,181706.57596969604,b'129',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782773.8313675
254702,1752520454.616523,1752702161.1693993,181706.55287623403,b'121',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782750.73051453
251642,1752520454.627937,1752702161.1694057,181706.54146838188,b'126',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782739.31646347
254712,1752520454.6509354,1752702161.1694117,181706.5184762478,b'129',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782716.3181305
251652,1752520454.6624758,1752702161.1694205,181706.5069446564,b'135',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782704.7777176
254722,1752520454.6852806,1752702161.169428,181706.48414731023,b'120',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782681.9729805
251662,1752520454.6969745,1752702161.1694689,181706.4724946022,b'135',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782670.27902603
254732,1752520454.7196536,1752702161.1694765,181706.44982266423,b'128',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782647.59993553
251672,1752520454.731456,1752702161.1694834,181706.4380273819,b'140',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782635.7975006
254742,1752520454.7540393,1752702161.1694906,181706.41545128825,b'122',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782613.21425438
251682,1752520454.765932,1752702161.169498,181706.40356588364,b'133',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782601.32145882
254752,1752520454.788452,1752702161.1695063,181706.3810544014,b'138',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782578.80163193
251692,1752520454.8004615,1752702161.1695154,181706.36905384064,b'120',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782566.79201126
254762,1752520454.8229136,1752702161.1695223,181706.3466086388,b'136',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782544.33989525
251702,1752520454.834978,1752702161.169531,181706.33455324173,b'128',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782532.2754383
254772,1752520454.8573272,1752702161.1695385,181706.31221103668,b'129',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782509.92631912
251712,1752520454.8694987,1752702161.1695445,181706.30004572868,b'122',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782497.75481224
254782,1752520454.8916676,1752702161.1695516,181706.2778840065,b'143',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782475.5859375
251722,1752520454.9040272,1752702161.1695588,181706.26553153992,b'120',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782463.22631836
254792,1752520454.9259908,1752702161.169566,181706.24357509613,b'140',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782441.26272202
251732,1752520454.9385073,1752702161.169572,181706.23106479645,b'140',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782428.74622345
254802,1752520454.9604115,1752702161.1695802,181706.20916867256,b'134',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782406.84199333
251742,1752520454.9730277,1752702161.1695876,181706.1965601444,b'140',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782394.2258358
254812,1752520454.9948492,1752702161.1695943,181706.17474532127,b'141',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782372.40433693
251752,1752520455.007588,1752702161.1696017,181706.16201353076,b'128',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782359.66563225
254822,1752520455.029242,1752702161.1696107,181706.14036870003,b'133',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782338.01150322
251762,1752520455.0425766,1752702161.1696513,181706.12707471848,b'134',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782324.6769905
254832,1752520455.0637035,1752702161.169659,181706.1059551239,b'142',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782303.55000496
251772,1752520455.0777495,1752702161.169666,181706.0919163227,b'143',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782289.5040512
254842,1752520455.098824,1752702161.1696725,181706.07084822652,b'134',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782268.42951775
251782,1752520455.1124103,1752702161.1696794,181706.057268858,b'129',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782254.84323502
254852,1752520455.133249,1752702161.1696866,181706.03643751144,b'127',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782234.00449753
251792,1752520455.1469648,1752702161.169694,181706.0227291584,b'122',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782220.2887535
254862,1752520455.1675582,1752702161.1697009,181706.00214266777,b'122',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782199.69534874
251802,1752520455.1815548,1752702161.1697073,181705.988152504,b'128',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782185.69874763
254872,1752520455.2019267,1752702161.1697145,181705.9677877426,b'121',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782165.32683372
251812,1752520455.2160983,1752702161.1697216,181705.9536230564,b'128',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782151.15523338
254882,1752520455.236303,1752702161.169731,181705.93342781067,b'133',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782130.9504509
251822,1752520455.2506275,1752702161.1697369,181705.91910934448,b'129',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782116.62602425
254892,1752520455.2707376,1752702161.169746,181705.89900827408,b'136',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782096.51589394
251832,1752520455.285133,1752702161.169753,181705.88462018967,b'127',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782082.12065697
254902,1752520455.3051105,1752702161.1697605,181705.86465001103,b'135',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782062.1430874
251842,1752520455.3196042,1752702161.169782,181705.8501777649,b'129',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782047.64938354
254912,1752520455.3395078,1752702161.169789,181705.83028125763,b'133',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782027.74572372
251852,1752520455.3540998,1752702161.1697967,181705.81569695476,b'129',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181782013.15379143
254922,1752520455.373937,1752702161.169829,181705.79589223865,b'118',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181781993.3166504
251862,1752520455.3886187,1752702161.1698792,181705.7812604904,b'122',17043.25825279059,2.132797577763235,True,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181781978.6348343
254932,1752520455.4083438,1752702161.1698885,181705.761544466,b'134',17043.25825279059,2.132797577763235,False,False,batch_consumer-sts-3_20250716_214344_093613.csv,True,1752702237.3672535,181781958.90974998
