index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
3797461,synthetic_1,104,1750889860.927329,1751153862.131361,264001.2040319443,1751153865.7343073,3.6029462814331055,1751153872.29602,264011.36869096756,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797471,synthetic_1,97,1750889860.9275625,1751153862.1314168,264001.20385432243,1751153865.7343073,3.602890491485596,1751153872.29602,264011.36845755577,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797481,synthetic_1,83,1750889860.9277885,1751153862.1314363,264001.20364785194,1751153865.7343073,3.6028709411621094,1751153872.29602,264011.36823153496,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797491,synthetic_1,84,1750889860.9280508,1751153862.1314514,264001.2034006119,1751153865.7343073,3.602855920791626,1751153872.29602,264011.3679692745,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797501,synthetic_1,84,1750889860.9282806,1751153862.131472,264001.2031912804,1751153865.7343073,3.602835178375244,1751153872.29602,264011.367739439,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797511,synthetic_1,96,1750889861.0178587,1751153862.1314857,264001.11362695694,1751153865.7343073,3.602821588516236,1751153872.29602,264011.2781612873,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797521,synthetic_1,84,1750889861.0195932,1751153862.1314995,264001.11190629005,1751153865.7343073,3.6028077602386475,1751153872.29602,264011.27642679214,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797531,synthetic_1,104,1750889861.0200243,1751153862.1315129,264001.1114885807,1751153865.7343073,3.6027944087982178,1751153872.29602,264011.27599573135,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797541,synthetic_1,104,1750889861.0204928,1751153862.1315267,264001.1110339165,1751153865.7343073,3.60278058052063,1751153872.29602,264011.27552723885,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797551,synthetic_1,103,1750889861.0211627,1751153862.1315415,264001.1103787422,1751153865.7343073,3.6027657985687256,1751153872.29602,264011.27485728264,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797561,synthetic_1,90,1750889861.0217135,1751153862.1315553,264001.1098415852,1751153865.7343073,3.6027519702911377,1751153872.29602,264011.2743065357,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797571,synthetic_1,102,1750889861.0222588,1751153862.131569,264001.10931015015,1751153865.7343073,3.602738380432129,1751153872.29602,264011.27376127243,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797581,synthetic_1,84,1750889861.0227115,1751153862.1315863,264001.1088747978,1751153865.7343073,3.6027209758758545,1751153872.29602,264011.27330851555,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797591,synthetic_1,96,1750889861.023212,1751153862.1315997,264001.10838770866,1751153865.7343073,3.602707624435425,1751153872.29602,264011.27280807495,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797601,synthetic_1,97,1750889861.023678,1751153862.1316128,264001.10793471336,1751153865.7343073,3.602694511413574,1751153872.29602,264011.2723419666,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797611,synthetic_1,105,1750889861.0241594,1751153862.131626,264001.1074664593,1751153865.7343073,3.602681398391724,1751153872.29602,264011.2718605995,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797621,synthetic_1,83,1750889861.0246787,1751153862.131642,264001.10696315765,1751153865.7343073,3.6026651859283447,1751153872.29602,264011.27134132385,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797631,synthetic_1,105,1750889861.0250194,1751153862.1316557,264001.10663604736,1751153865.7343073,3.602651596069336,1751153872.29602,264011.2710006237,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797641,synthetic_1,84,1750889861.0253143,1751153862.1316688,264001.106354475,1751153865.7343073,3.6026384830474854,1751153872.29602,264011.2707056999,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797651,synthetic_1,104,1750889861.0255785,1751153862.1316822,264001.1061036587,1751153865.7343073,3.602625131607056,1751153872.29602,264011.27044153214,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797661,synthetic_1,104,1750889861.0258224,1751153862.131696,264001.10587358475,1751153865.7343073,3.602611303329468,1751153872.29602,264011.2701976299,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797671,synthetic_1,102,1750889861.026104,1751153862.1317098,264001.1056058407,1751153865.7343073,3.60259747505188,1751153872.29602,264011.2699160576,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797681,synthetic_1,84,1750889861.0263512,1751153862.131723,264001.10537171364,1751153865.7343073,3.6025843620300293,1751153872.29602,264011.2696688175,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797691,synthetic_1,82,1750889861.0265777,1751153862.131736,264001.105158329,1751153865.7343073,3.6025712490081787,1751153872.29602,264011.26944231987,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797701,synthetic_1,97,1750889861.026817,1751153862.1317468,264001.1049294472,1751153865.7343073,3.602560520172119,1751153872.29602,264011.2692029476,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797711,synthetic_1,89,1750889861.027054,1751153862.131754,264001.1046998501,1751153865.7343073,3.602553367614746,1751153872.29602,264011.26896595955,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797721,synthetic_1,100,1750889861.0272908,1751153862.1317627,264001.1044719219,1751153865.7343073,3.60254454612732,1751153872.29602,264011.2687292099,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797731,synthetic_1,96,1750889861.027526,1751153862.1317708,264001.10424494743,1751153865.7343073,3.60253643989563,1751153872.29602,264011.2684941292,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797741,synthetic_1,104,1750889861.027762,1751153862.131779,264001.1040170193,1751153865.7343073,3.6025283336639404,1751153872.29602,264011.2682580948,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797751,synthetic_1,88,1750889861.028003,1751153862.1317892,264001.1037862301,1751153865.7343073,3.602518081665039,1751153872.29602,264011.2680170536,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797761,synthetic_1,90,1750889861.0282323,1751153862.1317966,264001.1035642624,1751153865.7343073,3.602510690689087,1751153872.29602,264011.26778769493,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797771,synthetic_1,104,1750889861.116564,1751153862.1318038,264001.0152397156,1751153865.7343073,3.602503538131714,1751153872.29602,264011.17945599556,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797781,synthetic_1,97,1750889861.1181607,1751153862.131811,264001.0136499405,1751153865.7343073,3.602496385574341,1751153872.29602,264011.17785930634,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797791,synthetic_1,89,1750889861.118648,1751153862.1318195,264001.0131714344,1751153865.7343073,3.602487802505493,1751153872.29602,264011.17737197876,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797801,synthetic_1,105,1750889861.1190934,1751153862.1318266,264001.01273322105,1751153865.7343073,3.60248064994812,1751153872.29602,264011.17692661285,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797811,synthetic_1,83,1750889861.1195536,1751153862.1318338,264001.0122802257,1751153865.7343073,3.602473497390747,1751153872.29602,264011.176466465,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797821,synthetic_1,81,1750889861.1199803,1751153862.1318407,264001.01186037064,1751153865.7343073,3.602466583251953,1751153872.29602,264011.17603969574,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797831,synthetic_1,90,1750889861.1204484,1751153862.131848,264001.0113995075,1751153865.7343073,3.602459192276001,1751153872.29602,264011.17557168007,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797841,synthetic_1,91,1750889861.1209464,1751153862.131855,264001.01090860367,1751153865.7343073,3.602452278137207,1751153872.29602,264011.17507362366,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
3797851,synthetic_1,96,1750889861.121424,1751153862.131862,264001.0104379654,1751153865.7343073,3.602445363998413,1751153872.29602,264011.17459607124,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042301,synthetic_1,97,1750889861.420689,1751153862.1318688,264000.71117949486,1751153865.7343073,3.602438449859619,1751153872.29602,264010.875330925,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042311,synthetic_1,95,1750889861.4211087,1751153862.1318767,264000.7107679844,1751153865.7343073,3.602430582046509,1751153872.29602,264010.8749113083,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042321,synthetic_1,83,1750889861.421401,1751153862.131885,264000.71048402786,1751153865.7343073,3.60242223739624,1751153872.29602,264010.8746190071,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042331,synthetic_1,102,1750889861.421605,1751153862.1318922,264000.7102870941,1751153865.7343073,3.602415084838867,1751153872.29602,264010.8744149208,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042341,synthetic_1,105,1750889861.4218824,1751153862.1318996,264000.7100172043,1751153865.7343073,3.602407693862915,1751153872.29602,264010.87413764,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042351,synthetic_1,84,1750889861.4221282,1751153862.1319067,264000.7097785473,1751153865.7343073,3.602400541305542,1751153872.29602,264010.87389183044,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042361,synthetic_1,104,1750889861.4223645,1751153862.1319137,264000.7095491886,1751153865.7343073,3.602393627166748,1751153872.29602,264010.87365555763,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042371,synthetic_1,93,1750889861.422559,1751153862.1319208,264000.7093617916,1751153865.7343073,3.602386474609375,1751153872.29602,264010.8734610081,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042381,synthetic_1,90,1750889861.422722,1751153862.1319275,264000.70920586586,1751153865.7343073,3.60237979888916,1751153872.29602,264010.87329792976,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042391,synthetic_1,97,1750889861.4228823,1751153862.131935,264000.7090525627,1751153865.7343073,3.602372407913208,1751153872.29602,264010.8731377125,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042401,synthetic_1,91,1750889861.4230428,1751153862.1319418,264000.70889902115,1751153865.7343073,3.602365493774414,1751153872.29602,264010.8729772568,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042411,synthetic_1,89,1750889861.423188,1751153862.131949,264000.7087609768,1751153865.7343073,3.602358341217041,1751153872.29602,264010.87283205986,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042421,synthetic_1,104,1750889861.4233418,1751153862.131956,264000.70861411095,1751153865.7343073,3.602351188659668,1751153872.29602,264010.8726782799,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042431,synthetic_1,104,1750889861.4234948,1751153862.131964,264000.70846915245,1751153865.7343073,3.6023433208465576,1751153872.29602,264010.87252521515,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042441,synthetic_1,103,1750889861.4236543,1751153862.131971,264000.70831656456,1751153865.7343073,3.602336406707764,1751153872.29602,264010.8723657131,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042451,synthetic_1,84,1750889861.4238029,1751153862.1319814,264000.7081785202,1751153865.7343073,3.602325916290283,1751153872.29602,264010.87221717834,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042461,synthetic_1,84,1750889861.4239533,1751153862.131988,264000.7080347538,1751153865.7343073,3.6023192405700684,1751153872.29602,264010.8720667362,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042471,synthetic_1,105,1750889861.4241033,1751153862.131995,264000.70789170265,1751153865.7343073,3.6023123264312744,1751153872.29602,264010.87191677094,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042481,synthetic_1,103,1750889861.4242585,1751153862.132002,264000.7077436447,1751153865.7343073,3.6023051738739014,1751153872.29602,264010.87176156044,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042491,synthetic_1,84,1750889861.4244156,1751153862.1320093,264000.7075936794,1751153865.7343073,3.6022980213165283,1751153872.29602,264010.8716044426,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042501,synthetic_1,98,1750889861.4245913,1751153862.132016,264000.70742464066,1751153865.7343073,3.602291345596313,1751153872.29602,264010.8714287281,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042511,synthetic_1,89,1750889861.424749,1751153862.132023,264000.70727419853,1751153865.7343073,3.6022841930389404,1751153872.29602,264010.8712711334,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042521,synthetic_1,101,1750889861.424908,1751153862.1320298,264000.70712184906,1751153865.7343073,3.6022775173187256,1751153872.29602,264010.87111210823,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042531,synthetic_1,97,1750889861.4250636,1751153862.132037,264000.7069733143,1751153865.7343073,3.6022703647613525,1751153872.29602,264010.8709564209,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042541,synthetic_1,89,1750889861.4252155,1751153862.1320438,264000.7068283558,1751153865.7343073,3.6022634506225586,1751153872.29602,264010.87080454826,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
4042551,synthetic_1,97,1750889861.4253702,1751153862.132051,264000.7066807747,1751153865.7343073,3.602256298065185,1751153872.29602,264010.8706498146,False,False,False,False,consumer_pod0_proc0_20250628_233742_136336.csv
