index,topic,size_bytes,producer_timestamp,consumer_timestamp,consumer_delay_sec,application_timestamp,application_delay_sec,merge_timestamp,end_to_end_delay,is_late,is_out_of_order,is_duplicate,is_missing_critical,source_file
3166821,synthetic_1,90,1750889639.1214864,1751153898.6514049,264259.52991843224,1751153903.3422592,4.69085431098938,1751153910.1040142,264270.98252773285,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166831,synthetic_1,90,1750889639.1218784,1751153898.6514616,264259.5295832157,1751153903.3422592,4.690797567367554,1751153910.1040142,264270.9821357727,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166841,synthetic_1,94,1750889639.122162,1751153898.6514711,264259.52930903435,1751153903.3422592,4.69078803062439,1751153910.1040142,264270.9818520546,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166851,synthetic_1,84,1750889639.1224704,1751153898.6514792,264259.52900886536,1751153903.3422592,4.6907799243927,1751153910.1040142,264270.9815437794,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166861,synthetic_1,95,1750889639.1227756,1751153898.6514893,264259.5287137032,1751153903.3422592,4.690769910812378,1751153910.1040142,264270.9812386036,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166871,synthetic_1,82,1750889639.1230686,1751153898.6514988,264259.52843022346,1751153903.3422592,4.690760374069214,1751153910.1040142,264270.98094558716,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166881,synthetic_1,96,1750889639.1233962,1751153898.6515076,264259.5281114578,1751153903.3422592,4.690751552581787,1751153910.1040142,264270.98061800003,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166891,synthetic_1,104,1750889639.1237462,1751153898.6515174,264259.5277712345,1751153903.3422592,4.690741777420044,1751153910.1040142,264270.98026800156,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166901,synthetic_1,84,1750889639.2191083,1751153898.6515331,264259.4324247837,1751153903.3422592,4.690726041793823,1751153910.1040142,264270.8849058151,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166911,synthetic_1,90,1750889639.219545,1751153898.6515424,264259.4319975376,1751153903.3422592,4.690716743469238,1751153910.1040142,264270.8844692707,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166921,synthetic_1,96,1750889639.2202656,1751153898.651553,264259.43128728867,1751153903.3422592,4.690706253051758,1751153910.1040142,264270.88374853134,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166931,synthetic_1,82,1750889639.2206693,1751153898.6515627,264259.4308934212,1751153903.3422592,4.690696477890015,1751153910.1040142,264270.8833448887,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166941,synthetic_1,88,1750889639.2210128,1751153898.651572,264259.4305591583,1751153903.3422592,4.69068717956543,1751153910.1040142,264270.8830013275,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166951,synthetic_1,83,1750889639.2213824,1751153898.6515813,264259.43019890785,1751153903.3422592,4.690677881240845,1751153910.1040142,264270.8826317787,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166961,synthetic_1,84,1750889639.2217002,1751153898.65159,264259.42988967896,1751153903.3422592,4.690669059753418,1751153910.1040142,264270.88231396675,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166971,synthetic_1,83,1750889639.2220013,1751153898.6515992,264259.4295978546,1751153903.3422592,4.690659999847412,1751153910.1040142,264270.8820128441,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166981,synthetic_1,105,1750889639.2223165,1751153898.6516082,264259.4292917252,1751153903.3422592,4.690650939941406,1751153910.1040142,264270.8816976547,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3166991,synthetic_1,89,1750889639.222902,1751153898.6516182,264259.4287161827,1751153903.3422592,4.690640926361084,1751153910.1040142,264270.8811120987,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167001,synthetic_1,97,1750889639.2233014,1751153898.651627,264259.4283256531,1751153903.3422592,4.690632104873657,1751153910.1040142,264270.8807127476,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167011,synthetic_1,89,1750889639.223652,1751153898.6516364,264259.4279844761,1751153903.3422592,4.690622806549072,1751153910.1040142,264270.88036227226,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167021,synthetic_1,102,1750889639.224121,1751153898.6516454,264259.42752432823,1751153903.3422592,4.690613746643066,1751153910.1040142,264270.8798930645,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167031,synthetic_1,98,1750889639.2245598,1751153898.651655,264259.4270951748,1751153903.3422592,4.690604209899902,1751153910.1040142,264270.8794543743,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167041,synthetic_1,82,1750889639.2249846,1751153898.6516638,264259.4266791344,1751153903.3422592,4.690595388412476,1751153910.1040142,264270.8790295124,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167051,synthetic_1,96,1750889639.2254112,1751153898.651675,264259.4262638092,1751153903.3422592,4.690584182739258,1751153910.1040142,264270.87860298157,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167061,synthetic_1,91,1750889639.2258568,1751153898.651684,264259.4258272648,1751153903.3422592,4.690575122833252,1751153910.1040142,264270.87815737724,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167071,synthetic_1,82,1750889639.226206,1751153898.6516936,264259.4254875183,1751153903.3422592,4.690565586090088,1751153910.1040142,264270.877808094,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167081,synthetic_1,105,1750889639.2265222,1751153898.6517026,264259.4251804352,1751153903.3422592,4.690556526184082,1751153910.1040142,264270.877491951,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167091,synthetic_1,97,1750889639.2268555,1751153898.6517124,264259.4248569012,1751153903.3422592,4.690546751022339,1751153910.1040142,264270.8771586418,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167101,synthetic_1,91,1750889639.227151,1751153898.6517217,264259.4245710373,1751153903.3422592,4.690537452697754,1751153910.1040142,264270.8768632412,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167111,synthetic_1,89,1750889639.227396,1751153898.6517324,264259.4243364334,1751153903.3422592,4.690526723861694,1751153910.1040142,264270.8766181469,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167121,synthetic_1,97,1750889639.2276585,1751153898.6517415,264259.4240832329,1751153903.3422592,4.6905176639556885,1751153910.1040142,264270.87635564804,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167131,synthetic_1,83,1750889639.2279134,1751153898.6517506,264259.4238371849,1751153903.3422592,4.690508604049683,1751153910.1040142,264270.8761007786,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167141,synthetic_1,96,1750889639.228176,1751153898.6517594,264259.42358350754,1751153903.3422592,4.690499782562256,1751153910.1040142,264270.8758380413,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167151,synthetic_1,84,1750889639.2284307,1751153898.6517696,264259.4233388901,1751153903.3422592,4.6904895305633545,1751153910.1040142,264270.87558341026,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3167161,synthetic_1,103,1750889639.318492,1751153898.6517794,264259.3332874775,1751153903.3422592,4.690479755401611,1751153910.1040142,264270.7855222225,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168331,synthetic_1,89,1750889639.72359,1751153898.6517923,264258.92820239067,1751153903.3422592,4.69046688079834,1751153910.1040142,264270.3804242611,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168341,synthetic_1,103,1750889639.7239602,1751153898.651802,264258.9278419018,1751153903.3422592,4.690457105636597,1751153910.1040142,264270.38005399704,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168351,synthetic_1,84,1750889639.7243152,1751153898.651813,264258.92749786377,1751153903.3422592,4.690446138381958,1751153910.1040142,264270.3796989918,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168361,synthetic_1,82,1750889639.7248192,1751153898.6518216,264258.92700243,1751153903.3422592,4.69043755531311,1751153910.1040142,264270.3791949749,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168371,synthetic_1,105,1750889639.7251103,1751153898.6518302,264258.9267196655,1751153903.3422592,4.690428972244263,1751153910.1040142,264270.3789038658,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168381,synthetic_1,96,1750889639.7253602,1751153898.6518395,264258.9264793396,1751153903.3422592,4.690419673919678,1751153910.1040142,264270.37865400314,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168391,synthetic_1,97,1750889639.7255833,1751153898.6518493,264258.926265955,1751153903.3422592,4.690409898757935,1751153910.1040142,264270.37843084335,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168401,synthetic_1,84,1750889639.7258146,1751153898.6518576,264258.9260430336,1751153903.3422592,4.690401554107666,1751153910.1040142,264270.37819957733,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168411,synthetic_1,98,1750889639.7260716,1751153898.651867,264258.9257953167,1751153903.3422592,4.690392255783081,1751153910.1040142,264270.3779425621,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168421,synthetic_1,84,1750889639.7263105,1751153898.6518755,264258.92556500435,1751153903.3422592,4.690383672714233,1751153910.1040142,264270.3777036667,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168431,synthetic_1,104,1750889639.7265503,1751153898.651885,264258.925334692,1751153903.3422592,4.690374135971069,1751153910.1040142,264270.3774638176,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168441,synthetic_1,102,1750889639.7267962,1751153898.6518943,264258.9250981808,1751153903.3422592,4.690364837646484,1751153910.1040142,264270.37721800804,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168451,synthetic_1,89,1750889639.7270336,1751153898.6519036,264258.9248700142,1751153903.3422592,4.690355539321899,1751153910.1040142,264270.37698054314,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168461,synthetic_1,91,1750889639.7272854,1751153898.6519144,264258.924628973,1751153903.3422592,4.69034481048584,1751153910.1040142,264270.3767287731,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168471,synthetic_1,102,1750889639.72753,1751153898.6519232,264258.92439317703,1751153903.3422592,4.690335988998413,1751153910.1040142,264270.37648415565,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168481,synthetic_1,98,1750889639.7277832,1751153898.651932,264258.924148798,1751153903.3422592,4.690327167510986,1751153910.1040142,264270.3762309551,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168491,synthetic_1,90,1750889639.7280226,1751153898.651943,264258.923920393,1751153903.3422592,4.690316200256348,1751153910.1040142,264270.37599158287,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168501,synthetic_1,90,1750889639.7282467,1751153898.6519527,264258.9237060547,1751153903.3422592,4.6903064250946045,1751153910.1040142,264270.3757674694,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168511,synthetic_1,84,1750889639.8165972,1751153898.6519637,264258.8353664875,1751153903.3422592,4.690295457839966,1751153910.1040142,264270.28741693497,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168521,synthetic_1,96,1750889639.8211172,1751153898.6519723,264258.83085513115,1751153903.3422592,4.690286874771118,1751153910.1040142,264270.28289699554,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168531,synthetic_1,83,1750889639.8215013,1751153898.6519823,264258.8304810524,1751153903.3422592,4.690276861190796,1751153910.1040142,264270.2825129032,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168541,synthetic_1,83,1750889639.8218937,1751153898.6519914,264258.83009791374,1751153903.3422592,4.69026780128479,1751153910.1040142,264270.28212046623,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168551,synthetic_1,98,1750889639.822261,1751153898.652001,264258.8297393322,1751153903.3422592,4.690258264541626,1751153910.1040142,264270.2817530632,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168561,synthetic_1,105,1750889639.8226886,1751153898.65201,264258.82932138443,1751153903.3422592,4.69024920463562,1751153910.1040142,264270.2813255787,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168571,synthetic_1,95,1750889639.8231027,1751153898.6520193,264258.8289165497,1751153903.3422592,4.690239906311035,1751153910.1040142,264270.2809114456,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168581,synthetic_1,91,1750889639.8234346,1751153898.6520283,264258.8285937309,1751153903.3422592,4.690230846405029,1751153910.1040142,264270.28057956696,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168591,synthetic_1,103,1750889639.8238149,1751153898.6520395,264258.82822465897,1751153903.3422592,4.690219640731812,1751153910.1040142,264270.2801992893,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168601,synthetic_1,97,1750889639.8242717,1751153898.6520488,264258.8277771473,1751153903.3422592,4.690210342407227,1751153910.1040142,264270.2797424793,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168611,synthetic_1,103,1750889639.8247285,1751153898.6520586,264258.82733011246,1751153903.3422592,4.690200567245483,1751153910.1040142,264270.2792856693,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168621,synthetic_1,91,1750889639.8250573,1751153898.652068,264258.8270106316,1751153903.3422592,4.690191268920898,1751153910.1040142,264270.2789568901,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168631,synthetic_1,97,1750889639.8253648,1751153898.6520772,264258.8267123699,1751153903.3422592,4.6901819705963135,1751153910.1040142,264270.27864933014,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168641,synthetic_1,81,1750889639.8256223,1751153898.6520865,264258.8264641762,1751153903.3422592,4.6901726722717285,1751153910.1040142,264270.2783918381,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168651,synthetic_1,90,1750889639.8259318,1751153898.6520956,264258.8261637688,1751153903.3422592,4.690163612365723,1751153910.1040142,264270.27808237076,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168661,synthetic_1,90,1750889639.8261983,1751153898.652104,264258.82590579987,1751153903.3422592,4.690155267715454,1751153910.1040142,264270.2778158188,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168671,synthetic_1,90,1750889639.8264344,1751153898.6521132,264258.8256788254,1751153903.3422592,4.690145969390869,1751153910.1040142,264270.2775797844,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168681,synthetic_1,102,1750889639.8266597,1751153898.6521225,264258.8254625797,1751153903.3422592,4.690136671066284,1751153910.1040142,264270.27735447884,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168691,synthetic_1,97,1750889639.8268783,1751153898.6521316,264258.8252532482,1751153903.3422592,4.690127611160278,1751153910.1040142,264270.277135849,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168701,synthetic_1,97,1750889639.827102,1751153898.6521428,264258.82504081726,1751153903.3422592,4.6901164054870605,1751153910.1040142,264270.2769122124,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168711,synthetic_1,103,1750889639.8273256,1751153898.6521523,264258.8248267174,1751153903.3422592,4.6901068687438965,1751153910.1040142,264270.27668857574,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168721,synthetic_1,83,1750889639.827551,1751153898.6521628,264258.82461190224,1751153903.3422592,4.690096378326416,1751153910.1040142,264270.2764632702,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168731,synthetic_1,84,1750889639.8277757,1751153898.6521716,264258.8243961334,1751153903.3422592,4.690087556838989,1751153910.1040142,264270.27623844147,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168741,synthetic_1,103,1750889639.8280077,1751153898.6521802,264258.8241727352,1751153903.3422592,4.690078973770142,1751153910.1040142,264270.2760064602,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168751,synthetic_1,97,1750889639.8282402,1751153898.65219,264258.82394981384,1751153903.3422592,4.690069198608398,1751153910.1040142,264270.2757740021,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
3168761,synthetic_1,98,1750889639.8284647,1751153898.652199,264258.82373428345,1751153903.3422592,4.690060138702393,1751153910.1040142,264270.2755494118,True,False,False,False,consumer_pod0_proc0_20250628_233818_657593.csv
