which,label,n,gpd_c,gpd_loc,gpd_scale,gpd_type,KS_D,KS_p_asym,KS_p_boot,KS_D_boot_mean
gpd_tail,POLL_TIMEOUT=20ms (trim 0m),2174,-0.18695348415173074,0.0,27.04762479648914,bounded (xi<0),0.0963841984841258,4.968106481290776e-18,0.0,0.021313475284145005
gpd_tail,POLL_TIMEOUT=3ms (trim 0m),2357,-0.1471115606748375,0.0,25.174186396771347,bounded (xi<0),0.13601877234743345,1.702530659781126e-38,0.0,0.021315782287773057
gpd_tail,POLL_TIMEOUT=5ms (trim 0m),110,-1.08291650536976,0.0,49.197360781199194,bounded (xi<0),0.2833086433402151,2.639222320391701e-08,0.0,0.09105853846832013
gpd_tail,POLL_TIMEOUT=15ms (trim 0m),1332,-0.21892076856587409,0.0,21.577933406433417,bounded (xi<0),0.19257645461035994,9.648809671733017e-44,0.0,0.026981536589484247
gpd_tail,POLL_TIMEOUT=10ms (trim 0m),6586,-0.009581192901450427,0.0,18.189815761348612,exponential-like (xi≈0),0.14640648334816483,1.1298208645905256e-123,0.0,0.011976691077256407
