index,delay_sec,size_bytes,recv_timestamp,sent_timestamp,topic
1518,0.12839055061340332,80,1748878240.531978,1748878240.4035873,synth_8
1519,0.12797307968139648,86,1748878241.160442,1748878241.032469,synth_9
1520,0.17181754112243652,102,1748878241.8323462,1748878241.6605287,synth_0
1521,0.1655597686767578,86,1748878242.497698,1748878242.3321383,synth_1
1522,0.12777280807495117,101,1748878243.125782,1748878242.9980092,synth_2
1523,0.1278676986694336,81,1748878243.7539732,1748878243.6261055,synth_3
1524,0.1722118854522705,87,1748878244.426338,1748878244.254126,synth_4
1525,0.16579198837280273,80,1748878245.0919247,1748878244.9261327,synth_5
1526,0.16668057441711426,93,1748878245.7586694,1748878245.5919888,synth_6
1527,0.16526055335998535,99,1748878246.4241676,1748878246.258907,synth_7
1528,0.1280193328857422,101,1748878247.052646,1748878246.9246266,synth_8
1529,0.12783050537109375,93,1748878247.6801262,1748878247.5522957,synth_9
1530,0.17214083671569824,81,1748878248.35252,1748878248.1803792,synth_0
1531,0.16562819480895996,84,1748878249.0179079,1748878248.8522797,synth_1
1532,0.12798738479614258,85,1748878249.6459079,1748878249.5179205,synth_2
1533,0.12784051895141602,100,1748878250.2740824,1748878250.146242,synth_3
1534,0.1719353199005127,81,1748878250.946195,1748878250.7742596,synth_4
1535,0.1653597354888916,100,1748878251.6112926,1748878251.4459329,synth_5
1536,0.16539764404296875,101,1748878252.2769303,1748878252.1115327,synth_6
1537,0.16521382331848145,87,1748878252.9421985,1748878252.7769847,synth_7
1538,0.12776565551757812,94,1748878253.5701509,1748878253.4423852,synth_8
1539,0.12828493118286133,86,1748878254.1985219,1748878254.070237,synth_9
1540,0.17202425003051758,81,1748878254.870058,1748878254.6980338,synth_0
1541,0.16553878784179688,93,1748878255.53592,1748878255.370381,synth_1
1542,0.12779474258422852,80,1748878256.1637368,1748878256.035942,synth_2
1543,0.12791705131530762,88,1748878256.7920654,1748878256.6641483,synth_3
1544,0.17200827598571777,93,1748878257.4642882,1748878257.29228,synth_4
1545,0.16610288619995117,80,1748878258.1300838,1748878257.963981,synth_5
1546,0.1653609275817871,99,1748878258.795624,1748878258.630263,synth_6
1547,0.16556215286254883,95,1748878259.4614956,1748878259.2959335,synth_7
1548,0.12798404693603516,87,1748878260.0895216,1748878259.9615376,synth_8
1549,0.1287848949432373,93,1748878260.7184188,1748878260.589634,synth_9
1550,0.17145323753356934,95,1748878261.389851,1748878261.2183979,synth_0
1551,0.16538262367248535,86,1748878262.0552475,1748878261.889865,synth_1
1552,0.12778353691101074,97,1748878262.6833715,1748878262.555588,synth_2
1553,0.12763261795043945,95,1748878263.311262,1748878263.1836293,synth_3
1554,0.17199158668518066,79,1748878263.9835682,1748878263.8115766,synth_4
1555,0.16498804092407227,99,1748878264.648517,1748878264.4835289,synth_5
1556,0.16515731811523438,94,1748878265.314348,1748878265.1491907,synth_6
1557,0.16513371467590332,92,1748878265.979749,1748878265.8146152,synth_7
1558,0.12814807891845703,94,1748878266.6081805,1748878266.4800324,synth_8
1559,0.12806081771850586,87,1748878267.2363412,1748878267.1082804,synth_9
1560,0.17159557342529297,87,1748878267.9078665,1748878267.736271,synth_0
1561,0.165330171585083,79,1748878268.5728855,1748878268.4075553,synth_1
1562,0.12791705131530762,100,1748878269.2012582,1748878269.0733411,synth_2
1563,0.12774205207824707,86,1748878269.829545,1748878269.701803,synth_3
1564,0.17142677307128906,94,1748878270.501349,1748878270.3299222,synth_4
1565,0.16509199142456055,79,1748878271.166603,1748878271.001511,synth_5
1566,0.16514992713928223,93,1748878271.832308,1748878271.6671581,synth_6
1567,0.1651620864868164,100,1748878272.4974515,1748878272.3322895,synth_7
1568,0.1277322769165039,81,1748878273.1254818,1748878272.9977496,synth_8
1569,0.12803244590759277,87,1748878273.753719,1748878273.6256866,synth_9
1570,0.17135858535766602,87,1748878274.4252741,1748878274.2539155,synth_0
1571,0.16534996032714844,88,1748878275.090711,1748878274.9253612,synth_1
1572,0.1282360553741455,87,1748878275.7192273,1748878275.5909913,synth_2
1573,0.12767481803894043,99,1748878276.3467832,1748878276.2191083,synth_3
1574,0.17104172706604004,84,1748878277.0181553,1748878276.8471136,synth_4
1575,0.16497063636779785,94,1748878277.6836233,1748878277.5186527,synth_5
1576,0.16541266441345215,102,1748878278.3494763,1748878278.1840637,synth_6
1577,0.16508150100708008,99,1748878279.0146868,1748878278.8496053,synth_7
1578,0.12773346900939941,100,1748878279.643003,1748878279.5152695,synth_8
1579,0.1276085376739502,98,1748878280.2711666,1748878280.143558,synth_9
1580,0.1719493865966797,95,1748878280.9436257,1748878280.7716763,synth_0
1581,0.16522645950317383,100,1748878281.6087644,1748878281.443538,synth_1
1582,0.1279911994934082,94,1748878282.2372243,1748878282.1092331,synth_2
1583,0.12773489952087402,80,1748878282.8652139,1748878282.737479,synth_3
1584,0.1718454360961914,102,1748878283.5373707,1748878283.3655252,synth_4
1585,0.1655435562133789,81,1748878284.2027369,1748878284.0371933,synth_5
1586,0.16585803031921387,81,1748878284.8687184,1748878284.7028604,synth_6
1587,0.1655561923980713,86,1748878285.5338597,1748878285.3683035,synth_7
1588,0.12791228294372559,80,1748878286.162142,1748878286.0342298,synth_8
1589,0.1276867389678955,81,1748878286.7900555,1748878286.6623688,synth_9
1590,0.17169547080993652,79,1748878287.4619944,1748878287.290299,synth_0
1591,0.16553115844726562,80,1748878288.1275878,1748878287.9620566,synth_1
1592,0.12816810607910156,80,1748878288.7560585,1748878288.6278903,synth_2
1593,0.12807226181030273,87,1748878289.3844712,1748878289.256399,synth_3
1594,0.1714017391204834,94,1748878290.055707,1748878289.8843052,synth_4
1595,0.16562294960021973,87,1748878290.7214139,1748878290.555791,synth_5
1596,0.1652507781982422,102,1748878291.3869324,1748878291.2216816,synth_6
1597,0.16543793678283691,88,1748878292.0527043,1748878291.8872664,synth_7
1598,0.12763309478759766,80,1748878292.680596,1748878292.552963,synth_8
1599,0.1276559829711914,99,1748878293.3085527,1748878293.1808968,synth_9
1600,0.17151999473571777,95,1748878293.9798014,1748878293.8082814,synth_0
1601,0.16548371315002441,100,1748878294.6455734,1748878294.4800897,synth_1
1602,0.1276845932006836,101,1748878295.273397,1748878295.1457124,synth_2
1603,0.1275477409362793,100,1748878295.9012928,1748878295.773745,synth_3
1604,0.17170071601867676,81,1748878296.5733001,1748878296.4015994,synth_4
1605,0.16524910926818848,81,1748878297.2384884,1748878297.0732393,synth_5
1606,0.16508197784423828,86,1748878297.9038424,1748878297.7387605,synth_6
1607,0.16522669792175293,80,1748878298.5693789,1748878298.4041522,synth_7
1608,0.12751388549804688,87,1748878299.1972659,1748878299.069752,synth_8
1609,0.127976655960083,102,1748878299.825546,1748878299.6975694,synth_9
1610,0.17114543914794922,94,1748878300.4966662,1748878300.3255208,synth_0
1611,0.16539525985717773,79,1748878301.1625721,1748878300.997177,synth_1
1612,0.12749624252319336,93,1748878301.7902813,1748878301.662785,synth_2
1613,0.12802600860595703,81,1748878302.4184852,1748878302.2904592,synth_3
1614,0.1715562343597412,87,1748878303.0898395,1748878302.9182832,synth_4
1615,0.16541576385498047,94,1748878303.7553465,1748878303.5899308,synth_5
1616,0.16536736488342285,88,1748878304.4208388,1748878304.2554715,synth_6
1617,0.1653423309326172,81,1748878305.0862586,1748878304.9209163,synth_7
1618,0.12788796424865723,101,1748878305.7142615,1748878305.5863736,synth_8
1619,0.12769389152526855,80,1748878306.3418698,1748878306.214176,synth_9
1620,0.1713271141052246,87,1748878307.013256,1748878306.841929,synth_0
1621,0.16525864601135254,94,1748878307.678716,1748878307.5134573,synth_1
1622,0.12824440002441406,79,1748878308.3073387,1748878308.1790943,synth_2
1623,0.12793350219726562,81,1748878308.9352608,1748878308.8073273,synth_3
1624,0.17168641090393066,77,1748878309.6070364,1748878309.43535,synth_4
1625,0.16525864601135254,81,1748878310.2723382,1748878310.1070795,synth_5
1626,0.165571928024292,88,1748878310.9378617,1748878310.7722898,synth_6
1627,0.16515445709228516,87,1748878311.603054,1748878311.4378996,synth_7
1628,0.12807583808898926,85,1748878312.2315805,1748878312.1035047,synth_8
1629,0.1278092861175537,81,1748878312.8594499,1748878312.7316406,synth_9
1630,0.17087173461914062,91,1748878313.5303717,1748878313.3595,synth_0
1631,0.16527056694030762,102,1748878314.195962,1748878314.0306914,synth_1
1632,0.12784457206726074,92,1748878314.8241606,1748878314.696316,synth_2
1633,0.12790608406066895,81,1748878315.4522698,1748878315.3243637,synth_3
1634,0.17162680625915527,80,1748878316.1238713,1748878315.9522445,synth_4
1635,0.1652994155883789,99,1748878316.7890635,1748878316.623764,synth_5
1636,0.1654045581817627,87,1748878317.4546123,1748878317.2892077,synth_6
1637,0.1652543544769287,81,1748878318.1199749,1748878317.9547205,synth_7
1638,0.12792563438415527,101,1748878318.7483194,1748878318.6203938,synth_8
1639,0.1277599334716797,88,1748878319.3760362,1748878319.2482762,synth_9
1640,0.17157268524169922,93,1748878320.0478575,1748878319.8762848,synth_0
1641,0.1654977798461914,95,1748878320.7131472,1748878320.5476494,synth_1
1642,0.12799668312072754,98,1748878321.3411033,1748878321.2131066,synth_2
1643,0.12789082527160645,93,1748878321.969175,1748878321.8412843,synth_3
1644,0.17186331748962402,94,1748878322.6414168,1748878322.4695535,synth_4
1645,0.16568326950073242,93,1748878323.3068478,1748878323.1411645,synth_5
1646,0.16546988487243652,102,1748878323.9722662,1748878323.8067963,synth_6
1647,0.16544723510742188,81,1748878324.637931,1748878324.4724839,synth_7
1648,0.12819886207580566,81,1748878325.2663803,1748878325.1381814,synth_8
1649,0.12802457809448242,92,1748878325.8943715,1748878325.766347,synth_9
1650,0.17151284217834473,95,1748878326.5658855,1748878326.3943727,synth_0
1651,0.1655876636505127,88,1748878327.2318385,1748878327.0662508,synth_1
1652,0.12786865234375,94,1748878327.8601122,1748878327.7322435,synth_2
1653,0.12803268432617188,99,1748878328.4883156,1748878328.360283,synth_3
1654,0.17175531387329102,99,1748878329.1600466,1748878328.9882913,synth_4
1655,0.16595959663391113,101,1748878329.825891,1748878329.6599314,synth_5
1656,0.1654987335205078,79,1748878330.4913547,1748878330.325856,synth_6
1657,0.16561269760131836,80,1748878331.1573079,1748878330.9916952,synth_7
1658,0.127854585647583,100,1748878331.7855995,1748878331.657745,synth_8
1659,0.1276841163635254,86,1748878332.4134438,1748878332.2857597,synth_9
1660,0.17104697227478027,87,1748878333.0847974,1748878332.9137504,synth_0
1661,0.16538214683532715,80,1748878333.7504354,1748878333.5850532,synth_1
1662,0.1276719570159912,81,1748878334.3785577,1748878334.2508857,synth_2
1663,0.1279911994934082,92,1748878335.006767,1748878334.8787758,synth_3
1664,0.171539306640625,94,1748878335.678591,1748878335.5070517,synth_4
1665,0.16550827026367188,80,1748878336.3442273,1748878336.178719,synth_5
1666,0.16550111770629883,100,1748878337.009786,1748878336.8442848,synth_6
1667,0.1653296947479248,93,1748878337.6754487,1748878337.510119,synth_7
1668,0.12777137756347656,101,1748878338.303472,1748878338.1757007,synth_8
1669,0.12806010246276855,79,1748878338.931699,1748878338.803639,synth_9
1670,0.17144036293029785,80,1748878339.6030097,1748878339.4315693,synth_0
1671,0.16582298278808594,99,1748878340.268728,1748878340.102905,synth_1
1672,0.1280515193939209,80,1748878340.8963358,1748878340.7682843,synth_2
1673,0.12799358367919922,81,1748878341.5242357,1748878341.3962421,synth_3
1674,0.17124581336975098,102,1748878342.1953156,1748878342.0240698,synth_4
1675,0.1658329963684082,100,1748878342.8609693,1748878342.6951363,synth_5
1676,0.16560888290405273,79,1748878343.5259037,1748878343.3602948,synth_6
1677,0.1655886173248291,100,1748878344.1913898,1748878344.0258012,synth_7
1678,0.12824010848999023,87,1748878344.8193803,1748878344.6911402,synth_8
1679,0.1282966136932373,86,1748878345.447255,1748878345.3189583,synth_9
1680,0.17144441604614258,88,1748878346.1184816,1748878345.9470372,synth_0
1681,0.16557526588439941,86,1748878346.7837873,1748878346.618212,synth_1
1682,0.12816691398620605,95,1748878347.4120967,1748878347.2839298,synth_2
1683,0.12803435325622559,95,1748878348.0400198,1748878347.9119854,synth_3
1684,0.17143607139587402,102,1748878348.711367,1748878348.5399308,synth_4
1685,0.16553282737731934,94,1748878349.3762956,1748878349.2107627,synth_5
1686,0.16554570198059082,79,1748878350.041866,1748878349.8763204,synth_6
1687,0.16567206382751465,80,1748878350.7075803,1748878350.5419083,synth_7
1688,0.12814998626708984,87,1748878351.3357532,1748878351.2076032,synth_8
1689,0.1281719207763672,86,1748878351.963771,1748878351.8355992,synth_9
1690,0.17148709297180176,93,1748878352.635075,1748878352.463588,synth_0
1691,0.16572093963623047,81,1748878353.3011203,1748878353.1353993,synth_1
1692,0.1283729076385498,89,1748878353.929373,1748878353.801,synth_2
1693,0.12815642356872559,94,1748878354.557456,1748878354.4292996,synth_3
1694,0.17183279991149902,93,1748878355.229189,1748878355.057356,synth_4
1695,0.16561603546142578,88,1748878355.8942783,1748878355.7286623,synth_5
1696,0.16546964645385742,81,1748878356.5594904,1748878356.3940208,synth_6
1697,0.16542983055114746,100,1748878357.2249231,1748878357.0594933,synth_7
1698,0.128523588180542,86,1748878357.853632,1748878357.7251084,synth_8
1699,0.12811923027038574,100,1748878358.4815185,1748878358.3533993,synth_9
1700,0.17154812812805176,93,1748878359.1523356,1748878358.9807875,synth_0
1701,0.16559433937072754,94,1748878359.8182065,1748878359.6526122,synth_1
1702,0.12811875343322754,87,1748878360.4461846,1748878360.318066,synth_2
1703,0.12815046310424805,100,1748878361.0741105,1748878360.94596,synth_3
1704,0.1716933250427246,88,1748878361.7457907,1748878361.5740974,synth_4
1705,0.16568708419799805,94,1748878362.4110944,1748878362.2454073,synth_5
1706,0.16559052467346191,87,1748878363.0766094,1748878362.9110188,synth_6
1707,0.16562485694885254,101,1748878363.7422535,1748878363.5766287,synth_7
1708,0.12807297706604004,87,1748878364.3702857,1748878364.2422128,synth_8
1709,0.12778353691101074,88,1748878364.9980419,1748878364.8702583,synth_9
1710,0.1710517406463623,81,1748878365.6691952,1748878365.4981434,synth_0
1711,0.1654224395751953,81,1748878366.3347633,1748878366.1693408,synth_1
